time,r,r_over_R,pressure,cell_volume_no4pi
0.0,0.008906250000000001,0.178125,1000.0,8.26272846739976e-09
0.0,0.009010416666666667,0.18020833333333333,1000.0,8.457136742862698e-09
0.0,0.009114583333333334,0.18229166666666666,1000.0,8.653805579668144e-09
0.0,0.009218750000000001,0.184375,1000.0,8.852734977816417e-09
0.0,0.009322916666666667,0.18645833333333334,1000.0,9.053924937307163e-09
0.0,0.009427083333333334,0.18854166666666666,1000.0,9.257375458140312e-09
0.0,0.009531250000000002,0.19062500000000002,1000.0,9.463086540316427e-09
0.0,0.009635416666666667,0.19270833333333334,1000.0,9.67105818383477e-09
0.0,0.009739583333333333,0.19479166666666664,1000.0,9.88129038869608e-09
0.0,0.009843750000000002,0.19687500000000002,1000.0,1.009378315489972e-08
0.0,0.009947916666666667,0.19895833333333335,1000.0,1.0308536482445941e-08
0.0,0.010052083333333333,0.20104166666666665,1000.0,1.0525550371334883e-08
0.0,0.01015625,0.203125,1000.0,1.0744824821566263e-08
0.0,0.010260416666666668,0.20520833333333335,1000.0,1.0966359833140502e-08
0.0,0.010364583333333333,0.20729166666666665,1000.0,1.1190155406057182e-08
0.0,0.01046875,0.209375,1000.0,1.1416211540316228e-08
0.0,0.010572916666666668,0.21145833333333336,1000.0,1.1644528235918276e-08
0.0,0.010677083333333334,0.21354166666666666,1000.0,1.1875105492862764e-08
0.0,0.010781250000000001,0.215625,1000.0,1.2107943311149548e-08
0.0,0.010885416666666668,0.21770833333333336,1000.0,1.2343041690779405e-08
0.0,0.010989583333333334,0.21979166666666666,1000.0,1.2580400631751417e-08
0.0,0.01109375,0.221875,1000.0,1.2820020134066432e-08
0.0,0.011197916666666669,0.22395833333333337,1000.0,1.3061900197723885e-08
0.0,0.011302083333333334,0.22604166666666667,1000.0,1.3306040822723636e-08
0.0,0.01140625,0.228125,1000.0,1.3552442009066458e-08
0.0,0.011510416666666669,0.23020833333333338,1000.0,1.380110375675165e-08
0.0,0.011614583333333334,0.23229166666666667,1000.0,1.4052026065779137e-08
0.0,0.01171875,0.234375,1000.0,1.4305208936149768e-08
0.0,0.011822916666666667,0.23645833333333333,1000.0,1.4560652367862555e-08
0.0,0.011927083333333335,0.23854166666666668,1000.0,1.4818356360918274e-08
0.0,0.01203125,0.240625,1000.0,1.5078320915316502e-08
0.0,0.012135416666666668,0.24270833333333333,1000.0,1.5340546031056886e-08
0.0,0.012239583333333335,0.24479166666666669,1000.0,1.5605031708140554e-08
0.0,0.01234375,0.246875,1000.0,1.5871777946566237e-08
0.0,0.012447916666666666,0.2489583333333333,1000.0,1.6140784746334993e-08
0.0,0.012552083333333335,0.25104166666666666,1000.0,1.6412052107446045e-08
0.0,0.01265625,0.253125,1000.0,1.6685580029899538e-08
0.0,0.012760416666666666,0.2552083333333333,1000.0,1.6961368513696032e-08
0.0,0.012864583333333336,0.2572916666666667,1000.0,1.7239417558835103e-08
0.0,0.012968750000000001,0.259375,1000.0,1.751972716531619e-08
0.0,0.013072916666666667,0.2614583333333333,1000.0,1.7802297333140422e-08
0.0,0.013177083333333334,0.2635416666666667,1000.0,1.808712806230695e-08
0.0,0.013281250000000001,0.265625,1000.0,1.837421935281648e-08
0.0,0.013385416666666667,0.2677083333333333,1000.0,1.866357120466831e-08
0.0,0.013489583333333334,0.26979166666666665,1000.0,1.8955183617862574e-08
0.0,0.013593750000000002,0.27187500000000003,1000.0,1.92490565923997e-08
0.0,0.013697916666666667,0.2739583333333333,1000.0,1.9545190128279125e-08
0.0,0.013802083333333333,0.27604166666666663,1000.0,1.9843584225501692e-08
0.0,0.013906250000000002,0.278125,1000.0,2.0144238884066556e-08
0.0,0.014010416666666668,0.28020833333333334,1000.0,2.0447154103973576e-08
0.0,0.014114583333333333,0.28229166666666666,1000.0,2.075232988522388e-08
0.0,0.014218750000000002,0.28437500000000004,1000.0,2.1059766227816485e-08
0.0,0.014322916666666668,0.2864583333333333,1000.0,2.1369463131751243e-08
0.0,0.014427083333333333,0.28854166666666664,1000.0,2.1681420597029567e-08
0.0,0.01453125,0.290625,1000.0,2.1995638623649482e-08
0.0,0.014635416666666668,0.29270833333333335,1000.0,2.2312117211612685e-08
0.0,0.014739583333333334,0.2947916666666667,1000.0,2.2630856360918465e-08
0.0,0.014843750000000001,0.296875,1000.0,2.2951856071566118e-08
0.0,0.014947916666666668,0.2989583333333333,1000.0,2.3275116343557198e-08
0.0,0.015052083333333334,0.30104166666666665,1000.0,2.360063717689015e-08
0.0,0.01515625,0.303125,1000.0,2.392841857156653e-08
0.0,0.015260416666666669,0.30520833333333336,1000.0,2.4258460527585065e-08
0.0,0.015364583333333334,0.3072916666666667,1000.0,2.4590763044945754e-08
0.0,0.01546875,0.30937499999999996,1000.0,2.492532612364987e-08
0.0,0.015572916666666667,0.31145833333333334,1000.0,2.526214976369572e-08
0.0,0.015677083333333335,0.31354166666666666,1000.0,2.560123396508556e-08
0.0,0.015781250000000004,0.31562500000000004,1000.0,2.5942578727816002e-08
0.0,0.015885416666666666,0.3177083333333333,1000.0,2.6286184051890294e-08
0.0,0.015989583333333335,0.3197916666666667,1000.0,2.663204993730759e-08
0.0,0.016093750000000004,0.3218750000000001,1000.0,2.6980176384066193e-08
0.0,0.016197916666666666,0.3239583333333333,1000.0,2.73305633921678e-08
0.0,0.016302083333333335,0.3260416666666667,1000.0,2.768321096161241e-08
0.0,0.01640625,0.328125,1000.0,2.8038119092400304e-08
0.0,0.016510416666666666,0.3302083333333333,1000.0,2.839528778452894e-08
0.0,0.016614583333333335,0.3322916666666667,1000.0,2.875471703800143e-08
0.0,0.01671875,0.334375,1000.0,2.911640685281692e-08
0.0,0.016822916666666667,0.3364583333333333,1000.0,2.9480357228973435e-08
0.0,0.016927083333333336,0.3385416666666667,1000.0,2.9846568166473517e-08
0.0,0.01703125,0.340625,1000.0,3.021503966531717e-08
0.0,0.017135416666666667,0.34270833333333334,1000.0,3.0585771725501285e-08
0.0,0.017239583333333336,0.3447916666666667,1000.0,3.0958764347028965e-08
0.0,0.01734375,0.346875,1000.0,3.133401752990049e-08
0.0,0.017447916666666667,0.3489583333333333,1000.0,3.17115312741122e-08
0.0,0.017552083333333336,0.3510416666666667,1000.0,3.209130557966776e-08
0.0,0.01765625,0.35312499999999997,1000.0,3.247334044656604e-08
0.0,0.017760416666666667,0.35520833333333335,1000.0,3.285763587480789e-08
0.0,0.017864583333333336,0.35729166666666673,1000.0,3.3244191864390195e-08
0.0,0.01796875,0.35937499999999994,1000.0,3.363300841531607e-08
0.0,0.018072916666666668,0.3614583333333333,1000.0,3.4024085527585514e-08
0.0,0.018177083333333337,0.3635416666666667,1000.0,3.44174232011957e-08
0.0,0.01828125,0.365625,1000.0,3.481302143614945e-08
0.0,0.018385416666666668,0.36770833333333336,1000.0,3.5210880232446777e-08
0.0,0.018489583333333337,0.36979166666666674,1000.0,3.561099959008456e-08
0.0,0.01859375,0.37187499999999996,1000.0,3.601337950906591e-08
0.0,0.018697916666666668,0.37395833333333334,1000.0,3.641801998939139e-08
0.0,0.018802083333333337,0.3760416666666667,1000.0,3.682492103105649e-08
0.0,0.01890625,0.378125,1000.0,3.7234082634066e-08
0.0,0.01901041666666667,0.38020833333333337,1000.0,3.7645504798417954e-08
0.0,0.019114583333333334,0.38229166666666664,1000.0,3.805918752411347e-08
0.0,0.01921875,0.38437499999999997,1000.0,3.847513081114945e-08
0.0,0.01932291666666667,0.38645833333333335,1000.0,3.889333465952871e-08
0.0,0.019427083333333334,0.3885416666666667,1000.0,3.931379906925267e-08
0.0,0.01953125,0.390625,1000.0,3.9736524040315963e-08
0.0,0.01963541666666667,0.3927083333333334,1000.0,4.016150957272339e-08
0.0,0.019739583333333335,0.39479166666666665,1000.0,4.058875566647438e-08
0.0,0.01984375,0.396875,1000.0,4.10182623215664e-08
0.0,0.01994791666666667,0.39895833333333336,1000.0,4.145002953800114e-08
0.0,0.020052083333333335,0.4010416666666667,1000.0,4.188405731578029e-08
0.0,0.02015625,0.403125,1000.0,4.2320345654898775e-08
0.0,0.02026041666666667,0.4052083333333334,1000.0,4.275889455536224e-08
0.0,0.020364583333333332,0.4072916666666666,1000.0,4.319970401716786e-08
0.0,0.02046875,0.409375,1000.0,4.364277404031733e-08
0.0,0.02057291666666667,0.41145833333333337,1000.0,4.40881046248067e-08
0.0,0.020677083333333332,0.41354166666666664,1000.0,4.4535695770639914e-08
0.0,0.02078125,0.415625,1000.0,4.498554747781754e-08
0.0,0.02088541666666667,0.4177083333333334,1000.0,4.543765974633451e-08
0.0,0.020989583333333332,0.4197916666666666,1000.0,4.5892032576195316e-08
0.0,0.02109375,0.421875,1000.0,4.634866596740111e-08
0.0,0.02119791666666667,0.4239583333333334,1000.0,4.6807559919945106e-08
0.0,0.021302083333333333,0.42604166666666665,1000.0,4.7268714433834645e-08
0.0,0.02140625,0.42812500000000003,1000.0,4.773212950906747e-08
0.0,0.02151041666666667,0.4302083333333334,1000.0,4.819780514564019e-08
0.0,0.021614583333333333,0.43229166666666663,1000.0,4.8665741343556193e-08
0.0,0.021718750000000002,0.434375,1000.0,4.9135938102816046e-08
0.0,0.021822916666666668,0.43645833333333334,1000.0,4.9608395423419184e-08
0.0,0.021927083333333333,0.43854166666666666,1000.0,5.0083113305362225e-08
0.0,0.022031250000000002,0.44062500000000004,1000.0,5.056009174864911e-08
0.0,0.022135416666666668,0.4427083333333333,1000.0,5.103933075328041e-08
0.0,0.022239583333333333,0.44479166666666664,1000.0,5.1520830319251046e-08
0.0,0.022343750000000002,0.446875,1000.0,5.200459044656609e-08
0.0,0.022447916666666668,0.44895833333333335,1000.0,5.249061113522499e-08
0.0,0.022552083333333334,0.4510416666666667,1000.0,5.297889238522322e-08
0.0,0.022656250000000003,0.45312500000000006,1000.0,5.346943419656586e-08
0.0,0.02276041666666667,0.4552083333333333,1000.0,5.396223656925292e-08
0.0,0.022864583333333334,0.45729166666666665,1000.0,5.445729950327875e-08
0.0,0.022968750000000003,0.45937500000000003,1000.0,5.495462299864899e-08
0.0,0.02307291666666667,0.46145833333333336,1000.0,5.545420705536421e-08
0.0,0.023177083333333334,0.4635416666666667,1000.0,5.595605167341763e-08
0.0,0.023281250000000003,0.46562500000000007,1000.0,5.646015685281546e-08
0.0,0.023385416666666665,0.4677083333333333,1000.0,5.696652259355659e-08
0.0,0.023489583333333335,0.46979166666666666,1000.0,5.747514889564156e-08
0.0,0.023593750000000004,0.47187500000000004,1000.0,5.7986035759065864e-08
0.0,0.023697916666666666,0.4739583333333333,1000.0,5.849918318383458e-08
0.0,0.023802083333333335,0.4760416666666667,1000.0,5.901459116994715e-08
0.0,0.023906250000000004,0.4781250000000001,1000.0,5.953225971739905e-08
0.0,0.024010416666666666,0.4802083333333333,1000.0,6.005218882619536e-08
0.0,0.024114583333333335,0.4822916666666667,1000.0,6.057437849633666e-08
0.0,0.024218750000000004,0.48437500000000006,1000.0,6.109882872781558e-08
0.0,0.024322916666666666,0.4864583333333333,1000.0,6.16255395206395e-08
0.0,0.024427083333333335,0.4885416666666667,1000.0,6.215451087480896e-08
0.0,0.024531250000000004,0.4906250000000001,1000.0,6.268574279031548e-08
0.0,0.024635416666666667,0.4927083333333333,1000.0,6.321923526716756e-08
0.0,0.024739583333333336,0.4947916666666667,1000.0,6.375498830536234e-08
0.0,0.02484375,0.496875,1000.0,6.429300190490099e-08
0.0,0.024947916666666667,0.49895833333333334,1000.0,6.483327606577895e-08
0.0,0.025052083333333336,0.5010416666666667,1000.0,6.537581078800022e-08
0.0,0.02515625,0.503125,1000.0,6.592060607156815e-08
0.0,0.025260416666666667,0.5052083333333333,1000.0,6.646766191647259e-08
0.0,0.025364583333333336,0.5072916666666667,1000.0,6.70169783227237e-08
0.0,0.025468750000000002,0.509375,1000.0,6.756855529031811e-08
0.0,0.025572916666666667,0.5114583333333333,1000.0,6.812239281925015e-08
0.0,0.025677083333333336,0.5135416666666667,1000.0,6.867849090952886e-08
0.0,0.025781250000000002,0.515625,1000.0,6.923684956115198e-08
0.0,0.025885416666666668,0.5177083333333333,1000.0,6.97974687741116e-08
0.0,0.025989583333333337,0.5197916666666667,1000.0,7.036034854841792e-08
0.0,0.02609375,0.521875,1000.0,7.092548888406525e-08
0.0,0.026197916666666668,0.5239583333333333,1000.0,7.149288978105813e-08
0.0,0.026302083333333337,0.5260416666666667,1000.0,7.206255123938978e-08
0.0,0.02640625,0.528125,1000.0,7.263447325906583e-08
0.0,0.026510416666666668,0.5302083333333333,1000.0,7.320865584008631e-08
0.0,0.026614583333333337,0.5322916666666667,1000.0,7.378509898244554e-08
0.0,0.02671875,0.5343749999999999,1000.0,7.43638026861492e-08
0.0,0.02682291666666667,0.5364583333333334,1000.0,7.494476695119727e-08
0.0,0.026927083333333338,0.5385416666666667,1000.0,7.55279917775841e-08
0.0,0.02703125,0.5406249999999999,1000.0,7.611347716531649e-08
0.0,0.02713541666666667,0.5427083333333333,1000.0,7.670122311439215e-08
0.0,0.027239583333333338,0.5447916666666667,1000.0,7.729122962480546e-08
0.0,0.02734375,0.546875,1000.0,7.788349669656657e-08
0.0,0.02744791666666667,0.5489583333333333,1000.0,7.847802432966643e-08
0.0,0.027552083333333335,0.5510416666666667,1000.0,7.907481252411525e-08
0.0,0.02765625,0.553125,1000.0,7.967386127989829e-08
0.0,0.02776041666666667,0.5552083333333333,1000.0,8.027517059702915e-08
0.0,0.027864583333333335,0.5572916666666666,1000.0,8.08787404755033e-08
0.0,0.02796875,0.559375,1000.0,8.148457091531509e-08
0.0,0.02807291666666667,0.5614583333333334,1000.0,8.209266191647354e-08
0.0,0.028177083333333335,0.5635416666666667,1000.0,8.270301347897527e-08
0.0,0.02828125,0.5656249999999999,1000.0,8.331562560281578e-08
0.0,0.02838541666666667,0.5677083333333334,1000.0,8.393049828800071e-08
0.0,0.028489583333333336,0.5697916666666667,1000.0,8.454763153453117e-08
0.0,0.02859375,0.571875,1000.0,8.516702534239815e-08
0.0,0.02869791666666667,0.5739583333333333,1000.0,8.57886797116118e-08
0.0,0.028802083333333332,0.5760416666666666,1000.0,8.641259464216759e-08
0.0,0.02890625,0.578125,1000.0,8.703877013406895e-08
0.0,0.02901041666666667,0.5802083333333333,1000.0,8.766720618730567e-08
0.0,0.029114583333333333,0.5822916666666667,1000.0,8.82979028018902e-08
0.0,0.02921875,0.584375,1000.0,8.8930859977818e-08
0.0,0.02932291666666667,0.5864583333333334,1000.0,8.956607771508346e-08
0.0,0.029427083333333333,0.5885416666666666,1000.0,9.020355601369559e-08
0.0,0.029531250000000002,0.590625,1000.0,9.084329487365213e-08
0.0,0.02963541666666667,0.5927083333333334,1000.0,9.148529429494518e-08
0.0,0.029739583333333333,0.5947916666666666,1000.0,9.212955427758376e-08
0.0,0.029843750000000002,0.596875,1000.0,9.277607482156791e-08
0.0,0.02994791666666667,0.5989583333333334,1000.0,9.342485592688967e-08
0.0,0.030052083333333333,0.6010416666666666,1000.0,9.407589759355586e-08
0.0,0.030156250000000002,0.603125,1000.0,9.472919982156533e-08
0.0,0.030260416666666668,0.6052083333333333,1000.0,9.538476261092148e-08
0.0,0.030364583333333334,0.6072916666666667,1000.0,9.604258596161075e-08
0.0,0.030468750000000003,0.609375,1000.0,9.670266987364895e-08
0.0,0.03057291666666667,0.6114583333333333,1000.0,9.736501434703157e-08
0.0,0.030677083333333334,0.6135416666666667,1000.0,9.802961938175069e-08
0.0,0.030781250000000003,0.615625,1000.0,9.869648497781536e-08
0.0,0.03088541666666667,0.6177083333333333,1000.0,9.936561113522669e-08
0.0,0.030989583333333334,0.6197916666666666,1000.0,1.0003699785397228e-07
0.0,0.031093750000000003,0.6218750000000001,1000.0,1.0071064513406568e-07
0.0,0.031197916666666665,0.6239583333333333,1000.0,1.0138655297550009e-07
0.0,0.031302083333333335,0.6260416666666666,1000.0,1.0206472137828118e-07
0.0,0.031406250000000004,0.628125,1000.0,1.027451503424033e-07
0.0,0.031510416666666666,0.6302083333333333,1000.0,1.0342783986785854e-07
0.0,0.031614583333333335,0.6322916666666667,1000.0,1.0411278995466949e-07
0.0,0.031718750000000004,0.634375,1000.0,1.0480000060281807e-07
0.0,0.03182291666666667,0.6364583333333335,1000.0,1.0548947181230429e-07
0.0,0.031927083333333335,0.6385416666666667,1000.0,1.0618120358314171e-07
0.0,0.032031250000000004,0.640625,1000.0,1.0687519591531901e-07
0.0,0.032135416666666666,0.6427083333333333,1000.0,1.0757144880882945e-07
0.0,0.032239583333333335,0.6447916666666667,1000.0,1.0826996226370011e-07
0.0,0.032343750000000004,0.6468750000000001,1000.0,1.0897073627989485e-07
0.0,0.03244791666666667,0.6489583333333333,1000.0,1.0967377085744755e-07
0.0,0.032552083333333336,0.6510416666666666,1000.0,1.103790659963379e-07
0.0,0.03265625,0.653125,1000.0,1.1108662169656136e-07
0.0,0.03276041666666667,0.6552083333333333,1000.0,1.117964379581428e-07
0.0,0.032864583333333336,0.6572916666666667,1000.0,1.1250851478105962e-07
0.0,0.032968750000000005,0.659375,1000.0,1.1322285216531181e-07
0.0,0.03307291666666667,0.6614583333333333,1000.0,1.1393945011091971e-07
0.0,0.033177083333333336,0.6635416666666667,1000.0,1.1465830861786751e-07
0.0,0.03328125,0.6656249999999999,1000.0,1.1537942768614391e-07
0.0,0.03338541666666667,0.6677083333333333,1000.0,1.1610280731578055e-07
0.0,0.033489583333333336,0.6697916666666667,1000.0,1.1682844750675481e-07
0.0,0.033593750000000006,0.6718750000000001,1000.0,1.175563482590622e-07
0.0,0.03369791666666667,0.6739583333333333,1000.0,1.1828650957272528e-07
0.0,0.03380208333333334,0.6760416666666667,1000.0,1.1901893144772828e-07
0.0,0.03390625,0.678125,1000.0,1.1975361388405988e-07
0.0,0.03401041666666667,0.6802083333333333,1000.0,1.2049055688175396e-07
0.0,0.03411458333333334,0.6822916666666667,1000.0,1.212297604407834e-07
0.0,0.034218750000000006,0.6843750000000001,1000.0,1.2197122456114373e-07
0.0,0.03432291666666667,0.6864583333333333,1000.0,1.2271494924286653e-07
0.0,0.03442708333333334,0.6885416666666667,1000.0,1.234609344859202e-07
0.0,0.03453125,0.6906249999999999,1000.0,1.242091802903115e-07
0.0,0.03463541666666667,0.6927083333333334,1000.0,1.2495968665605852e-07
0.0,0.03473958333333334,0.6947916666666667,1000.0,1.2571245358314543e-07
0.0,0.03484375000000001,0.6968750000000001,1000.0,1.2646748107156093e-07
0.0,0.03494791666666667,0.6989583333333333,1000.0,1.272247691213367e-07
0.0,0.03505208333333333,0.7010416666666666,1000.0,1.27984317732441e-07
0.0,0.03515625,0.703125,1000.0,1.2874612690490106e-07
0.0,0.03526041666666667,0.7052083333333333,1000.0,1.29510196638701e-07
0.0,0.03536458333333334,0.7072916666666668,1000.0,1.302765269338273e-07
0.0,0.03546875,0.709375,1000.0,1.310451177903206e-07
0.0,0.03557291666666667,0.7114583333333333,1000.0,1.318159692081425e-07
0.0,0.03567708333333333,0.7135416666666666,1000.0,1.3258908118730204e-07
0.0,0.03578125,0.715625,1000.0,1.3336445372781952e-07
0.0,0.03588541666666667,0.7177083333333334,1000.0,1.3414208682967015e-07
0.0,0.03598958333333334,0.7197916666666667,1000.0,1.349219804928584e-07
0.0,0.03609375,0.7218749999999999,1000.0,1.3570413471740238e-07
0.0,0.03619791666666667,0.7239583333333334,1000.0,1.3648854950328173e-07
0.0,0.03630208333333333,0.7260416666666666,1000.0,1.3727522485049645e-07
0.0,0.03640625,0.728125,1000.0,1.3806416075906914e-07
0.0,0.03651041666666667,0.7302083333333333,1000.0,1.3885535722897723e-07
0.0,0.03661458333333334,0.7322916666666668,1000.0,1.3964881426021842e-07
0.0,0.03671875,0.734375,1000.0,1.4044453185281983e-07
0.0,0.03682291666666667,0.7364583333333333,1000.0,1.4124251000675439e-07
0.0,0.03692708333333333,0.7385416666666667,1000.0,1.4204274872202204e-07
0.0,0.03703125,0.740625,1000.0,1.4284524799865444e-07
0.0,0.03713541666666667,0.7427083333333334,1000.0,1.4365000783661544e-07
0.0,0.03723958333333334,0.7447916666666667,1000.0,1.4445702823591183e-07
0.0,0.03734375,0.746875,1000.0,1.452663091965707e-07
0.0,0.03744791666666667,0.7489583333333334,1000.0,1.4607785071856045e-07
0.0,0.03755208333333333,0.7510416666666666,1000.0,1.4689165280188328e-07
0.0,0.03765625,0.753125,1000.0,1.4770771544656862e-07
0.0,0.03776041666666667,0.7552083333333334,1000.0,1.4852603865258936e-07
0.0,0.03786458333333334,0.7572916666666668,1000.0,1.4934662241993866e-07
0.0,0.03796875,0.759375,1000.0,1.50169466748655e-07
0.0,0.038072916666666665,0.7614583333333332,1000.0,1.509945716386886e-07
0.0,0.038177083333333334,0.7635416666666667,1000.0,1.51821937090087e-07
0.0,0.03828125,0.765625,1000.0,1.5265156310282076e-07
0.0,0.03838541666666667,0.7677083333333334,1000.0,1.534834496768831e-07
0.0,0.038489583333333334,0.7697916666666667,1000.0,1.5431759681231247e-07
0.0,0.03859375,0.771875,1000.0,1.5515400450906818e-07
0.0,0.038697916666666665,0.7739583333333333,1000.0,1.559926727671615e-07
0.0,0.038802083333333334,0.7760416666666666,1000.0,1.5683360158661735e-07
0.0,0.03890625,0.7781250000000001,1000.0,1.5767679096740403e-07
0.0,0.03901041666666667,0.7802083333333334,1000.0,1.5852224090952158e-07
0.0,0.039114583333333335,0.7822916666666666,1000.0,1.5936995141300613e-07
