variant,failed,count,failed_count,status_-3,status_-1,neighbor_count_specimen_mean,support_ratio_mean,velocity_gradient_norm_mean,shear_rate_mean,p_eff_mean,q_mean,q_over_p_mean,yield_residual_maxAbs,pc_mean,void_ratio_mean,plastic_vol_strain_mean,eq_plastic_strain_mean,pairwise_reaction_avg,force_balance_error_mean,sigma_zz_mean,Fz_proxy,PorePress_mean,PorePressRate_maxAbs,velocity_max,lateral_active_targets,cap_leakage_proxy_max
dp0075_overhang045,0,24264,0,0,0,117.44662875041213,0.8602544927038234,0.05089153151598098,0.07083573059974142,42.55199074722267,38.71145628402756,1.6005422605612238,5075.0479,120.01118668603824,0.7999932316530843,8.280481528770681e-06,2.5263746592422113e-05,0.42851395706215895,0.7605396860994478,-63.762687583641025,0.18028475179731698,-5149.610764662657,44266548.0,0.006130685735847822,180.0,0.0
dp0075_overhang045,1,576,576,118,458,134.14409722222223,0.8700372844910296,0.042246336087928604,0.05898028761901846,5.593787908553238,51.82930658322427,-10.606404800372943,6918.563,120.00558008680537,0.8000292879687497,4.130552998593748e-06,1.3482054726284725e-05,0.39275116814235456,0.8367677777777868,-36.37334858888883,0.10284322024198243,-15051.891242526714,43109320.0,0.00546177989336377,180.0,0.0
overhang045_ref,0,8871,0,0,0,97.71649194002931,0.8045751354636367,0.04674099123221791,0.0646751707709234,40.1220582984302,37.45021861013708,1.5912215762478308,4855.5391,120.00632566452342,0.8000023154356884,4.684151101034429e-06,1.774642404505729e-05,0.37551965442454993,0.7102332962462443,-61.4304059417372,0.1736903808122403,-7858.788469993767,36441872.0,0.005778676546033171,112.0,0.0
overhang045_ref,1,83,83,35,48,128.3012048192771,0.9124354094735995,0.05372147508354151,0.07387392231900654,28.552040153012047,57.34420805981531,-23.560643950659863,6994.145,120.0130272289156,0.8000036743373493,9.643489836626504e-06,2.8884716574939766e-05,0.36136734578313284,0.7853737469879529,-64.4286963373494,0.182167847184406,-13674.058285254452,28431976.0,0.005406269659052464,112.0,0.0
