source,case,p_proxy,q_proxy,Kplastic_max,PorePress_mean,Fz_proxy
M3c,mcc_high_pc,146.58678978675022,355.54530488989946,0.0,26168.15189815342,1.0846514944328998
M3c,mcc_mild_yield,47.63815545470927,62.68073360171992,0.00070687983,-55119.16709050431,0.25284411060924417
T5b,elastic,145.66138292649472,332.46937186332934,0.0,45374.10480389952,1.038537859175914
T5b,dp_high_strength,145.66138292649472,332.46937186332934,0.0,45374.10480389952,1.038537859175914
T5b,dp_mild_yield,86.57907906487306,126.76351946165852,0.00043803279,14891.880894968745,0.4837401837606574
