case,case_name,center_avg_count_r0p20,center_avg_count_r0p40,center_avg_excess_over_p0_r0p20,center_avg_excess_over_p0_r0p40,center_avg_excess_r0p20,center_avg_excess_r0p40,com_drift,div_rate_contrib_maxAbs_est,excess_maxAbs,excess_mean,frame_index,kind,kplastic_maxAbs,lap_maxAbs,lap_rate_contrib_maxAbs_est,lapz_maxAbs,lapz_rate_contrib_maxAbs_est,mode,p0,particle_count,particle_count_vtk,porepressrate_maxAbs,surface_lap_maxAbs,surface_lap_rate_contrib_maxAbs_est,surface_porepressrate_maxAbs,time,vel_max,vel_mean
compression_normalized,CaseCryer_PR_StrictSphere_C5f_CompressionNormalized,7,33,1.6678002515813142,1.607397248870666,83.39001257906571,80.36986244353331,6.289535007521746e-15,247505.85333333336,182.9576197402,88.86744939596429,6,compression,0.0,3979295.0,27042.43968739382,174.60304,0.0,4,50.0,739,739,249224.42,3979295.0,27042.43968739382,226486.97,0.006032,0.0011162698122510143,0.0003927454411100204
compression_capped,CaseCryer_PR_StrictSphere_C5f_CompressionCapped,7,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,0.0,0.0,0.0,0.0,0.0,4,50.0,739,739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
compression_capped,CaseCryer_PR_StrictSphere_C5f_CompressionCapped,7,33,0.3947928516323143,0.4481935077517758,19.739642581615715,22.40967538758879,4.567477453248817e-16,241852.1266666667,72.36073909034,56.82903538884106,1,compression,0.0,329676.97,2240.4143391097523,131.20248,0.0,4,50.0,739,739,240653.33,329676.97,2240.4143391097523,224897.03,0.001005,0.0008294982971889817,0.0005106475079428546
compression_capped,CaseCryer_PR_StrictSphere_C5f_CompressionCapped,7,33,8.120771672398,7.605306682551575,406.03858361989995,380.26533412757874,7.165746760065477e-16,237704.56666666668,419.6309248816,289.44472875906774,2,compression,0.0,2065741.9,14038.34114848794,131.19513,0.0,4,50.0,739,739,233628.55,2065741.9,14038.34114848794,141391.44,0.002011,0.0005814137402921919,0.0003626005900465917
compression_capped,CaseCryer_PR_StrictSphere_C5f_CompressionCapped,1,33,1.4158879071277999,3.3495357865910846,70.79439535639,167.47678932955424,4.594951746757116e-15,302370.56,234.4661157231,205.1287233777921,3,compression,0.0,2648485.5,17998.542303771665,131.19641,0.0,4,50.0,739,739,289631.53,2648485.5,17998.542303771665,224231.5,0.003016,0.0008207926293835063,0.000531959933856795
compression_capped,CaseCryer_PR_StrictSphere_C5f_CompressionCapped,1,33,1.7418689633294,1.9290334807460912,87.09344816647,96.45167403730456,9.315022370127382e-15,133198.76,147.0912677587,104.81488499718213,4,compression,0.0,1844658.0,12535.902140672786,131.19713,0.0,4,50.0,739,739,132933.72,1844658.0,12535.902140672786,57205.973,0.004022,0.0004129027947783687,0.00020657484269684558
compression_capped,CaseCryer_PR_StrictSphere_C5f_CompressionCapped,7,33,5.568106504865429,4.826548657942727,278.4053252432714,241.32743289713633,4.900558457379497e-15,419963.0533333334,318.6173083053,190.6156294180126,5,compression,0.0,1822975.9,12388.555215766228,131.19186,0.0,4,50.0,739,739,412029.63,1822975.9,12388.555215766228,88467.297,0.005027,0.0004676283392154048,0.0002140378530021869
compression_capped,CaseCryer_PR_StrictSphere_C5f_CompressionCapped,7,33,2.351328242683714,2.38598254887606,117.56641213418571,119.299127443803,1.7566449422910805e-14,284255.14666666667,222.6222662844,143.60032818535046,6,compression,0.0,2107284.8,14320.657832144072,131.19572,0.0,4,50.0,739,739,284878.19,2107284.8,14320.657832144072,192758.48,0.006032,0.0009695505888821911,0.00037134005216345206
diffusion_raw,CaseCryer_PR_StrictSphere_C5f_DiffusionRaw,7,33,nan,nan,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0,diffusion,0.0,0.0,0.0,0.0,0.0,4,0.0,739,739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diffusion_raw,CaseCryer_PR_StrictSphere_C5f_DiffusionRaw,1,27,nan,nan,797.0888413415,755.3388780691889,1.2753206401218655e-15,859216.7333333334,846.0877032768,676.2263101999258,1,diffusion,0.0,44107364.0,299744.2337750595,395.99954,0.0,4,0.0,739,739,859374.38,44107364.0,299744.2337750595,371898.09,0.001005,0.0017411554276744944,0.0009339536971791626
diffusion_raw,CaseCryer_PR_StrictSphere_C5f_DiffusionRaw,7,27,nan,nan,657.3375483511144,615.0784795899258,4.8962636580086805e-15,585540.5800000001,700.536474534,434.927751526837,2,diffusion,0.0,31741744.0,215710.11892626577,395.98859,0.0,4,0.0,739,739,581177.44,31741744.0,215710.11892626577,310028.22,0.002011,0.0012918063385988358,0.0007071015928886619
diffusion_raw,CaseCryer_PR_StrictSphere_C5f_DiffusionRaw,1,27,nan,nan,233.3972597016,387.3541324698297,1.4518700452730566e-14,565462.7066666667,563.5700048456,319.3660700929004,3,diffusion,0.0,20974578.0,142538.75637104997,395.97977,0.0,4,0.0,739,739,565666.25,20009354.0,135979.30003397897,346993.94,0.003016,0.001375123974867188,0.0009446933365559625
diffusion_raw,CaseCryer_PR_StrictSphere_C5f_DiffusionRaw,1,33,nan,nan,443.8495817085,163.41008861293787,4.067069854366387e-14,695523.4,443.8495817085,-26.494760773984865,4,diffusion,0.0,11242950.0,76404.6890927625,396.03323,0.0,4,0.0,739,739,619118.69,11242950.0,76404.6890927625,619118.69,0.004021,0.002684696093527845,0.0008432932210079155
diffusion_raw,CaseCryer_PR_StrictSphere_C5f_DiffusionRaw,1,33,nan,nan,122.8224144792,369.70905036219705,5.303101912540117e-14,775546.2666666667,559.3017477772,79.05734198425743,5,diffusion,0.0,32736198.0,222468.21610601433,396.11105,0.0,4,0.0,739,739,690780.56,32736198.0,222468.21610601433,553078.06,0.005027,0.0034266916493851532,0.0013742276947440453
