case,frame_index,kind,mode,surface_excess_count,surface_excess_max,surface_excess_maxAbs,surface_excess_mean,surface_excess_median,surface_excess_p90_abs,surface_excess_p95_abs,surface_excess_p99_abs,surface_threshold,time
compression_capped,0,compression,4,398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0
compression_capped,0,compression,4,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0
compression_capped,0,compression,4,278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0
compression_capped,1,compression,4,398,67.94834643572,67.94834643572,57.93843463057604,57.97737352065,65.715700807204,65.800299485151,67.9483370157511,0.85,0.001005
compression_capped,1,compression,4,350,67.94834643572,67.94834643572,57.04655941096772,57.120464327845,65.715690360207,65.71569937369,67.9483371100087,0.9,0.001005
compression_capped,1,compression,4,278,67.94834643572,67.94834643572,54.984621214495576,56.068719239505,63.721222996693,63.721231833436,67.94833752238799,0.95,0.001005
compression_capped,2,compression,4,398,286.1219086004,286.1219086004,264.8964701837427,266.2163114193,285.95797775552,286.121868268825,286.121896418341,0.85,0.002011
compression_capped,2,compression,4,350,285.8302370718,285.8302370718,261.9967952341664,265.1655494503,285.83020344936995,285.830215801745,285.830227611628,0.9,0.002011
compression_capped,2,compression,4,278,280.7622890487,280.7622890487,256.22199867686044,262.6915887477,279.97834676156003,279.97836753254,280.762271470408,0.95,0.002011
compression_capped,3,compression,4,398,234.4661157231,234.4661157231,214.87421344666924,214.72118548925,234.46605397308002,234.46608218941498,234.466108296493,0.85,0.003016
compression_capped,3,compression,4,350,234.4661157231,234.4661157231,216.82190650183023,214.86583653845,234.46606706906,234.46608851119998,234.466109051581,0.9,0.003016
compression_capped,3,compression,4,278,234.4661157231,234.4661157231,220.22303926604474,214.86589802190002,234.46607750902,234.46609226767,234.466110783432,0.95,0.003016
compression_capped,4,compression,4,398,147.0912677587,147.0912677587,108.12538798197998,104.1110038968,147.09113888486,147.09117619797502,147.09123792618703,0.85,0.004022
compression_capped,4,compression,4,350,147.0912677587,147.0912677587,108.45854471967525,104.1109755552,147.09115022571999,147.09118050580503,147.09124170517902,0.9,0.004022
compression_capped,4,compression,4,278,147.0912677587,147.0912677587,109.46125449563291,96.91721382099,147.09115922487,147.091188752745,147.09124719008102,0.95,0.004022
compression_capped,5,compression,4,398,209.7895555076,209.7895555076,168.9830795627867,175.02595441155,202.24623034362,209.78948787946499,209.789526578501,0.85,0.005027
compression_capped,5,compression,4,350,192.3551723923,192.3551723923,163.9040221041177,175.02574167375,189.52181565206,192.355068663395,192.355142653681,0.9,0.005027
compression_capped,5,compression,4,278,182.324985535,182.324985535,157.02460105604166,158.20081902435,180.46743793205002,182.32482665116498,182.324907222533,0.95,0.005027
compression_capped,6,compression,4,398,222.6222662844,222.6222662844,144.80534152109385,144.349724658,177.15638967995,178.891119726905,222.622016528885,0.85,0.006032
compression_capped,6,compression,4,350,222.6222662844,222.6222662844,142.6489395742456,142.40353666785,177.15648142530998,178.8911424241,222.622052485445,0.9,0.006032
compression_capped,6,compression,4,278,222.6222662844,222.6222662844,141.06910825426633,144.3496545061,178.89101656299002,178.891174417545,222.622114327938,0.95,0.006032
diffusion_raw,0,diffusion,4,398,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.85,0.0
diffusion_raw,0,diffusion,4,350,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.9,0.0
diffusion_raw,0,diffusion,4,278,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.95,0.0
diffusion_raw,1,diffusion,4,398,719.8443571056,719.8443571056,639.2923010895565,628.4931686389,719.84412656697,719.844234688195,719.844282932735,0.85,0.001005
diffusion_raw,1,diffusion,4,350,719.8443571056,719.8443571056,644.0206836232563,628.49329824335,719.84414031258,719.844240893675,719.844290096495,0.9,0.001005
diffusion_raw,1,diffusion,4,278,719.8443571056,719.8443571056,656.9374963355364,631.86342864075,719.84421045644,719.844255581995,719.844298132068,0.95,0.001005
diffusion_raw,2,diffusion,4,398,534.3056003454,534.3056003454,410.9149849173443,379.35240665275,534.30523452491,534.30540558367,534.3055101607421,0.85,0.002011
diffusion_raw,2,diffusion,4,350,534.3056003454,534.3056003454,414.49804613597126,376.65587640859997,534.30528108078,534.3054232887949,534.3055104062141,0.9,0.002011
diffusion_raw,2,diffusion,4,278,534.3056003454,534.3056003454,427.2082016528633,386.49772659835,534.30535923488,534.305459302695,534.3055131659851,0.95,0.002011
diffusion_raw,3,diffusion,4,398,298.4293406572,298.4293406572,223.00670440537084,229.85634628315,273.53958943619,298.42924783301,298.429313680754,0.85,0.003016
