case_id,time_s,z_m,excess,analytical_excess
l3c_mode1,0.005,0.64499998,2743.569743291,9999.999999783526
l3c_mode1,0.005,0.61500001,2955.640089942,9999.999999996358
l3c_mode1,0.005,0.625,2885.711400816,9999.999999985268
l3c_mode1,0.005,0.63499999,2815.015043856,9999.999999942504
l3c_mode1,0.005,0.64499998,2743.569743291,9999.999999783526
l3c_mode1,0.005,0.61500001,2955.640089942,9999.999999996358
l3c_mode1,0.005,0.625,2885.711400816,9999.999999985268
l3c_mode1,0.005,0.63499999,2815.015043856,9999.999999942504
l3c_mode1,0.005,0.64499998,2743.569743291,9999.999999783526
l3c_mode1,0.005,0.61500001,2955.640089942,9999.999999996358
l3c_mode1,0.005,0.625,2885.711400816,9999.999999985268
l3c_mode1,0.005,0.63499999,2815.015043856,9999.999999942504
l3c_mode1,0.005,0.64499998,2743.569743291,9999.999999783526
l3c_mode1,0.005,0.61500001,2955.640089942,9999.999999996358
l3c_mode1,0.005,0.625,2885.711400816,9999.999999985268
l3c_mode1,0.005,0.63499999,2815.015043856,9999.999999942504
l3c_mode1,0.005,0.64499998,2743.569743291,9999.999999783526
l3c_mode1,0.005,0.61500001,2955.640089942,9999.999999996358
l3c_mode1,0.005,0.625,2885.711400816,9999.999999985268
l3c_mode1,0.005,0.63499999,2815.015043856,9999.999999942504
l3c_mode1,0.005,0.64499998,2743.569743291,9999.999999783526
l3c_mode1,0.005,0.65499997,2671.394409,9999.999999213638
l3c_mode1,0.005,0.66500002,2598.50817116,9999.999997243987
l3c_mode1,0.005,0.67500001,2524.930344742,9999.999990680353
l3c_mode1,0.005,0.65499997,2671.394409,9999.999999213638
l3c_mode1,0.005,0.66500002,2598.50817116,9999.999997243987
l3c_mode1,0.005,0.67500001,2524.930344742,9999.999990680353
l3c_mode1,0.005,0.65499997,2671.394409,9999.999999213638
l3c_mode1,0.005,0.66500002,2598.50817116,9999.999997243987
l3c_mode1,0.005,0.67500001,2524.930344742,9999.999990680353
l3c_mode1,0.005,0.65499997,2671.394409,9999.999999213638
l3c_mode1,0.005,0.66500002,2598.50817116,9999.999997243987
l3c_mode1,0.005,0.67500001,2524.930344742,9999.999990680353
l3c_mode1,0.005,0.65499997,2671.394409,9999.999999213638
l3c_mode1,0.005,0.66500002,2598.50817116,9999.999997243987
l3c_mode1,0.005,0.67500001,2524.930344742,9999.999990680353
l3c_mode1,0.005,0.65499997,2671.394409,9999.999999213638
l3c_mode1,0.005,0.66500002,2598.50817116,9999.999997243987
l3c_mode1,0.005,0.67500001,2524.930344742,9999.999990680353
l3c_mode1,0.005,0.65499997,2671.394409,9999.999999213638
l3c_mode1,0.005,0.66500002,2598.50817116,9999.999997243987
l3c_mode1,0.005,0.67500001,2524.930344742,9999.999990680353
l3c_mode1,0.005,0.65499997,2671.394409,9999.999999213638
l3c_mode1,0.005,0.66500002,2598.50817116,9999.999997243987
l3c_mode1,0.005,0.67500001,2524.930344742,9999.999990680353
l3c_mode1,0.005,0.65499997,2671.394409,9999.999999213638
l3c_mode1,0.005,0.66500002,2598.50817116,9999.999997243987
l3c_mode1,0.005,0.67500001,2524.930344742,9999.999990680353
l3c_mode1,0.005,0.65499997,2671.394409,9999.999999213638
l3c_mode1,0.005,0.66500002,2598.50817116,9999.999997243987
l3c_mode1,0.005,0.67500001,2524.930344742,9999.999990680353
l3c_mode1,0.005,0.685,2450.680430485,9999.999969591288
l3c_mode1,0.005,0.69499999,2375.778120479,9999.999904259068
l3c_mode1,0.005,0.70499998,2300.243286028,9999.999709115393
l3c_mode1,0.005,0.71499997,2224.095980386,9999.999147111948
l3c_mode1,0.005,0.685,2450.680430485,9999.999969591288
l3c_mode1,0.005,0.69499999,2375.778120479,9999.999904259068
l3c_mode1,0.005,0.70499998,2300.243286028,9999.999709115393
l3c_mode1,0.005,0.71499997,2224.095980386,9999.999147111948
l3c_mode1,0.005,0.685,2450.680430485,9999.999969591288
l3c_mode1,0.005,0.69499999,2375.778120479,9999.999904259068
l3c_mode1,0.005,0.70499998,2300.243286028,9999.999709115393
l3c_mode1,0.005,0.71499997,2224.095980386,9999.999147111948
l3c_mode1,0.005,0.685,2450.680430485,9999.999969591288
l3c_mode1,0.005,0.69499999,2375.778120479,9999.999904259068
l3c_mode1,0.005,0.70499998,2300.243286028,9999.999709115393
l3c_mode1,0.005,0.71499997,2224.095980386,9999.999147111948
l3c_mode1,0.005,0.685,2450.680430485,9999.999969591288
l3c_mode1,0.005,0.69499999,2375.778120479,9999.999904259068
l3c_mode1,0.005,0.70499998,2300.243286028,9999.999709115393
l3c_mode1,0.005,0.71499997,2224.095980386,9999.999147111948
l3c_mode1,0.005,0.685,2450.680430485,9999.999969591288
l3c_mode1,0.005,0.69499999,2375.778120479,9999.999904259068
l3c_mode1,0.005,0.70499998,2300.243286028,9999.999709115393
l3c_mode1,0.005,0.71499997,2224.095980386,9999.999147111948
l3c_mode1,0.005,0.685,2450.680430485,9999.999969591288
l3c_mode1,0.005,0.69499999,2375.778120479,9999.999904259068
l3c_mode1,0.005,0.70499998,2300.243286028,9999.999709115393
l3c_mode1,0.005,0.71499997,2224.095980386,9999.999147111948
l3c_mode1,0.005,0.685,2450.680430485,9999.999969591288
l3c_mode1,0.005,0.69499999,2375.778120479,9999.999904259068
l3c_mode1,0.005,0.70499998,2300.243286028,9999.999709115393
l3c_mode1,0.005,0.71499997,2224.095980386,9999.999147111948
l3c_mode1,0.005,0.685,2450.680430485,9999.999969591288
l3c_mode1,0.005,0.69499999,2375.778120479,9999.999904259068
l3c_mode1,0.005,0.70499998,2300.243286028,9999.999709115393
l3c_mode1,0.005,0.71499997,2224.095980386,9999.999147111948
l3c_mode1,0.005,0.685,2450.680430485,9999.999969591288
l3c_mode1,0.005,0.69499999,2375.778120479,9999.999904259068
l3c_mode1,0.005,0.70499998,2300.243286028,9999.999709115393
l3c_mode1,0.005,0.71499997,2224.095980386,9999.999147111948
l3c_mode1,0.005,0.72500002,2147.356407814,9999.997586535217
l3c_mode1,0.005,0.73500001,2070.044947382,9999.993408392605
l3c_mode1,0.005,0.745,1992.182134921,9999.982622880594
l3c_mode1,0.005,0.755,1913.788666869,9999.955778279602
l3c_mode1,0.005,0.72500002,2147.356407814,9999.997586535217
l3c_mode1,0.005,0.73500001,2070.044947382,9999.993408392605
l3c_mode1,0.005,0.745,1992.182134921,9999.982622880594
l3c_mode1,0.005,0.755,1913.788666869,9999.955778279602
l3c_mode1,0.005,0.72500002,2147.356407814,9999.997586535217
l3c_mode1,0.005,0.73500001,2070.044947382,9999.993408392605
l3c_mode1,0.005,0.745,1992.182134921,9999.982622880594
l3c_mode1,0.005,0.755,1913.788666869,9999.955778279602
l3c_mode1,0.005,0.72500002,2147.356407814,9999.997586535217
l3c_mode1,0.005,0.73500001,2070.044947382,9999.993408392605
l3c_mode1,0.005,0.745,1992.182134921,9999.982622880594
l3c_mode1,0.005,0.755,1913.788666869,9999.955778279602
l3c_mode1,0.005,0.72500002,2147.356407814,9999.997586535217
l3c_mode1,0.005,0.73500001,2070.044947382,9999.993408392605
l3c_mode1,0.005,0.745,1992.182134921,9999.982622880594
l3c_mode1,0.005,0.755,1913.788666869,9999.955778279602
l3c_mode1,0.005,0.72500002,2147.356407814,9999.997586535217
l3c_mode1,0.005,0.73500001,2070.044947382,9999.993408392605
l3c_mode1,0.005,0.745,1992.182134921,9999.982622880594
l3c_mode1,0.005,0.755,1913.788666869,9999.955778279602
l3c_mode1,0.005,0.72500002,2147.356407814,9999.997586535217
l3c_mode1,0.005,0.73500001,2070.044947382,9999.993408392605
l3c_mode1,0.005,0.745,1992.182134921,9999.982622880594
l3c_mode1,0.005,0.755,1913.788666869,9999.955778279602
l3c_mode1,0.005,0.72500002,2147.356407814,9999.997586535217
l3c_mode1,0.005,0.73500001,2070.044947382,9999.993408392605
l3c_mode1,0.005,0.745,1992.182134921,9999.982622880594
l3c_mode1,0.005,0.755,1913.788666869,9999.955778279602
l3c_mode1,0.005,0.72500002,2147.356407814,9999.997586535217
l3c_mode1,0.005,0.73500001,2070.044947382,9999.993408392605
l3c_mode1,0.005,0.745,1992.182134921,9999.982622880594
l3c_mode1,0.005,0.755,1913.788666869,9999.955778279602
l3c_mode1,0.005,0.72500002,2147.356407814,9999.997586535217
l3c_mode1,0.005,0.73500001,2070.044947382,9999.993408392605
l3c_mode1,0.005,0.745,1992.182134921,9999.982622880594
l3c_mode1,0.005,0.755,1913.788666869,9999.955778279602
l3c_mode1,0.005,0.76499999,1834.885367042,9999.891356847342
l3c_mode1,0.005,0.77499998,1755.493220252,9999.742296411117
l3c_mode1,0.005,0.78500003,1675.633336823,9999.409746670355
l3c_mode1,0.005,0.76499999,1834.885367042,9999.891356847342
l3c_mode1,0.005,0.77499998,1755.493220252,9999.742296411117
l3c_mode1,0.005,0.78500003,1675.633336823,9999.409746670355
l3c_mode1,0.005,0.76499999,1834.885367042,9999.891356847342
l3c_mode1,0.005,0.77499998,1755.493220252,9999.742296411117
l3c_mode1,0.005,0.78500003,1675.633336823,9999.409746670355
l3c_mode1,0.005,0.76499999,1834.885367042,9999.891356847342
l3c_mode1,0.005,0.77499998,1755.493220252,9999.742296411117
l3c_mode1,0.005,0.78500003,1675.633336823,9999.409746670355
l3c_mode1,0.005,0.76499999,1834.885367042,9999.891356847342
l3c_mode1,0.005,0.77499998,1755.493220252,9999.742296411117
l3c_mode1,0.005,0.78500003,1675.633336823,9999.409746670355
l3c_mode1,0.005,0.76499999,1834.885367042,9999.891356847342
l3c_mode1,0.005,0.77499998,1755.493220252,9999.742296411117
l3c_mode1,0.005,0.78500003,1675.633336823,9999.409746670355
l3c_mode1,0.005,0.76499999,1834.885367042,9999.891356847342
l3c_mode1,0.005,0.77499998,1755.493220252,9999.742296411117
l3c_mode1,0.005,0.78500003,1675.633336823,9999.409746670355
l3c_mode1,0.005,0.76499999,1834.885367042,9999.891356847342
l3c_mode1,0.005,0.77499998,1755.493220252,9999.742296411117
l3c_mode1,0.005,0.78500003,1675.633336823,9999.409746670355
l3c_mode1,0.005,0.76499999,1834.885367042,9999.891356847342
l3c_mode1,0.005,0.77499998,1755.493220252,9999.742296411117
l3c_mode1,0.005,0.78500003,1675.633336823,9999.409746670355
l3c_mode1,0.005,0.76499999,1834.885367042,9999.891356847342
l3c_mode1,0.005,0.77499998,1755.493220252,9999.742296411117
l3c_mode1,0.005,0.78500003,1675.633336823,9999.409746670355
l3c_mode1,0.005,0.79500002,1595.326952386,9998.694420885193
l3c_mode1,0.005,0.80500001,1514.595433125,9997.210838794555
l3c_mode1,0.005,0.815,1433.46026278,9994.244108037816
l3c_mode1,0.005,0.82499999,1351.943045227,9988.524007599946
l3c_mode1,0.005,0.79500002,1595.326952386,9998.694420885193
l3c_mode1,0.005,0.80500001,1514.595433125,9997.210838794555
l3c_mode1,0.005,0.815,1433.46026278,9994.244108037816
l3c_mode1,0.005,0.82499999,1351.943045227,9988.524007599946
l3c_mode1,0.005,0.79500002,1595.326952386,9998.694420885193
l3c_mode1,0.005,0.80500001,1514.595433125,9997.210838794555
l3c_mode1,0.005,0.815,1433.46026278,9994.244108037816
l3c_mode1,0.005,0.82499999,1351.943045227,9988.524007599946
l3c_mode1,0.005,0.79500002,1595.326952386,9998.694420885193
l3c_mode1,0.005,0.80500001,1514.595433125,9997.210838794555
l3c_mode1,0.005,0.815,1433.46026278,9994.244108037816
l3c_mode1,0.005,0.82499999,1351.943045227,9988.524007599946
l3c_mode1,0.005,0.79500002,1595.326952386,9998.694420885193
l3c_mode1,0.005,0.80500001,1514.595433125,9997.210838794555
l3c_mode1,0.005,0.815,1433.46026278,9994.244108037816
l3c_mode1,0.005,0.82499999,1351.943045227,9988.524007599946
l3c_mode1,0.005,0.79500002,1595.326952386,9998.694420885193
l3c_mode1,0.005,0.80500001,1514.595433125,9997.210838794555
l3c_mode1,0.005,0.815,1433.46026278,9994.244108037816
l3c_mode1,0.005,0.82499999,1351.943045227,9988.524007599946
l3c_mode1,0.005,0.79500002,1595.326952386,9998.694420885193
l3c_mode1,0.005,0.80500001,1514.595433125,9997.210838794555
l3c_mode1,0.005,0.815,1433.46026278,9994.244108037816
l3c_mode1,0.005,0.82499999,1351.943045227,9988.524007599946
l3c_mode1,0.005,0.79500002,1595.326952386,9998.694420885193
l3c_mode1,0.005,0.80500001,1514.595433125,9997.210838794555
l3c_mode1,0.005,0.815,1433.46026278,9994.244108037816
l3c_mode1,0.005,0.82499999,1351.943045227,9988.524007599946
l3c_mode1,0.005,0.79500002,1595.326952386,9998.694420885193
l3c_mode1,0.005,0.80500001,1514.595433125,9997.210838794555
l3c_mode1,0.005,0.815,1433.46026278,9994.244108037816
l3c_mode1,0.005,0.82499999,1351.943045227,9988.524007599946
l3c_mode1,0.005,0.79500002,1595.326952386,9998.694420885193
l3c_mode1,0.005,0.80500001,1514.595433125,9997.210838794555
l3c_mode1,0.005,0.815,1433.46026278,9994.244108037816
l3c_mode1,0.005,0.82499999,1351.943045227,9988.524007599946
l3c_mode1,0.005,0.83499998,1270.065471217,9977.890213282024
l3c_mode1,0.005,0.84500003,1187.849351558,9958.829662410819
l3c_mode1,0.005,0.85500002,1105.316581372,9925.888683651086
l3c_mode1,0.005,0.83499998,1270.065471217,9977.890213282024
l3c_mode1,0.005,0.84500003,1187.849351558,9958.829662410819
l3c_mode1,0.005,0.85500002,1105.316581372,9925.888683651086
l3c_mode1,0.005,0.83499998,1270.065471217,9977.890213282024
l3c_mode1,0.005,0.84500003,1187.849351558,9958.829662410819
l3c_mode1,0.005,0.85500002,1105.316581372,9925.888683651086
l3c_mode1,0.005,0.83499998,1270.065471217,9977.890213282024
l3c_mode1,0.005,0.84500003,1187.849351558,9958.829662410819
l3c_mode1,0.005,0.85500002,1105.316581372,9925.888683651086
l3c_mode1,0.005,0.83499998,1270.065471217,9977.890213282024
l3c_mode1,0.005,0.84500003,1187.849351558,9958.829662410819
l3c_mode1,0.005,0.85500002,1105.316581372,9925.888683651086
l3c_mode1,0.005,0.83499998,1270.065471217,9977.890213282024
l3c_mode1,0.005,0.84500003,1187.849351558,9958.829662410819
l3c_mode1,0.005,0.85500002,1105.316581372,9925.888683651086
l3c_mode1,0.005,0.83499998,1270.065471217,9977.890213282024
l3c_mode1,0.005,0.84500003,1187.849351558,9958.829662410819
l3c_mode1,0.005,0.85500002,1105.316581372,9925.888683651086
l3c_mode1,0.005,0.83499998,1270.065471217,9977.890213282024
l3c_mode1,0.005,0.84500003,1187.849351558,9958.829662410819
l3c_mode1,0.005,0.85500002,1105.316581372,9925.888683651086
l3c_mode1,0.005,0.83499998,1270.065471217,9977.890213282024
l3c_mode1,0.005,0.84500003,1187.849351558,9958.829662410819
l3c_mode1,0.005,0.85500002,1105.316581372,9925.888683651086
l3c_mode1,0.005,0.83499998,1270.065471217,9977.890213282024
l3c_mode1,0.005,0.84500003,1187.849351558,9958.829662410819
l3c_mode1,0.005,0.85500002,1105.316581372,9925.888683651086
l3c_mode1,0.005,0.86500001,1022.489139492,9870.997971791918
l3c_mode1,0.005,0.875,939.3890934827,9782.80769651741
l3c_mode1,0.005,0.88499999,856.0385864805,9646.191532444564
l3c_mode1,0.005,0.89499998,772.4598393185,9442.138475320551
l3c_mode1,0.005,0.86500001,1022.489139492,9870.997971791918
l3c_mode1,0.005,0.875,939.3890934827,9782.80769651741
l3c_mode1,0.005,0.88499999,856.0385864805,9646.191532444564
l3c_mode1,0.005,0.89499998,772.4598393185,9442.138475320551
l3c_mode1,0.005,0.86500001,1022.489139492,9870.997971791918
l3c_mode1,0.005,0.875,939.3890934827,9782.80769651741
l3c_mode1,0.005,0.88499999,856.0385864805,9646.191532444564
l3c_mode1,0.005,0.89499998,772.4598393185,9442.138475320551
l3c_mode1,0.005,0.86500001,1022.489139492,9870.997971791918
l3c_mode1,0.005,0.875,939.3890934827,9782.80769651741
l3c_mode1,0.005,0.88499999,856.0385864805,9646.191532444564
l3c_mode1,0.005,0.89499998,772.4598393185,9442.138475320551
l3c_mode1,0.005,0.86500001,1022.489139492,9870.997971791918
l3c_mode1,0.005,0.875,939.3890934827,9782.80769651741
l3c_mode1,0.005,0.88499999,856.0385864805,9646.191532444564
l3c_mode1,0.005,0.89499998,772.4598393185,9442.138475320551
l3c_mode1,0.005,0.86500001,1022.489139492,9870.997971791918
l3c_mode1,0.005,0.875,939.3890934827,9782.80769651741
l3c_mode1,0.005,0.88499999,856.0385864805,9646.191532444564
l3c_mode1,0.005,0.89499998,772.4598393185,9442.138475320551
l3c_mode1,0.005,0.86500001,1022.489139492,9870.997971791918
l3c_mode1,0.005,0.875,939.3890934827,9782.80769651741
l3c_mode1,0.005,0.88499999,856.0385864805,9646.191532444564
l3c_mode1,0.005,0.89499998,772.4598393185,9442.138475320551
l3c_mode1,0.005,0.86500001,1022.489139492,9870.997971791918
l3c_mode1,0.005,0.875,939.3890934827,9782.80769651741
l3c_mode1,0.005,0.88499999,856.0385864805,9646.191532444564
l3c_mode1,0.005,0.89499998,772.4598393185,9442.138475320551
l3c_mode1,0.005,0.86500001,1022.489139492,9870.997971791918
l3c_mode1,0.005,0.875,939.3890934827,9782.80769651741
l3c_mode1,0.005,0.88499999,856.0385864805,9646.191532444564
l3c_mode1,0.005,0.89499998,772.4598393185,9442.138475320551
l3c_mode1,0.005,0.86500001,1022.489139492,9870.997971791918
l3c_mode1,0.005,0.875,939.3890934827,9782.80769651741
l3c_mode1,0.005,0.88499999,856.0385864805,9646.191532444564
l3c_mode1,0.005,0.89499998,772.4598393185,9442.138475320551
l3c_mode1,0.005,0.90499997,688.6751172965,9148.276208302894
l3c_mode1,0.005,0.91500002,604.7067646455,8740.231894454513
l3c_mode1,0.005,0.92500001,520.5770926934,8193.939285131019
l3c_mode1,0.005,0.935,436.3091543807,7488.750482502968
l3c_mode1,0.005,0.90499997,688.6751172965,9148.276208302894
l3c_mode1,0.005,0.91500002,604.7067646455,8740.231894454513
l3c_mode1,0.005,0.92500001,520.5770926934,8193.939285131019
l3c_mode1,0.005,0.935,436.3091543807,7488.750482502968
l3c_mode1,0.005,0.90499997,688.6751172965,9148.276208302894
l3c_mode1,0.005,0.91500002,604.7067646455,8740.231894454513
l3c_mode1,0.005,0.92500001,520.5770926934,8193.939285131019
l3c_mode1,0.005,0.935,436.3091543807,7488.750482502968
l3c_mode1,0.005,0.90499997,688.6751172965,9148.276208302894
l3c_mode1,0.005,0.91500002,604.7067646455,8740.231894454513
l3c_mode1,0.005,0.92500001,520.5770926934,8193.939285131019
l3c_mode1,0.005,0.935,436.3091543807,7488.750482502968
l3c_mode1,0.005,0.90499997,688.6751172965,9148.276208302894
l3c_mode1,0.005,0.91500002,604.7067646455,8740.231894454513
l3c_mode1,0.005,0.92500001,520.5770926934,8193.939285131019
l3c_mode1,0.005,0.935,436.3091543807,7488.750482502968
l3c_mode1,0.005,0.90499997,688.6751172965,9148.276208302894
l3c_mode1,0.005,0.91500002,604.7067646455,8740.231894454513
l3c_mode1,0.005,0.92500001,520.5770926934,8193.939285131019
l3c_mode1,0.005,0.935,436.3091543807,7488.750482502968
l3c_mode1,0.005,0.90499997,688.6751172965,9148.276208302894
l3c_mode1,0.005,0.91500002,604.7067646455,8740.231894454513
l3c_mode1,0.005,0.92500001,520.5770926934,8193.939285131019
l3c_mode1,0.005,0.935,436.3091543807,7488.750482502968
l3c_mode1,0.005,0.90499997,688.6751172965,9148.276208302894
l3c_mode1,0.005,0.91500002,604.7067646455,8740.231894454513
l3c_mode1,0.005,0.92500001,520.5770926934,8193.939285131019
l3c_mode1,0.005,0.935,436.3091543807,7488.750482502968
l3c_mode1,0.005,0.90499997,688.6751172965,9148.276208302894
l3c_mode1,0.005,0.91500002,604.7067646455,8740.231894454513
l3c_mode1,0.005,0.92500001,520.5770926934,8193.939285131019
l3c_mode1,0.005,0.935,436.3091543807,7488.750482502968
l3c_mode1,0.005,0.90499997,688.6751172965,9148.276208302894
l3c_mode1,0.005,0.91500002,604.7067646455,8740.231894454513
l3c_mode1,0.005,0.92500001,520.5770926934,8193.939285131019
l3c_mode1,0.005,0.935,436.3091543807,7488.750482502968
l3c_mode1,0.005,0.94499999,351.9203153372,6611.051876945391
l3c_mode1,0.005,0.95499998,267.4750918057,5557.768171361331
l3c_mode1,0.005,0.96499997,182.6532067942,4339.044316960729
l3c_mode1,0.005,0.94499999,351.9203153372,6611.051876945391
l3c_mode1,0.005,0.95499998,267.4750918057,5557.768171361331
l3c_mode1,0.005,0.96499997,182.6532067942,4339.044316960729
l3c_mode1,0.005,0.94499999,351.9203153372,6611.051876945391
l3c_mode1,0.005,0.95499998,267.4750918057,5557.768171361331
l3c_mode1,0.005,0.96499997,182.6532067942,4339.044316960729
l3c_mode1,0.005,0.94499999,351.9203153372,6611.051876945391
l3c_mode1,0.005,0.95499998,267.4750918057,5557.768171361331
l3c_mode1,0.005,0.96499997,182.6532067942,4339.044316960729
l3c_mode1,0.005,0.94499999,351.9203153372,6611.051876945391
l3c_mode1,0.005,0.95499998,267.4750918057,5557.768171361331
l3c_mode1,0.005,0.96499997,182.6532067942,4339.044316960729
l3c_mode1,0.005,0.94499999,351.9203153372,6611.051876945391
l3c_mode1,0.005,0.95499998,267.4750918057,5557.768171361331
l3c_mode1,0.005,0.96499997,182.6532067942,4339.044316960729
l3c_mode1,0.005,0.94499999,351.9203153372,6611.051876945391
l3c_mode1,0.005,0.95499998,267.4750918057,5557.768171361331
l3c_mode1,0.005,0.96499997,182.6532067942,4339.044316960729
l3c_mode1,0.005,0.94499999,351.9203153372,6611.051876945391
l3c_mode1,0.005,0.95499998,267.4750918057,5557.768171361331
l3c_mode1,0.005,0.96499997,182.6532067942,4339.044316960729
l3c_mode1,0.005,0.94499999,351.9203153372,6611.051876945391
l3c_mode1,0.005,0.95499998,267.4750918057,5557.768171361331
l3c_mode1,0.005,0.96499997,182.6532067942,4339.044316960729
l3c_mode1,0.005,0.94499999,351.9203153372,6611.051876945391
l3c_mode1,0.005,0.95499998,267.4750918057,5557.768171361331
l3c_mode1,0.005,0.96499997,182.6532067942,4339.044316960729
l3c_mode1,0.005,0.97500002,100.2006003647,2979.391612190639
l3c_mode1,0.005,0.98500001,0.0,1516.8595021193396
l3c_mode1,0.005,0.995,0.0,0.0
l3c_mode1,0.005,0.97500002,100.2006003647,2979.391612190639
l3c_mode1,0.005,0.98500001,0.0,1516.8595021193396
l3c_mode1,0.005,0.995,0.0,0.0
l3c_mode1,0.005,0.97500002,100.2006003647,2979.391612190639
l3c_mode1,0.005,0.98500001,0.0,1516.8595021193396
l3c_mode1,0.005,0.995,0.0,0.0
l3c_mode1,0.005,0.97500002,100.2006003647,2979.391612190639
l3c_mode1,0.005,0.98500001,0.0,1516.8595021193396
l3c_mode1,0.005,0.995,0.0,0.0
l3c_mode1,0.005,0.97500002,100.2006003647,2979.391612190639
l3c_mode1,0.005,0.98500001,0.0,1516.8595021193396
l3c_mode1,0.005,0.995,0.0,0.0
l3c_mode1,0.005,0.97500002,100.2006003647,2979.391612190639
l3c_mode1,0.005,0.98500001,0.0,1516.8595021193396
l3c_mode1,0.005,0.995,0.0,0.0
l3c_mode1,0.005,0.97500002,100.2006003647,2979.391612190639
l3c_mode1,0.005,0.98500001,0.0,1516.8595021193396
l3c_mode1,0.005,0.995,0.0,0.0
l3c_mode1,0.005,0.97500002,100.2006003647,2979.391612190639
l3c_mode1,0.005,0.98500001,0.0,1516.8595021193396
l3c_mode1,0.005,0.995,0.0,0.0
l3c_mode1,0.005,0.97500002,100.2006003647,2979.391612190639
l3c_mode1,0.005,0.98500001,0.0,1516.8595021193396
l3c_mode1,0.005,0.995,0.0,0.0
l3c_mode1,0.005,0.97500002,100.2006003647,2979.391612190639
l3c_mode1,0.005,0.98500001,0.0,1516.8595021193396
l3c_mode1,0.005,0.995,0.0,0.0
l3c_mode2,0.0,0.0049999999,10000.0,9987.267655481213
l3c_mode2,0.0,0.015,10000.0,10001.00956862062
l3c_mode2,0.0,0.025,10000.0,10012.578616946466
l3c_mode2,0.0,0.035,10000.0,9996.993651118508
l3c_mode2,0.0,0.0049999999,10000.0,9987.267655481213
l3c_mode2,0.0,0.015,10000.0,10001.00956862062
l3c_mode2,0.0,0.025,10000.0,10012.578616946466
l3c_mode2,0.0,0.035,10000.0,9996.993651118508
l3c_mode2,0.0,0.0049999999,10000.0,9987.267655481213
l3c_mode2,0.0,0.015,10000.0,10001.00956862062
l3c_mode2,0.0,0.025,10000.0,10012.578616946466
l3c_mode2,0.0,0.035,10000.0,9996.993651118508
l3c_mode2,0.0,0.0049999999,10000.0,9987.267655481213
l3c_mode2,0.0,0.015,10000.0,10001.00956862062
l3c_mode2,0.0,0.025,10000.0,10012.578616946466
l3c_mode2,0.0,0.035,10000.0,9996.993651118508
l3c_mode2,0.0,0.0049999999,10000.0,9987.267655481213
l3c_mode2,0.0,0.015,10000.0,10001.00956862062
l3c_mode2,0.0,0.025,10000.0,10012.578616946466
l3c_mode2,0.0,0.035,10000.0,9996.993651118508
l3c_mode2,0.0,0.0049999999,10000.0,9987.267655481213
l3c_mode2,0.0,0.015,10000.0,10001.00956862062
l3c_mode2,0.0,0.025,10000.0,10012.578616946466
l3c_mode2,0.0,0.035,10000.0,9996.993651118508
l3c_mode2,0.0,0.0049999999,10000.0,9987.267655481213
l3c_mode2,0.0,0.015,10000.0,10001.00956862062
l3c_mode2,0.0,0.025,10000.0,10012.578616946466
l3c_mode2,0.0,0.035,10000.0,9996.993651118508
l3c_mode2,0.0,0.0049999999,10000.0,9987.267655481213
l3c_mode2,0.0,0.015,10000.0,10001.00956862062
l3c_mode2,0.0,0.025,10000.0,10012.578616946466
l3c_mode2,0.0,0.035,10000.0,9996.993651118508
l3c_mode2,0.0,0.0049999999,10000.0,9987.267655481213
l3c_mode2,0.0,0.015,10000.0,10001.00956862062
l3c_mode2,0.0,0.025,10000.0,10012.578616946466
l3c_mode2,0.0,0.035,10000.0,9996.993651118508
l3c_mode2,0.0,0.0049999999,10000.0,9987.267655481213
l3c_mode2,0.0,0.015,10000.0,10001.00956862062
l3c_mode2,0.0,0.025,10000.0,10012.578616946466
l3c_mode2,0.0,0.035,10000.0,9996.993651118508
l3c_mode2,0.0,0.045000002,10000.0,9987.879476638229
l3c_mode2,0.0,0.055,10000.0,10004.936473417667
l3c_mode2,0.0,0.064999998,10000.0,10011.36732507999
l3c_mode2,0.0,0.045000002,10000.0,9987.879476638229
l3c_mode2,0.0,0.055,10000.0,10004.936473417667
l3c_mode2,0.0,0.064999998,10000.0,10011.36732507999
l3c_mode2,0.0,0.045000002,10000.0,9987.879476638229
l3c_mode2,0.0,0.055,10000.0,10004.936473417667
l3c_mode2,0.0,0.064999998,10000.0,10011.36732507999
l3c_mode2,0.0,0.045000002,10000.0,9987.879476638229
l3c_mode2,0.0,0.055,10000.0,10004.936473417667
l3c_mode2,0.0,0.064999998,10000.0,10011.36732507999
l3c_mode2,0.0,0.045000002,10000.0,9987.879476638229
l3c_mode2,0.0,0.055,10000.0,10004.936473417667
l3c_mode2,0.0,0.064999998,10000.0,10011.36732507999
l3c_mode2,0.0,0.045000002,10000.0,9987.879476638229
l3c_mode2,0.0,0.055,10000.0,10004.936473417667
l3c_mode2,0.0,0.064999998,10000.0,10011.36732507999
l3c_mode2,0.0,0.045000002,10000.0,9987.879476638229
l3c_mode2,0.0,0.055,10000.0,10004.936473417667
l3c_mode2,0.0,0.064999998,10000.0,10011.36732507999
l3c_mode2,0.0,0.045000002,10000.0,9987.879476638229
l3c_mode2,0.0,0.055,10000.0,10004.936473417667
l3c_mode2,0.0,0.064999998,10000.0,10011.36732507999
l3c_mode2,0.0,0.045000002,10000.0,9987.879476638229
l3c_mode2,0.0,0.055,10000.0,10004.936473417667
