id,kind,mk,x,y,z,r,theta,z_over_H,region,volume_weight
328,specimen,0,0.019446547038572706,0.004672452062523396,0.06,0.02,0.23580172856710635,0.6,interior,7.391982714328927e-07
329,specimen,0,0.016445480703029005,0.011381834845327033,0.06,0.02,0.6054008642835533,0.6,interior,7.391982714328927e-07
330,specimen,0,0.022993510190830273,0.01926910711746095,0.06,0.029999999999999995,0.6975000000000001,0.6,lateral_surface,3.4557519189487737e-07
331,specimen,0,0.017479094711268916,0.02438198613883805,0.06,0.029999999999999995,0.9488274122871835,0.6,lateral_surface,3.4557519189487737e-07
332,specimen,0,0.010866403427384897,0.027962855300439505,0.06,0.029999999999999995,1.200154824574367,0.6,lateral_surface,3.4557519189487737e-07
333,specimen,0,0.0035709360523219972,0.029786715423326334,0.06,0.029999999999999995,1.4514822368615503,0.6,lateral_surface,3.4557519189487737e-07
334,specimen,0,-0.003948906367892435,0.029738966668289242,0.06,0.03,1.702809649148734,0.6,lateral_surface,3.4557519189487737e-07
335,specimen,0,-0.011220624477950462,0.027822609265214845,0.06,0.030000000000000002,1.9541370614359173,0.6,lateral_surface,3.4557519189487737e-07
336,specimen,0,-0.01778730948548868,0.024158054997607824,0.06,0.03,2.205464473723101,0.6,lateral_surface,3.4557519189487737e-07
337,specimen,0,-0.023236352420905364,0.01897556128738977,0.06,0.030000000000000002,2.4567918860102846,0.6,lateral_surface,3.4557519189487737e-07
338,specimen,0,-0.027225369876390182,0.012600763274252321,0.06,0.030000000000000002,2.7081192982974676,0.6,lateral_surface,3.4557519189487737e-07
339,specimen,0,-0.02950371721463507,0.0054342129622279535,0.06,0.029999999999999995,2.9594467105846514,0.6,lateral_surface,3.4557519189487737e-07
340,specimen,0,-0.029928237493202708,-0.002073788935850429,0.06,0.03,-3.0724111843077524,0.6,lateral_surface,3.4557519189487737e-07
341,specimen,0,-0.028472256541714328,-0.009451487048227156,0.06,0.03,-2.8210837720205686,0.6,lateral_surface,3.4557519189487737e-07
342,specimen,0,-0.02522725899807532,-0.016235313469225892,0.06,0.029999999999999995,-2.5697563597333857,0.6,lateral_surface,3.4557519189487737e-07
343,specimen,0,-0.020397139992218656,-0.021999015435646984,0.06,0.03,-2.318428947446202,0.6,lateral_surface,3.4557519189487737e-07
344,specimen,0,-0.01428539366521741,-0.026380438355527114,0.06,0.029999999999999995,-2.067101535159018,0.6,lateral_surface,3.4557519189487737e-07
345,specimen,0,-0.007276043516227771,-0.029104281313063887,0.06,0.030000000000000002,-1.815774122871835,0.6,lateral_surface,3.4557519189487737e-07
346,specimen,0,0.00019048720630268593,-0.029999395237641623,0.06,0.03,-1.5644467105846511,0.6,lateral_surface,3.4557519189487737e-07
347,specimen,0,0.0076450489170982044,-0.02900953682938036,0.06,0.029999999999999995,-1.3131192982974673,0.6,lateral_surface,3.4557519189487737e-07
348,specimen,0,0.014619244087909284,-0.026196902532515734,0.06,0.029999999999999995,-1.0617918860102844,0.6,lateral_surface,3.4557519189487737e-07
349,specimen,0,0.02067485838685825,-0.021738220504065115,0.06,0.030000000000000002,-0.8104644737231015,0.6,lateral_surface,3.4557519189487737e-07
350,specimen,0,0.025431395296550648,-0.015913646133761474,0.06,0.029999999999999995,-0.5591370614359177,0.6,lateral_surface,3.4557519189487737e-07
351,specimen,0,0.02858998410963139,-0.009089158850577124,0.06,0.029999999999999995,-0.3078096491487348,0.6,lateral_surface,3.4557519189487737e-07
352,specimen,0,0.02995215907449757,-0.0016935662892230338,0.06,0.030000000000000002,-0.05648223686155098,0.6,lateral_surface,3.4557519189487737e-07
353,specimen,0,0.02943232972837755,0.005808439270584061,0.06,0.03,0.19484517542563282,0.6,lateral_surface,3.4557519189487737e-07
354,specimen,0,0.027063158860886657,0.01294547922907499,0.06,0.029999999999999995,0.4461725877128157,0.6,lateral_surface,3.4557519189487737e-07
355,specimen,0,0.0,0.0,0.07,0.0,0.0,0.7000000000000001,measurement_core,7.853981633974483e-07
356,specimen,0,-0.0049184165552806445,0.008706846650122033,0.07,0.01,2.0849999999999995,0.7000000000000001,measurement_core,7.853981633974483e-07
357,specimen,0,-0.009634516007991789,0.0026788246101135415,0.07,0.009999999999999998,2.870398163397448,0.7000000000000001,measurement_core,7.853981633974483e-07
358,specimen,0,-0.008706846650122035,-0.0049184165552806445,0.07,0.01,-2.6273889803846906,0.7000000000000001,measurement_core,7.853981633974483e-07
359,specimen,0,-0.0026788246101135376,-0.00963451600799179,0.07,0.01,-1.8419908169872417,0.7000000000000001,measurement_core,7.853981633974483e-07
360,specimen,0,0.00491841655528064,-0.008706846650122037,0.07,0.01,-1.0565926535897943,0.7000000000000001,measurement_core,7.853981633974483e-07
361,specimen,0,0.009634516007991789,-0.0026788246101135385,0.07,0.009999999999999998,-0.27119449019234515,0.7000000000000001,measurement_core,7.853981633974483e-07
362,specimen,0,0.008706846650122037,0.004918416555280639,0.07,0.01,0.5142036732051023,0.7000000000000001,measurement_core,7.853981633974483e-07
363,specimen,0,0.0026788246101135393,0.009634516007991789,0.07,0.009999999999999998,1.2996018366025515,0.7000000000000001,measurement_core,7.853981633974483e-07
364,specimen,0,0.008825990560402548,0.01794719729171341,0.07,0.02,1.1137499999999998,0.7000000000000001,interior,7.391982714328927e-07
365,specimen,0,0.001746715641512251,0.01992357860595572,0.07,0.02,1.483349135716446,0.7000000000000001,interior,7.391982714328927e-07
366,specimen,0,-0.005568462903649767,0.019209170229103505,0.07,0.019999999999999997,1.8529482714328922,0.7000000000000001,interior,7.391982714328927e-07
367,specimen,0,-0.01213158967775576,0.01590045697112413,0.07,0.02,2.2225474071493387,0.7000000000000001,interior,7.391982714328927e-07
368,specimen,0,-0.017056278042421793,0.010444298891720794,0.07,0.019999999999999997,2.592146542865785,0.7000000000000001,interior,7.391982714328927e-07
369,specimen,0,-0.019677421545359466,0.003577580373132534,0.07,0.020000000000000004,2.961745678582231,0.7000000000000001,interior,7.391982714328927e-07
370,specimen,0,-0.0196410202322395,-0.0037723101989044707,0.07,0.020000000000000004,-2.9518404928809097,0.7000000000000001,interior,7.391982714328927e-07
371,specimen,0,-0.016951990302105386,-0.010612729375487016,0.07,0.02,-2.5822413571644636,0.7000000000000001,interior,7.391982714328927e-07
372,specimen,0,-0.011973500147450942,-0.016019840642746492,0.07,0.02,-2.212642221448016,0.7000000000000001,interior,7.391982714328927e-07
373,specimen,0,-0.005377922450428553,-0.01926338366220163,0.07,0.02,-1.8430430857315703,0.7000000000000001,interior,7.391982714328927e-07
374,specimen,0,0.0019439734736212437,-0.019905299975982702,0.07,0.02,-1.4734439500151242,0.7000000000000001,interior,7.391982714328927e-07
375,specimen,0,0.009003325008129615,-0.017858895228932498,0.07,0.02,-1.103844814298678,0.7000000000000001,interior,7.391982714328927e-07
376,specimen,0,0.01484672761114398,-0.013400547721660296,0.07,0.019999999999999997,-0.734245678582232,0.7000000000000001,interior,7.391982714328927e-07
377,specimen,0,0.018684997381715654,-0.007132381989579581,0.07,0.02,-0.36464654286578596,0.7000000000000001,interior,7.391982714328927e-07
378,specimen,0,0.019999754718741915,9.905145208680381e-05,0.07,0.02,0.004952592850660164,0.7000000000000001,interior,7.391982714328927e-07
379,specimen,0,0.018613434358535467,0.0073171074462858214,0.07,0.02,0.3745517285671062,0.7000000000000001,interior,7.391982714328927e-07
380,specimen,0,0.014713266547608477,0.013546947534371917,0.07,0.02,0.7441508642835534,0.7000000000000001,interior,7.391982714328927e-07
381,specimen,0,0.02111535946956708,0.021310598172528235,0.07,0.029999999999999995,0.79,0.7000000000000001,lateral_surface,3.4557519189487737e-07
382,specimen,0,0.015152251368459053,0.02589226290742141,0.07,0.030000000000000002,1.0413274122871834,0.7000000000000001,lateral_surface,3.4557519189487737e-07
383,specimen,0,0.00823707158778831,0.028847021538759433,0.07,0.03,1.292654824574367,0.7000000000000001,lateral_surface,3.4557519189487737e-07
384,specimen,0,0.0008043263054266171,0.029989215714893224,0.07,0.029999999999999995,1.5439822368615503,0.7000000000000001,lateral_surface,3.4557519189487737e-07
385,specimen,0,-0.006678957756810264,0.029247077175039972,0.07,0.030000000000000006,1.795309649148734,0.7000000000000001,lateral_surface,3.4557519189487737e-07
386,specimen,0,-0.013742578339698363,0.026667237213053273,0.07,0.030000000000000002,2.0466370614359173,0.7000000000000001,lateral_surface,3.4557519189487737e-07
387,specimen,0,-0.01994270218383553,0.022411796661732444,0.07,0.030000000000000002,2.2979644737231006,0.7000000000000001,lateral_surface,3.4557519189487737e-07
388,specimen,0,-0.024889752705634188,0.016748140501332547,0.07,0.029999999999999995,2.5492918860102844,0.7000000000000001,lateral_surface,3.4557519189487737e-07
389,specimen,0,-0.028272888526830586,0.01003213707788183,0.07,0.03,2.800619298297468,0.7000000000000001,lateral_surface,3.4557519189487737e-07
390,specimen,0,-0.029879534781475762,0.002685777586208518,0.07,0.029999999999999995,3.051946710584651,0.7000000000000001,lateral_surface,3.4557519189487737e-07
391,specimen,0,-0.02960873997655877,-0.004829339188805288,0.07,0.029999999999999995,-2.979911184307752,0.7000000000000001,lateral_surface,3.4557519189487737e-07
392,specimen,0,-0.027477519145586167,-0.012041010821519328,0.07,0.03,-2.728583772020569,0.7000000000000001,lateral_surface,3.4557519189487737e-07
393,specimen,0,-0.0236197847314499,-0.018496101460577202,0.07,0.03,-2.4772563597333854,0.7000000000000001,lateral_surface,3.4557519189487737e-07
394,specimen,0,-0.01827793237514486,-0.023789014020964203,0.07,0.03,-2.2259289474462016,0.7000000000000001,lateral_surface,3.4557519189487737e-07
395,specimen,0,-0.01178761030617641,-0.02758717534054046,0.07,0.03,-1.9746015351590176,0.7000000000000001,lateral_surface,3.4557519189487737e-07
396,specimen,0,-0.004556629329872724,-0.029651932974936786,0.07,0.03,-1.7232741228718347,0.7000000000000001,lateral_surface,3.4557519189487737e-07
397,specimen,0,0.002960661425337318,-0.029853550608336683,0.07,0.029999999999999995,-1.4719467105846509,0.7000000000000001,lateral_surface,3.4557519189487737e-07
398,specimen,0,0.01029192293464236,-0.028179359863335834,0.07,0.03,-1.220619298297467,0.7000000000000001,lateral_surface,3.4557519189487737e-07
399,specimen,0,0.016976505074918966,-0.024734556301685515,0.07,0.030000000000000002,-0.9692918860102843,0.7000000000000001,lateral_surface,3.4557519189487737e-07
400,specimen,0,0.02259439096612017,-0.019735589600265484,0.07,0.03,-0.7179644737231012,0.7000000000000001,lateral_surface,3.4557519189487737e-07
401,specimen,0,0.02679258817656277,-0.013496563221839434,0.07,0.030000000000000002,-0.46663706143591743,0.7000000000000001,lateral_surface,3.4557519189487737e-07
402,specimen,0,0.029307308535625326,-0.006409498139297858,0.07,0.03,-0.21530964914873454,0.7000000000000001,lateral_surface,3.4557519189487737e-07
403,specimen,0,0.029980542914653425,0.0010802992838210596,0.07,0.03,0.03601776313844927,0.7000000000000001,lateral_surface,3.4557519189487737e-07
404,specimen,0,0.028769989521629864,0.008502217529874654,0.07,0.030000000000000002,0.28734517542563304,0.7000000000000001,lateral_surface,3.4557519189487737e-07
405,specimen,0,0.025751711878342274,0.015389910179557426,0.07,0.03,0.538672587712816,0.7000000000000001,lateral_surface,3.4557519189487737e-07
406,specimen,0,0.0,0.0,0.08,0.0,0.0,0.7999999999999999,interior,7.853981633974483e-07
407,specimen,0,-0.0071155136334156,0.00702634084945192,0.08,0.01,2.3625,0.7999999999999999,interior,7.853981633974483e-07
408,specimen,0,-0.009999801203389,-6.30546802380014e-05,0.08,0.01,-3.1352871437821386,0.7999999999999999,interior,7.853981633974483e-07
409,specimen,0,-0.00702634084945192,-0.0071155136334156,0.08,0.01,-2.3498889803846903,0.7999999999999999,interior,7.853981633974483e-07
410,specimen,0,6.305468023800078e-05,-0.009999801203389,0.08,0.01,-1.5644908169872418,0.7999999999999999,interior,7.853981633974483e-07
411,specimen,0,0.0071155136334156,-0.007026340849451921,0.08,0.01,-0.7790926535897935,0.7999999999999999,interior,7.853981633974483e-07
412,specimen,0,0.009999801203389,6.305468023800017e-05,0.08,0.01,0.006305509807654741,0.7999999999999999,interior,7.853981633974483e-07
413,specimen,0,0.007026340849451921,0.007115513633415599,0.08,0.01,0.791703673205103,0.7999999999999999,interior,7.853981633974483e-07
414,specimen,0,-6.305468023799956e-05,0.009999801203389,0.08,0.01,1.5771018366025513,0.7999999999999999,interior,7.853981633974483e-07
415,specimen,0,0.0062589783587264775,0.018995399177300636,0.08,0.02,1.2525,0.7999999999999999,interior,7.391982714328927e-07
416,specimen,0,-0.0010256061447428632,0.019973685990218874,0.08,0.02,1.6220991357164463,0.7999999999999999,interior,7.391982714328927e-07
417,specimen,0,-0.008171676855284846,0.018254415832143246,0.08,0.02,1.9916982714328926,0.7999999999999999,interior,7.391982714328927e-07
418,specimen,0,-0.014214117325696003,0.014069785664726693,0.08,0.02,2.3612974071493387,0.7999999999999999,interior,7.391982714328927e-07
419,specimen,0,-0.01833686248812882,0.007984952979915045,0.08,0.020000000000000004,2.7308965428657848,0.7999999999999999,interior,7.391982714328927e-07
420,specimen,0,-0.019983112763477168,0.0008217081490139736,0.08,0.020000000000000004,3.1004956785822313,0.7999999999999999,interior,7.391982714328927e-07
421,specimen,0,-0.01893053292986756,-0.006452512920653464,0.08,0.019999999999999997,-2.8130904928809093,0.7999999999999999,interior,7.391982714328927e-07
422,specimen,0,-0.015321279726375188,-0.01285528636577827,0.08,0.02,-2.4434913571644628,0.7999999999999999,interior,7.391982714328927e-07
423,specimen,0,-0.009642802797694094,-0.017521882153603903,0.08,0.02,-2.0738922214480167,0.7999999999999999,interior,7.391982714328927e-07
424,specimen,0,-0.002662011918569561,-0.019822050664484583,0.08,0.020000000000000004,-1.7042930857315703,0.7999999999999999,interior,7.391982714328927e-07
425,specimen,0,0.004678298420875045,-0.01944514139535216,0.08,0.020000000000000004,-1.3346939500151243,0.7999999999999999,interior,7.391982714328927e-07
426,specimen,0,0.011386778635234036,-0.016442058031529316,0.08,0.02,-0.9650948142986773,0.7999999999999999,interior,7.391982714328927e-07
427,specimen,0,0.01655741129858607,-0.011218383621959736,0.08,0.020000000000000004,-0.5954956785822321,0.7999999999999999,interior,7.391982714328927e-07
428,specimen,0,0.01949187381828083,-0.0044796043410348695,0.08,0.02,-0.2258965428657851,0.7999999999999999,interior,7.391982714328927e-07
429,specimen,0,0.019793850770615358,0.002864170328491273,0.08,0.02,0.1437025928506601,0.7999999999999999,interior,7.391982714328927e-07
430,specimen,0,0.017422558494864827,0.009821122924239029,0.08,0.019999999999999997,0.5133017285671071,0.7999999999999999,interior,7.391982714328927e-07
431,specimen,0,0.012698253152653443,0.01545167844834751,0.08,0.02,0.8829008642835541,0.7999999999999999,interior,7.391982714328927e-07
432,specimen,0,0.019056669237365282,0.02316988039627429,0.08,0.03,0.8825,0.7999999999999999,lateral_surface,3.4557519189487737e-07
433,specimen,0,0.012695853989137364,0.027181156919573988,0.08,0.03,1.1338274122871836,0.7999999999999999,lateral_surface,3.4557519189487737e-07
434,specimen,0,0.005537311542687147,0.029484541388314377,0.08,0.029999999999999992,1.385154824574367,0.7999999999999999,lateral_surface,3.4557519189487737e-07
435,specimen,0,-0.001969160552797418,0.029935303685069015,0.08,0.03,1.6364822368615504,0.7999999999999999,lateral_surface,3.4557519189487737e-07
436,specimen,0,-0.009351903048683803,0.02850512075694503,0.08,0.029999999999999992,1.887809649148734,0.7999999999999999,lateral_surface,3.4557519189487737e-07
437,specimen,0,-0.016147031082127866,0.02528385625716134,0.08,0.030000000000000002,2.1391370614359175,0.7999999999999999,lateral_surface,3.4557519189487737e-07
438,specimen,0,-0.02192758176805552,0.020473914081221477,0.08,0.030000000000000002,2.3904644737231004,0.7999999999999999,lateral_surface,3.4557519189487737e-07
439,specimen,0,-0.026330341847491657,0.01437752058576963,0.08,0.03,2.6417918860102843,0.7999999999999999,lateral_surface,3.4557519189487737e-07
440,specimen,0,-0.02907866971242638,0.007377734595091953,0.08,0.030000000000000002,2.893119298297468,0.7999999999999999,lateral_surface,3.4557519189487737e-07
441,specimen,0,-0.02999987781546299,-8.56215936051563e-05,0.08,0.030000000000000002,-3.1387385965949357,0.7999999999999999,lateral_surface,3.4557519189487737e-07
442,specimen,0,-0.02903608326352129,-0.007543597862681885,0.08,0.03,-2.8874111843077515,0.7999999999999999,lateral_surface,3.4557519189487737e-07
443,specimen,0,-0.0262478448128882,-0.014527582134634029,0.08,0.03,-2.636083772020569,0.7999999999999999,lateral_surface,3.4557519189487737e-07
444,specimen,0,-0.02181035773984069,-0.020598744992357445,0.08,0.03,-2.384756359733385,0.7999999999999999,lateral_surface,3.4557519189487737e-07
445,specimen,0,-0.016002445677114206,-0.025375612945326243,0.08,0.030000000000000002,-2.1334289474462014,0.7999999999999999,lateral_surface,3.4557519189487737e-07
446,specimen,0,-0.009189041099616253,-0.02855803781196396,0.08,0.029999999999999995,-1.8821015351590173,0.7999999999999999,lateral_surface,3.4557519189487737e-07
447,specimen,0,-0.001798255274900266,-0.029946056133759804,0.08,0.03,-1.6307741228718344,0.7999999999999999,lateral_surface,3.4557519189487737e-07
448,specimen,0,0.005705521542258009,-0.029452453614781056,0.08,0.029999999999999995,-1.3794467105846506,0.7999999999999999,lateral_surface,3.4557519189487737e-07
449,specimen,0,0.012850799457475795,-0.02710824511663822,0.08,0.030000000000000002,-1.1281192982974668,0.7999999999999999,lateral_surface,3.4557519189487737e-07
450,specimen,0,0.019188614380845976,-0.0230607258806654,0.08,0.03,-0.8767918860102839,0.7999999999999999,lateral_surface,3.4557519189487737e-07
451,specimen,0,0.02432073809188042,-0.017564216426193248,0.08,0.030000000000000002,-0.625464473723101,0.7999999999999999,lateral_surface,3.4557519189487737e-07
452,specimen,0,0.02792470038318414,-0.010964082656993945,0.08,0.03,-0.3741370614359172,0.7999999999999999,lateral_surface,3.4557519189487737e-07
453,specimen,0,0.029774051049548354,-0.003675035251380372,0.08,0.029999999999999995,-0.1228096491487343,0.7999999999999999,lateral_surface,3.4557519189487737e-07
454,specimen,0,0.02975258858716943,0.0038449281349116635,0.08,0.03,0.12851776313844954,0.7999999999999999,lateral_surface,3.4557519189487737e-07
455,specimen,0,0.02786166156149204,0.011123300545830673,0.08,0.03,0.37984517542563334,0.7999999999999999,lateral_surface,3.4557519189487737e-07
456,specimen,0,0.024220083871882646,0.017702755074817313,0.08,0.03,0.6311725877128161,0.7999999999999999,lateral_surface,3.4557519189487737e-07
457,specimen,0,0.0,0.0,0.09,0.0,0.0,0.8999999999999999,top_cap_zone,7.853981633974483e-07
458,specimen,0,-0.008768178903942814,0.004808226149886483,0.09,0.01,2.64,0.8999999999999999,top_cap_zone,7.853981633974483e-07
459,specimen,0,-0.00959996807769801,-0.002800109445571577,0.09,0.01,-2.857787143782138,0.8999999999999999,top_cap_zone,7.853981633974483e-07
460,specimen,0,-0.00480822614988648,-0.008768178903942816,0.09,0.01,-2.0723889803846895,0.8999999999999999,top_cap_zone,7.853981633974483e-07
461,specimen,0,0.002800109445571572,-0.009599968077698013,0.09,0.010000000000000002,-1.286990816987242,0.8999999999999999,top_cap_zone,7.853981633974483e-07
462,specimen,0,0.008768178903942816,-0.00480822614988648,0.09,0.01,-0.5015926535897928,0.8999999999999999,top_cap_zone,7.853981633974483e-07
463,specimen,0,0.009599968077698013,0.0028001094455715712,0.09,0.010000000000000002,0.28380550980765457,0.8999999999999999,top_cap_zone,7.853981633974483e-07
464,specimen,0,0.00480822614988648,0.008768178903942816,0.09,0.01,1.0692036732051038,0.8999999999999999,top_cap_zone,7.853981633974483e-07
465,specimen,0,-0.002800109445571571,0.009599968077698013,0.09,0.010000000000000002,1.8546018366025512,0.8999999999999999,top_cap_zone,7.853981633974483e-07
466,specimen,0,0.0035716642299166014,0.019678496249173467,0.09,0.019999999999999997,1.3912499999999999,0.8999999999999999,top_cap_zone,7.391982714328927e-07
467,specimen,0,-0.003778215065954939,0.019639885206268165,0.09,0.02,1.7608491357164462,0.8999999999999999,top_cap_zone,7.391982714328927e-07
468,specimen,0,-0.010617825481356855,0.016948798837895535,0.09,0.019999999999999997,2.1304482714328925,0.8999999999999999,top_cap_zone,7.391982714328927e-07
469,specimen,0,-0.016023439730099467,0.011968683269928646,0.09,0.02,2.5000474071493386,0.8999999999999999,top_cap_zone,7.391982714328927e-07
470,specimen,0,-0.019264999654347505,0.005372130705594428,0.09,0.02,2.8696465428657847,0.8999999999999999,top_cap_zone,7.391982714328927e-07
471,specimen,0,-0.01990471462422766,-0.0019499578785341927,0.09,0.02,-3.0439396285973555,0.8999999999999999,top_cap_zone,7.391982714328927e-07
472,specimen,0,-0.01785618758827459,-0.009008693846077153,0.09,0.019999999999999997,-2.674340492880909,0.8999999999999999,top_cap_zone,7.391982714328927e-07
473,specimen,0,-0.013396083473973936,-0.014850755790811535,0.09,0.019999999999999997,-2.304741357164463,0.8999999999999999,top_cap_zone,7.391982714328927e-07
474,specimen,0,-0.007126764056252051,-0.018687140875118212,0.09,0.020000000000000004,-1.9351422214480165,0.8999999999999999,top_cap_zone,7.391982714328927e-07
475,specimen,0,0.00010506433802957072,-0.019999724035217947,0.09,0.02,-1.5655430857315704,0.8999999999999999,top_cap_zone,7.391982714328927e-07
476,specimen,0,0.007322703211278704,-0.018611233642064906,0.09,0.02,-1.1959439500151243,0.8999999999999999,top_cap_zone,7.391982714328927e-07
477,specimen,0,0.013551370439345421,-0.014709193017145268,0.09,0.02,-0.8263448142986775,0.8999999999999999,top_cap_zone,7.391982714328927e-07
478,specimen,0,0.01794984999884269,-0.008820594368807978,0.09,0.019999999999999997,-0.4567456785822322,0.8999999999999999,top_cap_zone,7.391982714328927e-07
479,specimen,0,0.019924102852443833,-0.0017407255743624684,0.09,0.02,-0.08714654286578517,0.8999999999999999,top_cap_zone,7.391982714328927e-07
480,specimen,0,0.01920749521255728,0.0055742378545940476,0.09,0.02,0.28245259285066,0.8999999999999999,top_cap_zone,7.391982714328927e-07
481,specimen,0,0.015896808911809713,0.01213636957336943,0.09,0.02,0.6520517285671069,0.8999999999999999,top_cap_zone,7.391982714328927e-07
482,specimen,0,0.010439170480263183,0.017059417331315913,0.09,0.02,1.021650864283554,0.8999999999999999,top_cap_zone,7.391982714328927e-07
483,specimen,0,0.016835041606480243,0.024831056645017727,0.09,0.029999999999999995,0.975,0.8999999999999999,edge_corner,3.4557519189487737e-07
484,specimen,0,0.010130905141703086,0.02823764793692658,0.09,0.029999999999999995,1.2263274122871834,0.8999999999999999,edge_corner,3.4557519189487737e-07
485,specimen,0,0.0027902066480099074,0.0298699639581537,0.09,0.03,1.477654824574367,0.8999999999999999,edge_corner,3.4557519189487737e-07
486,specimen,0,-0.004725810791039962,0.029625440289847003,0.09,0.029999999999999995,1.7289822368615504,0.8999999999999999,edge_corner,3.4557519189487737e-07
487,specimen,0,-0.011944888157772482,0.02751944125338134,0.09,0.03,1.980309649148734,0.8999999999999999,edge_corner,3.4557519189487737e-07
488,specimen,0,-0.018413424271326473,0.023684294513540507,0.09,0.03,2.2316370614359173,0.8999999999999999,edge_corner,3.4557519189487737e-07
489,specimen,0,-0.023724977218075635,0.018360976444671783,0.09,0.029999999999999995,2.4829644737231007,0.8999999999999999,edge_corner,3.4557519189487737e-07
490,specimen,0,-0.02754580259185044,0.011883970698836541,0.09,0.030000000000000002,2.7342918860102845,0.8999999999999999,edge_corner,3.4557519189487737e-07
491,specimen,0,-0.02963582388240384,0.004660251367806477,0.09,0.030000000000000002,2.985619298297468,0.8999999999999999,edge_corner,3.4557519189487737e-07
492,specimen,0,-0.029863717365489744,-0.002856288695868493,0.09,0.03,-3.0462385965949355,0.8999999999999999,edge_corner,3.4557519189487737e-07
493,specimen,0,-0.02821516365543227,-0.010193357636087036,0.09,0.03,-2.794911184307752,0.8999999999999999,edge_corner,3.4557519189487737e-07
494,specimen,0,-0.024793747444790754,-0.01688994042748321,0.09,0.03,-2.5435837720205687,0.8999999999999999,edge_corner,3.4557519189487737e-07
495,specimen,0,-0.01981444889716843,-0.02252526614496487,0.09,0.03,-2.2922563597333854,0.8999999999999999,edge_corner,3.4557519189487737e-07
496,specimen,0,-0.013590135652891461,-0.02674524654842442,0.09,0.03,-2.0409289474462007,0.8999999999999999,edge_corner,3.4557519189487737e-07
497,specimen,0,-0.006511904204520624,-0.029284724749110185,0.09,0.030000000000000002,-1.789601535159017,0.8999999999999999,edge_corner,3.4557519189487737e-07
498,specimen,0,0.0009754941341285895,-0.02998413599212558,0.09,0.030000000000000002,-1.538274122871835,0.8999999999999999,edge_corner,3.4557519189487737e-07
499,specimen,0,0.008401598588714088,-0.02879953369681734,0.09,0.029999999999999995,-1.2869467105846513,0.8999999999999999,edge_corner,3.4557519189487737e-07
500,specimen,0,0.015299799705052483,-0.025805350782062156,0.09,0.03,-1.0356192982974675,0.8999999999999999,edge_corner,3.4557519189487737e-07
501,specimen,0,0.021236658137195174,-0.021189722772228567,0.09,0.029999999999999995,-0.7842918860102837,0.8999999999999999,edge_corner,3.4557519189487737e-07
502,specimen,0,0.025839139235612624,-0.01524266655026686,0.09,0.03,-0.5329644737231016,0.8999999999999999,edge_corner,3.4557519189487737e-07
503,specimen,0,0.02881805218614989,-0.008337857530345636,0.09,0.03,-0.2816370614359178,0.8999999999999999,edge_corner,3.4557519189487737e-07
504,specimen,0,0.029986220932449213,-0.0009091502572978147,0.09,0.030000000000000002,-0.03030964914873404,0.8999999999999999,edge_corner,3.4557519189487737e-07
505,specimen,0,0.029270245135956476,0.006576682270036785,0.09,0.03,0.22101776313844976,0.8999999999999999,edge_corner,3.4557519189487737e-07
506,specimen,0,0.02671511218914011,0.013649277662999516,0.09,0.030000000000000002,0.47234517542563353,0.8999999999999999,edge_corner,3.4557519189487737e-07
507,specimen,0,0.022481370492170256,0.019864238741864146,0.09,0.03,0.7236725877128156,0.8999999999999999,edge_corner,3.4557519189487737e-07
508,specimen,0,0.0,0.0,0.1,0.0,0.0,1.0,top_cap_zone,7.853981633974483e-07
509,specimen,0,-0.00974996140534937,0.0022222179448014865,0.1,0.010000000000000002,2.9175,1.0,top_cap_zone,7.853981633974483e-07
510,specimen,0,-0.008465609204073224,-0.0053229184479860955,0.1,0.01,-2.5802871437821384,1.0,top_cap_zone,7.853981633974483e-07
511,specimen,0,-0.002222217944801483,-0.009749961405349372,0.1,0.01,-1.7948889803846895,1.0,top_cap_zone,7.853981633974483e-07
512,specimen,0,0.005322918447986091,-0.008465609204073228,0.1,0.01,-1.009490816987242,1.0,top_cap_zone,7.853981633974483e-07
513,specimen,0,0.00974996140534937,-0.0022222179448014834,0.1,0.009999999999999998,-0.22409265358979297,1.0,top_cap_zone,7.853981633974483e-07
514,specimen,0,0.008465609204073228,0.005322918447986091,0.1,0.01,0.5613055098076545,1.0,top_cap_zone,7.853981633974483e-07
515,specimen,0,0.002222217944801484,0.00974996140534937,0.1,0.009999999999999998,1.3467036732051036,1.0,top_cap_zone,7.853981633974483e-07
516,specimen,0,-0.00532291844798609,0.008465609204073228,0.1,0.01,2.132101836602551,1.0,top_cap_zone,7.853981633974483e-07
517,specimen,0,0.0008157002248318252,0.01998335890542952,0.1,0.019999999999999997,1.5299999999999998,1.0,top_cap_zone,7.391982714328927e-07
518,specimen,0,-0.006458204059838676,0.018928592137860738,0.1,0.02,1.8995991357164461,1.0,top_cap_zone,7.391982714328927e-07
519,specimen,0,-0.012859892100083887,0.015317414115124002,0.1,0.019999999999999997,2.2691982714328924,1.0,top_cap_zone,7.391982714328927e-07
520,specimen,0,-0.017524780453090694,0.00963753443941812,0.1,0.02,2.6387974071493385,1.0,top_cap_zone,7.391982714328927e-07
521,specimen,0,-0.019822850097746827,0.0026560523342469447,0.1,0.02,3.0083965428657846,1.0,top_cap_zone,7.391982714328927e-07
