case,case_name,center_avg_count_r0p20,center_avg_count_r0p40,center_avg_excess_over_p0_r0p20,center_avg_excess_over_p0_r0p40,center_avg_excess_r0p20,center_avg_excess_r0p40,com_drift,div_rate_contrib_maxAbs_est,excess_maxAbs,excess_mean,frame_index,kind,kplastic_maxAbs,lap_maxAbs,lap_rate_contrib_maxAbs_est,lapz_maxAbs,lapz_rate_contrib_maxAbs_est,mode,p0,particle_count,particle_count_vtk,porepressrate_maxAbs,surface_lap_maxAbs,surface_lap_rate_contrib_maxAbs_est,surface_porepressrate_maxAbs,time,vel_max,vel_mean
mode4_boundary_particles,CaseCryer_PR_StrictSphere_C5e_Mode4BoundaryParticles,1,33,0.0552536950488,1.6517582309632366,2.76268475244,82.58791154816183,2.5566052535683796e-15,280232.18,158.9806535926,100.65531520083977,3,compression,0.0,9880602.0,67146.4627930683,395.97388,0.0,4,50.0,739,739,289129.69,9880602.0,67146.4627930683,272318.47,0.003016,0.0009674511384218968,0.0005047807623786318
mode4_boundary_particles,CaseCryer_PR_StrictSphere_C5e_Mode4BoundaryParticles,1,33,-0.011254274608416,0.4208259834609177,-0.5627137304208,21.041299173045886,5.0307056462538834e-15,161339.25333333336,60.10238712769,-5.904722222349592,4,compression,0.0,4517612.5,30700.73054706083,395.97531,0.0,4,50.0,739,739,159726.34,4517612.5,30700.73054706083,91395.516,0.004022,0.0004962547682225765,0.0002133238130266965
mode4_boundary_particles,CaseCryer_PR_StrictSphere_C5e_Mode4BoundaryParticles,1,33,3.938609638726,1.918421474458455,196.9304819363,95.92107372292274,1.6449892778323345e-14,393376.12666666665,196.9304819363,27.187191647921896,5,compression,0.0,3394584.0,23068.868501529058,395.97327,0.0,4,50.0,739,739,382501.19,3394584.0,23068.868501529058,125478.85,0.005027,0.0006414417293854835,0.0002012686272082628
mode4_boundary_particles,CaseCryer_PR_StrictSphere_C5e_Mode4BoundaryParticles,1,33,-0.04823166045842,-0.11902578319344062,-2.411583022921,-5.951289159672031,2.038113888668748e-14,366675.75333333336,195.0849976479,-23.286023471978737,6,compression,0.0,10542692.0,71645.88515120627,396.00186,0.0,4,50.0,739,739,295029.88,10542692.0,71645.88515120627,295029.88,0.006032,0.0017141482494956834,0.0005807202839060879
diffusion_mode3_shell,CaseCryer_PR_StrictSphere_C5e_DiffusionMode3Shell,7,33,nan,nan,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0,diffusion,0.0,0.0,0.0,0.0,0.0,3,0.0,739,739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diffusion_mode3_shell,CaseCryer_PR_StrictSphere_C5e_DiffusionMode3Shell,1,27,nan,nan,995.6936434438,993.9482109462775,1.342924267912752e-18,26287.163333333334,995.6936434438,987.2785223920944,1,diffusion,0.0,2632457.0,17889.616038056407,71.514877,0.0,3,0.0,739,739,26338.111,2632457.0,17889.616038056407,24369.223,0.001005,6.125997606432067e-05,4.936528400834883e-05
diffusion_mode3_shell,CaseCryer_PR_StrictSphere_C5e_DiffusionMode3Shell,1,27,nan,nan,960.738094184,960.7157879739592,3.965749296410767e-17,24803.932666666668,963.1317597611,959.8607282104172,2,diffusion,0.0,2576597.5,17510.006795786616,71.515022,0.0,3,0.0,739,739,31006.596,2576597.5,17510.006795786616,31006.596,0.002011,5.6819185854963986e-05,2.8608684788158522e-05
diffusion_mode3_shell,CaseCryer_PR_StrictSphere_C5e_DiffusionMode3Shell,1,27,nan,nan,961.3941964712,962.6523252076853,4.1118918178070127e-16,8842.909333333333,962.7793551637,951.1236435159019,3,diffusion,0.0,2457074.3,16697.752633367316,71.515007,0.0,3,0.0,739,739,20767.283,2457074.3,16697.752633367316,20767.283,0.003016,4.1375691097668326e-05,1.8868265940513995e-05
diffusion_mode3_shell,CaseCryer_PR_StrictSphere_C5e_DiffusionMode3Shell,1,27,nan,nan,948.869179824,948.2257068181333,2.080871063259923e-16,17782.22,949.1241456126,939.0856402880266,4,diffusion,0.0,2452730.0,16668.2296975875,71.515137,0.0,3,0.0,739,739,18101.898,2452730.0,16668.2296975875,15107.753,0.004022,5.70970623812178e-05,1.560046380424858e-05
diffusion_mode3_shell,CaseCryer_PR_StrictSphere_C5e_DiffusionMode3Shell,1,27,nan,nan,936.6481404294,949.4266185809296,1.1744997897803067e-15,27852.338000000003,953.6589019965,937.3357322417254,5,diffusion,0.0,2482812.8,16872.665987088007,71.515114,0.0,3,0.0,739,739,24617.738,2482812.8,16872.665987088007,24617.738,0.005027,0.0001193292907293031,3.520764232901338e-05
