source_stage,case,part,time,idp,return_status,original_region,x,y,z,r,r_over_R,z_over_H,distance_to_bottom_platen,distance_to_top_platen,distance_to_lateral_boundary,distance_to_edge_corner,near_bottom_platen,near_top_platen,near_lateral_surface,in_measurement_core,boundary_class,nearest_platen_role,neighbor_count_available,neighbor_count,local_distribution_metric_available,local_distribution_metric,strain_increment_proxy_available,strain_increment_proxy,axial_velocity_gradient_proxy_available,axial_velocity_gradient_proxy,radial_velocity_gradient_proxy_available,radial_velocity_gradient_proxy,trial_state_available,trial_p,trial_q,p_eff,q,q_over_p,pc,void_ratio,plastic_vol_strain,eq_plastic_strain,plastic_multiplier,return_iterations,yield_residual,substep_count,line_search_backtracks,line_search_reject_reason,Kplastic,PorePress,PorePressRate,DivVel,velocity,pairwise_reaction_avg
M3f,baseline,5,0.002513,302,-1,edge,-0.010000407,0.030001029,-3.2491334e-07,0.031623881501556546,1.0541293833852183,-3.2491334e-06,-3.2491334e-07,0.10000032491334,-0.001623881501556547,0.0016238815340615905,1,0,1,0,edge_corner,bottom_fixed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-1.2294952,42.91453834444777,-34.90419348074541,119.99577,0.80005348,-3.1296536e-06,3.3605766e-06,0.0,0.0,-1.2295052,1.0,0.0,0.0,3.3605766e-06,-18712.19605886,12574923.0,-0.018836554,0.0007069176549691537,0.24897344999999999
M3f,baseline,5,0.002513,303,-1,edge,-0.010000418,0.030001059,0.0099997949,0.03162391344056275,1.0541304480187583,0.09999794899999999,0.0099997949,0.09000020510000001,-0.0016239134405627506,0.010130794287937464,1,0,1,0,edge_corner,bottom_fixed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-11.000552333333333,47.23327091788162,-4.293718123112572,119.99876,0.80005157,-9.1276485e-07,9.5598136e-07,0.0,0.0,-11.000563,1.0,0.0,0.0,9.5598136e-07,-13569.98134125,15808003.0,-0.023693677,0.0006831201591191179,0.24897344999999999
M3f,baseline,5,0.002513,379,-1,edge,-7.5456668e-15,0.030001048,-3.1096187e-07,0.030001048,1.0000349333333334,-3.1096186999999995e-06,-3.1096187e-07,0.10000031096187001,-1.0480000000000211e-06,1.093161143013207e-06,1,0,1,0,edge_corner,bottom_fixed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-6.523153033333333,44.24015998057348,-6.782020865447448,120.0,0.80004853,0.0,0.0,0.0,0.0,-6.5231628,1.0,0.0,0.0,0.0,-18469.36341956,14041209.0,-0.02103281,0.0006641603739268001,0.24897344999999999
M3f,baseline,5,0.002513,380,-1,edge,-2.2234105e-14,0.030001055,0.009999766,0.030001055,1.0000351666666667,0.09999766,0.009999766,0.09000023400000001,-1.054999999999806e-06,0.009999766055652552,1,0,1,0,edge_corner,bottom_fixed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-11.368273333333335,46.48914976680793,-4.089376495768744,120.0,0.8000493,0.0,0.0,0.0,0.0,-11.368283,1.0,0.0,0.0,0.0,-13374.2553508,17051542.0,-0.025557,0.0006243525309163834,0.24897344999999999
M3f,baseline,5,0.002513,456,-1,edge,0.010000407,0.030001029,-3.2491349e-07,0.031623881501556546,1.0541293833852183,-3.2491349e-06,-3.2491349e-07,0.10000032491349001,-0.001623881501556547,0.0016238815340616204,1,0,1,0,edge_corner,bottom_fixed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-1.229492733333334,42.91453996094323,-34.904264821960886,119.99577,0.80005348,-3.1296527e-06,3.3605754e-06,0.0,0.0,-1.2295028,1.0,0.0,0.0,3.3605754e-06,-18712.19567385,12574928.0,-0.018836562,0.0007069176685277567,0.24897344999999999
M3f,baseline,5,0.002513,457,-1,edge,0.010000418,0.030001059,0.0099997949,0.03162391344056275,1.0541304480187583,0.09999794899999999,0.0099997949,0.09000020510000001,-0.0016239134405627506,0.010130794287937464,1,0,1,0,edge_corner,bottom_fixed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-11.000552333333337,47.23326768428949,-4.293717829164409,119.99876,0.80005157,-9.1276524e-07,9.5598182e-07,0.0,0.0,-11.000563,1.0,0.0,0.0,9.5598182e-07,-13569.98137118,15808004.0,-0.023693679,0.0006831201591191179,0.24897344999999999
M3f,baseline,6,0.003016,265,-3,interior,-0.010000246,-0.010000246,0.069998294,0.014142483520267297,0.47141611734224326,0.6999829399999999,0.069998294,0.030001706000000003,0.0158575164797327,0.033934690094583594,0,0,0,0,interior_ring,none,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,60.30650133333333,79.78379197197309,1.322971656587779,119.98426,0.80000842,-1.1664101e-05,5.304614e-05,0.0,6.0,1182.9553,1.0,0.0,0.0,5.304614e-05,-5116.980070738,-4984689.0,0.0074076732,0.0008866371402694629,0.3101925
M3f,baseline,6,0.003016,419,-3,interior,0.010000246,-0.010000246,0.069998294,0.014142483520267297,0.47141611734224326,0.6999829399999999,0.069998294,0.030001706000000003,0.0158575164797327,0.033934690094583594,0,0,0,0,interior_ring,none,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,60.306498,79.78379537239931,1.3229717860983954,119.98426,0.80000842,-1.16641e-05,5.3046148e-05,0.0,6.0,1182.9559,1.0,0.0,0.0,5.3046148e-05,-5116.980374623,-4984692.5,0.0074076783,0.0008866372624009312,0.3101925
M3f,baseline,6,0.003016,287,-3,interior,-0.010000246,0.010000246,0.069998294,0.014142483520267297,0.47141611734224326,0.6999829399999999,0.069998294,0.030001706000000003,0.0158575164797327,0.033934690094583594,0,0,0,0,interior_ring,none,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,60.306492,79.78379013355071,1.3229718308528162,119.98426,0.80000842,-1.16641e-05,5.3046133e-05,0.0,6.0,1182.9554,1.0,0.0,0.0,5.3046133e-05,-5116.980963109,-4984694.0,0.0074076806,0.0008866372597963822,0.3101925
M3f,baseline,6,0.003016,441,-3,interior,0.010000246,0.010000246,0.069998294,0.014142483520267297,0.47141611734224326,0.6999829399999999,0.069998294,0.030001706000000003,0.0158575164797327,0.033934690094583594,0,0,0,0,interior_ring,none,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,60.3065,79.78379331844708,1.322971708164909,119.98426,0.80000842,-1.1664102e-05,5.3046133e-05,0.0,6.0,1182.9556,1.0,0.0,0.0,5.3046133e-05,-5116.980785519,-4984692.0,0.0074076778,0.0008866373827960353,0.3101925
M3f,baseline,7,0.003519,345,-3,top_cap_zone,-7.0585912e-14,-0.01000121,0.099990673,0.01000121,0.3333736666666667,0.99990673,0.099990673,9.327000000003416e-06,0.01999879,0.01999879217495469,0,1,0,0,top_cap_zone,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,51.11414833333333,98.4007186821712,1.9251170544888183,120.104,0.79985487,7.7018623e-05,0.00032865928,0.0,9.0,4604.7461,1.0,0.0,0.0,0.00032865928,-83323.40735042,-41704604.0,0.062669322,0.003853955530547165,0.3101925
M3f,baseline,7,0.003519,279,-3,top_cap_zone,-0.01000121,-1.4188394e-14,0.099990673,0.01000121,0.3333736666666667,0.99990673,0.099990673,9.327000000003416e-06,0.01999879,0.01999879217495469,0,1,0,0,top_cap_zone,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,51.11415433333334,98.4007248282218,1.9251169487519277,120.104,0.79985487,7.7018631e-05,0.00032865931,0.0,9.0,4604.748,1.0,0.0,0.0,0.00032865931,-83323.40536936,-41704588.0,0.0626693,0.003853955728456548,0.3101925
M3f,baseline,7,0.003519,367,-3,top_cap_zone,8.3034979e-14,0.01000121,0.099990673,0.01000121,0.3333736666666667,0.99990673,0.099990673,9.327000000003416e-06,0.01999879,0.01999879217495469,0,1,0,0,top_cap_zone,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,51.11415433333334,98.40072469827687,1.9251169462096784,120.104,0.79985487,7.7018631e-05,0.00032865931,0.0,9.0,4604.7466,1.0,0.0,0.0,0.00032865931,-83323.40778435,-41704584.0,0.062669292,0.003853955332637783,0.3101925
M3f,baseline,7,0.003519,433,-3,top_cap_zone,0.01000121,3.3576812e-13,0.099990673,0.01000121,0.3333736666666667,0.99990673,0.099990673,9.327000000003416e-06,0.01999879,0.01999879217495469,0,1,0,0,top_cap_zone,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,51.114159,98.40071771195481,1.9251166337678531,120.104,0.79985487,7.7018631e-05,0.00032865931,0.0,9.0,4604.7466,1.0,0.0,0.0,0.00032865931,-83323.40938786,-41704604.0,0.062669322,0.003853955019910464,0.3101925
M3f,baseline,8,0.004021,356,-3,top_cap_zone,1.3928266e-13,2.3145662e-13,0.099988662,2.7013297895388484e-13,9.004432631796161e-12,0.9998866200000001,0.099988662,1.1337999999999626e-05,0.029999999999729864,0.030000002142233858,0,1,0,0,top_cap_zone,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,56.625532,97.62578700000006,1.7240595108227867,120.14371,0.79979998,0.00010639787,0.00037757325,0.0,8.0,4351.4722,1.0,0.0,0.0,0.00037757325,-95826.76414053,-33966004.0,0.050975591,0.0038848526,0.301358
M3f,baseline,14,0.007037,343,-3,interior,2.169712e-13,-0.010001391,0.079990998,0.010001391,0.3333797,0.7999099799999999,0.079990998,0.020009002000000012,0.019998609,0.028289653991713744,0,0,0,0,interior_ring,none,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,37.79525376666667,87.12085062576418,2.3050738371440693,119.83299,0.80023104,-0.00012379396,0.000460437,0.0,6.0,3125.1248,1.0,0.0,0.0,0.000460437,-124145.1082369,-19470682.0,0.029195914,0.0017698474553745538,0.291647
M3f,baseline,14,0.007037,277,-3,interior,-0.010001391,-5.3487878e-14,0.079990998,0.010001391,0.3333797,0.7999099799999999,0.079990998,0.020009002000000012,0.019998609,0.028289653991713744,0,0,0,0,interior_ring,none,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,37.795254400000005,87.12085002802348,2.305073782702822,119.83299,0.80023104,-0.00012379399,0.000460437,0.0,6.0,3125.1245,1.0,0.0,0.0,0.000460437,-124145.1046478,-19470674.0,0.029195903,0.0017698475423368525,0.291647
M3f,baseline,14,0.007037,365,-3,interior,2.5573115e-13,0.010001391,0.079990998,0.010001391,0.3333797,0.7999099799999999,0.079990998,0.020009002000000012,0.019998609,0.028289653991713744,0,0,0,0,interior_ring,none,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,37.795256933333334,87.12084613520497,2.305073525201232,119.83299,0.80023104,-0.00012379397,0.00046043698,0.0,6.0,3125.1238,1.0,0.0,0.0,0.00046043698,-124145.1052575,-19470676.0,0.029195907,0.0017698475423368525,0.291647
M3f,baseline,14,0.007037,431,-3,interior,0.010001391,9.6783523e-14,0.079990998,0.010001391,0.3333797,0.7999099799999999,0.079990998,0.020009002000000012,0.019998609,0.028289653991713744,0,0,0,0,interior_ring,none,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,37.7952615,87.12085135205673,2.305073384716672,119.83299,0.80023104,-0.00012379399,0.00046043698,0.0,6.0,3125.1243,1.0,0.0,0.0,0.00046043698,-124145.105958,-19470678.0,0.029195908,0.0017698475460210764,0.291647
M3f,baseline,15,0.00754,323,-1,edge,1.0070513e-13,-0.030027263,0.099977516,0.030027263,1.0009087666666667,0.99977516,0.099977516,2.2484000000003168e-05,-2.7262999999999593e-05,3.5338384583907065e-05,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-0.07364996666666694,80.0080121178001,-1086.327879548257,119.26993,0.80100846,-0.0005422614,0.00093675603,0.0,0.0,-0.073660046,1.0,0.0,0.0,0.00093675603,-237347.7223762,-66923088.0,0.10061236,0.005916646641902406,0.291647
M3f,baseline,15,0.00754,169,-1,edge,-0.030027263,1.3863766e-13,0.099977516,0.030027263,1.0009087666666667,0.99977516,0.099977516,2.2484000000003168e-05,-2.7262999999999593e-05,3.5338384583907065e-05,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-0.07364579999999894,80.00801754307575,-1086.3894145094073,119.26993,0.80100846,-0.0005422614,0.00093675614,0.0,0.0,-0.073655672,1.0,0.0,0.0,0.00093675614,-237347.7227957,-66923088.0,0.10061236,0.005916646641902406,0.291647
M3f,baseline,15,0.00754,543,-1,edge,0.030027263,1.2268417e-13,0.099977516,0.030027263,1.0009087666666667,0.99977516,0.099977516,2.2484000000003168e-05,-2.7262999999999593e-05,3.5338384583907065e-05,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-0.0736498000000007,80.008010176959,-1086.3303115141962,119.26993,0.80100846,-0.0005422614,0.00093675614,0.0,0.0,-0.073659882,1.0,0.0,0.0,0.00093675614,-237347.7255085,-66923092.0,0.10061236,0.005916646515124764,0.291647
M3f,baseline,15,0.00754,389,-1,edge,4.0268837e-14,0.030027263,0.099977516,0.030027263,1.0009087666666667,0.99977516,0.099977516,2.2484000000003168e-05,-2.7262999999999593e-05,3.5338384583907065e-05,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-0.07364503333333279,80.00801357986953,-1086.4006703308362,119.26993,0.80100846,-0.00054226135,0.00093675614,0.0,0.0,-0.073654957,1.0,0.0,0.0,0.00093675614,-237347.7261397,-66923088.0,0.10061236,0.005916646641902406,0.291647
M3f,baseline,16,0.008043,323,-1,edge,9.7435176e-14,-0.03002936,0.099975653,0.03002936,1.0009786666666667,0.99975653,0.099975653,2.434700000000789e-05,-2.936000000000258e-05,3.814165713495594e-05,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-88.40835133333333,202.12504040287592,-2.2862663691214777,119.26993,0.80100846,-0.0005422614,0.00093675603,0.0,0.0,-88.408363,1.0,0.0,0.0,0.00093675603,-267539.3454115,-51627072.0,0.077726118,0.005088984050761202,0.2900795
M3f,baseline,16,0.008043,343,-3,interior,2.3493883e-13,-0.010001608,0.079989232,0.010001608,0.33338693333333336,0.7998923199999999,0.079989232,0.020010768000000012,0.019998391999999997,0.02829074969907104,0,0,0,0,interior_ring,none,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,37.75315986666667,86.90669890794847,2.3019715227779076,119.79478,0.80027688,-0.00015214141,0.00054429675,0.0,8.0,3092.6179,1.0,0.0,0.0,0.00054429675,-146854.9599875,-20329626.0,0.030487338,0.0017727885772103886,0.2900795
M3f,baseline,16,0.008043,169,-1,edge,-0.03002936,-6.6235141e-13,0.099975653,0.03002936,1.0009786666666667,0.99975653,0.099975653,2.434700000000789e-05,-2.936000000000258e-05,3.814165713495594e-05,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-88.40888899999999,202.12392278412858,-2.2862398235106043,119.26993,0.80100846,-0.0005422614,0.00093675614,0.0,0.0,-88.408897,1.0,0.0,0.0,0.00093675614,-267539.4640537,-51627300.0,0.077726468,0.005088998561547225,0.2900795
M3f,baseline,16,0.008043,277,-3,interior,-0.010001608,-3.2318555e-12,0.079989232,0.010001608,0.33338693333333336,0.7998923199999999,0.079989232,0.020010768000000012,0.019998391999999997,0.02829074969907104,0,0,0,0,interior_ring,none,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,37.75428646666666,86.9076789230419,2.301928788927659,119.79478,0.80027688,-0.00015214141,0.00054429728,0.0,9.0,3092.7163,1.0,0.0,0.0,0.00054429728,-146854.4683379,-20328506.0,0.030485652,0.001772841885402159,0.2900795
M3f,baseline,16,0.008043,365,-3,interior,3.1140279e-13,0.010001608,0.079989232,0.010001608,0.33338693333333336,0.7998923199999999,0.079989232,0.020010768000000012,0.019998391999999997,0.02829074969907104,0,0,0,0,interior_ring,none,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,37.755426633333336,86.9086598584473,2.301885254866059,119.79478,0.80027688,-0.00015214135,0.00054429774,0.0,8.0,3092.8142,1.0,0.0,0.0,0.00054429774,-146853.9769643,-20327360.0,0.030483929,0.0017728956152499625,0.2900795
M3f,baseline,16,0.008043,431,-3,interior,0.010001608,-3.102057e-12,0.079989232,0.010001608,0.33338693333333336,0.7998923199999999,0.079989232,0.020010768000000012,0.019998391999999997,0.02829074969907104,0,0,0,0,interior_ring,none,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,37.75429486666667,86.9076778531393,2.3019282484300945,119.79478,0.80027688,-0.00015214141,0.00054429722,0.0,11.0,3092.7156,1.0,0.0,0.0,0.00054429722,-146854.4684651,-20328498.0,0.030485641,0.0017728418976524878,0.2900795
M3f,baseline,16,0.008043,543,-1,edge,0.03002936,-6.9332214e-13,0.099975653,0.03002936,1.0009786666666667,0.99975653,0.099975653,2.434700000000789e-05,-2.936000000000258e-05,3.814165713495594e-05,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-88.40888966666667,202.12391944741913,-2.2862397685289233,119.26993,0.80100846,-0.0005422614,0.00093675614,0.0,0.0,-88.408897,1.0,0.0,0.0,0.00093675614,-267539.4643538,-51627296.0,0.077726461,0.0050889984224033805,0.2900795
M3f,baseline,16,0.008043,389,-1,edge,5.1096412e-14,0.03002936,0.099975653,0.03002936,1.0009786666666667,0.99975653,0.099975653,2.434700000000789e-05,-2.936000000000258e-05,3.814165713495594e-05,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-88.40943600000001,202.12281405901484,-2.286213137464363,119.26993,0.80100846,-0.00054226135,0.00093675614,0.0,0.0,-88.409447,1.0,0.0,0.0,0.00093675614,-267539.5832075,-51627524.0,0.077726804,0.005089013215993372,0.2900795
M3f,baseline,17,0.008545,323,-1,edge,9.3940325e-14,-0.030030642,0.099973857,0.030030642,1.0010214,0.99973857,0.099973857,2.6143000000006245e-05,-3.064200000000086e-05,4.027888544883509e-05,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-122.33911200000001,285.55845035437244,-2.3341550031389176,119.26993,0.80100846,-0.0005422614,0.00093675603,0.0,0.0,-122.33912,1.0,0.0,0.0,0.00093675603,-260489.317123,-16067767.0,0.024331935,0.003772649965295107,0.2900795
M3f,baseline,17,0.008545,169,-1,edge,-0.030030642,-4.5175027e-12,0.099973857,0.030030642,1.0010214,0.99973857,0.099973857,2.6143000000006245e-05,-3.064200000000086e-05,4.027888544883509e-05,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-122.339679,285.55633989729154,-2.334126934379904,119.26993,0.80100846,-0.0005422614,0.00093675614,0.0,0.0,-122.33969,1.0,0.0,0.0,0.00093675614,-260489.1988433,-16067619.0,0.024331713,0.003772645259525305,0.2900795
M3f,baseline,17,0.008545,543,-1,edge,0.030030642,-4.5503714e-12,0.099973857,0.030030642,1.0010214,0.99973857,0.099973857,2.6143000000006245e-05,-3.064200000000086e-05,4.027888544883509e-05,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-122.33967033333333,285.5563110796331,-2.3341268641773416,119.26993,0.80100846,-0.0005422614,0.00093675614,0.0,0.0,-122.33968,1.0,0.0,0.0,0.00093675614,-260489.1988511,-16067624.0,0.024331721,0.0037726452986897537,0.2900795
M3f,baseline,17,0.008545,389,-1,edge,6.3046912e-14,0.030030642,0.099973857,0.030030642,1.0010214,0.99973857,0.099973857,2.6143000000006245e-05,-3.064200000000086e-05,4.027888544883509e-05,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-122.34026766666669,285.5542418088799,-2.334098553608798,119.26993,0.80100846,-0.00054226135,0.00093675614,0.0,0.0,-122.34028,1.0,0.0,0.0,0.00093675614,-260489.078731,-16067473.0,0.024331495,0.003772640356025313,0.2900795
M3f,baseline,18,0.009048,323,-1,edge,9.2030753e-14,-0.030030916,0.099972159,0.030030916,1.0010305333333334,0.99972159,0.099972159,2.784100000000067e-05,-3.091600000000236e-05,4.160433074813466e-05,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-89.40216666666667,328.62464560153313,-3.6758018049696757,119.26993,0.80100846,-0.0005422614,0.00093675603,0.0,0.0,-89.402176,1.0,0.0,0.0,0.00093675603,-258561.3672522,14372047.0,-0.021510672,0.003306997151692581,0.304077
M3f,baseline,18,0.009048,169,-1,edge,-0.030030916,-1.3947071e-11,0.099972159,0.030030916,1.0010305333333334,0.99972159,0.099972159,2.784100000000067e-05,-3.091600000000236e-05,4.160433074813466e-05,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-89.40242666666667,328.6222850386851,-3.6757647112190814,119.26993,0.80100846,-0.0005422614,0.00093675614,0.0,0.0,-89.402435,1.0,0.0,0.0,0.00093675614,-258561.2194666,14372004.0,-0.021510608,0.0033069768207116966,0.304077
M3f,baseline,18,0.009048,543,-1,edge,0.030030916,-1.3990449e-11,0.099972159,0.030030916,1.0010305333333334,0.99972159,0.099972159,2.784100000000067e-05,-3.091600000000236e-05,4.160433074813466e-05,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-89.40242,328.62225008407603,-3.6757645943373345,119.26993,0.80100846,-0.0005422614,0.00093675614,0.0,0.0,-89.402428,1.0,0.0,0.0,0.00093675614,-258561.224036,14371993.0,-0.021510592,0.0033069765992529638,0.304077
M3f,baseline,18,0.009048,389,-1,edge,8.4842879e-14,0.030030916,0.099972159,0.030030916,1.0010305333333334,0.99972159,0.099972159,2.784100000000067e-05,-3.091600000000236e-05,4.160433074813466e-05,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-89.4027,328.61994343109546,-3.6757272815149373,119.26993,0.80100846,-0.00054226135,0.00093675614,0.0,0.0,-89.40271,1.0,0.0,0.0,0.00093675614,-258561.0704515,14371967.0,-0.021510553,0.003306956087869075,0.304077
M3f,baseline,19,0.009551,336,-3,bottom_cap_zone,2.0555678e-13,-0.010000885,0.0099946801,0.010000885,0.33336283333333333,0.099946801,0.0099946801,0.0900053199,0.019999114999999998,0.022357509500938625,1,0,0,0,bottom_cap_zone,bottom_fixed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,38.663777333333336,79.79004110589347,2.063689753279843,119.88248,0.80015677,-8.711491e-05,0.00024249166,0.0,6.0,1844.531,1.0,0.0,0.0,0.00024249166,-69205.60186365,-20718472.0,0.031168228,0.0011016653895313043,0.304077
M3f,baseline,19,0.009551,270,-3,bottom_cap_zone,-0.010000885,2.7926684e-12,0.0099946801,0.010000885,0.33336283333333333,0.099946801,0.0099946801,0.0900053199,0.019999114999999998,0.022357509500938625,1,0,0,0,bottom_cap_zone,bottom_fixed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,38.663832666666664,79.79002445859192,2.0636863692869607,119.88248,0.80015677,-8.711491e-05,0.00024249151,0.0,5.0,1844.5249,1.0,0.0,0.0,0.00024249151,-69205.5858754,-20718378.0,0.031168086,0.0011016665202051234,0.304077
M3f,baseline,19,0.009551,358,-3,bottom_cap_zone,-3.7643767e-14,0.010000885,0.0099946801,0.010000885,0.33336283333333333,0.099946801,0.0099946801,0.0900053199,0.019999114999999998,0.022357509500938625,1,0,0,0,bottom_cap_zone,bottom_fixed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,38.663874666666665,79.7900038517168,2.0636835945598144,119.88248,0.80015677,-8.7114873e-05,0.00024249138,0.0,4.0,1844.519,1.0,0.0,0.0,0.00024249138,-69205.56810912,-20718270.0,0.031167924,0.0011016675451918495,0.304077
M3f,baseline,19,0.009551,424,-3,bottom_cap_zone,0.010000885,2.3341587e-12,0.0099946801,0.010000885,0.33336283333333333,0.099946801,0.0099946801,0.0900053199,0.019999114999999998,0.022357509500938625,1,0,0,0,bottom_cap_zone,bottom_fixed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,38.66382566666667,79.79002306022245,2.063686706745422,119.88248,0.80015677,-8.711491e-05,0.0002424915,0.0,5.0,1844.5251,1.0,0.0,0.0,0.0002424915,-69205.58525491,-20718374.0,0.031168081,0.001101666529470361,0.304077
M3f,baseline,19,0.009551,323,-1,edge,7.1853202e-14,-0.030030649,0.099970527,0.030030649,1.0010216333333333,0.99970527,0.099970527,2.947300000000208e-05,-3.064900000000065e-05,4.252080584843334e-05,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-21.93653333333333,361.21594139213425,-16.466409523479903,119.26993,0.80100846,-0.0005422614,0.00093675603,0.0,0.0,-21.936544,1.0,0.0,0.0,0.00093675603,-271009.7320661,22974388.0,-0.0342816,0.0032829715755409877,0.304077
M3f,baseline,19,0.009551,169,-1,edge,-0.030030649,-2.9348638e-11,0.099970527,0.030030649,1.0010216333333333,0.99970527,0.099970527,2.947300000000208e-05,-3.064900000000065e-05,4.252080584843334e-05,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-21.939159999999998,361.2149967501209,-16.46439502470108,119.26993,0.80100846,-0.0005422614,0.00093675614,0.0,0.0,-21.939171,1.0,0.0,0.0,0.00093675614,-271010.6022298,22967774.0,-0.03427168,0.003282940098852446,0.304077
M3f,baseline,19,0.009551,543,-1,edge,0.030030649,-2.9383961e-11,0.099970527,0.030030649,1.0010216333333333,0.99970527,0.099970527,2.947300000000208e-05,-3.064900000000065e-05,4.252080584843334e-05,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-21.939156666666673,361.2149841728032,-16.464396952942877,119.26993,0.80100846,-0.0005422614,0.00093675614,0.0,0.0,-21.939169,1.0,0.0,0.0,0.00093675614,-271010.6024488,22967770.0,-0.034271672,0.0032829397195825935,0.304077
M3f,baseline,19,0.009551,389,-1,edge,1.1653145e-13,0.030030649,0.099970527,0.030030649,1.0010216333333333,0.99970527,0.099970527,2.947300000000208e-05,-3.064900000000065e-05,4.252080584843334e-05,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,-21.93917,361.21264740204793,-16.464280435497237,119.26993,0.80100846,-0.00054226135,0.00093675614,0.0,0.0,-21.939178,1.0,0.0,0.0,0.00093675614,-271010.762496,22968134.0,-0.034272224,0.0032829136666209895,0.304077
M3f,baseline,21,0.010556,201,-3,edge,-0.020016866,-0.010011069,0.089975528,0.02238071551547709,0.746023850515903,0.8997552799999999,0.089975528,0.010024472000000006,0.007619284484522908,0.012591407186445669,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,25.065802466666668,85.58393637711778,3.414370495057165,119.4255,0.80078542,-0.00042649044,0.0010026846,0.0,7.0,3918.7197,1.0,0.0,0.0,0.0010026846,-265078.481707,-48082752.0,0.072417356,0.00361548780434019,0.2929975
