case,part,time,region,particle_count,axial_strain_top_proxy,axial_strain_height_proxy,volumetric_strain_divvel_proxy,porepress_mean,porepress_std,excess_mean,excess_std,divvel_mean,divvel_std,porepressrate_mean,porepressrate_std,kplastic_max,kplastic_mean,fi_min,fi_mean,fi_median,fi_max,sigma_xx_mean,sigma_yy_mean,sigma_zz_mean,sigma_xy_mean,sigma_xz_mean,sigma_yz_mean,p_eff_proxy,q_proxy,axial_stress_proxy,radial_stress_proxy,mean_pore_pressure_for_total_proxy,class_interior_count,class_lateral_count,class_top_count,class_bottom_count,class_edge_count,class_outside_count,label,porepressrate_maxabs
CaseT4b_RenormConfinement,0,0.0,zhao_measurement_cylinder,45,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,"renormalized, T4 loading",0.0
CaseT4b_RenormConfinement,1,0.000503,center_core_small,2,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,"renormalized, T4 loading",0.0
CaseT4b_RenormConfinement,1,0.000503,center_core_medium,15,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,"renormalized, T4 loading",0.0
CaseT4b_RenormConfinement,1,0.000503,center_core_large,54,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,"renormalized, T4 loading",0.0
CaseT4b_RenormConfinement,1,0.000503,full_excluding_caps_edges,259,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,"renormalized, T4 loading",0.0
CaseT4b_RenormConfinement,1,0.000503,zhao_measurement_cylinder,45,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,"renormalized, T4 loading",0.0
CaseT4b_RenormConfinement,2,0.000704,center_core_small,1,-1.19054054253942e-07,,,1888.628760958,0.0,,,-0.027369045,0.0,18248944.0,,0.0,,,,,,,,,,,,4.720839266666666,3.027934300000126,2.7022164,5.730150699999999,,,,,,,,"renormalized, T4 loading",18248944.0
CaseT4b_RenormConfinement,2,0.000704,center_core_medium,15,-1.19054054253942e-07,,,1950.7231931487331,107.91516541351774,,,-0.026232198266666666,0.0010476571678012777,17489560.6,,0.0,,,,,,,,,,,,4.876450073333333,3.4099442700000266,2.6031538933333334,6.013098163333334,,,,,,,,"renormalized, T4 loading",18498122.0
CaseT4b_RenormConfinement,2,0.000704,center_core_large,45,-1.19054054253942e-07,,,1867.7269816910448,179.65235171810687,,,-0.02423868602222222,0.002355456735098968,16159954.6,,0.0,,,,,,,,,,,,4.669109305185185,3.5581452577777903,2.2970124666666667,5.855157724444444,,,,,,,,"renormalized, T4 loading",18498122.0
CaseT4b_RenormConfinement,2,0.000704,full_excluding_caps_edges,259,-1.19054054253942e-07,,,1927.9578540445523,441.4652881231536,,,-0.02251067370656371,0.004996935048309674,15006787.11969112,,0.0,,,,,,,,,,,,4.819977633848134,3.242960869498072,2.6580037208494214,5.90096459034749,,,,,,,,"renormalized, T4 loading",22526506.0
CaseT4b_RenormConfinement,2,0.000704,zhao_measurement_cylinder,45,-1.19054054253942e-07,,,1867.7269816910448,179.65235171810687,,,-0.02423868602222222,0.002355456735098968,16159954.6,,0.0,,,,,,,,,,,,4.669109305185185,3.5581452577777903,2.2970124666666667,5.855157724444444,,,,,,,,"renormalized, T4 loading",18498122.0
CaseT4b_RenormConfinement,3,0.000804,center_core_small,1,-1.1586486488301961e-06,,,3971.235718654,0.0,,,-0.03107007,0.0,20713856.0,,0.0,,,,,,,,,,,,9.927238696666668,14.517893410000028,0.24864309,14.7665365,,,,,,,,"renormalized, T4 loading",20713856.0
CaseT4b_RenormConfinement,3,0.000804,center_core_medium,15,-1.1586486488301961e-06,,,4035.4941038385336,216.76009104734362,,,-0.031104591466666668,0.001686744047776697,20735378.933333334,,0.0,,,,,,,,,,,,10.088634045555557,15.263390963333347,-0.08695992999999995,15.176431033333335,,,,,,,,"renormalized, T4 loading",22455812.0
CaseT4b_RenormConfinement,3,0.000804,center_core_large,45,-1.1586486488301961e-06,,,3859.615574793533,357.6498677235634,,,-0.029718826044444445,0.0027291010603263484,19811560.377777778,,0.0,,,,,,,,,,,,9.649080122814812,15.66942923155556,-0.7972060315555557,14.872223199999997,,,,,,,,"renormalized, T4 loading",23130036.0
CaseT4b_RenormConfinement,3,0.000804,full_excluding_caps_edges,259,-1.1586486488301961e-06,,,4296.828473563768,1842.6739645001333,,,-0.035343900432432435,0.021900339909522934,23561068.35907336,,0.0,,,,,,,,,,,,10.742539540128698,12.711358024015448,2.2683008574517376,14.97965888146718,,,,,,,,"renormalized, T4 loading",69122104.0
CaseT4b_RenormConfinement,3,0.000804,zhao_measurement_cylinder,45,-1.1586486488301961e-06,,,3859.615574793533,357.6498677235634,,,-0.029718826044444445,0.0027291010603263484,19811560.377777778,,0.0,,,,,,,,,,,,9.649080122814812,15.66942923155556,-0.7972060315555557,14.872223199999997,,,,,,,,"renormalized, T4 loading",23130036.0
CaseT4b_RenormConfinement,4,0.000905,center_core_small,1,-4.426216216324441e-06,,,3660.828001163,0.0,,,0.0046303077,0.0,-3087482.5,,0.0,,,,,,,,,,,,9.151375666666665,40.46486200000013,-17.825199,22.639663,,,,,,,,"renormalized, T4 loading",3087482.5
CaseT4b_RenormConfinement,4,0.000905,center_core_medium,15,-4.426216216324441e-06,,,4803.928340503267,656.1268841536045,,,-0.011469264826666667,0.007239259003999824,7643261.180000001,,0.0,,,,,,,,,,,,12.010451777777774,42.274359566666746,-16.1724546,26.101904966666662,,,,,,,,"renormalized, T4 loading",11091254.0
CaseT4b_RenormConfinement,4,0.000905,center_core_large,45,-4.426216216324441e-06,,,4895.920497162933,857.2902381881335,,,-0.015464304855555553,0.0085899227977004,10307647.43111111,,0.0,,,,,,,,,,,,12.240317655555556,44.8219579666667,-17.640987655555556,27.18097031111111,,,,,,,,"renormalized, T4 loading",19836810.0
CaseT4b_RenormConfinement,4,0.000905,full_excluding_caps_edges,259,-4.426216216324441e-06,,,8083.912881995898,8395.071596596097,,,-0.05650949075752896,0.09858898562221187,37668383.248532824,,0.0,,,,,,,,,,,,20.21141063261261,37.69585475042471,-4.91915920100386,32.77669554942084,,,,,,,,"renormalized, T4 loading",248814960.0
CaseT4b_RenormConfinement,4,0.000905,zhao_measurement_cylinder,45,-4.426216216324441e-06,,,4895.920497162933,857.2902381881335,,,-0.015464304855555553,0.0085899227977004,10307647.43111111,,0.0,,,,,,,,,,,,12.240317655555556,44.8219579666667,-17.640987655555556,27.18097031111111,,,,,,,,"renormalized, T4 loading",19836810.0
CaseT4b_RenormConfinement,5,0.001005,center_core_small,1,-1.1377432432568835e-05,,,14742.23079285,0.0,,,-0.16533662,0.0,110244340.0,,0.0,,,,,,,,,,,,36.849913333333326,100.61113700000043,-30.224178,70.38695899999999,,,,,,,,"renormalized, T4 loading",110244340.0
CaseT4b_RenormConfinement,5,0.001005,center_core_medium,15,-1.1377432432568835e-05,,,16872.314716814668,898.2344029953631,,,-0.1800884813333333,0.00452597142103198,120063440.0,,0.0,,,,,,,,,,,,42.18030484444445,102.18770786666695,-25.944833733333336,76.24287413333334,,,,,,,,"renormalized, T4 loading",123153180.0
CaseT4b_RenormConfinement,5,0.001005,center_core_large,45,-1.1377432432568835e-05,,,16126.883541031779,1725.8386983197267,,,-0.16759205533333332,0.01641980271752179,111732257.64444445,,0.0,,,,,,,,,,,,40.316666085925924,113.96122817555569,-35.65748603111111,78.30374214444444,,,,,,,,"renormalized, T4 loading",126733300.0
CaseT4b_RenormConfinement,5,0.001005,full_excluding_caps_edges,259,-1.1377432432568835e-05,,,22335.33011519767,35975.39382559826,,,-0.2126956341081081,0.4152738322276947,141781520.988417,,0.0,,,,,,,,,,,,55.84386642535393,101.77249998166026,-12.004466895752897,89.76803308590735,,,,,,,,"renormalized, T4 loading",1035660600.0
CaseT4b_RenormConfinement,5,0.001005,zhao_measurement_cylinder,45,-1.1377432432568835e-05,,,16126.883541031779,1725.8386983197267,,,-0.16759205533333332,0.01641980271752179,111732257.64444445,,0.0,,,,,,,,,,,,40.316666085925924,113.96122817555569,-35.65748603111111,78.30374214444444,,,,,,,,"renormalized, T4 loading",126733300.0
CaseT4b_RenormConfinement,6,0.001206,center_core_small,1,-2.7313243243232144e-05,,,27376.13308814,0.0,,,-0.020461805,0.0,13764412.0,,0.0,,,,,,,,,,,,68.39887333333333,344.5557800000032,-161.30498,183.2508,,,,,,,,"renormalized, T4 loading",13764412.0
CaseT4b_RenormConfinement,6,0.001206,center_core_medium,15,-2.7313243243232144e-05,,,59696.282577678,10674.857025704234,,,-0.36004241433333334,0.11707341272697412,239987611.46666667,,0.0,,,,,,,,,,,,149.25609900000003,327.2331172000041,-68.89931246666666,258.33380473333335,,,,,,,,"renormalized, T4 loading",313872290.0
CaseT4b_RenormConfinement,6,0.001206,center_core_large,45,-2.7313243243232144e-05,,,63397.78101438668,10449.83346210099,,,-0.3987840796666666,0.11950830016379183,265822303.82222223,,0.0,,,,,,,,,,,,158.5065831259259,525.4110316888928,-191.767438,333.64359368888887,,,,,,,,"renormalized, T4 loading",378137120.0
CaseT4b_RenormConfinement,6,0.001206,full_excluding_caps_edges,259,-2.7313243243232144e-05,,,176237.73688317384,734567.1855898103,,,-1.69911102007722,8.598766922507696,1132490087.019305,,0.0,,,,,,,,,,,,440.67817231441444,654.0601343671885,4.638082736293437,658.6982171034749,,,,,,,,"renormalized, T4 loading",18857832000.0
CaseT4b_RenormConfinement,6,0.001206,zhao_measurement_cylinder,45,-2.7313243243232144e-05,,,63397.78101438668,10449.83346210099,,,-0.3987840796666666,0.11950830016379183,265822303.82222223,,0.0,,,,,,,,,,,,158.5065831259259,525.4110316888928,-191.767438,333.64359368888887,,,,,,,,"renormalized, T4 loading",378137120.0
CaseT4b_RenormConfinement,7,0.001304,center_core_small,1,7.570770270248772e-05,,,57888.42398494,0.0,,,-0.46648461,0.0,311436640.0,,0.0,,,,,,,,,,,,144.57015266666667,179.74746700029115,24.738508,204.485975,,,,,,,,"renormalized, T4 loading",311436640.0
CaseT4b_RenormConfinement,7,0.001304,center_core_medium,23,7.570770270248772e-05,,,175068.91165374522,43467.63315416838,,,-1.6734718786956524,0.5004478766909947,1115517300.0,,0.0,,,,,,,,,,,,437.72160750724635,634.0925129130892,14.993265565217396,649.0857784782609,,,,,,,,"renormalized, T4 loading",1531255900.0
CaseT4b_RenormConfinement,7,0.001304,center_core_large,45,7.570770270248772e-05,,,147800.49926545733,47857.253133090504,,,-1.2922788753333332,0.6143932601421459,861492146.8888888,,0.0,,,,,,,,,,,,369.52001554074076,698.8435113778077,-96.3756587111111,602.4678526666667,,,,,,,,"renormalized, T4 loading",1531255900.0
CaseT4b_RenormConfinement,7,0.001304,full_excluding_caps_edges,259,7.570770270248772e-05,,,525093.5576972017,3243316.768847283,,,-5.342685247911197,38.45807975050783,3560744919.8069496,,0.0,,,,,,,,,,,,1313.073947966538,1501.311400050226,312.19968126640936,1813.5110813166025,,,,,,,,"renormalized, T4 loading",79897043000.0
CaseT4b_RenormConfinement,7,0.001304,zhao_measurement_cylinder,45,7.570770270248772e-05,,,147800.49926545733,47857.253133090504,,,-1.2922788753333332,0.6143932601421459,861492146.8888888,,0.0,,,,,,,,,,,,369.52001554074076,698.8435113778077,-96.3756587111111,602.4678526666667,,,,,,,,"renormalized, T4 loading",1531255900.0
CaseT4b_RenormConfinement,8,0.001394,center_core_small,1,0.0007032651351349117,,,-132183.1501427,0.0,,,6.1616778,0.0,-4106815700.0,,0.0,,,,,,,,,,,,-779.4118833333333,1818.7833500003774,433.11035,-1385.673,,,,,,,,"renormalized, T4 loading",4106815700.0
CaseT4b_RenormConfinement,8,0.001394,center_core_medium,25,0.0007032651351349117,,,-164105.5607076616,153383.09633907132,,,-0.26609145119999994,3.333943131456373,176539949.2,,0.0,,,,,,,,,,,,478.9268981333333,695.5639390003072,942.6361908,247.0722518,,,,,,,,"renormalized, T4 loading",4106815700.0
CaseT4b_RenormConfinement,8,0.001394,center_core_large,45,0.0007032651351349117,,,-144409.90727056688,170192.801262605,,,1.9257382115555557,3.620629258105713,-1284131692.6666667,,0.0,,,,,,,,,,,,80.74371874074073,733.7450608892327,569.9070926666666,-163.8379682222222,,,,,,,,"renormalized, T4 loading",4304667100.0
CaseT4b_RenormConfinement,8,0.001394,full_excluding_caps_edges,259,0.0007032651351349117,,,-668929.3665968953,1168714.9236456293,,,-8.791424247027027,159.52539884059317,5856434076.949807,,0.0,,,,,,,,,,,,2631.4023497580442,2431.1856227336616,1010.6119346023166,3441.7975573359076,,,,,,,,"renormalized, T4 loading",305090990000.0
CaseT4b_RenormConfinement,8,0.001394,zhao_measurement_cylinder,45,0.0007032651351349117,,,-144409.90727056688,170192.801262605,,,1.9257382115555557,3.620629258105713,-1284131692.6666667,,0.0,,,,,,,,,,,,80.74371874074073,733.7450608892327,569.9070926666666,-163.8379682222222,,,,,,,,"renormalized, T4 loading",4304667100.0
CaseT4b_RenormConfinement,9,0.001505,center_core_small,3,0.004467950135135235,,,-9471276.034165999,102524.70413142246,,,354.91316000000006,3.566919322132188,-236618633333.33334,,0.0,,,,,,,,,,,,-23145.069822222224,34639.12253333464,-52.321466666666616,-34691.444,,,,,,,,"renormalized, T4 loading",239928850000.0
CaseT4b_RenormConfinement,9,0.001505,center_core_medium,25,0.004467950135135235,,,-9509779.470357079,268921.40603675647,,,328.42882639999993,15.516326536929515,-218966856000.0,,0.0,,,,,,,,,,,,-20356.162541600002,26836.666795200737,-2465.0513448,-29301.718140000004,,,,,,,,"renormalized, T4 loading",242518200000.0
CaseT4b_RenormConfinement,9,0.001505,center_core_large,63,0.004467950135135235,,,-9044510.967145192,1027908.6142088536,,,329.2742434920635,30.431035158085184,-219535591428.57144,,0.0,,,,,,,,,,,,-20415.634130624338,20073.25327003216,-7033.465283936507,-27106.718553968254,,,,,,,,"renormalized, T4 loading",248220580000.0
CaseT4b_RenormConfinement,9,0.001505,full_excluding_caps_edges,259,0.004467950135135235,,,-14318175.524170319,8300205.770222171,,,459.34535801544405,651.3953625431795,-306234856393.8224,,0.0,,,,,,,,,,,,-26012.115012339767,18352.839317421094,-13776.88880072587,-32129.72811814672,,,,,,,,"renormalized, T4 loading",1525027400000.0
CaseT4b_RenormConfinement,9,0.001505,zhao_measurement_cylinder,45,0.004467950135135235,,,-9655894.248430245,385249.8808801157,,,341.2906648888889,21.891682404197738,-227543701333.33334,,0.0,,,,,,,,,,,,-22174.17024361482,26753.832402489643,-4338.281975288889,-31092.114377777783,,,,,,,,"renormalized, T4 loading",248220580000.0
CaseT4b_RenormGentleLoading,0,0.0,center_core_small,2,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,"renormalized, gentle loading",0.0
CaseT4b_RenormGentleLoading,0,0.0,center_core_medium,15,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,"renormalized, gentle loading",0.0
CaseT4b_RenormGentleLoading,0,0.0,center_core_large,54,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,"renormalized, gentle loading",0.0
CaseT4b_RenormGentleLoading,0,0.0,full_excluding_caps_edges,259,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,"renormalized, gentle loading",0.0
CaseT4b_RenormGentleLoading,0,0.0,zhao_measurement_cylinder,45,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,"renormalized, gentle loading",0.0
CaseT4b_RenormGentleLoading,1,0.000503,center_core_small,2,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,"renormalized, gentle loading",0.0
CaseT4b_RenormGentleLoading,1,0.000503,center_core_medium,15,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,"renormalized, gentle loading",0.0
CaseT4b_RenormGentleLoading,1,0.000503,center_core_large,54,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,"renormalized, gentle loading",0.0
CaseT4b_RenormGentleLoading,1,0.000503,full_excluding_caps_edges,259,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,"renormalized, gentle loading",0.0
CaseT4b_RenormGentleLoading,1,0.000503,zhao_measurement_cylinder,45,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,"renormalized, gentle loading",0.0
CaseT4b_RenormGentleLoading,2,0.000704,center_core_small,1,-1.4162162179087723e-07,,,1858.670710313,0.0,,,-0.02692211,0.0,17950980.0,,0.0,,,,,,,,,,,,4.645944533333333,3.112333250000031,2.5710557,5.683388949999999,,,,,,,,"renormalized, gentle loading",17950980.0
CaseT4b_RenormGentleLoading,2,0.000704,center_core_medium,15,-1.4162162179087723e-07,,,1927.7783953092003,105.74805749236411,,,-0.025891444599999997,0.0009863786092952197,17262375.066666666,,0.0,,,,,,,,,,,,4.819090948888889,3.481757673333335,2.497919166666667,5.97967684,,,,,,,,"renormalized, gentle loading",18221918.0
CaseT4b_RenormGentleLoading,2,0.000704,center_core_large,45,-1.4162162179087723e-07,,,1850.9805481354224,173.32958424525233,,,-0.024013404955555557,0.0022206567994504083,16009751.777777778,,0.0,,,,,,,,,,,,4.62724607037037,3.618173108888893,2.2151306644444446,5.833303773333333,,,,,,,,"renormalized, gentle loading",18221918.0
CaseT4b_RenormGentleLoading,2,0.000704,full_excluding_caps_edges,259,-1.4162162179087723e-07,,,1914.3310895702432,441.8272705408898,,,-0.022363818799227796,0.004972048303464395,14908883.683397684,,0.0,,,,,,,,,,,,4.785910536422136,3.2884124978764486,2.593635537837838,5.882048035714286,,,,,,,,"renormalized, gentle loading",22351534.0
CaseT4b_RenormGentleLoading,2,0.000704,zhao_measurement_cylinder,45,-1.4162162179087723e-07,,,1850.9805481354224,173.32958424525233,,,-0.024013404955555557,0.0022206567994504083,16009751.777777778,,0.0,,,,,,,,,,,,4.62724607037037,3.618173108888893,2.2151306644444446,5.833303773333333,,,,,,,,"renormalized, gentle loading",18221918.0
CaseT4b_RenormGentleLoading,3,0.000804,center_core_small,1,-1.1943243245771118e-06,,,3966.302094317,0.0,,,-0.031443201,0.0,20962746.0,,0.0,,,,,,,,,,,,9.914879283,14.724630651000052,0.098458849,14.8230895,,,,,,,,"renormalized, gentle loading",20962746.0
CaseT4b_RenormGentleLoading,3,0.000804,center_core_medium,15,-1.1943243245771118e-06,,,4022.8497272576,215.87173686444416,,,-0.031258147066666665,0.0017273255847442108,20837822.266666666,,0.0,,,,,,,,,,,,10.057007394866668,15.46343441540004,-0.25194888206666666,15.211485533333335,,,,,,,,"renormalized, gentle loading",22606334.0
CaseT4b_RenormGentleLoading,3,0.000804,center_core_large,45,-1.1943243245771118e-06,,,3848.9542291505995,352.5251709019687,,,-0.02980958326666666,0.002746121451090072,19872077.777777776,,0.0,,,,,,,,,,,,9.622426128585184,15.838237947577797,-0.9363991698000004,14.901838777777776,,,,,,,,"renormalized, gentle loading",23215348.0
CaseT4b_RenormGentleLoading,3,0.000804,full_excluding_caps_edges,259,-1.1943243245771118e-06,,,4284.9782743050655,1840.1158684370967,,,-0.03537039048648648,0.02187039124809721,23578731.635135137,,0.0,,,,,,,,,,,,10.712913567997425,12.816919704888036,2.1683004314054055,14.985220136293435,,,,,,,,"renormalized, gentle loading",68989200.0
CaseT4b_RenormGentleLoading,3,0.000804,zhao_measurement_cylinder,45,-1.1943243245771118e-06,,,3848.9542291505995,352.5251709019687,,,-0.02980958326666666,0.002746121451090072,19872077.777777776,,0.0,,,,,,,,,,,,9.622426128585184,15.838237947577797,-0.9363991698000004,14.901838777777776,,,,,,,,"renormalized, gentle loading",23215348.0
CaseT4b_RenormGentleLoading,4,0.000905,center_core_small,1,-4.472432432595097e-06,,,3770.610956599,0.0,,,0.0029185591,0.0,-1946448.9,,0.0,,,,,,,,,,,,9.425834,40.58994900000007,-17.634132,22.955817,,,,,,,,"renormalized, gentle loading",1946448.9
CaseT4b_RenormGentleLoading,4,0.000905,center_core_medium,15,-4.472432432595097e-06,,,4868.549543353133,659.3765832586811,,,-0.012622065328666669,0.007241125874681605,8411783.356,,0.0,,,,,,,,,,,,12.1719906,42.47470920000003,-16.144482200000002,26.330227,,,,,,,,"renormalized, gentle loading",12132012.0
CaseT4b_RenormGentleLoading,4,0.000905,center_core_large,45,-4.472432432595097e-06,,,4934.885239933489,873.4263282158246,,,-0.01620473087622222,0.0087711053183606,10801251.494222222,,0.0,,,,,,,,,,,,12.337733531851853,45.005637271111134,-17.66602464888889,27.339612622222226,,,,,,,,"renormalized, gentle loading",20772762.0
CaseT4b_RenormGentleLoading,4,0.000905,full_excluding_caps_edges,259,-4.472432432595097e-06,,,8105.758839399022,8378.858605314588,,,-0.05701219176629344,0.0983812182718813,38003530.063899614,,0.0,,,,,,,,,,,,20.26602233357786,37.81018082320464,-4.940764881891892,32.86941594131274,,,,,,,,"renormalized, gentle loading",248516060.0
CaseT4b_RenormGentleLoading,4,0.000905,zhao_measurement_cylinder,45,-4.472432432595097e-06,,,4934.885239933489,873.4263282158246,,,-0.01620473087622222,0.0087711053183606,10801251.494222222,,0.0,,,,,,,,,,,,12.337733531851853,45.005637271111134,-17.66602464888889,27.339612622222226,,,,,,,,"renormalized, gentle loading",20772762.0
CaseT4b_RenormGentleLoading,5,0.001005,center_core_small,1,-1.1250810810770062e-05,,,14659.09493501,0.0,,,-0.16245878,0.0,108324970.0,,0.0,,,,,,,,,,,,36.6422,100.79440200000005,-30.554068,70.240334,,,,,,,,"renormalized, gentle loading",108324970.0
CaseT4b_RenormGentleLoading,5,0.001005,center_core_medium,15,-1.1250810810770062e-05,,,16835.431518320005,911.0044226891761,,,-0.17857405466666668,0.004722914637605141,119053498.0,,0.0,,,,,,,,,,,,42.08815844444444,102.48735746666671,-26.23674653333334,76.25061093333332,,,,,,,,"renormalized, gentle loading",121835170.0
CaseT4b_RenormGentleLoading,5,0.001005,center_core_large,45,-1.1250810810770062e-05,,,16154.92527230622,1674.659625151254,,,-0.16742904466666667,0.015179301592721966,111623480.04444444,,0.0,,,,,,,,,,,,40.386796661481476,114.13020301555557,-35.70000534888888,78.43019766666666,,,,,,,,"renormalized, gentle loading",125782880.0
CaseT4b_RenormGentleLoading,5,0.001005,full_excluding_caps_edges,259,-1.1250810810770062e-05,,,22427.252275096973,35911.698940818605,,,-0.21374114571814673,0.414563962209478,142478541.85328186,,0.0,,,,,,,,,,,,56.0736680900901,101.79130571254835,-11.787202384942086,90.00410332760619,,,,,,,,"renormalized, gentle loading",1034302900.0
CaseT4b_RenormGentleLoading,5,0.001005,zhao_measurement_cylinder,45,-1.1250810810770062e-05,,,16154.92527230622,1674.659625151254,,,-0.16742904466666667,0.015179301592721966,111623480.04444444,,0.0,,,,,,,,,,,,40.386796661481476,114.13020301555557,-35.70000534888888,78.43019766666666,,,,,,,,"renormalized, gentle loading",125782880.0
CaseT4b_RenormGentleLoading,6,0.001206,center_core_small,1,-2.530472972980813e-05,,,28830.4203386,0.0,,,-0.035453498,0.0,23757394.0,,0.0,,,,,,,,,,,,72.03478999999999,339.950070000043,-154.59859,185.35147999999998,,,,,,,,"renormalized, gentle loading",23757394.0
CaseT4b_RenormGentleLoading,6,0.001206,center_core_medium,15,-2.530472972980813e-05,,,60785.245425162,10677.234053738892,,,-0.3707171178666666,0.11733005420548027,247103485.6,,0.0,,,,,,,,,,,,151.9785249311111,325.3447351066984,-64.91796514,260.42676996666665,,,,,,,,"renormalized, gentle loading",323413500.0
CaseT4b_RenormGentleLoading,6,0.001206,center_core_large,45,-2.530472972980813e-05,,,64215.79511009401,10447.618024910716,,,-0.4058479359555556,0.11933801149770047,270531379.64444447,,0.0,,,,,,,,,,,,160.5515894288889,525.2490163466792,-189.61442146888888,335.6345948777778,,,,,,,,"renormalized, gentle loading",378336350.0
CaseT4b_RenormGentleLoading,6,0.001206,full_excluding_caps_edges,259,-2.530472972980813e-05,,,177019.3615969787,733014.4887517935,,,-1.7060257384749036,8.580592544472951,1137099903.050193,,0.0,,,,,,,,,,,,442.6321964352638,653.6316307473008,6.877775937065619,660.509406684363,,,,,,,,"renormalized, gentle loading",18802813000.0
CaseT4b_RenormGentleLoading,6,0.001206,zhao_measurement_cylinder,45,-2.530472972980813e-05,,,64215.79511009401,10447.618024910716,,,-0.4058479359555556,0.11933801149770047,270531379.64444447,,0.0,,,,,,,,,,,,160.5515894288889,525.2490163466792,-189.61442146888888,335.6345948777778,,,,,,,,"renormalized, gentle loading",378336350.0
CaseT4b_RenormGentleLoading,7,0.001304,center_core_small,1,8.178770270261815e-05,,,57392.94030925,0.0,,,-0.43664235,0.0,291535010.0,,0.0,,,,,,,,,,,,143.33329166666667,169.74559000114726,30.169565,199.915155,,,,,,,,"renormalized, gentle loading",291535010.0
CaseT4b_RenormGentleLoading,7,0.001304,center_core_medium,23,8.178770270261815e-05,,,175690.12852454564,44205.86223006328,,,-1.669664041304348,0.5160113206817295,1112977938.6956522,,0.0,,,,,,,,,,,,439.2749680434783,635.4749106522752,15.625027608695666,651.0999382608695,,,,,,,,"renormalized, gentle loading",1541443100.0
CaseT4b_RenormGentleLoading,7,0.001304,center_core_large,45,8.178770270261815e-05,,,148589.78828519955,48099.587763673626,,,-1.291837227111111,0.6190959539935652,861197570.4444444,,0.0,,,,,,,,,,,,371.493293,701.1624396667462,-95.94833344444444,605.2141062222222,,,,,,,,"renormalized, gentle loading",1541443100.0
CaseT4b_RenormGentleLoading,7,0.001304,full_excluding_caps_edges,259,8.178770270261815e-05,,,527244.1671993172,3236637.816777604,,,-5.363636354737452,38.37959879869111,3574712302.5096526,,0.0,,,,,,,,,,,,1318.4504286589447,1501.4084764729953,317.51144434362936,1818.9199208166024,,,,,,,,"renormalized, gentle loading",79656100000.0
CaseT4b_RenormGentleLoading,7,0.001304,zhao_measurement_cylinder,45,8.178770270261815e-05,,,148589.78828519955,48099.587763673626,,,-1.291837227111111,0.6190959539935652,861197570.4444444,,0.0,,,,,,,,,,,,371.493293,701.1624396667462,-95.94833344444444,605.2141062222222,,,,,,,,"renormalized, gentle loading",1541443100.0
CaseT4b_RenormGentleLoading,8,0.001394,center_core_small,1,0.0007198554054052564,,,-125192.7837834,0.0,,,6.013113,0.0,-4007760600.0,,0.0,,,,,,,,,,,,-758.3961066666667,1861.6511800011676,482.70468,-1378.9465,,,,,,,,"renormalized, gentle loading",4007760600.0
CaseT4b_RenormGentleLoading,8,0.001394,center_core_medium,25,0.0007198554054052564,,,-156994.59899519,153504.14139342707,,,-0.3655461548000001,3.3108965414489746,242850243.2,,0.0,,,,,,,,,,,,495.574088,687.9403116005853,954.2009624,266.2606508,,,,,,,,"renormalized, gentle loading",4007760600.0
