case,source,dp,time_mid,shell_index,r_over_R_min,r_over_R_max,shell_volume,pressure_mean_mid,storage_derivative,flux_in,flux_out,residual,abs_residual
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.000523,3,0.6,0.8,0.00012288000000000002,916.9316707197647,-19.517086619417416,0.09827346539534355,0.05574174993673996,-19.55961833487602,19.55961833487602
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.000523,4,0.8,0.9,0.000126976,913.8720169690012,-20.91049096241705,0.05574174993673996,0.06518176856407669,-20.901050943789713,20.901050943789713
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.000523,5,0.9,0.95,7.987200000000001e-05,912.4585593781981,-13.369235077140669,0.06518176856407669,0.1731423400330045,-13.261274505671741,13.261274505671741
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.000523,6,0.95,1.0,6.451200000000001e-05,910.2120591110072,-11.075333924724115,0.1731423400330045,48.581643189126396,37.33316692436928,37.33316692436928
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0015285000000000001,0,0.0,0.2,3.5840000000000003e-06,820.2787799179714,-0.516677099906467,0.0,0.015557796771689924,-0.5011193031347771,0.5011193031347771
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0015285000000000001,1,0.2,0.4,3.7888e-05,802.0608722562458,-3.6826495542736826,0.015557796771689924,0.02958203733858265,-3.66862531370679,3.66862531370679
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0015285000000000001,2,0.4,0.6,8.704000000000001e-05,793.4008602926515,-11.912310344558316,0.02958203733858265,0.2852783014081339,-11.656614080488765,11.656614080488765
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0015285000000000001,3,0.6,0.8,0.00012288000000000002,756.2835384249258,-19.75752579157409,0.2852783014081339,0.32162187666034436,-19.72118221632188,19.72118221632188
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0015285000000000001,4,0.8,0.9,0.000126976,738.6297765253045,-23.451548081315455,0.32162187666034436,0.3642383778208877,-23.408931580154913,23.408931580154913
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0015285000000000001,5,0.9,0.95,7.987200000000001e-05,730.7313179327514,-15.591312504427252,0.3642383778208877,0.4579540114710694,-15.497596870777071,15.497596870777071
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0015285000000000001,6,0.95,1.0,6.451200000000001e-05,724.7894217510619,-12.786705779759743,0.4579540114710694,38.684898450097364,25.44023865886655,25.44023865886655
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0025335,0,0.0,0.2,3.5840000000000003e-06,678.8001234916143,-0.49332594053051415,0.0,-0.002877931767451123,-0.49620387229796525,0.49620387229796525
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0025335,1,0.2,0.4,3.7888e-05,682.1701312096465,-5.292903324089004,-0.002877931767451123,0.09219347559497945,-5.197831916726574,5.197831916726574
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0025335,2,0.4,0.6,8.704000000000001e-05,655.1808947186037,-12.024834569025352,0.09219347559497945,0.32313581404192854,-11.793892230578404,11.793892230578404
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0025335,3,0.6,0.8,0.00012288000000000002,613.1379634561076,-15.419563746859106,0.32313581404192854,0.42431096703159593,-15.318388593869438,15.318388593869438
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0025335,4,0.8,0.9,0.000126976,589.8476174723219,-14.50027077258718,0.42431096703159593,0.5508992364849927,-14.373682503133784,14.373682503133784
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0025335,5,0.9,0.95,7.987200000000001e-05,577.9014441061931,-8.964630428495129,0.5508992364849927,0.31432528014337424,-9.201204384836748,9.201204384836748
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0025335,6,0.95,1.0,6.451200000000001e-05,573.8231127997528,-6.831680352790001,0.31432528014337424,30.62722520611164,23.48121957317826,23.48121957317826
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0035390000000000005,0,0.0,0.2,3.5840000000000003e-06,608.7219440215929,0.013669997322229005,0.0,-0.0031723412501637625,0.010497656072065244,0.010497656072065244
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0035390000000000005,1,0.2,0.4,3.7888e-05,612.4367000898899,0.25565579414319883,-0.0031723412501637625,0.0715001275550551,0.33032826294841766,0.33032826294841766
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0035390000000000005,2,0.4,0.6,8.704000000000001e-05,591.5053506720554,1.5334507422447037,0.0715001275550551,0.37862047765155,1.8405710923411986,1.8405710923411986
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0035390000000000005,3,0.6,0.8,0.00012288000000000002,542.2433561027625,-1.3557086829092557,0.37862047765155,0.544913714767164,-1.1894154457936417,1.1894154457936417
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0035390000000000005,4,0.8,0.9,0.000126976,512.3331488860536,-4.6916887878534475,0.544913714767164,0.8222002066877141,-4.414402295932898,4.414402295932898
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0035390000000000005,5,0.9,0.95,7.987200000000001e-05,494.5038516929254,-4.093401868206673,0.8222002066877141,-0.5661296862506527,-5.48173176114504,5.48173176114504
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0035390000000000005,6,0.95,1.0,6.451200000000001e-05,501.84931376294446,-2.2228172652791023,-0.5661296862506527,26.785696862499925,25.129009283471476,25.129009283471476
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0045445,0,0.0,0.2,3.5840000000000003e-06,572.5982185258856,-0.26042113087703556,0.0,-0.006658583762376089,-0.26707971463941166,0.26707971463941166
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0045445,1,0.2,0.4,3.7888e-05,580.3953035451198,-2.5597438868122775,-0.006658583762376089,0.03242608598503169,-2.52065921706487,2.52065921706487
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0045445,2,0.4,0.6,8.704000000000001e-05,570.9027087873995,-4.849589776353378,0.03242608598503169,0.5434993227398687,-4.338516539598541,4.338516539598541
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0045445,3,0.6,0.8,0.00012288000000000002,500.18846519631154,-8.637124786104353,0.5434993227398687,0.837697757079813,-8.34292635176441,8.34292635176441
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0045445,4,0.8,0.9,0.000126976,454.20739916655384,-9.788496673397077,0.837697757079813,0.9756896653898269,-9.650504765087062,9.650504765087062
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0045445,5,0.9,0.95,7.987200000000001e-05,433.04970439707756,-5.610244115732312,0.9756896653898269,-1.6318983543159082,-8.217832135438048,8.217832135438048
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.0045445,6,0.95,1.0,6.451200000000001e-05,454.2233820099607,-3.8254992729544166,-1.6318983543159082,24.24371117925931,22.0501102606208,22.0501102606208
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.005549500000000001,0,0.0,0.2,3.5840000000000003e-06,511.3751522510428,-0.17275321999126583,0.0,0.0048185514384283135,-0.1679346685528375,0.1679346685528375
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.005549500000000001,1,0.2,0.4,3.7888e-05,505.73271287117507,-3.090880942165799,0.0048185514384283135,0.07171169898341899,-3.0239877946208087,3.0239877946208087
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.005549500000000001,2,0.4,0.6,8.704000000000001e-05,484.7394268436401,-10.291692025368262,0.07171169898341899,0.485712284188351,-9.87769144016333,9.87769144016333
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.005549500000000001,3,0.6,0.8,0.00012288000000000002,421.5438066428069,-10.675560502207533,0.485712284188351,0.7262628713694466,-10.435009915026438,10.435009915026438
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.005549500000000001,4,0.8,0.9,0.000126976,381.6793796926721,-8.486690754125684,0.7262628713694466,0.6364132385610771,-8.576540386934054,8.576540386934054
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.005549500000000001,5,0.9,0.95,7.987200000000001e-05,367.8788470782887,-4.7128998244480345,0.6364132385610771,-0.24747913941480207,-5.596792202423913,5.596792202423913
mode4_normalized_dp008,C5i/C5h mode4 normalized,0.008,0.005549500000000001,6,0.95,1.0,6.451200000000001e-05,371.0898580459904,-6.9726145654818055,-0.24747913941480207,19.80654386440644,13.081408438339436,13.081408438339436
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.000523,0,0.0,0.2,5.2178749999999996e-06,879.0621282726343,-1.2065749473029228,0.0,-0.009914007736343391,-1.2164889550392661,1.2164889550392661
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.000523,1,0.2,0.4,2.8561e-05,890.6712577752764,-5.970436341644991,-0.009914007736343391,-0.009226373056573882,-5.9697487069652215,5.9697487069652215
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.000523,2,0.4,0.6,8.623225e-05,893.3722381079023,-17.580787419540812,-0.009226373056573882,0.03922816706776816,-17.53233287941647,17.53233287941647
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.000523,3,0.6,0.8,0.000140608,888.268294007884,-30.03895165609834,0.03922816706776816,0.08677462509697699,-29.99140519806913,29.99140519806913
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.000523,4,0.8,0.9,0.00011204699999999999,883.5052518097044,-24.95771902577065,0.08677462509697699,0.0822276563335866,-24.962265994534043,24.962265994534043
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.000523,5,0.9,0.95,7.964125e-05,881.7221565120615,-18.011080884672623,0.0822276563335866,0.09103421833240252,-18.002274322673806,18.002274322673806
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.000523,6,0.95,1.0,7.9092e-05,880.5409988832096,-18.065490088583537,0.09103421833240252,57.84366832956659,39.68714402265065,39.68714402265065
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.001536,0,0.0,0.2,5.2178749999999996e-06,705.8195067484553,-0.5569788700939725,0.0,-0.0024004039905105197,-0.5593792740844831,0.5593792740844831
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.001536,1,0.2,0.4,2.8561e-05,708.6303377993875,-4.238229609695984,-0.0024004039905105197,0.016772043189140523,-4.219057162516333,4.219057162516333
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.001536,2,0.4,0.6,8.623225e-05,703.720395559458,-14.610925059547421,0.016772043189140523,0.20319585238144186,-14.42450125035512,14.42450125035512
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.001536,3,0.6,0.8,0.000140608,677.2827526759961,-28.481394447866645,0.20319585238144186,0.5664961490600866,-28.118094151188,28.118094151188
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.001536,4,0.8,0.9,0.00011204699999999999,646.1878898625416,-27.628186537991205,0.5664961490600866,0.49691791205712665,-27.697764774994162,27.697764774994162
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.001536,5,0.9,0.95,7.964125e-05,635.4122940130258,-20.809449049117433,0.49691791205712665,0.6091908688966172,-20.697176092277942,20.697176092277942
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.001536,6,0.95,1.0,7.9092e-05,627.5081184688717,-21.56045971714617,0.6091908688966172,41.22167113724376,19.05202055120097,19.05202055120097
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.002516,0,0.0,0.2,5.2178749999999996e-06,656.3046415905184,0.02970871287770763,0.0,0.031913345793680326,0.06162205867138795,0.06162205867138795
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.002516,1,0.2,0.4,2.8561e-05,618.9346723475769,-0.9899293718737369,0.031913345793680326,0.0940888847657105,-0.9277538329017067,0.9277538329017067
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.002516,2,0.4,0.6,8.623225e-05,591.3905631171563,-5.157348804988635,0.0940888847657105,0.4515951435228776,-4.799842546231468,4.799842546231468
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.002516,3,0.6,0.8,0.000140608,532.6338956338491,-13.026333084750098,0.4515951435228776,1.0113540279588953,-12.466574200314081,12.466574200314081
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.002516,4,0.8,0.9,0.00011204699999999999,477.12087086325903,-11.031920151422312,1.0113540279588953,0.9270240673960901,-11.116250111985117,11.116250111985117
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.002516,5,0.9,0.95,7.964125e-05,457.0184828215773,-8.185461390782455,0.9270240673960901,0.8024870394781293,-8.309998418700417,8.309998418700417
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.002516,6,0.95,1.0,7.9092e-05,446.60631357250065,-7.6393067172696965,0.8024870394781293,29.33804048754412,20.896246730796292,20.896246730796292
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.003529,0,0.0,0.2,5.2178749999999996e-06,512.742466435479,-1.4601276367058855,0.0,0.008890973114981108,-1.4512366635909044,1.4512366635909044
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.003529,1,0.2,0.4,2.8561e-05,502.3312925650019,-5.440236592260026,0.008890973114981108,0.08640506912689291,-5.362722496248115,5.362722496248115
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.003529,2,0.4,0.6,8.623225e-05,477.0365867342391,-14.022752897708187,0.08640506912689291,0.5486685083282115,-13.56048945850687,13.56048945850687
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.003529,3,0.6,0.8,0.000140608,405.64978471746826,-21.93514083404003,0.5486685083282115,0.9978653870075521,-21.485943955360693,21.485943955360693
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.003529,4,0.8,0.9,0.00011204699999999999,350.87714881027625,-16.710496081593927,0.9978653870075521,1.00236081515254,-16.70600065344894,16.70600065344894
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.003529,5,0.9,0.95,7.964125e-05,329.1410938655848,-11.803898703074632,1.00236081515254,-0.3093157738009304,-13.115575292028103,13.115575292028103
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.003529,6,0.95,1.0,7.9092e-05,333.15442745202984,-9.999763452348224,-0.3093157738009304,21.88526624938887,12.194818570841576,12.194818570841576
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.004542,0,0.0,0.2,5.2178749999999996e-06,363.424451330229,-0.031583640959444555,0.0,-0.0382207304510779,-0.06980437141052245,0.06980437141052245
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.004542,1,0.2,0.4,2.8561e-05,408.180257588637,0.3187674036572163,-0.0382207304510779,0.07519306370937812,0.4321811978176723,0.4321811978176723
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.004542,2,0.4,0.6,8.623225e-05,386.1678172739455,-1.0243238363082094,0.07519306370937812,0.4466266327915709,-0.6528902672260166,0.6528902672260166
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.004542,3,0.6,0.8,0.000140608,328.0575985780395,1.1469317296125308,0.4466266327915709,0.7276557636125104,1.4279608604334704,1.4279608604334704
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.004542,4,0.8,0.9,0.00011204699999999999,288.11671604513714,3.484635184975679,0.7276557636125104,0.6141827482433974,3.371162169606566,3.371162169606566
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.004542,5,0.9,0.95,7.964125e-05,274.79824852317154,3.7663405920031785,0.6141827482433974,-0.43662852953625225,2.7155293142235286,2.7155293142235286
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.004542,6,0.95,1.0,7.9092e-05,280.46344923652316,2.1682478297087044,-0.43662852953625225,18.423940233083254,21.028816592328212,21.028816592328212
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.005522,0,0.0,0.2,5.2178749999999996e-06,568.41675940015,2.2144902521234027,0.0,-0.00757637928298149,2.2069138728404214,2.2069138728404214
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.005522,1,0.2,0.4,2.8561e-05,577.2885669068999,9.53817631560586,-0.00757637928298149,0.15031697818461742,9.69606967307346,9.69606967307346
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.005522,2,0.4,0.6,8.623225e-05,533.2839294131759,26.914432736345248,0.15031697818461742,0.5988951733232848,27.363010931483917,27.363010931483917
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.005522,3,0.6,0.8,0.000140608,455.3621779040585,35.38376682114845,0.5988951733232848,1.1330676366063017,35.91793928443146,35.91793928443146
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.005522,4,0.8,0.9,0.00011204699999999999,393.1683169623824,20.53723568844182,1.1330676366063017,0.35938049682740014,19.763548548662918,19.763548548662918
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.005522,5,0.9,0.95,7.964125e-05,385.3752008439095,14.206081252923298,0.35938049682740014,1.988943209651195,15.835643965747094,15.835643965747094
mode4_normalized_dp0065,C5i/C5h mode4 normalized,0.0065,0.005522,6,0.95,1.0,7.9092e-05,359.5689107645612,10.600342299221067,1.988943209651195,23.620461559731925,32.231860649301794,32.231860649301794
mode5_mls_dp008,C5j mode5 MLS,0.008,0.000523,0,0.0,0.2,3.5840000000000003e-06,954.5493993412215,-0.3114626247821459,0.0,0.017808540911371056,-0.29365408387077485,0.29365408387077485
mode5_mls_dp008,C5j mode5 MLS,0.008,0.000523,1,0.2,0.4,3.7888e-05,933.6959096939095,-4.803306641524193,0.017808540911371056,-0.06477199276101715,-4.885887175196581,4.885887175196581
mode5_mls_dp008,C5j mode5 MLS,0.008,0.000523,2,0.4,0.6,8.704000000000001e-05,952.65762709681,-7.878929517196298,-0.06477199276101715,0.194725881024107,-7.619431643411174,7.619431643411174
mode5_mls_dp008,C5j mode5 MLS,0.008,0.000523,3,0.6,0.8,0.00012288000000000002,927.3220051225053,-17.075854704677916,0.194725881024107,-0.22735450626802906,-17.49793509197005,17.49793509197005
mode5_mls_dp008,C5j mode5 MLS,0.008,0.000523,4,0.8,0.9,0.000126976,939.8014495002908,-14.615241201244892,-0.22735450626802906,-0.02386254934826254,-14.411749244325126,14.411749244325126
mode5_mls_dp008,C5j mode5 MLS,0.008,0.000523,5,0.9,0.95,7.987200000000001e-05,940.3189055659245,-9.114432838696896,-0.02386254934826254,0.0712688982935283,-9.019301391055105,9.019301391055105
mode5_mls_dp008,C5j mode5 MLS,0.008,0.000523,6,0.95,1.0,6.451200000000001e-05,939.3942004993978,-7.4757195743457965,0.0712688982935283,50.13921031453901,42.592221841899686,42.592221841899686
mode5_mls_dp008,C5j mode5 MLS,0.008,0.0015285000000000001,0,0.0,0.2,3.5840000000000003e-06,864.2567625282571,-0.3330857151846669,0.0,0.01408046575024887,-0.31900524943441805,0.31900524943441805
mode5_mls_dp008,C5j mode5 MLS,0.008,0.0015285000000000001,1,0.2,0.4,3.7888e-05,847.7687836301847,-1.540886173648197,0.01408046575024887,-0.012403597306550673,-1.5673702367049964,1.5673702367049964
mode5_mls_dp008,C5j mode5 MLS,0.008,0.0015285000000000001,2,0.4,0.6,8.704000000000001e-05,851.3998824567093,-9.72599783622941,-0.012403597306550673,0.3902221410583592,-9.323372097864501,9.323372097864501
mode5_mls_dp008,C5j mode5 MLS,0.008,0.0015285000000000001,3,0.6,0.8,0.00012288000000000002,800.6284051376033,-13.756347265488515,0.3902221410583592,-0.045617965163157935,-14.192187371710032,14.192187371710032
mode5_mls_dp008,C5j mode5 MLS,0.008,0.0015285000000000001,4,0.8,0.9,0.000126976,803.1323663223895,-20.124191414188818,-0.045617965163157935,0.094386108389126,-19.984187340636534,19.984187340636534
mode5_mls_dp008,C5j mode5 MLS,0.008,0.0015285000000000001,5,0.9,0.95,7.987200000000001e-05,801.0856166819924,-13.168897150464153,0.094386108389126,0.24909174693128103,-13.014191511921997,13.014191511921997
mode5_mls_dp008,C5j mode5 MLS,0.008,0.0015285000000000001,6,0.95,1.0,6.451200000000001e-05,797.8536823328927,-10.821265431242958,0.24909174693128103,42.58462906993851,31.51427189176427,31.51427189176427
mode5_mls_dp008,C5j mode5 MLS,0.008,0.0025335,0,0.0,0.2,3.5840000000000003e-06,771.8528625285143,-0.32624252635880724,0.0,0.004024417671821771,-0.32221810868698547,0.32221810868698547
mode5_mls_dp008,C5j mode5 MLS,0.008,0.0025335,1,0.2,0.4,3.7888e-05,767.1403398870772,-4.423680187088236,0.004024417671821771,0.12190767878874544,-4.305796925971312,4.305796925971312
mode5_mls_dp008,C5j mode5 MLS,0.008,0.0025335,2,0.4,0.6,8.704000000000001e-05,731.4524004567656,-10.999875363242896,0.12190767878874544,0.3825187225045466,-10.739264319527097,10.739264319527097
mode5_mls_dp008,C5j mode5 MLS,0.008,0.0025335,3,0.6,0.8,0.00012288000000000002,681.6832085008728,-15.269948721766976,0.3825187225045466,0.20420239078492755,-15.448265053486594,15.448265053486594
mode5_mls_dp008,C5j mode5 MLS,0.008,0.0025335,4,0.8,0.9,0.000126976,670.474579213327,-13.654416877730569,0.20420239078492755,0.11544300388319957,-13.743176264632297,13.743176264632297
mode5_mls_dp008,C5j mode5 MLS,0.008,0.0025335,5,0.9,0.95,7.987200000000001e-05,667.9712137211279,-8.187790848212853,0.11544300388319957,-0.2002060433131301,-8.503439895409183,8.503439895409183
mode5_mls_dp008,C5j mode5 MLS,0.008,0.0025335,6,0.95,1.0,6.451200000000001e-05,670.568862162927,-5.72275167125378,-0.2002060433131301,35.79093121130001,30.26838558335936,30.26838558335936
mode5_mls_dp008,C5j mode5 MLS,0.008,0.0035390000000000005,0,0.0,0.2,3.5840000000000003e-06,731.4153520518929,0.0528647670274654,0.0,0.01747818804415341,0.0703429550716188,0.0703429550716188
