dp_label,dp,field,operator,r_over_R_min,r_over_R_max,count,bias,rmse,p95_abs_error
dp=0.008,0.008,constant,mode8_blend050,0.8,0.9,245,-6.243164330048341e-14,5.849732825094639e-13,1.1046229186248854e-12
dp=0.008,0.008,constant,mode8_blend050,0.9,0.95,156,1.6619702741786025e-13,1.2873823105566709e-12,2.7621768603164407e-12
dp=0.008,0.008,constant,mode8_blend050,0.95,1.0,126,-2.994341347489652e-13,1.748290549003673e-12,3.642850789713472e-12
dp=0.008,0.008,constant,mode8_blend050,1.0,1.12,192,-4.793031994035258e-13,2.4161789611521537e-12,4.794387577348951e-12
dp=0.008,0.008,constant,mode8_drained_zero_boundary,0.0,0.2,7,0.0,0.0,0.0
dp=0.008,0.008,constant,mode8_drained_zero_boundary,0.2,0.4,74,0.0,0.0,0.0
dp=0.008,0.008,constant,mode8_drained_zero_boundary,0.4,0.6,170,0.0,0.0,0.0
dp=0.008,0.008,constant,mode8_drained_zero_boundary,0.6,0.8,243,-4389.420076458615,6099.327113977597,10179.232147351448
dp=0.008,0.008,constant,mode8_drained_zero_boundary,0.8,0.9,245,-13086.463676524421,13178.184010367588,15349.871521961486
dp=0.008,0.008,constant,mode8_drained_zero_boundary,0.9,0.95,156,-16951.832680937292,17114.881541623206,19157.552789865666
dp=0.008,0.008,constant,mode8_drained_zero_boundary,0.95,1.0,126,-19307.382088741942,19843.17833061474,25850.9804646551
dp=0.008,0.008,constant,mode8_drained_zero_boundary,1.0,1.12,192,6857.2624145465115,10297.407796804026,19217.01512382645
dp=0.008,0.008,quadratic_r2,material_only,0.0,0.2,7,-0.012905770121061469,0.012905770121061469,0.012905770121061977
dp=0.008,0.008,quadratic_r2,material_only,0.2,0.4,74,-0.01290577012106104,0.012905770121061042,0.012905770121061977
dp=0.008,0.008,quadratic_r2,material_only,0.4,0.6,170,-0.03532759478716569,0.04565510675425484,0.0801674300433111
dp=0.008,0.008,quadratic_r2,material_only,0.6,0.8,243,-1.2322024229214275,1.5301671266128145,3.025115966218303
dp=0.008,0.008,quadratic_r2,material_only,0.8,0.9,245,-5.325437504260644,5.498835953053562,7.228157139845844
dp=0.008,0.008,quadratic_r2,material_only,0.9,0.95,156,-9.789403669166417,9.825529963268291,10.777271136555651
dp=0.008,0.008,quadratic_r2,material_only,0.95,1.0,126,-12.045723717542371,12.055897513055575,12.462431428391987
dp=0.008,0.008,quadratic_r2,material_only,1.0,1.12,192,-13.655642726001622,13.657461527767278,14.055273974137279
dp=0.008,0.008,quadratic_r2,mode8_exact_boundary,0.0,0.2,7,-0.012905770121061469,0.012905770121061469,0.012905770121061977
dp=0.008,0.008,quadratic_r2,mode8_exact_boundary,0.2,0.4,74,-0.01290577012106104,0.012905770121061042,0.012905770121061977
dp=0.008,0.008,quadratic_r2,mode8_exact_boundary,0.4,0.6,170,-0.03532759478716569,0.04565510675425484,0.0801674300433111
dp=0.008,0.008,quadratic_r2,mode8_exact_boundary,0.6,0.8,243,-0.21152003237658562,0.33388734515610735,0.7401503015903835
dp=0.008,0.008,quadratic_r2,mode8_exact_boundary,0.8,0.9,245,2.5449030637938284e-15,7.089095106092361e-15,1.3322676295501878e-14
dp=0.008,0.008,quadratic_r2,mode8_exact_boundary,0.9,0.95,156,1.6624878112335678e-15,9.54851381949677e-15,1.865174681370263e-14
dp=0.008,0.008,quadratic_r2,mode8_exact_boundary,0.95,1.0,126,3.4540271877227093e-16,1.2452862156318912e-14,2.4424906541753444e-14
dp=0.008,0.008,quadratic_r2,mode8_exact_boundary,1.0,1.12,192,-4.2095956350370517e-16,1.630063003663957e-14,3.3661962106634726e-14
dp=0.008,0.008,quadratic_r2,mode8_positivity,0.0,0.2,7,-0.012905770121061469,0.012905770121061469,0.012905770121061977
dp=0.008,0.008,quadratic_r2,mode8_positivity,0.2,0.4,74,-0.01290577012106104,0.012905770121061042,0.012905770121061977
dp=0.008,0.008,quadratic_r2,mode8_positivity,0.4,0.6,170,-0.03532759478716569,0.04565510675425484,0.0801674300433111
dp=0.008,0.008,quadratic_r2,mode8_positivity,0.6,0.8,243,-0.21152003237658562,0.33388734515610735,0.7401503015903835
dp=0.008,0.008,quadratic_r2,mode8_positivity,0.8,0.9,245,2.5449030637938284e-15,7.089095106092361e-15,1.3322676295501878e-14
dp=0.008,0.008,quadratic_r2,mode8_positivity,0.9,0.95,156,1.6624878112335678e-15,9.54851381949677e-15,1.865174681370263e-14
dp=0.008,0.008,quadratic_r2,mode8_positivity,0.95,1.0,126,3.4540271877227093e-16,1.2452862156318912e-14,2.4424906541753444e-14
dp=0.008,0.008,quadratic_r2,mode8_positivity,1.0,1.12,192,-4.2095956350370517e-16,1.630063003663957e-14,3.3661962106634726e-14
dp=0.008,0.008,quadratic_r2,mode8_blend025,0.0,0.2,7,-0.012905770121061469,0.012905770121061469,0.012905770121061977
dp=0.008,0.008,quadratic_r2,mode8_blend025,0.2,0.4,74,-0.01290577012106104,0.012905770121061042,0.012905770121061977
dp=0.008,0.008,quadratic_r2,mode8_blend025,0.4,0.6,170,-0.03532759478716569,0.04565510675425484,0.0801674300433111
dp=0.008,0.008,quadratic_r2,mode8_blend025,0.6,0.8,243,-0.9770318252852167,1.1686816352488383,2.2688369746637282
dp=0.008,0.008,quadratic_r2,mode8_blend025,0.8,0.9,245,-3.994078128195484,4.124126964790172,5.421117854884383
dp=0.008,0.008,quadratic_r2,mode8_blend025,0.9,0.95,156,-7.342052751874812,7.369147472451219,8.082953352416737
dp=0.008,0.008,quadratic_r2,mode8_blend025,0.95,1.0,126,-9.034292788156778,9.041923134791679,9.346823571293992
dp=0.008,0.008,quadratic_r2,mode8_blend025,1.0,1.12,192,-10.241732044501216,10.24309614582546,10.54145548060296
dp=0.008,0.008,quadratic_r2,mode8_blend050,0.0,0.2,7,-0.012905770121061469,0.012905770121061469,0.012905770121061977
dp=0.008,0.008,quadratic_r2,mode8_blend050,0.2,0.4,74,-0.01290577012106104,0.012905770121061042,0.012905770121061977
dp=0.008,0.008,quadratic_r2,mode8_blend050,0.4,0.6,170,-0.03532759478716569,0.04565510675425484,0.0801674300433111
dp=0.008,0.008,quadratic_r2,mode8_blend050,0.6,0.8,243,-0.7218612276490064,0.8179018451398503,1.5125579831091542
dp=0.008,0.008,quadratic_r2,mode8_blend050,0.8,0.9,245,-2.662718752130321,2.74941797652678,3.614078569922921
dp=0.008,0.008,quadratic_r2,mode8_blend050,0.9,0.95,156,-4.894701834583207,4.912764981634146,5.388635568277826
dp=0.008,0.008,quadratic_r2,mode8_blend050,0.95,1.0,126,-6.022861858771185,6.027948756527787,6.231215714195999
dp=0.008,0.008,quadratic_r2,mode8_blend050,1.0,1.12,192,-6.827821363000811,6.828730763883639,7.027636987068642
dp=0.008,0.008,quadratic_r2,mode8_drained_zero_boundary,0.0,0.2,7,-0.012905770121061469,0.012905770121061469,0.012905770121061977
dp=0.008,0.008,quadratic_r2,mode8_drained_zero_boundary,0.2,0.4,74,-0.01290577012106104,0.012905770121061042,0.012905770121061977
dp=0.008,0.008,quadratic_r2,mode8_drained_zero_boundary,0.4,0.6,170,-0.03532759478716569,0.04565510675425484,0.0801674300433111
dp=0.008,0.008,quadratic_r2,mode8_drained_zero_boundary,0.6,0.8,243,-11.185070223523123,15.251972856974755,25.448080368378633
dp=0.008,0.008,quadratic_r2,mode8_drained_zero_boundary,0.8,0.9,245,-32.71615919131105,32.94546002591897,38.374678804903716
dp=0.008,0.008,quadratic_r2,mode8_drained_zero_boundary,0.9,0.95,156,-42.37958170234324,42.78720385405803,47.893881974664176
dp=0.008,0.008,quadratic_r2,mode8_drained_zero_boundary,0.95,1.0,126,-48.26845522185486,49.60794582653688,64.62745116163774
dp=0.008,0.008,quadratic_r2,mode8_drained_zero_boundary,1.0,1.12,192,17.143156036366282,25.743519492010062,48.042537809566156
dp=0.008,0.008,linear_gap,material_only,0.0,0.2,6,36.1618511072649,36.1618511072649,36.16185110726687
dp=0.008,0.008,linear_gap,material_only,0.2,0.4,74,2.4703063717247558,4.049585352648003,9.492292872070635
dp=0.008,0.008,linear_gap,material_only,0.4,0.6,170,0.43921187377761733,0.5482246743589984,0.9498315986566581
dp=0.008,0.008,linear_gap,material_only,0.6,0.8,243,13.29139613552193,16.302569268332746,31.812411405645246
dp=0.008,0.008,linear_gap,material_only,0.8,0.9,245,53.53381365186269,55.07943045287977,71.45776394726587
dp=0.008,0.008,linear_gap,material_only,0.9,0.95,156,93.0370076433696,93.32707523910786,101.48152686856992
dp=0.008,0.008,linear_gap,material_only,0.95,1.0,126,110.74456165150409,110.80716007500575,113.97773511221266
dp=0.008,0.008,linear_gap,material_only,1.0,1.12,192,120.68889714925092,120.69331435629401,122.23705620025615
dp=0.008,0.008,linear_gap,mode8_exact_boundary,0.0,0.2,6,36.1618511072649,36.1618511072649,36.16185110726687
dp=0.008,0.008,linear_gap,mode8_exact_boundary,0.2,0.4,74,2.4703063717247558,4.049585352648003,9.492292872070635
dp=0.008,0.008,linear_gap,mode8_exact_boundary,0.4,0.6,170,0.43921187377761733,0.5482246743589984,0.9498315986566581
dp=0.008,0.008,linear_gap,mode8_exact_boundary,0.6,0.8,243,3.8847424170190297,4.2764867105332955,8.220092523899678
dp=0.008,0.008,linear_gap,mode8_exact_boundary,0.8,0.9,245,1.3118008318037018,1.472833780261097,2.2919563438943955
dp=0.008,0.008,linear_gap,mode8_exact_boundary,0.9,0.95,156,-1.0813991656792221,1.126852152065387,1.4238951740718875
dp=0.008,0.008,linear_gap,mode8_exact_boundary,0.95,1.0,126,-2.611713158036626,2.671875553473115,3.389969055493797
dp=0.008,0.008,linear_gap,mode8_exact_boundary,1.0,1.12,192,-5.00081977131925,5.030455920996852,5.998453650709204
dp=0.008,0.008,linear_gap,mode8_positivity,0.0,0.2,6,36.1618511072649,36.1618511072649,36.16185110726687
dp=0.008,0.008,linear_gap,mode8_positivity,0.2,0.4,74,2.4703063717247558,4.049585352648003,9.492292872070635
dp=0.008,0.008,linear_gap,mode8_positivity,0.4,0.6,170,0.43921187377761733,0.5482246743589984,0.9498315986566581
dp=0.008,0.008,linear_gap,mode8_positivity,0.6,0.8,243,3.8847424170190297,4.2764867105332955,8.220092523899678
dp=0.008,0.008,linear_gap,mode8_positivity,0.8,0.9,245,1.3118008318037018,1.472833780261097,2.2919563438943955
dp=0.008,0.008,linear_gap,mode8_positivity,0.9,0.95,156,-1.0813991656792221,1.126852152065387,1.4238951740718875
dp=0.008,0.008,linear_gap,mode8_positivity,0.95,1.0,126,-2.611713158036626,2.671875553473115,3.389969055493797
dp=0.008,0.008,linear_gap,mode8_positivity,1.0,1.12,192,38.87231877561345,38.87438074087681,39.528470752104774
dp=0.008,0.008,linear_gap,mode8_blend025,0.0,0.2,6,36.1618511072649,36.1618511072649,36.16185110726687
dp=0.008,0.008,linear_gap,mode8_blend025,0.2,0.4,74,2.4703063717247558,4.049585352648003,9.492292872070635
dp=0.008,0.008,linear_gap,mode8_blend025,0.4,0.6,170,0.43921187377761733,0.5482246743589984,0.9498315986566581
dp=0.008,0.008,linear_gap,mode8_blend025,0.6,0.8,243,10.939732705896207,12.933927160173125,24.50740977120302
dp=0.008,0.008,linear_gap,mode8_blend025,0.8,0.9,245,40.47831044684794,41.58993773535881,53.6986042777739
dp=0.008,0.008,linear_gap,mode8_blend025,0.9,0.95,156,69.5074059411074,69.72094561281743,75.75530656097206
dp=0.008,0.008,linear_gap,mode8_blend025,0.95,1.0,126,82.40549294911892,82.4490526987925,84.80579879737488
dp=0.008,0.008,linear_gap,mode8_blend025,1.0,1.12,192,89.26646791910838,89.26887530896992,90.17825315578997
dp=0.008,0.008,linear_gap,mode8_blend050,0.0,0.2,6,36.1618511072649,36.1618511072649,36.16185110726687
dp=0.008,0.008,linear_gap,mode8_blend050,0.2,0.4,74,2.4703063717247558,4.049585352648003,9.492292872070635
dp=0.008,0.008,linear_gap,mode8_blend050,0.4,0.6,170,0.43921187377761733,0.5482246743589984,0.9498315986566581
dp=0.008,0.008,linear_gap,mode8_blend050,0.6,0.8,243,8.58806927627048,9.654522417122443,17.202408136760745
dp=0.008,0.008,linear_gap,mode8_blend050,0.8,0.9,245,27.422807241833205,28.103148189457347,35.93944460828199
dp=0.008,0.008,linear_gap,mode8_blend050,0.9,0.95,156,45.97780423884519,46.114934195041215,50.02908625337426
dp=0.008,0.008,linear_gap,mode8_blend050,0.95,1.0,126,54.06642424673374,54.0913256673925,55.63386248253709
dp=0.008,0.008,linear_gap,mode8_blend050,1.0,1.12,192,57.84403868896584,57.84481233910675,58.119450111323836
dp=0.008,0.008,linear_gap,mode8_drained_zero_boundary,0.0,0.2,6,36.1618511072649,36.1618511072649,36.16185110726687
dp=0.008,0.008,linear_gap,mode8_drained_zero_boundary,0.2,0.4,74,2.4703063717247558,4.049585352648003,9.492292872070635
dp=0.008,0.008,linear_gap,mode8_drained_zero_boundary,0.4,0.6,170,0.43921187377761733,0.5482246743589984,0.9498315986566581
dp=0.008,0.008,linear_gap,mode8_drained_zero_boundary,0.6,0.8,243,3.8847424170190306,4.276486710533296,8.220092523899678
dp=0.008,0.008,linear_gap,mode8_drained_zero_boundary,0.8,0.9,245,1.3118008318036967,1.4728337802610922,2.291956343894417
dp=0.008,0.008,linear_gap,mode8_drained_zero_boundary,0.9,0.95,156,-1.0813991656792272,1.1268521520653918,1.4238951740718662
dp=0.008,0.008,linear_gap,mode8_drained_zero_boundary,0.95,1.0,126,-2.611713158036635,2.6718755534731224,3.389969055493781
dp=0.008,0.008,linear_gap,mode8_drained_zero_boundary,1.0,1.12,192,-5.000819771319243,5.030455920996844,5.998453650709138
dp=0.008,0.008,smooth_quartic,material_only,0.0,0.2,7,274.6742416865171,274.67428494113307,274.91967256059024
dp=0.008,0.008,smooth_quartic,material_only,0.2,0.4,74,273.0516425606236,273.0523838787688,274.1707937397023
dp=0.008,0.008,smooth_quartic,material_only,0.4,0.6,170,274.3776489244218,274.419468252414,281.87245715561204
dp=0.008,0.008,smooth_quartic,material_only,0.6,0.8,243,369.174061103772,372.0360301645696,425.369847513364
dp=0.008,0.008,smooth_quartic,material_only,0.8,0.9,245,200.40817833220797,242.90198320051223,371.9973838351874
dp=0.008,0.008,smooth_quartic,material_only,0.9,0.95,156,-737.9106664733763,769.1884911168543,1010.9066362342996
dp=0.008,0.008,smooth_quartic,material_only,0.95,1.0,126,-1689.532079543661,1707.8741901251149,1899.486573266109
dp=0.008,0.008,smooth_quartic,material_only,1.0,1.12,192,-3012.648625550599,3027.036719344493,3578.0370093325632
dp=0.008,0.008,smooth_quartic,mode8_exact_boundary,0.0,0.2,7,274.6742416865171,274.67428494113307,274.91967256059024
dp=0.008,0.008,smooth_quartic,mode8_exact_boundary,0.2,0.4,74,273.0516425606236,273.0523838787688,274.1707937397023
dp=0.008,0.008,smooth_quartic,mode8_exact_boundary,0.4,0.6,170,274.3776489244218,274.419468252414,281.87245715561204
dp=0.008,0.008,smooth_quartic,mode8_exact_boundary,0.6,0.8,243,409.60474342711336,424.6678938464245,588.7064037021244
dp=0.008,0.008,smooth_quartic,mode8_exact_boundary,0.8,0.9,245,-41.8988416636062,198.6896165551009,304.6797116344637
dp=0.008,0.008,smooth_quartic,mode8_exact_boundary,0.9,0.95,156,-790.5220624965948,801.2571636455671,952.5092052774992
dp=0.008,0.008,smooth_quartic,mode8_exact_boundary,0.95,1.0,126,-1379.4343873657622,1390.2110123742846,1611.0793480316179
dp=0.008,0.008,smooth_quartic,mode8_exact_boundary,1.0,1.12,192,-2006.770245390234,2009.3998255671654,2167.008204610589
dp=0.008,0.008,smooth_quartic,mode8_positivity,0.0,0.2,7,274.6742416865171,274.67428494113307,274.91967256059024
dp=0.008,0.008,smooth_quartic,mode8_positivity,0.2,0.4,74,273.0516425606236,273.0523838787688,274.1707937397023
dp=0.008,0.008,smooth_quartic,mode8_positivity,0.4,0.6,170,274.3776489244218,274.419468252414,281.87245715561204
dp=0.008,0.008,smooth_quartic,mode8_positivity,0.6,0.8,243,409.60474342711336,424.6678938464245,588.7064037021244
dp=0.008,0.008,smooth_quartic,mode8_positivity,0.8,0.9,245,-41.8988416636062,198.6896165551009,304.6797116344637
dp=0.008,0.008,smooth_quartic,mode8_positivity,0.9,0.95,156,-790.5220624965948,801.2571636455671,952.5092052774992
dp=0.008,0.008,smooth_quartic,mode8_positivity,0.95,1.0,126,-1379.4343873657622,1390.2110123742846,1611.0793480316179
dp=0.008,0.008,smooth_quartic,mode8_positivity,1.0,1.12,192,-2006.770245390234,2009.3998255671654,2167.008204610589
dp=0.008,0.008,smooth_quartic,mode8_blend025,0.0,0.2,7,274.6742416865171,274.67428494113307,274.91967256059024
dp=0.008,0.008,smooth_quartic,mode8_blend025,0.2,0.4,74,273.0516425606236,273.0523838787688,274.1707937397023
dp=0.008,0.008,smooth_quartic,mode8_blend025,0.4,0.6,170,274.3776489244218,274.419468252414,281.87245715561204
dp=0.008,0.008,smooth_quartic,mode8_blend025,0.6,0.8,243,379.2817316846073,383.6862989785548,453.0746027429263
dp=0.008,0.008,smooth_quartic,mode8_blend025,0.8,0.9,245,139.8314233332544,205.94250230807143,341.87593378839057
dp=0.008,0.008,smooth_quartic,mode8_blend025,0.9,0.95,156,-751.0635154791809,776.0807129833416,996.3072784950625
dp=0.008,0.008,smooth_quartic,mode8_blend025,0.95,1.0,126,-1612.0076564991862,1627.5039638957762,1827.3847669574784
dp=0.008,0.008,smooth_quartic,mode8_blend025,1.0,1.12,192,-2761.1790305105073,2771.515674108169,3225.2798081521114
dp=0.008,0.008,smooth_quartic,mode8_blend050,0.0,0.2,7,274.6742416865171,274.67428494113307,274.91967256059024
dp=0.008,0.008,smooth_quartic,mode8_blend050,0.2,0.4,74,273.0516425606236,273.0523838787688,274.1707937397023
dp=0.008,0.008,smooth_quartic,mode8_blend050,0.4,0.6,170,274.3776489244218,274.419468252414,281.87245715561204
dp=0.008,0.008,smooth_quartic,mode8_blend050,0.6,0.8,243,389.38940226544264,396.4071570647634,491.6168065743103
dp=0.008,0.008,smooth_quartic,mode8_blend050,0.8,0.9,245,79.25466833430089,183.3811865367997,311.7544837415761
dp=0.008,0.008,smooth_quartic,mode8_blend050,0.9,0.95,156,-764.2163644849857,783.737883714035,981.7079207558747
dp=0.008,0.008,smooth_quartic,mode8_blend050,0.95,1.0,126,-1534.4832334547111,1547.7045977302373,1755.282960648858
dp=0.008,0.008,smooth_quartic,mode8_blend050,1.0,1.12,192,-2509.709435470417,2516.5858755076565,2872.5226069716036
dp=0.008,0.008,smooth_quartic,mode8_drained_zero_boundary,0.0,0.2,7,274.6742416865171,274.67428494113307,274.91967256059024
dp=0.008,0.008,smooth_quartic,mode8_drained_zero_boundary,0.2,0.4,74,273.0516425606236,273.0523838787688,274.1707937397023
dp=0.008,0.008,smooth_quartic,mode8_drained_zero_boundary,0.4,0.6,170,274.3776489244218,274.419468252414,281.87245715561204
dp=0.008,0.008,smooth_quartic,mode8_drained_zero_boundary,0.6,0.8,243,409.60474342711336,424.6678938464245,588.7064037021244
dp=0.008,0.008,smooth_quartic,mode8_drained_zero_boundary,0.8,0.9,245,-41.8988416636062,198.6896165551009,304.6797116344637
dp=0.008,0.008,smooth_quartic,mode8_drained_zero_boundary,0.9,0.95,156,-790.5220624965948,801.2571636455671,952.5092052774992
dp=0.008,0.008,smooth_quartic,mode8_drained_zero_boundary,0.95,1.0,126,-1379.4343873657622,1390.2110123742846,1611.0793480316179
dp=0.008,0.008,smooth_quartic,mode8_drained_zero_boundary,1.0,1.12,192,-2006.770245390234,2009.3998255671654,2167.008204610589
dp=0.0065,0.0065,constant,material_only,0.0,0.2,19,0.0,0.0,0.0
dp=0.0065,0.0065,constant,material_only,0.2,0.4,104,0.0,0.0,0.0
dp=0.0065,0.0065,constant,material_only,0.4,0.6,314,0.0,0.0,0.0
dp=0.0065,0.0065,constant,material_only,0.6,0.8,512,0.0,0.0,0.0
dp=0.0065,0.0065,constant,material_only,0.8,0.9,408,0.0,0.0,0.0
dp=0.0065,0.0065,constant,material_only,0.9,0.95,290,0.0,0.0,0.0
dp=0.0065,0.0065,constant,material_only,0.95,1.0,288,0.0,0.0,0.0
dp=0.0065,0.0065,constant,material_only,1.0,1.12,666,0.0,0.0,0.0
dp=0.0065,0.0065,constant,mode8_exact_boundary,0.0,0.2,19,0.0,0.0,0.0
dp=0.0065,0.0065,constant,mode8_exact_boundary,0.2,0.4,104,0.0,0.0,0.0
dp=0.0065,0.0065,constant,mode8_exact_boundary,0.4,0.6,314,0.0,0.0,0.0
dp=0.0065,0.0065,constant,mode8_exact_boundary,0.6,0.8,512,-1.4358711491236265e-13,8.906856749683239e-13,2.008477456627458e-12
dp=0.0065,0.0065,constant,mode8_exact_boundary,0.8,0.9,408,-3.67479739507787e-13,1.2861756148061181e-12,2.623525017412729e-12
dp=0.0065,0.0065,constant,mode8_exact_boundary,0.9,0.95,290,-9.231821022473343e-14,1.994067158466094e-12,3.90080838065494e-12
dp=0.0065,0.0065,constant,mode8_exact_boundary,0.95,1.0,288,-1.5946306501525011e-13,1.4694317433902864e-12,2.9085887350567588e-12
dp=0.0065,0.0065,constant,mode8_exact_boundary,1.0,1.12,666,-1.6615582162882027e-13,3.5700303894080267e-12,7.07904212966174e-12
dp=0.0065,0.0065,constant,mode8_positivity,0.0,0.2,19,0.0,0.0,0.0
dp=0.0065,0.0065,constant,mode8_positivity,0.2,0.4,104,0.0,0.0,0.0
dp=0.0065,0.0065,constant,mode8_positivity,0.4,0.6,314,0.0,0.0,0.0
dp=0.0065,0.0065,constant,mode8_positivity,0.6,0.8,512,-1.4358711491236265e-13,8.906856749683239e-13,2.008477456627458e-12
dp=0.0065,0.0065,constant,mode8_positivity,0.8,0.9,408,-3.67479739507787e-13,1.2861756148061181e-12,2.623525017412729e-12
dp=0.0065,0.0065,constant,mode8_positivity,0.9,0.95,290,-9.231821022473343e-14,1.994067158466094e-12,3.90080838065494e-12
dp=0.0065,0.0065,constant,mode8_positivity,0.95,1.0,288,-1.5946306501525011e-13,1.4694317433902864e-12,2.9085887350567588e-12
dp=0.0065,0.0065,constant,mode8_positivity,1.0,1.12,666,-1.6615582162882027e-13,3.5700303894080267e-12,7.07904212966174e-12
dp=0.0065,0.0065,constant,mode8_blend025,0.0,0.2,19,0.0,0.0,0.0
dp=0.0065,0.0065,constant,mode8_blend025,0.2,0.4,104,0.0,0.0,0.0
dp=0.0065,0.0065,constant,mode8_blend025,0.4,0.6,314,0.0,0.0,0.0
dp=0.0065,0.0065,constant,mode8_blend025,0.6,0.8,512,-3.589677872809066e-14,2.2267141874208098e-13,5.021193641568645e-13
dp=0.0065,0.0065,constant,mode8_blend025,0.8,0.9,408,-9.186993487694675e-14,3.2154390370152953e-13,6.558812543531822e-13
dp=0.0065,0.0065,constant,mode8_blend025,0.9,0.95,290,-2.3079552556183358e-14,4.985167896165235e-13,9.75202095163735e-13
dp=0.0065,0.0065,constant,mode8_blend025,0.95,1.0,288,-3.986576625381253e-14,3.673579358475716e-13,7.271471837641897e-13
dp=0.0065,0.0065,constant,mode8_blend025,1.0,1.12,666,-4.153895540720507e-14,8.925075973520067e-13,1.769760532415435e-12
dp=0.0065,0.0065,constant,mode8_blend050,0.0,0.2,19,0.0,0.0,0.0
dp=0.0065,0.0065,constant,mode8_blend050,0.2,0.4,104,0.0,0.0,0.0
dp=0.0065,0.0065,constant,mode8_blend050,0.4,0.6,314,0.0,0.0,0.0
dp=0.0065,0.0065,constant,mode8_blend050,0.6,0.8,512,-7.179355745618132e-14,4.4534283748416197e-13,1.004238728313729e-12
dp=0.0065,0.0065,constant,mode8_blend050,0.8,0.9,408,-1.837398697538935e-13,6.430878074030591e-13,1.3117625087063644e-12
dp=0.0065,0.0065,constant,mode8_blend050,0.9,0.95,290,-4.6159105112366716e-14,9.97033579233047e-13,1.95040419032747e-12
dp=0.0065,0.0065,constant,mode8_blend050,0.95,1.0,288,-7.973153250762506e-14,7.347158716951432e-13,1.4542943675283794e-12
dp=0.0065,0.0065,constant,mode8_blend050,1.0,1.12,666,-8.307791081441014e-14,1.7850151947040133e-12,3.53952106483087e-12
dp=0.0065,0.0065,constant,mode8_drained_zero_boundary,0.0,0.2,19,0.0,0.0,0.0
dp=0.0065,0.0065,constant,mode8_drained_zero_boundary,0.2,0.4,104,0.0,0.0,0.0
dp=0.0065,0.0065,constant,mode8_drained_zero_boundary,0.4,0.6,314,0.0,0.0,0.0
dp=0.0065,0.0065,constant,mode8_drained_zero_boundary,0.6,0.8,512,-4296.337028068871,5768.514531421386,9360.068136117388
dp=0.0065,0.0065,constant,mode8_drained_zero_boundary,0.8,0.9,408,-11083.357637586147,11093.305515814835,11786.60907610312
dp=0.0065,0.0065,constant,mode8_drained_zero_boundary,0.9,0.95,290,-2131.265060828371,4507.973766302153,7689.14515880112
dp=0.0065,0.0065,constant,mode8_drained_zero_boundary,0.95,1.0,288,14113.896196251135,15590.879927124242,23794.522347834078
dp=0.0065,0.0065,constant,mode8_drained_zero_boundary,1.0,1.12,666,44960.394628440554,45722.674954445116,54439.41534356907
dp=0.0065,0.0065,quadratic_r2,material_only,0.0,0.2,19,-0.012905770121077357,0.012905770121077357,0.012905770121078054
dp=0.0065,0.0065,quadratic_r2,material_only,0.2,0.4,104,-0.012905770121078092,0.012905770121078094,0.012905770121081517
dp=0.0065,0.0065,quadratic_r2,material_only,0.4,0.6,314,-0.01290577012107668,0.01290577012107668,0.012905770121083293
dp=0.0065,0.0065,quadratic_r2,material_only,0.6,0.8,512,-0.10152090567098951,0.15202839122359108,0.3145046985053018
dp=0.0065,0.0065,quadratic_r2,material_only,0.8,0.9,408,-1.8857461400236475,2.1271700154169966,3.552561017426477
dp=0.0065,0.0065,quadratic_r2,material_only,0.9,0.95,290,-5.943505045826364,6.050576287430721,7.864920036261482
dp=0.0065,0.0065,quadratic_r2,material_only,0.95,1.0,288,-9.74259140615707,9.859286760239268,11.631440786886571
dp=0.0065,0.0065,quadratic_r2,material_only,1.0,1.12,666,-15.389661053094612,15.454196815709805,17.12243792596757
dp=0.0065,0.0065,quadratic_r2,mode8_exact_boundary,0.0,0.2,19,-0.012905770121077357,0.012905770121077357,0.012905770121078054
dp=0.0065,0.0065,quadratic_r2,mode8_exact_boundary,0.2,0.4,104,-0.012905770121078092,0.012905770121078094,0.012905770121081517
dp=0.0065,0.0065,quadratic_r2,mode8_exact_boundary,0.4,0.6,314,-0.01290577012107668,0.01290577012107668,0.012905770121083293
dp=0.0065,0.0065,quadratic_r2,mode8_exact_boundary,0.6,0.8,512,-0.005770678833146314,0.00912296543387539,0.01832578936018465
dp=0.0065,0.0065,quadratic_r2,mode8_exact_boundary,0.8,0.9,408,5.655606701914032e-15,9.283691122641749e-15,1.745270594710744e-14
dp=0.0065,0.0065,quadratic_r2,mode8_exact_boundary,0.9,0.95,290,-3.767101573210876e-16,9.690988126686074e-15,2.0028423364237834e-14
dp=0.0065,0.0065,quadratic_r2,mode8_exact_boundary,0.95,1.0,288,-4.841805968504155e-15,1.1426850590441338e-14,2.3092638912203256e-14
dp=0.0065,0.0065,quadratic_r2,mode8_exact_boundary,1.0,1.12,666,-7.17210741914005e-15,1.874846789469688e-14,3.6415315207705135e-14
dp=0.0065,0.0065,quadratic_r2,mode8_positivity,0.0,0.2,19,-0.012905770121077357,0.012905770121077357,0.012905770121078054
dp=0.0065,0.0065,quadratic_r2,mode8_positivity,0.2,0.4,104,-0.012905770121078092,0.012905770121078094,0.012905770121081517
dp=0.0065,0.0065,quadratic_r2,mode8_positivity,0.4,0.6,314,-0.01290577012107668,0.01290577012107668,0.012905770121083293
dp=0.0065,0.0065,quadratic_r2,mode8_positivity,0.6,0.8,512,-0.005770678833146314,0.00912296543387539,0.01832578936018465
