fit_amplitude_Pa,mean_sim_excess,n,relative_rmse_fit,relative_rmse_q0,rmse_fit,rmse_q0,run,time_s
10012.748576445529,9800.0,1000,0.10030888896729741,0.10029772567612451,999.5643322450297,998.1805534690756,cpu,0.0
10012.748576445529,3303.7049974663255,1000,0.6646895323422141,0.6642933099558526,6438.896907469893,6426.865333360469,cpu,0.005
10012.748576445529,1347.6911694336757,1000,0.8550823230024701,0.8549003897992764,8174.406491569254,8162.261527050023,cpu,0.01
10012.748576445529,224.3394596618508,1000,0.9748028051738722,0.9747707338083789,9140.561127343984,9128.622705131094,cpu,0.02
10012.748576445529,9800.0,1000,0.10030888896729741,0.10029772567612451,999.5643322450297,998.1805534690756,gpu,0.0
10012.748576445529,3303.711236571953,1000,0.6646889385063299,0.664292715524793,6438.8911549375425,6426.859582394272,gpu,0.005
10012.748576445529,1347.6992302473207,1000,0.8550814677803582,0.8548995335223631,8174.39831582641,8162.253351645977,gpu,0.01
10012.748576445529,224.3482259160386,1000,0.9748018237003239,0.9747697510872252,9140.551924232426,9128.613502053566,gpu,0.02
