run,time,frame,particles,code,excluded,steps,runtime_s,body_gravity_stop_log,hydraulic_gravity_active_log,PorePress_min,PorePress_max,PorePress_mean,PorePress_maxAbs,ExcessPorePress_min,ExcessPorePress_max,ExcessPorePress_mean,ExcessPorePress_maxAbs,PorePressRate_min,PorePressRate_max,PorePressRate_mean,PorePressRate_maxAbs,DivVel_min,DivVel_max,DivVel_mean,DivVel_maxAbs,LapPorePress_min,LapPorePress_max,LapPorePress_mean,LapPorePress_maxAbs,LapZ_min,LapZ_max,LapZ_mean,LapZ_maxAbs,Vel_mag_max,Vel_mag_mean,PorePressureAccelDiff_mag_maxAbs,settlement_dz_mean,zmin,zmax,top_count,bottom_count,bottom_ref_count,top_excess_maxAbs,bottom_excess_mean,bottom_no_flux_proxy,DivVelContribution_maxAbs,HydraulicContribution_maxAbs,case,TimeMax,TimeOut
T3p6,2.000001,PartCsv_0020,1000,0,0,3775438,8841.972656,True,True,49.06229301752,9755.511863373,4901.549060736541,9755.511863373,-5.437663620385,4.650587470678e-09,-3.4588120808233342,5.437663620385,-51684.34,192.87045,-660.7621899866999,51684.34,-4.2540043e-09,2.5586712e-06,9.91349423313193e-07,2.5586712e-06,-725628.06,725512.88,-0.7440285813524388,725628.06,-73.969719,73.968132,7.602713452578768e-05,73.969719,9.944384400111525e-07,6.366635673267663e-07,0.004254703400000766,-7.799955999995937e-07,0.0050001554,0.99499875,20,20,20,4.650587470678e-09,-5.4370295205736,9.733208985451824e-07,1705.7808000000002,51683.58409785949,S1_BGStop_T36,3.6,0.1
T3p6,2.100001,PartCsv_0021,1000,0,0,3775438,8841.972656,True,True,49.06135240733,9755.903839093,4901.7973798665325,9755.903839093,-5.04563695107,4.303146283746e-09,-3.209890582541176,5.04563695107,-47832.301,105.39674,-612.7644716658,47832.301,-7.3797888e-09,2.3976693e-06,9.193588699564998e-07,2.3976693e-06,-725627.88,725522.62,-0.7438153537464095,725627.88,-73.969727,73.968124,7.605312190652568e-05,73.969727,9.201020200379479e-07,5.884007452781209e-07,0.003944838900000476,-7.197627000009059e-07,0.0050001531,0.99499887,20,20,20,4.303146283746e-09,-5.045077005939099,1.1221744005140977e-06,1598.4462,47832.489296637905,S1_BGStop_T36,3.6,0.1
T3p6,2.2,PartCsv_0022,1000,0,0,3775438,8841.972656,True,True,49.06048091613,9756.262778411,4902.027885766025,9756.262778411,-4.686720774736,4.008001042166e-09,-2.9788272170262893,4.686720774736,-45075.617,722.95959,-569.1984338749658,45075.617,-5.0190034e-09,2.2066006e-06,8.539964012626996e-07,2.2066006e-06,-725627.69,725529.31,-0.743979188373196,725627.69,-73.969727,73.968102,7.601018553384619e-05,73.969727,8.569672300118532e-07,5.495762447343886e-07,0.003659513500060425,-6.645234999989305e-07,0.0050001508,0.99499893,20,20,20,4.008001042166e-09,-4.68616019346325,5.362282493592829e-07,1471.0670666666667,45077.45158002092,S1_BGStop_T36,3.6,0.1
T3p6,2.3,PartCsv_0023,1000,0,0,3775438,8841.972656,True,True,49.05967090491,9756.602917541,4902.241533259039,9756.602917541,-4.346525152103,3.706304596562e-09,-2.7646607883864687,4.346525152103,-41376.375,203.71651,-528.2178861868002,41376.375,-8.0848006e-10,2.0397833e-06,7.918941529496883e-07,2.0397833e-06,-725627.5,725538.81,-0.744280268066097,725627.5,-73.969727,73.968094,7.542277938672726e-05,73.969727,7.924640501071816e-07,5.068467027522916e-07,0.0034014811001022655,-6.11426099999232e-07,0.0050001484,0.99499899,20,20,20,3.706304596562e-09,-4.3460422091301,1.6479458002649494e-06,1359.8555333333334,41373.773700307174,S1_BGStop_T36,3.6,0.1
T3p6,2.400001,PartCsv_0024,1000,0,0,3775438,8841.972656,True,True,49.05892061745,9756.91025355,4902.4395367113275,9756.91025355,-4.039210194422,3.451454233527e-09,-2.5661770913273307,4.039210194422,-38223.535,84.047218,-490.74533088929996,38223.535,-2.0348732e-09,1.9012718e-06,7.355359256090999e-07,1.9012718e-06,-725627.38,725546.81,-0.7445040911963442,725627.38,-73.969727,73.968071,7.529519017317909e-05,73.969727,7.378749301282678e-07,4.7351785731362435e-07,0.003151880600001739,-5.613412999989796e-07,0.0050001466,0.99499911,20,20,20,3.451454233527e-09,-4.038725958855201,2.3601815488660804e-06,1267.5145333333335,38219.84913353801,S1_BGStop_T36,3.6,0.1
T3p6,2.500001,PartCsv_0025,1000,0,0,3775438,8841.972656,True,True,49.05822468241,9757.202751737,4902.623861940352,9757.202751737,-3.746682377367,3.194415398866e-09,-2.3814060492510127,3.746682377367,-36028.039,577.61426,-454.945635692147,36028.039,-5.4466703e-10,1.8022749e-06,6.823333080401006e-07,1.8022749e-06,-725627.19,725552.12,-0.7440888619784964,725627.19,-73.969727,73.968063,7.575494637626435e-05,73.969727,6.827679000238965e-07,4.3730369233937564e-07,0.0029245596000002454,-5.163482000010346e-07,0.0050001447,0.99499917,20,20,20,3.194415398866e-09,-3.746247185539,4.490491498643223e-07,1201.5166000000002,36027.56710839363,S1_BGStop_T36,3.6,0.1
T3p6,2.6,PartCsv_0026,1000,0,0,3775438,8841.972656,True,True,49.05757892414,9757.474268913,4902.795114885133,9757.474268913,-3.475149202075,2.961343170682e-09,-2.2097397626107913,3.475149202075,-33056.648,163.3945,-422.3909883165,33056.648,5.9569544e-10,1.7003922e-06,6.332954777746109e-07,1.7003922e-06,-725627.12,725559.75,-0.7441232896874426,725627.12,-73.969727,73.968071,7.557389639291045e-05,73.969727,6.328884300534866e-07,4.0508339513762714e-07,0.0027175047000850146,-4.7452259999794176e-07,0.0050001428,0.99499923,20,20,20,2.961343170682e-09,-3.47474861139455,3.308044100425178e-06,1133.5948,33052.935100238996,S1_BGStop_T36,3.6,0.1
T3p6,2.7,PartCsv_0027,1000,0,0,3775438,8841.972656,True,True,49.05697971181,9757.725363438,4902.954359741699,9757.725363438,-3.224076132197,2.757673200904e-09,-2.0501115192495374,3.224076132197,-30574.303,78.569023,-392.5996797503,30574.303,3.2821494e-09,1.6077719e-06,5.887328874542002e-07,1.6077719e-06,-725627.0,725566.19,-0.7436714441945078,725627.0,-73.969734,73.96804,7.563624015855907e-05,73.969734,5.892720200181033e-07,3.776238452602739e-07,0.0025194741000061876,-4.3331940000035285e-07,0.005000141,0.99499929,20,20,20,2.757673200904e-09,-3.2236713832702,2.7683125001232156e-06,1071.8479333333335,30569.806320081276,S1_BGStop_T36,3.6,0.1
T3p6,2.800001,PartCsv_0028,1000,0,0,3775438,8841.972656,True,True,49.05642408327,9757.95762807,4903.101895251543,9757.95762807,-2.991784204638,2.556184597324e-09,-1.9022207510231515,2.991784204638,-28789.889,461.80118,-364.0143377536901,28789.889,1.0460883e-09,1.4794863e-06,5.457696156936996e-07,1.4794863e-06,-725626.88,725570.38,-0.7440324716004543,725626.88,-73.969727,73.968033,7.56205603233866e-05,73.969727,5.462769101843746e-07,3.4990988310782347e-07,0.0023372313000073032,-3.97815000002617e-07,0.0050001391,0.99499935,20,20,20,2.556184597324e-09,-2.9914228650730497,2.316959300419086e-06,986.3242000000001,28787.95107033594,S1_BGStop_T36,3.6,0.1
T3p6,2.900001,PartCsv_0029,1000,0,0,3775438,8841.972656,True,True,49.05590805316,9758.174160534,4903.238673727858,9758.174160534,-2.775225303838,2.368857110469e-09,-1.7651122255200118,2.775225303838,-26415.607,130.16743,-337.69020126365984,26415.607,1.1542172e-09,1.3681822e-06,5.063794437544002e-07,1.3681822e-06,-725626.69,725576.5,-0.7438010291174287,725626.69,-73.969727,73.968018,7.568750132828938e-05,73.969727,5.062233900332345e-07,3.2396573244431895e-07,0.0021714298000515006,-3.6345589999993695e-07,0.0050001377,0.99499941,20,20,20,2.368857110469e-09,-2.7749053106907504,1.769683099173136e-06,912.1214666666668,26412.16989466659,S1_BGStop_T36,3.6,0.1
T3p6,3.0,PartCsv_0030,1000,0,0,3775438,8841.972656,True,True,49.05542896904,9758.372786746,4903.365565343101,9758.372786746,-2.576610338663,2.20546780838e-09,-1.637914017923752,2.576610338663,-24411.344,62.688274,-313.98913891719997,24411.344,3.7934914e-10,1.3225181e-06,4.7117501407440007e-07,1.3225181e-06,-725626.69,725581.5,-0.7446036208020523,725626.69,-73.969727,73.968018,7.60781227569396e-05,73.969727,4.712689500141519e-07,3.022273170458767e-07,0.002012463800003194,-3.325459000019602e-07,0.0050001363,0.99499947,20,20,20,2.20546780838e-09,-2.5762926737001495,9.751901006715968e-07,881.6787333333335,24407.451580022815,S1_BGStop_T36,3.6,0.1
T3p6,3.1,PartCsv_0031,1000,0,0,3775438,8841.972656,True,True,49.05498493183,9758.558687253,4903.483274037793,9758.558687253,-2.390687915535,2.041026903044e-09,-1.5199214217919004,2.390687915535,-23223.062,866.271,-290.70496071002793,23223.062,-2.7263403e-09,1.1910074e-06,4.361541950748902e-07,1.1910074e-06,-725626.56,725584.62,-0.7449207901898771,725626.56,-73.969734,73.968002,7.603859133951119e-05,73.969734,4.362416907410069e-07,2.794068027533277e-07,0.0018580725000200435,-3.032035000006903e-07,0.0050001349,0.99499947,20,20,20,2.041026903044e-09,-2.3904054429397497,3.1026199831529766e-08,794.0049333333335,23222.88141352186,S1_BGStop_T36,3.6,0.1
T3p6,3.200001,PartCsv_0032,1000,0,0,3775438,8841.972656,True,True,49.05457218359,9758.730538909,4903.592382316089,9758.730538909,-2.218851365322,1.899451262943e-09,-1.4105488073378887,2.218851365322,-21102.102,103.96752,-270.70474616060005,21102.102,-8.8161639e-10,1.1722143e-06,4.060291726360898e-07,1.1722143e-06,-725626.5,725589.81,-0.744755947944359,725626.5,-73.969727,73.968002,7.586152205603014e-05,73.969727,4.0594799000048436e-07,2.6039794403631435e-07,0.0017346881001042605,-2.7712559999922525e-07,0.005000134,0.99499953,20,20,20,1.899451262943e-09,-2.21856604677945,-1.7131675011938796e-07,781.4762000000001,21100.583078491334,S1_BGStop_T36,3.6,0.1
T3p6,3.300001,PartCsv_0033,1000,0,0,3775438,8841.972656,True,True,49.05418989494,9758.8893189,4903.693432980044,9758.8893189,-2.060040361861,1.757854306561e-09,-1.3092537666157757,2.060040361861,-19510.162,50.188824,-250.58740608530002,19510.162,-4.6833719e-09,1.061238e-06,3.7600143980100026e-07,1.061238e-06,-725626.38,725593.88,-0.7444775599954883,725626.38,-73.969727,73.967995,7.599774329914055e-05,73.969727,3.7565044000024894e-07,2.407065351870888e-07,0.001608350300034303,-2.5244260000126685e-07,0.0050001326,0.99499959,20,20,20,1.757854306561e-09,-2.05979834659065,1.7733518999918374e-06,707.4920000000002,19510.36901121315,S1_BGStop_T36,3.6,0.1
T3p6,3.4,PartCsv_0034,1000,0,0,3775438,8841.972656,True,True,49.05383514956,9759.037368396,4903.787509588371,9759.037368396,-1.912001669993,1.631519808143e-09,-1.2149500752625915,1.912001669993,-18562.727,692.93268,-233.22710399855697,18562.727,-1.1752718e-09,1.0580359e-06,3.4997780428470073e-07,1.0580359e-06,-725626.25,725596.38,-0.7442545139143476,725626.25,-73.969734,73.967979,7.598891263506857e-05,73.969734,3.4884209029165314e-07,2.2359793883749237e-07,0.0014849680000423376,-2.302561000003256e-07,0.0050001312,0.99499959,20,20,20,1.631519808143e-09,-1.91176117787865,6.062689996699788e-07,705.3572666666668,18561.062181447764,S1_BGStop_T36,3.6,0.1
T3p6,3.5,PartCsv_0035,1000,0,0,3775438,8841.972656,True,True,49.05350632645,9759.17631509,4903.8750771075765,9759.17631509,-1.773046844493,1.513889458238e-09,-1.1271723276419332,1.773046844493,-16906.215,109.77943,-216.3426698722899,16906.215,1.2277468e-09,9.8332964e-07,3.247043383399002e-07,9.8332964e-07,-725626.19,725600.62,-0.7443422596468591,725626.19,-73.969734,73.967979,7.6069886114567e-05,73.969734,3.2344175003161104e-07,2.0720409815269947e-07,0.0013861675000197103,-2.073466999995815e-07,0.0050001303,0.99499965,20,20,20,1.513889458238e-09,-1.7728261947338502,6.038995996604513e-07,655.5530933333333,16902.799864083885,S1_BGStop_T36,3.6,0.1
