gpu_time,cpu_time,common_particles,PorePress_diff_meanAbs,PorePress_diff_maxAbs,ExcessPorePress_diff_meanAbs,ExcessPorePress_diff_maxAbs,PorePressRate_diff_meanAbs,PorePressRate_diff_maxAbs,DivVel_diff_meanAbs,DivVel_diff_maxAbs,LapPorePress_diff_meanAbs,LapPorePress_diff_maxAbs,LapZ_diff_meanAbs,LapZ_diff_maxAbs,Vel_mag_diff_meanAbs,Vel_mag_diff_maxAbs
0.0,0.0,1000,0.0,0.0,0.0,0.0,3.779170026258099,17.464165,0.0,0.0,19528.694540726035,725604.25,1.9906913526089056,73.965759,0.0,0.0
0.001,0.001,1000,0.0008560502727127926,0.0016493096600029844,0.0008560475392853437,0.0016493096599994317,6289.341806000013,85614.0,4.159841412999963e-06,4.783999999999344e-05,73.71466919999975,1728.8799999998882,7.5651090667380506e-06,3.999999999848569e-05,6.217000000433015e-10,1.9000000028163155e-09
0.002001,0.002001,1000,0.0019337594835114231,0.00311879999935627,0.0019337506179386565,0.003118789998552529,15757494.47591,662216138.5,5.880650599999917e-06,1.6161000000000647e-05,231835.27781829995,9744479.81,1.023919073961758e-05,4.4344837e-05,6.413000007061444e-10,2.3999999999510524e-09
0.003001,0.003001,1000,521.1629347913746,2109.9827430299993,521.1170383686832,2109.94162075,2133680.492510003,37021317.0,0.0032006856850000025,0.054591192,16440.971596984004,444220.1599999999,0.00016319161358448425,0.007603000000003135,0.00818225368347698,0.00940221
0.004,0.004,1000,4686.01908748057,12079.00645981,4685.853765639824,12078.885472150003,9359409.05566499,124635854.0,0.014039467014494978,0.166470369,54576.82129489993,1376896.58,0.00047028011999681295,0.023843999999996868,0.003781162020467949,0.007222168889999996
0.005,0.005,1000,13868.460468516276,27619.739473409994,13868.154807814843,27619.568569173,14809788.128729988,275632476.0,0.022214187059679986,0.118690751,86879.05043809988,3116539.0,0.0008329806301283157,0.036695999999999174,0.012494004355417705,0.021759551499999998
