gpu_time,cpu_time,common_particles,PorePress_diff_meanAbs,PorePress_diff_maxAbs,ExcessPorePress_diff_meanAbs,ExcessPorePress_diff_maxAbs,PorePressRate_diff_meanAbs,PorePressRate_diff_maxAbs,DivVel_diff_meanAbs,DivVel_diff_maxAbs,LapPorePress_diff_meanAbs,LapPorePress_diff_maxAbs,LapZ_diff_meanAbs,LapZ_diff_maxAbs,Vel_mag_diff_meanAbs,Vel_mag_diff_maxAbs
0.0,0.0,1000,0.0,0.0,0.0,0.0,3.846571138558098,17.464165,0.0,0.0,19528.694540726035,725604.25,1.9906914862106033,73.965759,0.0,0.0
0.001,0.001,1000,0.0008542647068218301,0.0016756663000023764,0.0008542619725840978,0.0016756663799988303,6289.235549000013,85615.5,4.1597834479999226e-06,4.7862999999995215e-05,73.71358799999935,1728.9399999999441,7.53077679522805e-06,3.999999999848569e-05,6.01900000037417e-10,1.9000000028163155e-09
0.002001,0.002001,1000,0.0018281705852898967,0.0034004299996013287,0.0018281608349255264,0.0034004099998128368,15757496.96705,662216138.5,5.880340499999984e-06,1.6167999999996963e-05,231835.31813459998,9744479.75,1.0237778928317578e-05,4.4344837e-05,7.262000004978723e-10,2.3999999869406263e-09
0.003001,0.003001,1000,0.0016049114418450116,0.002814080005919095,0.0016049057170220422,0.0028140700014773756,11599.760259999994,103620.0,6.258645899999962e-06,6.941400000000028e-05,139.73357203920014,1249.5,8.709756508962066e-06,3.9348698000000006e-05,1.1981120015759124e-09,3.799999998693737e-09
0.004,0.004,1000,0.0005067038905883692,0.0017496099972049706,0.0005067032952568127,0.0017496199980087113,40155.29402999995,391797.0,1.260234507700003e-05,5.910000000000637e-05,513.4919030000003,6320.0,9.319287326795216e-06,3.7182800000000026e-05,1.9682000006932856e-09,4.700000000301685e-09
0.005,0.005,1000,0.0025232154207340545,0.003939279999030987,0.002523192004431209,0.003939266000088537,39399.90567000001,641320.0,1.1195933209999877e-05,0.000134184999999995,566.9235210000006,8120.800000000047,9.753671766492325e-06,4.652889999999955e-05,1.2416200031151701e-09,6.000000000311312e-09
