xi,t010_mean_kpa,t010_top_kpa,t010_bottom_kpa,t0125_top_kpa,t0125_mean_kpa,final_tv,final_mean_kpa,final_u_num,final_u_theory,u_rmse_post,mean_excess_rmse_kpa,settlement_mm,settlement_theory_mm,max_speed,max_speed_post
4e-5,9.845966298828126,11.557953125,9.6393251953125,0.0,9.825088058837892,0.027444522857366888,8.145299730407716,0.18547002695922843,0.1869316767923178,0.015064266679102324,0.15064266679102323,0.7912158966064675,0.6943176566571805,0.053377654403448105,0.053377654403448105
0.01,9.8492259375,11.5579189453125,9.643806640625,0.0,9.751748087158203,0.027444522857366888,8.119347446014404,0.18806525539855956,0.1869316767923178,0.013681323497684833,0.13681323497684816,0.7899522781371626,0.6943176566571805,0.05271010473370552,0.05271010473370552
0.02,9.851220869140626,11.557765625,9.646283203125,0.0,9.682091808471679,0.027444522857366888,8.093465925628662,0.19065340743713377,0.1869316767923178,0.013123267517961227,0.13123267517961207,0.7886528968811257,0.6943176566571805,0.05205867439508441,0.05205867439508441
0.04,9.8518991796875,11.5573115234375,9.6459765625,0.0,9.553269037719726,0.027444522857366888,8.042289875549317,0.19577101244506834,0.1869316767923178,0.014442988867606298,0.1444298886760629,0.7860898971557839,0.6943176566571805,0.050809837877750445,0.050809837877750445
0.05,9.85075498046875,11.5564287109375,9.6435615234375,0.0,9.493505619873048,0.027444522857366888,8.016902008270264,0.19830979917297364,0.1869316767923178,0.016026761949888276,0.16026761949888277,0.7848024368286577,0.6943176566571805,0.05020916089415553,0.05020916089415553
