case,label,operator,mode,class_filter,time,part,region,count,porepress_mean,porepress_min,porepress_max,porepressrate_mean,porepressrate_maxabs,divvel_mean,divvel_maxabs,velocity_max
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.001508,5,center_core,45,8066.048345764578,6556.349166077,8968.521279701,13054138.266666668,14915118.0,-0.019576575955555557,0.022368418,0.0001662238156021183
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.001508,5,interior_class,63,7371.7949956515085,4964.076015219,8968.521279701,11977405.76984127,14915118.0,-0.01796164673015873,0.022368418,0.0001776626311338038
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.001508,5,lateral_class,196,9341.343240331107,6473.217644152,11145.75907516,15960282.724489795,20553828.0,-0.02394912649489796,0.030838251,0.0007338431615578916
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.001508,5,cap_edge_class,148,2239.919838830608,1105.240599935,3385.687796416,1602210.9008783782,4860915.0,-0.0023936937842567573,0.007280902,0.00016798496903409682
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.00181,6,all,407,9184.520075011964,1267.864049292,16662.34450285,8232501.041081082,17878728.0,-0.01234875251007371,0.026865335,0.000655086324980849
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.00181,6,center_core,45,11669.687527757646,9253.759694171,13063.25475069,10926148.533333333,12402734.0,-0.01638495131111111,0.018604135,0.00022027294615433552
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.00181,6,interior_class,63,10680.420680840856,7139.48127415,13063.25475069,10037356.26984127,12402734.0,-0.015052239555555555,0.018604135,0.0002698182567019708
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.00181,6,lateral_class,196,13643.630619655634,8689.871135994,16662.34450285,13014631.288265307,17878728.0,-0.019537443980612246,0.026865335,0.000655086324980849
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.00181,6,cap_edge_class,148,2642.443014759399,1267.864049292,4601.137330263,1131126.6636486484,4723092.0,-0.0016777848608108107,0.0070689172,0.00026765528440636537
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.002011,7,all,407,10483.32480068723,1404.162897408,19567.70169066,5811423.925798526,14575697.0,-0.008717136715552826,0.021935329,0.0005693880593839538
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.002011,7,center_core,45,13362.092900431113,10636.90959372,14995.49161284,7471129.222222222,8564352.0,-0.01120349634,0.012849775,0.0002521260944611597
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.002011,7,interior_class,63,12237.450177556155,8305.196765859,14995.49161284,6878573.238095238,8564352.0,-0.010315272492063493,0.012849775,0.00032971873355046435
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.002011,7,lateral_class,196,15737.146376415147,9563.472642105,19567.70169066,9470789.786734695,14575697.0,-0.014225242412244899,0.021935329,0.0005693880593839538
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.002011,7,cap_edge_class,148,2778.872587272277,1404.162897408,5292.411404422,510977.20000000007,3991364.5,-0.0007423308339864865,0.0059724147,0.00033318461781073653
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.002312,8,all,407,11359.831329596798,1441.452998997,22245.29930674,1407923.2445872237,8563701.0,-0.0021118854202285013,0.012949703,0.00043502051399402767
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.002312,8,center_core,45,14265.414551888443,11533.87655633,16100.59328863,632296.2955111112,2705431.8,-0.0009463364858,0.0040399982,0.0002988600093760834
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.002312,8,interior_class,63,13075.63520557368,9179.8196323,16100.59328863,612618.9904444445,2705431.8,-0.0009176623814444444,0.0040399982,0.0004107622933527747
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.002312,8,lateral_class,196,17347.958927735403,9678.724761309,22245.29930674,3232673.047653062,8563701.0,-0.004871704758928571,0.012949703,0.00041318496242241567
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.002312,8,cap_edge_class,148,2699.2323199906555,1441.452998997,6087.871638287,-670095.6296689188,3053554.5,0.0010346587618108108,0.00464522,0.00043502051399402767
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.002514,9,all,407,11059.083688945526,3003.924813765,18994.95452864,-1484462.79392629,7059689.0,0.0022266941324324326,0.010580467,0.0004884326788301348
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.002514,9,center_core,45,13770.901335490891,12087.14330987,15180.44496494,-4035199.5311111105,4453331.0,0.006057070720000001,0.0066841501,0.00032111690182548943
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.002514,9,interior_class,63,12587.107965654983,9318.085676529,15180.44496494,-3670283.7158730165,4453331.0,0.005510227528571429,0.0066841501,0.00045355844959923134
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.002514,9,lateral_class,196,15400.794463443113,10657.56971352,18994.95452864,-783060.919387755,7059689.0,0.0011594764204081631,0.010580467,0.00043895198485633297
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.002514,9,cap_edge_class,148,4658.807734660237,3003.924813765,6371.137648892,-1482895.5596486486,3398508.0,0.002242316210810811,0.0051108324,0.0004884326788301348
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.002815,10,all,407,9872.760379884505,2400.119853631,18656.21354452,-5018202.7334078625,12614361.0,0.007527304338610565,0.018936519,0.0005307189704852089
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.002815,10,center_core,45,11385.03855427178,10013.37725424,13019.66655632,-9567762.033333333,10306320.0,0.014358620273333334,0.015467505,0.000337353763907775
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.002815,10,interior_class,63,10406.891158361397,7785.879197694,13019.66655632,-8753655.42857143,10306320.0,0.013137510866666665,0.015467505,0.00048541289067669
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.002815,10,lateral_class,196,14130.563823510525,8585.945064465,18656.21354452,-5750843.481770408,12614361.0,0.008610484849971938,0.018936519,0.0004747324178236254
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.002815,10,cap_edge_class,148,4006.6812312713655,2400.119853631,5694.814112251,-2457857.4193918924,4669047.0,0.00370469358527027,0.0070278961,0.0005307189704852089
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.003016,11,all,407,8624.105610993516,1805.699312131,17771.8726751,-6542685.97019656,14910718.0,0.009814029336683048,0.022396978,0.0005356613500000002
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.003016,11,center_core,45,9137.565185488489,7802.617120451,11443.30907719,-11583883.044444444,12677567.0,0.01738528928888889,0.019026283,0.0003321181327112288
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.003016,11,interior_class,63,8346.51919691681,6161.363731067,11443.30907719,-10627076.833333334,12677567.0,0.015949808953968254,0.019026283,0.0004848535981098522
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.003016,11,lateral_class,196,12619.500317794807,6675.949275674,17771.8726751,-8022564.621938776,14910718.0,0.012018503853571429,0.022396978,0.00047896308672896765
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.003016,11,cap_edge_class,148,3451.068999870405,1805.699312131,5298.984197647,-2844220.834256757,5463121.5,0.00428273797722973,0.0082216142,0.0005356613500000002
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.003318,12,all,407,10223.199296892977,2653.51977961,20476.87987443,20663457.127027024,44488860.0,-0.03099518797960688,0.066799045,0.003751752146667494
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.003318,12,center_core,45,11234.324884422222,10093.91956425,14726.00216555,30528645.68888889,37278472.0,-0.04578460311111111,0.055951789,0.00214504937196901
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.003318,12,interior_class,63,10793.282530174969,9381.582192574,14726.00216555,31625823.904761903,38887488.0,-0.04743177433333333,0.058364369,0.0026683242840977203
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.003318,12,lateral_class,196,14074.113032907739,7504.91003612,20476.87987443,22367698.520408165,44488860.0,-0.033564607178571425,0.066799045,0.003751752146667494
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.003318,12,cap_edge_class,148,4880.669999895284,2653.51977961,9084.703436276,13740075.910135137,32850264.0,-0.020595788633108104,0.049300689,0.002755910864730597
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.003519,13,all,407,20055.496297435635,9337.752720465,33158.05403818,53216771.49312039,135027940.0,-0.07982516223169533,0.20256004,0.009390448783737373
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.003519,13,center_core,45,24419.17508558489,22917.14121782,26191.09317092,72123762.48888889,81413992.0,-0.10818304495555557,0.12211772,0.005695944147383937
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.003519,13,interior_class,63,23580.33821287159,21461.96623055,26191.09317092,71633988.06349206,81413992.0,-0.10745026147619045,0.12211772,0.008064328625420773
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.003519,13,lateral_class,196,24737.93774477821,19883.92201815,33158.05403818,65149541.77551021,135027940.0,-0.09773618265816328,0.20256004,0.009390448783737373
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.003519,13,cap_edge_class,148,12353.985727492318,9337.752720465,18098.81925089,29574152.443918917,63600864.0,-0.04434582942094594,0.09540268,0.00829635007399062
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.003821,14,all,407,36186.18750677104,-83690.19376454,208722.5150783,100364217.15847667,1189781500.0,-0.1505463493980344,1.785459,0.08763334220507212
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.003821,14,center_core,45,41550.83755432289,33503.59560991,47546.86295712,150236580.44444445,167324940.0,-0.2253413555555555,0.25099957,0.01906783002235855
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.003821,14,interior_class,63,39064.8720063327,27782.94558699,47546.86295712,128759507.87301587,167324940.0,-0.19313640049206351,0.25099957,0.028564534622614712
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.003821,14,lateral_class,196,58574.29016193939,8108.051567526,208722.5150783,218683603.12244898,1189781500.0,-0.3280872166683674,1.785459,0.08763334220507212
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.003821,14,cap_edge_class,148,5311.692615653616,-83690.19376454,54269.53574018,-68416208.27364865,659107200.0,0.10270488846621623,0.98913801,0.060383974749369386
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.004021,15,all,407,145433.2642740425,-1034871.815348,1794702.911092,751158589.8181819,12102138000.0,-1.1267386096805896,18.159786,0.810794381370448
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.004021,15,center_core,45,160530.9550757711,120380.9422817,169780.6125346,704480925.3333334,785167100.0,-1.0568399253333334,1.1779821,0.08732305948573249
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.004021,15,interior_class,63,161596.09638346985,120380.9422817,169780.6125346,756790183.3333334,917578500.0,-1.1353081292063494,1.3765638,0.13530344726683138
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.004021,15,lateral_class,196,257857.15417883592,-461124.2713373,1794702.911092,1390256684.8469388,12102138000.0,-2.085796209030612,18.159786,0.810794381370448
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.004021,15,cap_edge_class,148,-10332.552241048315,-1034871.815348,643364.1210291,-97611795.43243243,7451458600.0,0.14701253358108105,11.180864,0.5362713003190159
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.004268,16,all,407,418163.70881999464,-30413033.64915,38055971.37531,-3399114796.019656,356346990000.0,5.09773623203931,534.78516,22.261433686409216
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.004268,16,center_core,45,912082.1140610799,511234.9794988,1366073.123282,4541622918.888889,10210850000.0,-6.8129445293333335,15.317429,1.5909931968660433
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.004268,16,interior_class,63,1081007.1811596446,511234.9794988,1866989.193907,6668478378.571428,17464138000.0,-10.003045727301586,26.19949,1.5909931968660433
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.004268,16,lateral_class,196,1763620.8060164028,-22799222.30038,38055971.37531,7197566494.744898,356346990000.0,-10.811835583367351,534.78516,22.261433686409216
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.004268,16,cap_edge_class,148,-1645814.1952873967,-30413033.64915,17913314.15015,-21718087113.51351,315921010000.0,32.595204740540545,474.03345,19.34313421627534
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.004503,17,all,407,-98552868.74960321,-175189471.1459,-49848478.41737,-835506469491.4005,2187542800000.0,1253.238049058968,3281.7776,182.82550393398904
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.004503,17,center_core,45,-93057485.34189333,-95842392.58143,-87604754.89551,-981056540888.8889,1074122700000.0,1471.5955355555557,1611.2233,26.9797313208901
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.004503,17,interior_class,63,-91879468.22008553,-95842392.58143,-87002970.14388,-986688370476.1904,1074122700000.0,1480.048879365079,1611.2233,29.33641991792687
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.004503,17,lateral_class,180,-98097020.92556973,-140480469.7271,-62577502.24461,-850853360905.5555,1669913000000.0,1276.2410516500001,2505.1218,111.15321341676237
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.004503,17,cap_edge_class,116,-79027725.48961611,-128215907.8009,-49848478.41737,-754796529913.7931,2187542800000.0,1132.1533530172412,3281.7776,86.54917433537761
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.004754,18,all,375,-380847268.6874109,-490510654.945,-192290554.2744,-919727178794.6666,2558006700000.0,1379.5546435813333,3837.2673,256.1819844136682
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.004754,18,center_core,27,-398880788.7914333,-413017770.5658,-374371898.3387,-1154885490000.0,1624642000000.0,1732.3809325925924,2437.2292,45.6748350000863
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.004754,18,interior_class,31,-392390092.49545145,-413017770.5658,-330977268.8636,-977076823870.9678,1624642000000.0,1465.5805732258061,2437.2292,126.37223000000165
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.004754,18,lateral_class,176,-405468660.6618687,-490510654.945,-355136069.4946,-1316703765994.318,2558006700000.0,1975.037384369318,3837.2673,202.16881088727428
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.004754,18,cap_edge_class,16,-375723241.75810623,-378702123.1737,-372744248.8281,-464747853125.0,499271570000.0,696.952145625,748.73596,107.29251977547152
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.005,19,all,243,-656776715.0212317,-838732910.4899,-455763291.104,-2311359181971.1934,13000945000000.0,3466.971279419753,19500.729,572.1504399292274
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.005,19,center_core,17,-644480373.9341588,-661997205.5035,-636229796.2952,-1116758766411.7646,2750056200000.0,1674.5412140588235,4124.7456,133.95571956624414
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.005,19,interior_class,27,-630375579.7076222,-661997205.5035,-595624773.0383,-8506686259.259259,2927421800000.0,12.135405148148223,4391.9146,261.2903400008363
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.005,19,lateral_class,52,-749044031.5171424,-838732910.4899,-639810733.3129,-1421146062115.3845,5823047100000.0,2131.7899817307693,8734.6211,343.0771806738252
CaseT4g_ConfOnly_Op1Unfiltered,op1 unfiltered,1,excess,off,0.005,19,cap_edge_class,12,-698210065.3709501,-719396723.557,-651614910.7552,-1843894125000.0,2767801300000.0,2765.952983333333,4151.6157,445.5309980858795
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.0,0,all,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.0,0,center_core,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.0,0,interior_class,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.0,0,lateral_class,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.0,0,cap_edge_class,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.000503,1,all,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.000503,1,center_core,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.000503,1,interior_class,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.000503,1,lateral_class,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.000503,1,cap_edge_class,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.000804,2,all,407,632.9717974725647,3.825858904116,1362.021307252,3532970.3441867325,7526067.0,-0.0052994558119828,0.011291088,0.00029019344208488525
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.000804,2,center_core,45,627.2367034510555,242.8336856286,774.4803221052,3636444.9511111123,4435425.5,-0.005453635519999999,0.0066526914,2.100043359092403e-05
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.000804,2,interior_class,63,576.2400969587934,185.7127008813,774.4803221052,3339319.4984126994,4435425.5,-0.005008072876190477,0.0066526914,2.100043359092403e-05
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.000804,2,lateral_class,196,1060.5303288607954,576.1471658939,1362.021307252,5871754.001530612,7526067.0,-0.008808571625,0.011291088,0.00029019344208488525
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.000804,2,cap_edge_class,148,90.89493923117547,3.825858904116,298.5380668001,518094.7120540541,1670818.6,-0.0007762830120067567,0.0025059418,1.3437660030115932e-05
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.001005,3,all,407,1789.5462488918743,-2.380450610536,3779.237035022,6483568.543402948,13487974.0,-0.009725353472923833,0.020239539,0.000490818005229075
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.001005,3,center_core,45,1906.3274844674866,902.3206966517,2299.99376773,7294107.5,8654424.0,-0.010937904517777777,0.012980542,5.483188753322316e-05
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.001005,3,interior_class,63,1750.1379691645918,692.1908334394,2299.99376773,6693473.023809524,8654424.0,-0.010037372201587298,0.012980542,5.483188753322316e-05
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.001005,3,lateral_class,196,2951.6265522999947,1628.381715392,3779.237035022,10557968.604591837,13487974.0,-0.01584051060714286,0.020239539,0.000490818005229075
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.001005,3,cap_edge_class,148,267.3501823704356,-2.380450610536,846.4106465401,998390.2038175677,3071002.3,-0.001494083349864865,0.0046052188,3.993118148854476e-05
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.001307,4,all,407,4467.690963739806,-109.7960576837,9264.389737151,9756472.763243245,19864534.0,-0.014634710097764127,0.029818565,0.0007024560749745492
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.001307,4,center_core,45,5119.7477137912,2861.406804407,6042.100098469,12022588.277777778,13897607.0,-0.018027036888888893,0.020845482,0.0001217900928951566
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.001307,4,interior_class,63,4698.136318343572,2213.145117032,6042.100098469,11028816.468253968,13897607.0,-0.01653736662539683,0.020845482,0.0001217900928951566
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.001307,4,lateral_class,196,7245.1281078696675,4032.26102511,9264.389737151,15537739.239795918,19864534.0,-0.023316583857142855,0.029818565,0.0007024560749745492
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.001307,4,cap_edge_class,148,691.368412459465,-109.7960576837,2105.325578214,1558595.1766216215,4560496.5,-0.002327178894527027,0.006836304,0.00010810055815381967
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.001508,5,all,407,6454.138810756443,1105.240599935,11145.75907516,10122651.574520884,20553828.0,-0.01518397842031941,0.030838251,0.0007338431615578916
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.001508,5,center_core,45,8066.048345764578,6556.349166077,8968.521279701,13054138.266666668,14915118.0,-0.019576575955555557,0.022368418,0.0001662238156021183
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.001508,5,interior_class,63,7371.7949956515085,4964.076015219,8968.521279701,11977405.76984127,14915118.0,-0.01796164673015873,0.022368418,0.0001776626311338038
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.001508,5,lateral_class,196,9341.343240331107,6473.217644152,11145.75907516,15960282.724489795,20553828.0,-0.02394912649489796,0.030838251,0.0007338431615578916
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.001508,5,cap_edge_class,148,2239.919838830608,1105.240599935,3385.687796416,1602210.9008783782,4860915.0,-0.0023936937842567573,0.007280902,0.00016798496903409682
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.00181,6,all,407,9184.520075011964,1267.864049292,16662.34450285,8232501.041081082,17878728.0,-0.01234875251007371,0.026865335,0.000655086324980849
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.00181,6,center_core,45,11669.687527757646,9253.759694171,13063.25475069,10926148.533333333,12402734.0,-0.01638495131111111,0.018604135,0.00022027294615433552
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.00181,6,interior_class,63,10680.420680840856,7139.48127415,13063.25475069,10037356.26984127,12402734.0,-0.015052239555555555,0.018604135,0.0002698182567019708
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.00181,6,lateral_class,196,13643.630619655634,8689.871135994,16662.34450285,13014631.288265307,17878728.0,-0.019537443980612246,0.026865335,0.000655086324980849
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.00181,6,cap_edge_class,148,2642.443014759399,1267.864049292,4601.137330263,1131126.6636486484,4723092.0,-0.0016777848608108107,0.0070689172,0.00026765528440636537
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.002011,7,all,407,10483.32480068723,1404.162897408,19567.70169066,5811423.925798526,14575697.0,-0.008717136715552826,0.021935329,0.0005693880593839538
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.002011,7,center_core,45,13362.092900431113,10636.90959372,14995.49161284,7471129.222222222,8564352.0,-0.01120349634,0.012849775,0.0002521260944611597
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.002011,7,interior_class,63,12237.450177556155,8305.196765859,14995.49161284,6878573.238095238,8564352.0,-0.010315272492063493,0.012849775,0.00032971873355046435
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.002011,7,lateral_class,196,15737.146376415147,9563.472642105,19567.70169066,9470789.786734695,14575697.0,-0.014225242412244899,0.021935329,0.0005693880593839538
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.002011,7,cap_edge_class,148,2778.872587272277,1404.162897408,5292.411404422,510977.20000000007,3991364.5,-0.0007423308339864865,0.0059724147,0.00033318461781073653
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.002312,8,all,407,11359.831329596798,1441.452998997,22245.29930674,1407923.2445872237,8563701.0,-0.0021118854202285013,0.012949703,0.00043502051399402767
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.002312,8,center_core,45,14265.414551888443,11533.87655633,16100.59328863,632296.2955111112,2705431.8,-0.0009463364858,0.0040399982,0.0002988600093760834
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.002312,8,interior_class,63,13075.63520557368,9179.8196323,16100.59328863,612618.9904444445,2705431.8,-0.0009176623814444444,0.0040399982,0.0004107622933527747
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.002312,8,lateral_class,196,17347.958927735403,9678.724761309,22245.29930674,3232673.047653062,8563701.0,-0.004871704758928571,0.012949703,0.00041318496242241567
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.002312,8,cap_edge_class,148,2699.2323199906555,1441.452998997,6087.871638287,-670095.6296689188,3053554.5,0.0010346587618108108,0.00464522,0.00043502051399402767
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.002514,9,all,407,11059.083688945526,3003.924813765,18994.95452864,-1484462.79392629,7059689.0,0.0022266941324324326,0.010580467,0.0004884326788301348
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.002514,9,center_core,45,13770.901335490891,12087.14330987,15180.44496494,-4035199.5311111105,4453331.0,0.006057070720000001,0.0066841501,0.00032111690182548943
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.002514,9,interior_class,63,12587.107965654983,9318.085676529,15180.44496494,-3670283.7158730165,4453331.0,0.005510227528571429,0.0066841501,0.00045355844959923134
