frame,time,y,z,z_norm,actual_excess,eq4_excess,error
0,0.0,0.6100000101000002,0.61500001,0.6161616263013979,0.0,7796.892344138668,-7796.892344138668
0,0.0,0.6200000001,0.625,0.6262626263003775,0.0,7591.7111664432105,-7591.7111664432105
0,0.0,0.6299999901,0.63499999,0.6363636262993572,0.0,7386.52998874775,-7386.52998874775
0,0.0,0.6399999800999999,0.6449999799999999,0.6464646262983368,0.0,7181.348811052291,-7181.348811052291
0,0.0,0.6499999700999999,0.6549999700000001,0.6565656262973165,0.0,6976.167633356831,-6976.167633356831
0,0.0,0.6600000201,0.66500002,0.666666686902357,0.0,6770.98522457307,-6770.98522457307
0,0.0,0.6700000101,0.6750000099999999,0.6767676869013366,0.0,6565.80404687761,-6565.80404687761
0,0.0,0.6800000001,0.6850000000000002,0.6868686869003162,0.0,6360.622869182151,-6360.622869182151
0,0.0,0.6899999901000001,0.6949999900000001,0.6969696868992962,0.0,6155.441691486686,-6155.441691486686
0,0.0,0.6999999801000001,0.7049999800000001,0.7070706868982758,0.0,5950.260513791226,-5950.260513791226
0,0.0,0.7099999701,0.71499997,0.7171716868972554,0.0,5745.079336095767,-5745.079336095767
0,0.0,0.7200000200999999,0.7250000199999999,0.7272727475022955,0.0,5539.896927312012,-5539.896927312012
0,0.0,0.7300000101000002,0.7350000100000001,0.7373737475012755,0.0,5334.7157496165455,-5334.7157496165455
0,0.0,0.7400000001000001,0.745,0.7474747475002552,0.0,5129.534571921085,-5129.534571921085
0,0.0,0.7500000001,0.755,0.7575757576002449,0.0,4924.353189044245,-4924.353189044245
0,0.0,0.7599999901,0.7649999899999999,0.7676767575992245,0.0,4719.1720113487845,-4719.1720113487845
0,0.0,0.7699999800999999,0.7749999800000001,0.7777777575982042,0.0,4513.990833653324,-4513.990833653324
0,0.0,0.7800000301,0.78500003,0.7878788182032446,0.0,4308.808424869566,-4308.808424869566
0,0.0,0.7900000201,0.7950000199999999,0.7979798182022243,0.0,4103.627247174104,-4103.627247174104
0,0.0,0.8000000101,0.8050000099999999,0.8080808182012039,0.0,3898.4460694786444,-3898.4460694786444
0,0.0,0.8100000000999998,0.8149999999999997,0.8181818182001835,0.0,3693.2648917831866,-3693.2648917831866
0,0.0,0.8199999901000001,0.82499999,0.8282828181991635,0.0,3488.08371408772,-3488.08371408772
0,0.0,0.8299999801,0.8349999799999999,0.838383818198143,0.0,3282.9025363922624,-3282.9025363922624
0,0.0,0.8400000300999999,0.8450000299999998,0.8484848788031832,0.0,3077.720127608506,-3077.720127608506
0,0.0,0.8500000200999998,0.8550000200000001,0.8585858788021627,0.0,2872.538949913049,-2872.538949913049
0,0.0,0.8600000101,0.8650000099999999,0.8686868788011428,0.0,2667.357772217582,-2667.357772217582
0,0.0,0.8700000000999999,0.875,0.8787878788001223,0.0,2462.1765945221246,-2462.1765945221246
0,0.0,0.8799999901,0.8849999900000001,0.8888888787991021,0.0,2256.995416826662,-2256.995416826662
0,0.0,0.8899999801,0.8949999799999999,0.8989898787980819,0.0,2051.8142391312003,-2051.8142391312003
0,0.0,0.8999999700999999,0.9049999700000002,0.9090908787970614,0.0,1846.6330614357428,-1846.6330614357428
0,0.0,0.9100000201,0.9150000200000001,0.9191919394021019,0.0,1641.450652651982,-1641.450652651982
0,0.0,0.9200000101000001,0.92500001,0.9292929394010816,0.0,1436.2694749565198,-1436.2694749565198
0,0.0,0.9300000001,0.9350000000000003,0.9393939394000612,0.0,1231.0882972610623,-1231.0882972610623
0,0.0,0.9399999901000002,0.94499999,0.9494949393990412,0.0,1025.9071195655956,-1025.9071195655956
0,0.0,0.9499999801,0.95499998,0.9595959393980206,0.0,820.7259418701403,-820.7259418701403
0,0.0,0.9599999700999999,0.9649999700000003,0.9696969393970002,0.0,615.5447641746806,-615.5447641746806
0,0.0,0.9700000201,0.9750000199999997,0.9797980000020405,0.0,410.3623553909219,-410.3623553909219
0,0.0,0.9800000101,0.98500001,0.9898990000010204,0.0,205.1811776954598,-205.1811776954598
0,0.0,0.9900000001,0.9949999999999999,1.0,0.0,0.0,0.0
1,0.001,0.0,0.0049970779,0.0,2687.7137391030005,20312.956906859323,-17625.24316775632
1,0.001,0.009996336100000001,0.014996336000000002,0.010097309190899262,2687.7137314220004,20107.850700389354,-17420.136968967352
1,0.001,0.019995904099999996,0.024995904000000003,0.020197882927252737,2718.3387295087996,19902.67818134825,-17184.33945183945
1,0.001,0.029995738099999995,0.034995738,0.03029872535047487,2657.6389376528,19697.50020448236,-17039.86126682956
1,0.001,0.03999567310000001,0.04499567300000001,0.040399669793899036,2571.7181806502003,19492.320155284506,-16920.601974634304
1,0.001,0.04999563410000001,0.054995634,0.05050064049994944,2476.7559325041,19287.139572615055,-16810.383640110955
1,0.001,0.0599956091,0.064995609,0.06060162534741398,2380.5014700704,19081.95870269167,-16701.45723262127
1,0.001,0.06999558510000002,0.07499558500000002,0.07070261120497956,2285.7751761823997,18876.777812250144,-16591.002636067744
1,0.001,0.07999556809999998,0.08499556799999998,0.08080360413325215,2193.5709945453004,18671.596778181654,-16478.025783636353
1,0.001,0.0899955511,0.094995551,0.09090459706152479,2104.1102063401004,18466.415744113157,-16362.305537773056
1,0.001,0.0999955301,0.10499553000000003,0.10100558594939336,2017.3873016346001,18261.234792117222,-16243.847490482622
1,0.001,0.1099955201,0.11499551999999999,0.11110658594837307,1933.3532835501003,18056.05361442176,-16122.700330871658
1,0.001,0.1199955001,0.12499550000000001,0.12120757584634267,1851.9604650111,17850.87264190768,-15998.912176896582
1,0.001,0.12999548010000003,0.13499547999999997,0.1313085657443123,1773.1668337379,17645.691669393604,-15872.524835655704
1,0.001,0.13999547009999996,0.14499547,0.14140956574329192,1696.9317443185998,17440.510491698144,-15743.578747379544
1,0.001,0.1499954601,0.15499546000000003,0.15151056574227167,1623.2127754240998,17235.329314002684,-15612.116538578584
1,0.001,0.15999545010000002,0.16499544999999996,0.16161156574125138,1551.9652123275002,17030.14813630722,-15478.182923979719
1,0.001,0.16999542010000002,0.17499542000000004,0.17171254553821086,1483.1422217323002,16824.967368974525,-15341.825147242225
1,0.001,0.17999541010000003,0.18499541,0.1818135455371906,1416.6958473862,16619.786191279065,-15203.090343892865
1,0.001,0.1899954001,0.1949954,0.19191454553617024,1352.5776186179,16414.60501358361,-15062.02739496571
1,0.001,0.1999953901,0.20499539000000006,0.20201554553514994,1290.7383535709,16209.423835888145,-14918.685482317245
1,0.001,0.20999538010000002,0.21499538,0.21211654553412965,1231.1283709130998,16004.242658192683,-14773.114287279583
1,0.001,0.21999537009999998,0.22499536999999997,0.22221754553310932,1173.6982563489,15799.061480497225,-14625.363224148325
1,0.001,0.2299953701,0.23499536999999998,0.23231855563309914,1118.3980576498,15593.880097620378,-14475.482039970579
1,0.001,0.2399953601,0.24499535999999994,0.24241955563207884,1065.177656482,15388.69891992492,-14323.52126344292
1,0.001,0.2499953501,0.25499535000000007,0.2525205556310585,1013.9866018287,15183.517742229456,-14169.531140400757
1,0.001,0.2599953401000001,0.26499534,0.2626215556300383,964.7744432760501,14978.336564533995,-14013.562121257944
1,0.001,0.2699953301,0.2749953299999999,0.2727225556290179,917.4904167394101,14773.155386838538,-13855.664970099127
1,0.001,0.27999532009999994,0.28499532000000005,0.28282355562799755,872.0840842691299,14567.974209143078,-13695.890124873948
1,0.001,0.2899953401,0.29499533999999994,0.29292458593000764,828.50516590321,14362.792415903468,-13534.287250000258
1,0.001,0.29999533009999996,0.30499533000000006,0.30302558592898726,786.70335267307,14157.611238208006,-13370.907885534936
1,0.001,0.3099953201,0.31499532,0.31312658592796705,746.62869575472,13952.430060512545,-13205.801364757825
1,0.001,0.3199953101,0.3249953099999999,0.32322758592694667,708.2312651993601,13747.248882817086,-13039.017617617727
1,0.001,0.32999530010000006,0.33499530000000005,0.33332858592592646,671.46155738933,13542.067705121624,-12870.606147732295
1,0.001,0.3399952901,0.34499529,0.34342958592490613,636.2706907210002,13336.886527426163,-12700.615836705163
1,0.001,0.3499952801,0.35499527999999997,0.35353058592388575,602.6101114986001,13131.705349730706,-12529.095238232107
1,0.001,0.3599953001,0.36499529999999997,0.36363161622589585,570.4317808619601,12926.523556491094,-12356.091775629135
1,0.001,0.36999529009999993,0.37499529000000004,0.3737326162248754,539.6880300117599,12721.342378795636,-12181.654348783877
1,0.001,0.37999528010000005,0.38499528,0.38383361622385526,510.3319001199599,12516.161201100173,-12005.829300980213
1,0.001,0.3899952701,0.39499526999999995,0.3939346162228349,482.31697724783,12310.980023404712,-11828.663046156882
1,0.001,0.39999526009999997,0.4049952600000001,0.40403561622181455,455.5972529346101,12105.798845709252,-11650.201592774642
1,0.001,0.4099952801000001,0.41499527999999997,0.41413664652382465,430.12777187567997,11900.61705246964,-11470.489280593962
1,0.001,0.41999527009999993,0.42499527000000004,0.4242376465228042,405.86442383783,11695.435874774183,-11289.571450936353
1,0.001,0.4299952601,0.43499526,0.434338646521784,382.7639020995501,11490.25469707872,-11107.49079497917
1,0.001,0.43999525010000007,0.44499524999999995,0.44443964652076373,360.78343141160997,11285.073519383259,-10924.290087971649
1,0.001,0.44999527009999996,0.45499527000000006,0.4545406768227736,339.88085599833,11079.891726143653,-10740.010870145323
1,0.001,0.4599952701,0.46499527000000007,0.4646416869227635,320.01527462994,10874.710343266806,-10554.695068636865
1,0.001,0.46999526010000003,0.4749952599999999,0.4747426869217432,301.14660310696,10669.529165571346,-10368.382562464387
1,0.001,0.4799952501,0.48499525,0.4848436869207228,283.23549912498004,10464.347987875886,-10181.112488750907
1,0.001,0.4899952701,0.4949952700000001,0.49494471722273287,266.24354628591,10259.166194636276,-9992.922648350366
1,0.001,0.4999952301,0.5049952300000001,0.5050456869186822,250.13344200485,10053.985632484964,-9803.852190480115
1,0.001,0.5099952801000001,0.51499528,0.5151467475237226,234.86862796889,9848.803223701207,-9613.934595732317
1,0.001,0.5199952701,0.5249952699999999,0.5252477475227023,220.41346077148995,9643.622046005747,-9423.208585234257
1,0.001,0.5299952600999999,0.5349952599999999,0.5353487475216818,206.73344492616997,9438.440868310288,-9231.707423384118
1,0.001,0.5399952501000002,0.5449952500000002,0.5454497475206618,193.79517555496003,9233.259690614823,-9039.464515059863
1,0.001,0.5499952401000001,0.5549952400000001,0.5555507475196415,181.56618397891,9028.078512919363,-8846.512328940453
1,0.001,0.5599952301000001,0.56499523,0.5656517475186211,170.01465023757,8822.897335223903,-8652.882684986333
1,0.001,0.5699952201,0.57499522,0.5757527475176007,159.10959195094,8617.716157528443,-8458.606565577502
1,0.001,0.5799952700999998,0.5849952700000001,0.5858538081226409,148.82118281271,8412.533748744689,-8263.712565931979
1,0.001,0.5899952601000001,0.59499526,0.5959548081216208,139.12102718580002,8207.352571049221,-8068.231543863421
1,0.001,0.5999952501,0.60499525,0.6060558081206004,129.98157262126,8002.171393353764,-7872.189820732504
1,0.001,0.6099952401000001,0.6149952399999999,0.6161568081195802,121.37600133777998,7796.990215658302,-7675.6142143205225
1,0.001,0.6199952300999999,0.6249952299999999,0.6262578081185597,113.27819098270001,7591.809037962845,-7478.530846980145
1,0.001,0.6299952200999999,0.6349952200000001,0.6363588081175394,105.66327810345999,7386.627860267385,-7280.964582163925
1,0.001,0.6399952101000002,0.6449952100000002,0.6464598081165194,98.50730454001899,7181.446682571918,-7082.9393780319
1,0.001,0.6499952601,0.6549952599999999,0.6565608687215595,91.78712277612098,6976.264273788164,-6884.477151012044
1,0.001,0.6599952500999999,0.6649952500000001,0.6666618687205391,85.480356778867,6771.083096092704,-6685.602739313837
1,0.001,0.6699952401000001,0.6749952400000001,0.676762868719519,79.565685658546,6565.90191839724,-6486.336232738694
1,0.001,0.6799952301000001,0.6849952300000001,0.6868638687184987,74.023011852748,6360.72074070178,-6286.6977288490325
1,0.001,0.6899952201,0.69499522,0.6969648687174783,68.832928837926,6155.53956300632,-6086.706634168394
1,0.001,0.6999952101,0.70499521,0.7070658687164579,63.976714534934004,5950.35838531086,-5886.381670775926
1,0.001,0.7099952100999999,0.7149952099999999,0.7171668788164477,59.436539237282,5745.177002434019,-5685.740463196737
1,0.001,0.7199952601,0.72499526,0.7272679394214882,55.195282380931,5539.994593650258,-5484.7993112693275
1,0.001,0.7299952501,0.73499525,0.7373689394204678,51.236444155426,5334.813415954798,-5283.576971799372
1,0.001,0.7399952401,0.7449952399999998,0.7474699394194474,47.544645531028,5129.632238259339,-5082.0875927283105
1,0.001,0.7499952300999999,0.7549952300000001,0.7575709394184271,44.105285997752,4924.451060563879,-4880.345774566127
1,0.001,0.7599952201000001,0.7649952200000001,0.767671939417407,40.904476638628,4719.269882868414,-4678.3654062297865
1,0.001,0.7699952101000002,0.77499521,0.7777729394163867,37.928957728795,4514.088705172952,-4476.159747444158
1,0.001,0.7799952600999999,0.7849952599999999,0.7878740000214267,35.166155401792004,4308.9062963892,-4273.740140987408
1,0.001,0.7899952501000002,0.7949952500000002,0.7979750000204068,32.604134959994994,4103.725118693734,-4071.1209837337387
1,0.001,0.7999952401000001,0.80499524,0.8080760000193864,30.231702193735003,3898.543940998274,-3868.312238804539
1,0.001,0.8099952301,0.8149952299999998,0.8181770000183659,28.038303695950994,3693.3627633028163,-3665.3244596068653
1,0.001,0.8199952201,0.8249952200000001,0.8282780000173456,26.014016150083002,3488.1815856073545,-3462.1675694572714
1,0.001,0.8299952101000001,0.83499521,0.8383790000163255,24.149552842977,3283.000407911892,-3258.8508550689153
1,0.001,0.8399952601,0.8449952599999999,0.8484800606213657,22.43633280261,3077.817999128136,-3055.3816663255257
1,0.001,0.8499952500999999,0.85499525,0.8585810606203452,20.866315642025,2872.6368214326785,-2851.7705057906537
1,0.001,0.8599952401000002,0.86499524,0.8686820606193252,19.43200209343,2667.4556437372116,-2648.0236416437815
1,0.001,0.8699952301,0.8749952299999999,0.8787830606183048,18.126454684290003,2462.2744660417543,-2444.1480113574644
1,0.001,0.8799952200999999,0.8849952200000002,0.8888840606172843,16.943557333095,2257.0932883462965,-2240.1497310132013
1,0.001,0.8899952101000002,0.89499521,0.8989850606162643,15.877286026559,2051.91211065083,-2036.034824624271
1,0.001,0.8999952001,0.9049951999999999,0.9090860606152439,14.921320670679,1846.7309329553725,-1831.8096122846935
1,0.001,0.9099952500999999,0.9149952500000003,0.919187121220284,14.071025604453999,1641.5485241716162,-1627.4774985671622
1,0.001,0.9199952401000002,0.92499524,0.9292881212192641,13.322592560876998,1436.3673464761496,-1423.0447539152726
1,0.001,0.9299952301,0.93499523,0.9393891212182435,12.671968153227997,1231.1861687806943,-1218.5142006274664
1,0.001,0.9399952200999999,0.9449952199999998,0.9494901212172231,12.115576691655999,1026.0049910852345,-1013.8894143935785
1,0.001,0.9499952100999998,0.9549952100000001,0.9595911212162027,11.650311008781,820.8238133897769,-809.1735023809958
1,0.001,0.9599952101,0.9649952099999999,0.9696921313161927,11.273565390863,615.6424305129286,-604.3688651220656
1,0.001,0.9699952600999999,0.97499526,0.9797931919212329,10.982491311355,410.46002172917224,-399.47753041781726
1,0.001,0.9799952501,0.9849952500000001,0.9898941919202127,10.777204518418,205.27884403371016,-194.50163951529217
1,0.001,0.9899952401000001,0.99499524,0.9999951919191925,10.642946548100001,0.09766633824808563,10.545280209851915
2,0.002,0.0,0.004993665,0.0,13601.784711789998,20312.956906859323,-6711.1721950693245
2,0.002,0.009990979100000002,0.014990978999999998,0.010091898079788698,13601.784703059999,20107.96061605616,-6506.175912996161
2,0.002,0.019989057099999995,0.024989057000000002,0.02019096676563727,13647.400894122,19902.818669041106,-6255.417774919106
2,0.002,0.029988046100000006,0.034988046,0.03029095565350597,13557.338516603,19697.65803000207,-6140.3195133990685
2,0.002,0.03998747010000001,0.04498747000000001,0.04039138393531402,13401.883369669999,19492.48846557288,-6090.60509590288
2,0.002,0.04998710309999999,0.054987102999999996,0.05049202332823312,13204.906451222001,19287.314612852788,-6082.408161630787
2,0.002,0.0599868551,0.064986855,0.060592782923172446,12985.819902473002,19082.13831847424,-6096.318416001239
2,0.002,0.06998666610000001,0.07498666600000001,0.07069360211407136,12756.604709522999,18876.960813525533,-6120.356104002534
2,0.002,0.0799865001,0.08498649999999999,0.08079444453729348,12523.743363331,18671.782836659644,-6148.039473328645
2,0.002,0.08998634910000002,0.09498634900000001,0.0908953021120308,12290.361271490998,18466.604552021683,-6176.243280530685
2,0.002,0.09998621009999999,0.10498621,0.10099617180798016,12057.948463187,18261.426021166062,-6203.477557979062
2,0.002,0.10998607009999997,0.11498607000000002,0.11109704049382856,11827.193653777998,18056.24751082858,-6229.053857050581
2,0.002,0.1199859301,0.12498593,0.12119790917967697,11598.406267409,17851.069000491094,-6252.662733082094
2,0.002,0.12998580010000002,0.13498579999999996,0.1312987879665355,11371.737266936001,17645.89028497223,-6274.153018036228
2,0.002,0.13998568010000004,0.14498568,0.1413996768544041,11147.271835947,17440.711364271978,-6293.439528324978
2,0.002,0.1499855501,0.15498554999999997,0.15150055564126258,10925.064653746002,17235.532648753113,-6310.467995007111
2,0.002,0.15998543009999996,0.16498543,0.16160144452913114,10705.156457345,17030.353728052865,-6325.197270707866
2,0.002,0.16998530010000001,0.17498529999999998,0.17170232331598967,10487.580769654,16825.175012533997,-6337.594242879997
2,0.002,0.1799851901,0.18498518999999997,0.18180322230486837,10272.366675942001,16619.995886652367,-6347.629210710365
2,0.002,0.1899850801,0.19498507999999998,0.19190412129374707,10059.541518478,16414.816760770733,-6355.275242292733
2,0.002,0.19998496010000003,0.20498496,0.20200501018161568,9849.1322257229,16209.637840070485,-6360.505614347585
2,0.002,0.2099848601,0.21498486,0.21210591927150446,9641.1643458718,16004.458509007469,-6363.294163135668
2,0.002,0.21998475010000001,0.22498475,0.22220681826038316,9435.6626190188,15799.279383125837,-6363.616764107037
2,0.002,0.22998465009999997,0.23498464999999996,0.23230772735027191,9232.650398683,15594.100052062824,-6361.449653379825
2,0.002,0.23998455010000003,0.24498455,0.24240863644016078,9032.1503620768,15388.92072099981,-6356.77035892301
2,0.002,0.24998444009999998,0.2549844399999999,0.2525095354290394,8834.184568290799,15183.741595118177,-6349.557026827379
2,0.002,0.2599843701000001,0.26498437,0.26261047482195865,8638.774214554902,14978.561648511013,-6339.787433956111
2,0.002,0.26998427010000003,0.27498427,0.27271138391184735,8445.939094043999,14773.382317447999,-6327.443223404
2,0.002,0.27998417010000004,0.28498417,0.28281229300173616,8255.6977271718,14568.202986384982,-6312.5052592131815
2,0.002,0.2899840701,0.29498407,0.2929132020916249,8068.0680035604,14363.02365532197,-6294.955651761569
2,0.002,0.2999840000999999,0.30498400000000003,0.303014141484544,7883.066873704399,14157.843708714809,-6274.77683501041
2,0.002,0.30998390009999993,0.31498390000000004,0.31311505057443273,7700.710125047599,13952.664377651792,-6251.954252604193
2,0.002,0.31998384009999997,0.32498383999999997,0.323216000068362,7521.0125082368,13747.484225863247,-6226.471717626447
2,0.002,0.3299837701000001,0.33498377,0.3333169394612812,7343.9880316118,13542.30427925608,-6198.316247644279
2,0.002,0.3399836701,0.34498367,0.3434178485511699,7169.6496139342,13337.124948193066,-6167.4753342588665
2,0.002,0.34998360009999996,0.35498360000000007,0.353518787944089,6998.0091389048,13131.945001585904,-6133.935862681104
2,0.002,0.3599835301,0.36498353,0.3636197273370081,6829.077089233901,12926.76505497874,-6097.687965744839
2,0.002,0.36998346009999994,0.37498346000000005,0.37372066672992715,6662.8633987680005,12721.585108371579,-6058.721709603578
2,0.002,0.3799833901,0.38498339,0.38382160612284627,6499.3770282083005,12516.405161764413,-6017.028133556112
2,0.002,0.3899833201,0.3949833200000001,0.3939225455157654,6338.6257354781,12311.22521515725,-5972.59947967915
2,0.002,0.3999832501,0.40498325,0.4040234849086845,6180.6163158591,12106.045268550086,-5925.428952690986
2,0.002,0.4099831801000001,0.41498318,0.41412442430160373,6025.355011723898,11900.865321942922,-5875.510310219023
2,0.002,0.4199831101,0.42498311,0.4242253636945227,5872.846951680501,11695.685375335759,-5822.838423655258
2,0.002,0.42998307010000003,0.43498307,0.4343263333904721,5723.096093137699,11490.504813184447,-5767.4087200467475
2,0.002,0.43998301010000007,0.44498300999999996,0.44442728288440136,5576.105170754201,11285.3246613959,-5709.219490641699
2,0.002,0.44998294010000006,0.45498293999999995,0.4545282222773204,5431.8766498808,11080.144714788737,-5648.2680649079375
2,0.002,0.4599829001,0.4649829,0.46462919197326974,5290.412227159499,10874.964152637427,-5584.551925477928
2,0.002,0.4699828301000001,0.47498282999999997,0.47473013136618897,5151.7123746424995,10669.784206030261,-5518.071831387761
2,0.002,0.4799827901000001,0.48498279,0.4848311010621384,5015.7765501586,10464.603643878949,-5448.827093720349
2,0.002,0.48998275010000014,0.49498275,0.4949320707580878,4882.6037200517,10259.423081727637,-5376.819361675936
2,0.002,0.49998271009999995,0.5049827100000001,0.505033040454037,4752.191841410599,10054.242519576328,-5302.050678165729
2,0.002,0.5099826401000002,0.5149826400000002,0.5151339798469563,4624.5382890713,9849.06257296916,-5224.52428389786
2,0.002,0.5199825700999999,0.5249825699999999,0.5252349192398752,4499.6396788232,9643.882626362001,-5144.242947538802
2,0.002,0.5299825600999999,0.5349825599999999,0.5353359192388548,4377.4918208361,9438.701448666541,-5061.209627830442
2,0.002,0.5399824901,0.5449824899999999,0.545436858631774,4258.0898046278,9233.521502059377,-4975.431697431577
