Tv,analytical_fit_bottom,analytical_fit_total_bottom,analytical_q0_bottom,analytical_q0_total_bottom,bottom_excess_mean,bottom_hydrostatic_reference,bottom_porepress_mean,error_fit,error_q0,relative_error_fit,relative_error_q0,run,time_s
0.0013940671490103597,482695.49580442475,492408.75170240377,9999.999999999996,19713.255897978997,-212822.95481029997,9713.255897979001,-203111.26147358498,-695518.4506147248,-222822.95481029997,-1.4409052014368287,-22.282295481029998,cpu,0.01
0.0016728805788124316,482695.49580442527,492408.7517024043,10000.000000000007,19713.25589797901,17590.55948962,9713.255897979001,27302.38265907,-465104.9363148053,7590.559489619991,-0.9635576473314621,0.7590559489619991,cpu,0.011
0.0019516940086145038,482695.49580442515,492408.7517024042,10000.000000000004,19713.255897979005,178552.26095570007,9713.255897979001,188264.20748447496,-304143.2348487251,168552.26095570007,-0.6300933766573941,16.855226095570007,cpu,0.012
0.0022305074384165757,482695.4958044249,492408.75170240394,10000.0,19713.255897979,198555.40044739994,9713.255897979001,208267.386119525,-284140.095357025,188555.40044739994,-0.5886528832913552,18.855540044739993,cpu,0.013000000000000001
0.0025093208682186482,482695.4958044246,492408.7517024036,9999.999999999993,19713.255897978994,100713.54842879997,9713.255897979001,110425.49332454501,-381981.9473756246,90713.54842879999,-0.7913517956885873,9.071354842879998,cpu,0.014
0.002788134298020719,482695.49580442504,492408.75170240406,10000.000000000002,19713.255897979005,-27017.017391399997,9713.255897979001,-17305.140308713497,-509712.51319582504,-37017.0173914,-1.0559711404523788,-3.70170173914,cpu,0.015
0.0030669477278227916,482695.49580442504,492408.75170240406,10000.000000000002,19713.255897979005,-100783.03885610003,9713.255897979001,-91071.201687113,-583478.534660525,-110783.03885610003,-1.2087921675924125,-11.078303885610003,cpu,0.016
0.0033457611576248637,482695.49580442515,492408.7517024042,10000.000000000004,19713.255897979005,-89634.63068869004,9713.255897979001,-79922.7925762265,-572330.1264931152,-99634.63068869004,-1.1856960163659944,-9.963463068869004,cpu,0.017
0.003624574587426936,482695.49580442504,492408.75170240406,10000.000000000002,19713.255897979005,-19845.974501300003,9713.255897979001,-10134.110553992501,-502541.47030572506,-29845.974501300007,-1.041114894739646,-2.9845974501300008,cpu,0.018000000000000002
0.003903388017229007,482695.4958044253,492408.75170240435,10000.00000000001,19713.255897979012,50742.35462797002,9713.255897979001,60454.249831525005,-431953.1411764553,40742.35462797001,-0.8948770911081195,4.0742354627970006,cpu,0.019
0.00418220144703108,482695.49580442504,492408.75170240406,10000.000000000002,19713.255897979005,78139.49382872999,9713.255897979001,87851.4092359565,-404556.001975695,68139.49382872999,-0.8381184525069819,6.813949382872999,cpu,0.02
0.0,482081.33330255,491794.58920052904,9987.267655481213,19700.523553460214,0.0,9713.255897979001,9711.9004154205,-482081.33330255,-9987.267655481213,-0.9987267655481213,-0.9987267655481213,gpu,0.0
0.0,482081.33330255,491794.58920052904,9987.267655481213,19700.523553460214,195.26170518480006,9713.255897979001,9907.162120890996,-481886.0715973652,-9792.005950296414,-0.9983222423322592,-0.9792005950296414,gpu,0.001
0.0,482081.33330255,491794.58920052904,9987.267655481213,19700.523553460214,18868.427082435,9713.255897979001,28580.32794644999,-463212.906220115,8881.159426953785,-0.9596370894929933,0.8881159426953785,gpu,0.002
0.0,482081.33330255,491794.58920052904,9987.267655481213,19700.523553460214,109177.36804745,9713.255897979001,118889.27684194499,-372903.96525510005,99190.1003919688,-0.7725442686775051,9.919010039196879,gpu,0.003
0.0,482081.33330255,491794.58920052904,9987.267655481213,19700.523553460214,269555.36109009996,9713.255897979001,279267.30025878,-212525.97221245005,259568.09343461876,-0.44028955730069835,25.956809343461877,gpu,0.004
0.0,482081.33330255,491794.58920052904,9987.267655481213,19700.523553460214,482081.33330255,9713.255897979001,491793.3277898049,0.0,472094.0656470688,0.0,47.20940656470688,gpu,0.005
0.00027881342980207196,482695.91837560653,492409.17427358555,9999.999999999989,19713.25589797899,624371.7221889502,9713.255897979001,634083.78672408,141675.80381334363,614371.7221889502,0.29350942989142786,61.437172218895014,gpu,0.006
0.0005576268596041439,482695.918375607,492409.174273586,9999.999999999998,19713.255897978997,98123.95142018497,9713.255897979001,107836.03531136499,-384571.966955422,88123.95142018497,-0.7967168403859789,8.812395142018497,gpu,0.007
0.0008364402894062159,482695.9183756074,492409.1742735864,10000.000000000007,19713.25589797901,-236154.9721023001,9713.255897979001,-226443.063675545,-718850.8904779075,-246154.9721023001,-1.4892417008559369,-24.61549721023001,gpu,0.008
0.001115253719208288,482695.91837560706,492409.1742735861,10000.0,19713.255897979,-341100.1666081499,9713.255897979001,-331388.47070641996,-823796.084983757,-351100.1666081499,-1.7066564137439522,-35.11001666081499,gpu,0.009000000000000001
0.0013940671490103597,482695.9183756069,492409.1742735859,9999.999999999996,19713.255897978997,-212823.13893190003,9713.255897979001,-203111.44559423497,-695519.0573075069,-222823.13893190003,-1.4409051968951865,-22.282313893190004,gpu,0.01
0.0016728805788124316,482695.9183756074,492409.1742735864,10000.000000000007,19713.25589797901,17590.58152693,9713.255897979001,27302.404697340495,-465105.3368486774,7590.581526929993,-0.9635576335799019,0.7590581526929993,gpu,0.011
0.0019516940086145038,482695.9183756073,492409.1742735863,10000.000000000004,19713.255897979005,178552.388848,9713.255897979001,188264.33537877502,-304143.52952760726,168552.388848,-0.6300934355341694,16.8552388848,gpu,0.012
0.0022305074384165757,482695.91837560706,492409.1742735861,10000.0,19713.255897979,198555.63889129998,9713.255897979001,208267.62456524002,-284140.27948430704,188555.63889129998,-0.5886527494172945,18.85556388913,gpu,0.013000000000000001
0.0025093208682186482,482695.9183756067,492409.1742735857,9999.999999999993,19713.255897978994,100713.70836485001,9713.255897979001,110425.653261345,-381982.2100107567,90713.70836485003,-0.7913516470083748,9.071370836485002,gpu,0.014
0.002788134298020719,482695.9183756072,492409.1742735862,10000.000000000002,19713.255897979005,-27017.032957545005,9713.255897979001,-17305.155874526,-509712.9513331522,-37017.03295754501,-1.0559711237013651,-3.701703295754501,gpu,0.015
0.0030669477278227916,482695.9183756072,492409.1742735862,10000.000000000002,19713.255897979005,-100783.19443609999,9713.255897979001,-91071.35726682801,-583479.1128117072,-110783.19443609999,-1.2087923071221751,-11.078319443609999,gpu,0.016
0.0033457611576248637,482695.9183756073,492409.1742735863,10000.000000000004,19713.255897979005,-89634.79167436497,9713.255897979001,-79922.95356184349,-572330.7100499723,-99634.79167436497,-1.1856961873139695,-9.963479167436496,gpu,0.017
0.003624574587426936,482695.9183756072,492409.1742735862,10000.000000000002,19713.255897979005,-19846.045154069994,9713.255897979001,-10134.181206711999,-502541.9635296772,-29846.045154069994,-1.0411150051172113,-2.9846045154069993,gpu,0.018000000000000002
0.003903388017229007,482695.91837560746,492409.1742735865,10000.00000000001,19713.255897979012,50742.388875574994,9713.255897979001,60454.284079267505,-431953.5295000325,40742.38887557499,-0.8948771121862074,4.074238887557499,gpu,0.019
0.00418220144703108,482695.9183756072,492409.1742735862,10000.000000000002,19713.255897979005,78139.58332808001,9713.255897979001,87851.498735534,-404556.33504752716,68139.58332808001,-0.8381184088089263,6.813958332808001,gpu,0.02
