case_id,stage,code,excluded,dtmin_adjustments,time_max_observed,top_displacement,axial_strain_proxy,pairwise_reaction,Fz_proxy,pairwise_over_Fz_proxy,p_eff_proxy,q_proxy,q_over_p_eff,kplastic_max,kplastic_mean,kplastic_nonzero_count,kplastic_fraction,porepress_mean,porepress_std,porepressrate_maxabs,velocity_max,divvel_maxabs,cap_leakage,lateral_active_targets,force_balance_error
T4s_elastic_platen_lateral,T4s,0,0,0,0.006032,-3.0000000000016125e-05,-0.00020927541300008734,nan,1.038537859175914,nan,145.66138292649472,332.46937186332934,2.2824812258654976,0.0,0.0,0.0,0.0,45374.10480389952,16040.653185079615,20437690.0,0.005534289930643178,0.030697737,0.0,nan,nan
T4t_elastic_reaction,T4t,0,0,0,0.006032,-3.0000000000016125e-05,-0.00020927541300008734,0.956997,1.038537859175914,0.9214849430326814,145.66138292649472,332.46937186332934,2.2824812258654976,0.0,0.0,0.0,0.0,45374.10480389952,16040.653185079615,20437690.0,0.005534289930643178,0.030697737,0.0,112.0,0.093516
T5_dp_high_strength,T5,0,0,0,0.006032,-3.0000000000016125e-05,-0.00020927541300008734,nan,1.038537859175914,nan,145.66138292649472,332.46937186332934,2.2824812258654976,0.0,0.0,0.0,0.0,45374.10480389952,16040.653185079615,20437690.0,0.005534289930643178,0.030697737,0.0,112.0,nan
T5_dp_mild_yield,T5,0,0,0,0.006032,-3.0000000000016125e-05,-0.00016290701300006316,nan,0.4837401837606574,nan,86.57907906487306,126.76351946165852,1.4641356876373743,0.00043803279,9.054522312063885e-05,341.0,0.8378378378378378,14891.880894968745,22216.59860423197,10253961.0,0.004428571600000001,0.01549706,0.0,112.0,nan
T5b_dp_high_strength,T5b,0,0,0,0.006032,-3.0000000000016125e-05,-0.00020927541300008734,0.956997,1.038537859175914,0.9214849430326814,145.66138292649472,332.46937186332934,2.2824812258654976,0.0,0.0,0.0,0.0,45374.10480389952,16040.653185079615,20437690.0,0.005534289930643178,0.030697737,0.0,112.0,0.093516
T5b_dp_mild_yield,T5b,0,0,0,0.006032,-3.0000000000016125e-05,-0.00016290701300006316,0.4927745,0.4837401837606574,1.0186759680973962,86.57907906487306,126.76351946165852,1.4641356876373743,0.00043803279,9.054522312063885e-05,341.0,0.8378378378378378,14891.880894968745,22216.59860423197,10253961.0,0.004428571600000001,0.01549706,0.0,112.0,0.135124
T5c_dp_high_strength_extended,T5c,0,0,0,0.018097,-9.000000000000674e-05,-0.000636733970000164,3.274005,3.1147973110552334,1.0511133383798992,385.8049189009095,1073.7439175945835,2.7831265621327264,0.0,0.0,0.0,0.0,111458.97791005751,20929.95221483014,15200322.0,0.004691603396916086,0.022936625,0.0,112.0,0.0506831
T5c_dp_mild_yield_extended,T5c,0,0,0,0.018097,-9.000000000000674e-05,-0.0005056757800001033,0.4335245,0.4031128923098545,1.075441912849489,62.23262833995903,120.50908894067557,1.9364293643901545,0.0014621217,0.00045292589326289965,407.0,1.0,-35251.016202382,28273.87434790647,14385874.0,0.004506593597174218,0.021725578,0.0,112.0,0.00532965
