case_id,stage,case,part,time,total_count,specimen_count,top_platen_count,bottom_platen_count,measurement_core_small_count,platen_contamination_core_small,top_platen_displacement,top_platen_vz_mean,bottom_platen_displacement,bottom_platen_vmag_max,specimen_axial_strain_proxy,specimen_radial_strain_proxy,velocity_max,specimen_velocity_max,porepress_mean,porepress_std,porepressrate_maxabs,divvel_maxabs,kplastic_max,true_reaction_available,reaction_type,sigma_xx_mean,sigma_yy_mean,sigma_zz_mean,sigma_a_proxy,reaction_force_proxy,p_eff_proxy,q_proxy,kplastic_mean,kplastic_nonzero_count,top_reaction_fz,bottom_reaction_fz,reaction_force_avg_compression,top_axial_stress,bottom_axial_stress,reaction_axial_stress_avg,Fz_proxy,axial_stress_proxy,reaction_over_proxy_force,force_balance_error
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,7,0.003519,,,,,,,,,,,-8.590377060010979e-05,,,,,,,,0.0002522337,,,,,,,,29.12929035496316,68.86125703094599,,198,0.189083,-0.19068,0.18988149999999998,66.8744,67.4393,67.15684999999999,0.2121615396483197,75.0367950422605,0.894985492256272,0.00420559
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,8,0.004021,,,,,,,,,,,-0.00010241743290007044,,,,,,,,0.00030496734,,,,,,,,23.738985007458623,78.43432141534763,,235,0.285679,-0.331249,0.308464,101.038,117.155,109.09649999999999,0.21496561158145322,76.02853261769037,1.4349457931001166,0.0738663
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,9,0.004524,,,,,,,,,,,-0.00011754942250002953,,,,,,,,0.00034415023,,,,,,,,34.42653133270269,90.83376771556503,,312,0.285679,-0.331249,0.308464,101.038,117.155,109.09649999999999,0.2685563425429183,94.98237647641271,1.148600688701679,0.0738663
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,10,0.005027,,,,,,,,,,,-0.0001323792000000601,,,,,,,,0.0003771442,,,,,,,,55.5797735834316,103.99833975384519,,333,0.55936,-0.426189,0.4927745,197.833,150.733,174.28300000000002,0.3531803596338327,124.91200008599506,1.3952488765538789,0.135124
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,11,0.00553,,,,,,,,,,,-0.0001473696520000456,,,,,,,,0.00040582451,,,,,,,,75.9208826984112,116.13047928039332,,341,0.55936,-0.426189,0.4927745,197.833,150.733,174.28300000000002,0.4335620349445301,153.3412022186734,1.1365720710833123,0.135124
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,12,0.006032,,,,,,,,,,,-0.00016290701300006316,,,,,,,,0.00043803279,,,,,,,,86.57907906487306,126.76351946165852,,341,0.615708,-0.491306,0.553507,217.762,173.764,195.763,0.4837401837606574,171.08809203931207,1.1442237353468685,0.112377
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,13,0.006535,,,,,,,,,,,-0.00017886792700011478,,,,,,,,0.00047803822,,,,,,,,84.7986487770598,132.77588547691656,,341,0.615708,-0.491306,0.553507,217.762,173.764,195.763,0.49003917866201335,173.31590576167082,1.129515810371075,0.112377
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,14,0.007038,,,,,,,,,,,-0.00019480664800008984,,,,,,,,0.00052573252,,,,,,,,73.85022454294841,127.83639500867324,,347,0.433822,-0.460433,0.4471275,153.433,162.845,158.139,0.4497725182534654,159.0744878820639,0.9941192088308631,0.0297572
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,15,0.00754,,,,,,,,,,,-0.00021040314599998777,,,,,,,,0.00057754543,,,,,,,,60.12306683001636,118.87556276603189,,371,0.433822,-0.460433,0.4471275,153.433,162.845,158.139,0.3940691233642917,139.37344200737095,1.1346423088993431,0.0297572
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,16,0.008043,,,,,,,,,,,-0.00022535839700008053,,,,,,,,0.00062839763,,,,,,,,50.241410159334954,111.64519697229969,,399,0.329144,-0.371684,0.350414,116.411,131.456,123.9335,0.3525004789263597,124.67154147420142,0.9940809188892036,0.0606998
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,17,0.008546,,,,,,,,,,,-0.0002397851980000254,,,,,,,,0.00067399483,,,,,,,,48.31504521742664,109.95642323774189,,407,0.329144,-0.371684,0.350414,116.411,131.456,123.9335,0.34387054687685353,121.61932737592123,1.0190288269308794,0.0606998
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,18,0.009048,,,,,,,,,,,-0.00025385928799998014,,,,,,,,0.00071280764,,,,,,,,54.31654180907285,114.0346910517468,,407,0.459829,-0.386824,0.4233265,162.631,136.811,149.721,0.3685267324417372,130.33966917690407,1.1486995724711135,0.0862283
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,19,0.009551,,,,,,,,,,,-0.0002677249980000129,,,,,,,,0.00074679102,,,,,,,,64.57257915303026,120.72034850386963,,407,0.459829,-0.386824,0.4233265,162.631,136.811,149.721,0.4101271622605886,145.05281148894335,1.0321835249015396,0.0862283
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,20,0.010054,,,,,,,,,,,-0.00028171938000004504,,,,,,,,0.0007803248,,,,,,,,74.14103226289933,127.54537198525813,,407,0.585789,-0.494312,0.5400505,207.18,174.827,191.0035,0.4500461922349781,159.17128025307142,1.1999890440535688,0.0846922
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,21,0.010556,,,,,,,,,,,-0.0002959008100000826,,,,,,,,0.00081766921,,,,,,,,79.29159267176904,132.3043671323957,,407,0.585789,-0.494312,0.5400505,207.18,174.827,191.0035,0.47357955321874623,167.49450409336617,1.1403585655872919,0.0846922
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,22,0.011059,,,,,,,,,,,-0.00031036440000006826,,,,,,,,0.00086084666,,,,,,,,78.70689101972967,133.28049675910302,,407,0.517132,-0.510926,0.5140290000000001,182.898,180.703,181.8005,0.4737663092441454,167.56055552579835,1.084984284382928,0.00603726
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,23,0.011562,,,,,,,,,,,-0.00032494802500004916,,,,,,,,0.00090905791,,,,,,,,73.48650582790337,129.72859681711313,,407,0.517132,-0.510926,0.5140290000000001,182.898,180.703,181.8005,0.4523108441949251,159.97223703931212,1.1364507541598479,0.00603726
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,24,0.012064,,,,,,,,,,,-0.0003395712510000093,,,,,,,,0.00095948309,,,,,,,,66.24538151918922,124.20931054308365,,407,0.399609,-0.43573,0.4176695,141.333,154.108,147.72050000000002,0.42143343802920696,149.05158854791165,0.9910687247627795,0.0432419
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,25,0.012567,,,,,,,,,,,-0.0003538901990000898,,,,,,,,0.0010087689,,,,,,,,60.08070340761503,119.2296059893144,,407,0.399609,-0.43573,0.4176695,141.333,154.108,147.72050000000002,0.39461669936294497,139.5671074004913,1.0584182085407705,0.0432419
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,26,0.01307,,,,,,,,,,,-0.00036778111400001534,,,,,,,,0.0010544584,,,,,,,,57.44237001879606,117.07128018187959,,407,0.420815,-0.404121,0.412468,148.833,142.929,145.881,0.38308863914969976,135.4898901400491,1.0766907651333917,0.0202369
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,27,0.013572,,,,,,,,,,,-0.0003812566829999864,,,,,,,,0.0010957666,,,,,,,,59.21900693598689,118.37523731592137,,407,0.420815,-0.404121,0.412468,148.833,142.929,145.881,0.3905698629798696,138.1358318132678,1.0560671446922647,0.0202369
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,28,0.014075,,,,,,,,,,,-0.00039461908399998635,,,,,,,,0.0011336852,,,,,,,,64.38268754113022,121.90518968461913,,407,0.512046,-0.45617,0.484108,181.099,161.337,171.218,0.4118236293864254,145.65281399754298,1.1755226399254235,0.0577103
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,29,0.014578,,,,,,,,,,,-0.0004080483290000436,,,,,,,,0.0011703796,,,,,,,,70.45017803022932,125.90690470649879,,407,0.512046,-0.45617,0.484108,181.099,161.337,171.218,0.4365221096867754,154.38811450122853,1.109011409175516,0.0577103
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,30,0.01508,,,,,,,,,,,-0.0004217712420000186,,,,,,,,0.0012080462,,,,,,,,74.74438416028667,129.089912678489,,407,0.527348,-0.501534,0.514441,186.511,177.381,181.946,0.45466352015151823,160.804325945946,1.131476305441353,0.025089
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,31,0.015583,,,,,,,,,,,-0.00043581694000011106,,,,,,,,0.0012480224,,,,,,,,75.64714587406228,130.42721128472985,,407,0.527348,-0.501534,0.514441,186.511,177.381,181.946,0.45973676724887713,162.59862006388218,1.1189903367496141,0.025089
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,32,0.016086,,,,,,,,,,,-0.00045000205000006455,,,,,,,,0.0012904574,,,,,,,,73.15519706104264,129.01372068484898,,407,0.468875,-0.477758,0.47331650000000003,165.831,168.972,167.4015,0.4500265809624809,159.16434418427528,1.0517523186912838,0.00938319
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,33,0.016589,,,,,,,,,,,-0.0004641661200001368,,,,,,,,0.0013344564,,,,,,,,68.64739382575756,125.68509607340295,,407,0.468875,-0.477758,0.47331650000000003,165.831,168.972,167.4015,0.4310067580119347,152.43745787469285,1.098164915518317,0.00938319
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,34,0.017091,,,,,,,,,,,-0.0004782514600000509,,,,,,,,0.0013785716,,,,,,,,64.20658750279196,122.19673549519781,,407,0.435835,-0.431214,0.4335245,154.145,152.511,153.328,0.4118752691643784,145.67107783292383,1.0525625898334319,0.00532965
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,35,0.017594,,,,,,,,,,,-0.0004920090200000171,,,,,,,,0.0014214092,,,,,,,,61.75298053533985,120.18802989993854,,407,0.435835,-0.431214,0.4335245,154.145,152.511,153.328,0.4011515380582338,141.87833380196554,1.0807000818156323,0.00532965
T5c_dp_mild_yield_extended,T5c,dp_mild_yield,36,0.018097,,,,,,,,,,,-0.0005056757800001033,,,,,,,,0.0014621217,,,,,,,,62.23262833995903,120.50908894067557,,407,0.435835,-0.431214,0.4335245,154.145,152.511,153.328,0.4031128923098545,142.57202096707607,1.075441912849489,0.00532965
