case,frame_index,time,frame_file,particle_count_csv,Tv_est,PorePress_max,PorePress_mean,ExcessPorePress_max,ExcessPorePress_mean,ExcessPorePress_maxAbs,surface_ExcessPorePress_mean,surface_ExcessPorePress_maxAbs,interior_ExcessPorePress_mean,PorePressRate_maxAbs,LapPorePress_maxAbs,LapZ_maxAbs,LapZ_rate_contribution_maxAbs_est,DivVel_maxAbs,DivVel_rate_contribution_maxAbs_est,LapPorePress_rate_contribution_maxAbs_est,LapZ_rate_contribution_maxAbs_est,HydraulicElevationSource,center_PorePress,center_ExcessPorePress,center_PorePress_over_p0,center_ExcessPorePress_over_p0,center_avg_radius,center_avg_count,center_avg_PorePress,center_avg_ExcessPorePress,center_avg_ExcessPorePress_over_p0,center_radius,Kplastic_maxAbs,vel_max,vel_mean,surface_radial_vel_mean,surface_radial_disp_mean
c5_0p006,0,0.0,PartFluid_0000.vtk,739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.02,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_0p006,1,0.001005,PartFluid_0001.vtk,739,0.0027319062181447498,72.41925169658,57.012751894978734,72.41925169658,57.012751894978734,72.41925169658,58.24604478952456,68.28013067299,29.51460272165617,240982.0,211767.31,67.066093,0.0,0.036288749,241924.99333333335,1439.1254502208633,0.0,0,19.92427216646,19.92427216646,0.3984854433292,0.3984854433292,0.02,33,22.41863489725455,22.41863489725455,0.448372697945091,3.236732512796069e-14,0.0,0.0008297962160209849,0.00051090077645703,-0.000737048683884386,-1.9882857586450587e-07
c5_0p006,2,0.002011,PartFluid_0002.vtk,739,0.0054665307509344195,422.3957344937,295.52375816294176,422.3957344937,295.52375816294176,422.3957344937,272.91165851196143,291.2475663951,357.984628362079,241898.52,955075.56,67.067497,0.0,0.036893371,245955.8066666667,6490.489704383284,0.0,0,422.3957344937,422.3957344937,8.447914689874,8.447914689874,0.02,33,383.6004214757697,383.6004214757697,7.672008429515394,1.332484578438783e-13,0.0,0.0006010449142195289,0.0003808952272194111,-0.00047411125449076433,-1.0142596245992252e-06
c5_0p006,3,0.003016,PartFluid_0003.vtk,739,0.00819843696907917,265.0740092821,228.93055550543255,265.0740092821,228.93055550543255,265.0740092821,241.04912582624684,265.0740092821,211.99884719625405,266240.31,1884864.3,67.067459,0.0,0.041857418,279049.45333333337,12809.135575942919,0.0,0,91.98154840908,91.98154840908,1.8396309681816,1.8396309681816,0.02,33,189.07317832413582,189.07317832413582,3.7814635664827163,2.836359831150443e-13,0.0,0.000794995168689639,0.0004948106389189239,0.0006349947226612712,-7.894831953436542e-07
c5_0p006,4,0.004022,PartFluid_0004.vtk,739,0.010933061501868839,193.5622775482,139.59054791151743,193.5622775482,139.59054791151743,193.5622775482,146.1673380416338,193.5622775482,131.80259383307157,125917.69,614523.19,67.066833,0.0,0.018924708,126164.72,4176.168467550119,0.0,0,117.8660584774,117.8660584774,2.357321169548,2.357321169548,0.02,33,126.73561308132125,126.73561308132125,2.534712261626425,4.397385524705471e-13,0.0,0.00046006069169386655,0.000212970547677994,-0.0001444544221779778,-4.938647459951486e-07
c5_0p006,5,0.005027,PartFluid_0005.vtk,739,0.013664967720013589,347.7661547925,224.56422767824506,347.7661547925,224.56422767824506,347.7661547925,206.7122220057815,241.4930905048,252.6657967443025,411675.94,1186826.0,67.067207,0.0,0.062961206,419741.3733333334,8065.416241930005,0.0,0,347.7661547925,347.7661547925,6.95532309585,6.95532309585,0.02,33,268.9818986088697,268.9818986088697,5.379637972177394,6.822192628332365e-13,0.0,0.00048577167258011695,0.00021179644591205968,-0.00016200882677296058,-7.852875219691792e-07
c5_0p006,6,0.006032,PartFluid_0006.vtk,739,0.01639687393815834,263.1535548317,175.59957220678433,263.1535548317,175.59957220678433,263.1535548317,179.37367086967447,263.1535548317,150.1558649733494,264227.22,1023994.6,67.067085,0.0,0.039422411,262816.0733333333,6958.848793747878,0.0,0,151.9095796819,151.9095796819,3.038191593638,3.038191593638,0.02,33,146.17027076839395,146.17027076839395,2.923405415367879,8.336769506001816e-13,0.0,0.001062548970569462,0.00038509992809052866,0.0003193716127026866,-6.24344566280607e-07
