case_id,time_s,z_m,excess,analytical_excess
low_cpu,0.0,0.26499999,1000.0,999.3425621667053
low_cpu,0.0,0.27500001,1000.0,998.8231757651585
low_cpu,0.0,0.285,1000.0,1000.8550488739829
low_cpu,0.0,0.255,1000.0,1001.2641471413331
low_cpu,0.0,0.26499999,1000.0,999.3425621667053
low_cpu,0.0,0.27500001,1000.0,998.8231757651585
low_cpu,0.0,0.285,1000.0,1000.8550488739829
low_cpu,0.0,0.255,1000.0,1001.2641471413331
low_cpu,0.0,0.26499999,1000.0,999.3425621667053
low_cpu,0.0,0.27500001,1000.0,998.8231757651585
low_cpu,0.0,0.285,1000.0,1000.8550488739829
low_cpu,0.0,0.255,1000.0,1001.2641471413331
low_cpu,0.0,0.26499999,1000.0,999.3425621667053
low_cpu,0.0,0.27500001,1000.0,998.8231757651585
low_cpu,0.0,0.285,1000.0,1000.8550488739829
low_cpu,0.0,0.255,1000.0,1001.2641471413331
low_cpu,0.0,0.26499999,1000.0,999.3425621667053
low_cpu,0.0,0.27500001,1000.0,998.8231757651585
low_cpu,0.0,0.285,1000.0,1000.8550488739829
low_cpu,0.0,0.255,1000.0,1001.2641471413331
low_cpu,0.0,0.26499999,1000.0,999.3425621667053
low_cpu,0.0,0.27500001,1000.0,998.8231757651585
low_cpu,0.0,0.285,1000.0,1000.8550488739829
low_cpu,0.0,0.255,1000.0,1001.2641471413331
low_cpu,0.0,0.26499999,1000.0,999.3425621667053
low_cpu,0.0,0.27500001,1000.0,998.8231757651585
low_cpu,0.0,0.285,1000.0,1000.8550488739829
low_cpu,0.0,0.255,1000.0,1001.2641471413331
low_cpu,0.0,0.26499999,1000.0,999.3425621667053
low_cpu,0.0,0.27500001,1000.0,998.8231757651585
low_cpu,0.0,0.285,1000.0,1000.8550488739829
low_cpu,0.0,0.29499999,1000.0,1001.0581097058697
low_cpu,0.0,0.30500001,1000.0,998.9622442654841
low_cpu,0.0,0.315,1000.0,999.0903879968738
low_cpu,0.0,0.29499999,1000.0,1001.0581097058697
low_cpu,0.0,0.30500001,1000.0,998.9622442654841
low_cpu,0.0,0.315,1000.0,999.0903879968738
low_cpu,0.0,0.29499999,1000.0,1001.0581097058697
low_cpu,0.0,0.30500001,1000.0,998.9622442654841
low_cpu,0.0,0.315,1000.0,999.0903879968738
low_cpu,0.0,0.29499999,1000.0,1001.0581097058697
low_cpu,0.0,0.30500001,1000.0,998.9622442654841
low_cpu,0.0,0.315,1000.0,999.0903879968738
low_cpu,0.0,0.29499999,1000.0,1001.0581097058697
low_cpu,0.0,0.30500001,1000.0,998.9622442654841
low_cpu,0.0,0.315,1000.0,999.0903879968738
