variant,time,count,failed_count,status_-3,status_-1,neighbor_count_all_mean,neighbor_count_specimen_mean,support_ratio_mean,velocity_gradient_norm_mean,shear_rate_mean,p_eff_mean,q_mean,q_over_p_mean,yield_residual_maxAbs,pc_mean,void_ratio_mean,plastic_vol_strain_mean,eq_plastic_strain_mean,pairwise_reaction_avg,force_balance_error_mean,sigma_zz_mean,Fz_proxy,PorePress_mean,PorePressRate_maxAbs,velocity_max,lateral_active_targets,cap_leakage_proxy_max
overhang_ref,0.001609,407,20,4,16,117.58230958230958,98.0,0.8022712248023434,0.05190795327109815,0.0715558357864813,35.14739755980261,44.855541044350325,1.643559947337454,4146.728,120.0059403439804,0.800007936855036,4.3983763568304644e-06,2.0016665360393114e-05,0.36419040000000036,0.8076950000000028,-61.55463821861427,0.17404163929977848,-11821.738203954916,30705032.0,0.004699957838233145,112.0,0.0
overhang_ref,0.001709,407,24,4,20,117.58230958230958,98.0,0.8022712145811196,0.053396152721005216,0.07341062575790429,37.6568176648878,46.13321985473789,0.6621099568598153,4329.3735,120.00633058968053,0.8000047828009839,4.687412765454547e-06,2.2638203621228503e-05,0.36419040000000036,0.8076950000000028,-64.69186015127764,0.18291192533848089,-10984.179343047637,30301938.0,0.004880648531666508,112.0,0.0
overhang_ref,0.00181,407,12,0,12,117.58230958230958,98.0,0.8034193460358193,0.05470374098686962,0.0750315640381901,40.327952001744485,47.14843216626407,1.7982742455636114,4507.332,120.00668312039316,0.8000013633169536,4.9483774209827985e-06,2.5393873343587237e-05,0.36419040000000036,0.8076950000000028,-67.81847829461917,0.19175222986921298,-10073.237990079471,29368844.0,0.005042057437021891,112.0,0.0
overhang_ref,0.00191,407,16,4,12,117.58230958230958,98.0,0.8038608495955203,0.05578169325773674,0.07634725115794944,42.96201622455938,48.36619079954645,1.6898238179473692,4662.2437,120.00709203931194,0.7999979591646186,5.251196865307121e-06,2.8002245743415235e-05,0.36419040000000036,0.8076950000000028,-71.03706515095831,0.2008525698097471,-9127.75057699426,28287042.0,0.005182525745440535,112.0,0.0
overhang_ref,0.002011,407,12,0,12,117.58230958230958,98.0,0.8038598925712965,0.056591594913955955,0.07730559053396312,45.51176174954383,49.073355548776526,1.5850711088737235,4772.1108,120.00753579852574,0.7999945895331702,5.57978944874693e-06,3.083161357823093e-05,0.28303465000000155,0.7565299999999983,-73.85317794180098,0.20881494113959953,-8183.735490106866,30040602.0,0.005304976431390581,112.0,0.0
overhang_ref,0.002111,407,13,1,12,117.58230958230958,98.0,0.8040922002858325,0.05711184122881915,0.07787638637304829,47.95661895384112,49.81692154771863,1.4878550046280574,4820.9116,120.00797402948389,0.7999913690417707,5.9043145367076195e-06,3.3656037448009846e-05,0.28303465000000155,0.7565299999999983,-76.6170190330467,0.21662951772075198,-7274.211489339835,31851344.0,0.00541032190411986,112.0,0.0
overhang_ref,0.002212,407,16,4,12,117.58230958230958,98.0,0.8040909259062816,0.05737270020898059,0.07810422929668126,50.25982467384112,50.56904665595786,1.387782773758925,4811.8975,120.00838641277628,0.7999883899508605,6.2094890376904135e-06,3.648987107085996e-05,0.28303465000000155,0.7565299999999983,-79.26723557506153,0.22412282845768633,-6429.182423693196,33532578.0,0.005500569049261366,112.0,0.0
overhang_ref,0.002312,407,16,4,12,117.58230958230958,98.0,0.8040896248768789,0.057422146165857856,0.07805919211253241,52.38804943429812,51.3965697878784,1.0830690641444674,4751.6694,120.008757100737,0.7999856420147428,6.484306786167075e-06,3.9310848176756777e-05,0.28303465000000155,0.7565299999999983,-81.82485933748899,0.23135433927810622,-5673.161194609506,35122480.0,0.005578076004209601,112.0,0.0
overhang_ref,0.002413,407,16,8,8,117.58230958230958,98.0,0.8040884356529923,0.05731538789422705,0.0778220079094045,54.27295448684114,52.03231035742841,1.3566186331297372,4649.167,120.00910464373472,0.799983227518428,6.741732950319411e-06,4.224792073375922e-05,0.28303465000000155,0.7565299999999983,-84.04229297366105,0.23762398517720518,-5131.081172749023,36757160.0,0.005643569614441542,112.0,0.0
overhang_ref,0.002513,407,8,0,8,117.58230958230958,98.0,0.8040870570904307,0.05713562111171962,0.077523010877018,55.88087206983786,52.42464009690836,1.0930113800353263,4514.5479,120.0094301965601,0.7999810981081072,6.982615097321866e-06,4.5328744439164586e-05,0.28303465000000155,0.7565299999999983,-85.87279405847656,0.24279960506160525,-4611.969171174449,38350056.0,0.005698675571692108,112.0,0.0
stepped_cap,0.0,407,0,0,0,117.58230958230958,98.0,0.8043061554992177,0.0,0.0,50.0,0.0,0.0,0.0,120.0,0.8000000100000014,0.0,0.0,0.1922390000000006,0.0684196999999998,-50.0,0.1413716694115407,0.0,0.0,0.0,112.0,0.0
stepped_cap,0.000503,407,0,0,0,117.58230958230958,98.0,0.8022536270126402,0.03695689552044827,0.051990762037497355,35.93088173546276,8.417448148843727,0.237125187323307,4841.6807,120.0,0.8000152097543,0.0,0.0,0.4181520000000002,0.5516220000000025,-40.40143061179364,0.11423235384407582,-5459.063468103607,15411770.0,0.0009684673212833326,112.0,0.0
stepped_cap,0.000603,407,0,0,0,117.58230958230958,98.0,0.8022554381884183,0.038103525550274006,0.053621179876760766,34.139286240786234,14.683060673420957,0.4261495258382422,4732.8857,120.0,0.8000171431941029,0.0,0.0,0.4658485,0.6181320000000023,-42.72176357493853,0.1207929407358842,-7512.66064919466,30346580.0,0.0012016504171612412,112.0,0.0
stepped_cap,0.000704,407,0,0,0,117.58230958230958,98.0,0.8022573811024081,0.03981963112087102,0.05602341643791527,32.65060042661751,21.307617606014023,0.6641571895599382,4588.7227,120.00003228501235,0.8000187091646176,2.3958575479115478e-08,4.3432603685503696e-08,0.5057720000000008,0.670249000000006,-45.394643572481534,0.1283503308836716,-9284.01611394211,28448926.0,0.0016887243697576008,112.0,0.0
stepped_cap,0.000804,407,0,0,0,117.58230958230958,98.0,0.802259504010495,0.04145395404803547,0.058288232824136636,30.2661376710074,25.625724711931802,0.9917521657553158,4404.1079,120.00116031941035,0.8000197801228492,8.594726326781324e-07,1.4138868132678139e-06,0.4865954999999998,0.6829849999999996,-45.664327213759194,0.1291128434152797,-10723.58288779922,26974152.0,0.002189406220570612,112.0,0.0
stepped_cap,0.000905,407,0,0,0,117.58230958230958,98.0,0.8022617265419192,0.04257851489080919,0.05980895801521717,28.311534368049546,29.97079798018597,1.589362164628722,4175.5239,120.00236272727267,0.8000202870761656,1.7499653500449631e-06,2.8250741388943497e-06,0.4865954999999998,0.6829849999999996,-46.38359927518427,0.13114653725697456,-11823.62916397236,24576016.0,0.0026422661725200723,112.0,0.0
stepped_cap,0.001005,407,12,8,4,117.58230958230958,98.0,0.8022638695552456,0.04339889639115827,0.060862013920735515,27.18554343226866,33.190482243903006,-1.7553309429104231,3902.061,120.00335307125319,0.8000202248157243,2.4836008203980346e-06,4.818679871793613e-06,0.4865954999999998,0.6829849999999996,-47.18158145454544,0.13340277871411352,-12584.928979905679,21060542.0,0.003045438496147822,112.0,0.0
stepped_cap,0.001106,407,12,0,12,117.58230958230958,98.0,0.8022658473100824,0.044367135360107154,0.06207553829760783,27.090936491800168,35.523451642321206,-0.5667825006079992,3586.7263,120.0039819164618,0.8000193608599517,2.9497362549336615e-06,7.318349551484032e-06,0.36419040000000036,0.8076950000000028,-48.418945584766576,0.13690134336929996,-13014.438661918195,18789698.0,0.0034054570623830997,112.0,0.0
stepped_cap,0.001206,407,12,0,12,117.58230958230958,98.0,0.8022676612033408,0.045658691951265803,0.0637038537581126,27.811748368615888,37.66615834863435,2.2522962741767425,3270.8279,120.0044028255526,0.800017927125307,3.260957188904176e-06,9.88593498818673e-06,0.36419040000000036,0.8076950000000028,-50.341683007371024,0.14233775535477264,-13136.204615212975,23390214.0,0.0037261648225575643,112.0,0.0
stepped_cap,0.001307,407,12,0,12,117.58230958230958,98.0,0.8022691233745118,0.04718709579466477,0.0656410687933168,29.128269550201473,39.668316449919246,2.2749221526282852,3461.4536,120.00474818181827,0.8000160006388216,3.5162652285257993e-06,1.2455997058845206e-05,0.36419040000000036,0.8076950000000028,-52.772293077149875,0.14921014341983538,-12984.533793301483,26814126.0,0.004012676502823648,112.0,0.0
stepped_cap,0.001408,407,12,0,12,117.58230958230958,98.0,0.8022702574190751,0.04877070362941283,0.06763609178248273,30.79155272167895,41.63604595522453,2.2209765089185187,3690.5566,120.00515818181802,0.8000136548894344,3.819864535808354e-06,1.4925104336855035e-05,0.36419040000000036,0.8076950000000028,-55.50149607076163,0.15692678308723276,-13122.9101511325,29086084.0,0.00426899230083975,112.0,0.0
stepped_cap,0.001508,407,16,0,16,117.58230958230958,98.0,0.8022709219838006,0.050348459707989734,0.0696091662617877,32.780544003554446,43.368231990932195,0.8449212138244677,3927.4287,120.00559027027012,0.8000109336363646,4.1396103190024555e-06,1.741724022523342e-05,0.36419040000000036,0.8076950000000028,-58.40736268968061,0.16514292738730965,-12548.209395048862,30393958.0,0.004497122640895585,112.0,0.0
stepped_cap,0.001609,407,20,4,16,117.58230958230958,98.0,0.8022712248023434,0.05190795327109815,0.0715558357864813,35.14739755980261,44.855541044350325,1.643559947337454,4146.728,120.0059403439804,0.800007936855036,4.3983763568304644e-06,2.0016665360393114e-05,0.36419040000000036,0.8076950000000028,-61.55463821861427,0.17404163929977848,-11821.738203954916,30705032.0,0.004699957838233145,112.0,0.0
stepped_cap,0.001709,407,24,4,20,117.58230958230958,98.0,0.8022712145811196,0.053396152721005216,0.07341062575790429,37.6568176648878,46.13321985473789,0.6621099568598153,4329.3735,120.00633058968053,0.8000047828009839,4.687412765454547e-06,2.2638203621228503e-05,0.36419040000000036,0.8076950000000028,-64.69186015127764,0.18291192533848089,-10984.179343047637,30301938.0,0.004880648531666508,112.0,0.0
stepped_cap,0.00181,407,12,0,12,117.58230958230958,98.0,0.8034193460358193,0.05470374098686962,0.0750315640381901,40.327952001744485,47.14843216626407,1.7982742455636114,4507.332,120.00668312039316,0.8000013633169536,4.9483774209827985e-06,2.5393873343587237e-05,0.36419040000000036,0.8076950000000028,-67.81847829461917,0.19175222986921298,-10073.237990079471,29368844.0,0.005042057437021891,112.0,0.0
stepped_cap,0.00191,407,16,4,12,117.58230958230958,98.0,0.8038608495955203,0.05578169325773674,0.07634725115794944,42.96201622455938,48.36619079954645,1.6898238179473692,4662.2437,120.00709203931194,0.7999979591646186,5.251196865307121e-06,2.8002245743415235e-05,0.36419040000000036,0.8076950000000028,-71.03706515095831,0.2008525698097471,-9127.75057699426,28287042.0,0.005182525745440535,112.0,0.0
stepped_cap,0.002011,407,12,0,12,117.58230958230958,98.0,0.8038598925712965,0.056591594913955955,0.07730559053396312,45.51176174954383,49.073355548776526,1.5850711088737235,4772.1108,120.00753579852574,0.7999945895331702,5.57978944874693e-06,3.083161357823093e-05,0.28303465000000155,0.7565299999999983,-73.85317794180098,0.20881494113959953,-8183.735490106866,30040602.0,0.005304976431390581,112.0,0.0
stepped_cap,0.002111,407,13,1,12,117.58230958230958,98.0,0.8040922002858325,0.05711184122881915,0.07787638637304829,47.95661895384112,49.81692154771863,1.4878550046280574,4820.9116,120.00797402948389,0.7999913690417707,5.9043145367076195e-06,3.3656037448009846e-05,0.28303465000000155,0.7565299999999983,-76.6170190330467,0.21662951772075198,-7274.211489339835,31851344.0,0.00541032190411986,112.0,0.0
stepped_cap,0.002212,407,16,4,12,117.58230958230958,98.0,0.8040909259062816,0.05737270020898059,0.07810422929668126,50.25982467384112,50.56904665595786,1.387782773758925,4811.8975,120.00838641277628,0.7999883899508605,6.2094890376904135e-06,3.648987107085996e-05,0.28303465000000155,0.7565299999999983,-79.26723557506153,0.22412282845768633,-6429.182423693196,33532578.0,0.005500569049261366,112.0,0.0
stepped_cap,0.002312,407,16,4,12,117.58230958230958,98.0,0.8040896248768789,0.057422146165857856,0.07805919211253241,52.38804943429812,51.3965697878784,1.0830690641444674,4751.6694,120.008757100737,0.7999856420147428,6.484306786167075e-06,3.9310848176756777e-05,0.28303465000000155,0.7565299999999983,-81.82485933748899,0.23135433927810622,-5673.161194609506,35122480.0,0.005578076004209601,112.0,0.0
stepped_cap,0.002413,407,16,8,8,117.58230958230958,98.0,0.8040884356529923,0.05731538789422705,0.0778220079094045,54.27295448684114,52.03231035742841,1.3566186331297372,4649.167,120.00910464373472,0.799983227518428,6.741732950319411e-06,4.224792073375922e-05,0.28303465000000155,0.7565299999999983,-84.04229297366105,0.23762398517720518,-5131.081172749023,36757160.0,0.005643569614441542,112.0,0.0
stepped_cap,0.002513,407,8,0,8,117.58230958230958,98.0,0.8040870570904307,0.05713562111171962,0.077523010877018,55.88087206983786,52.42464009690836,1.0930113800353263,4514.5479,120.0094301965601,0.7999810981081072,6.982615097321866e-06,4.5328744439164586e-05,0.28303465000000155,0.7565299999999983,-85.87279405847656,0.24279960506160525,-4611.969171174449,38350056.0,0.005698675571692108,112.0,0.0
trimmed_edge,0.0,407,0,0,0,117.58230958230958,98.0,0.8043061554992177,0.0,0.0,50.0,0.0,0.0,0.0,120.0,0.8000000100000014,0.0,0.0,0.1922390000000006,0.0684196999999998,-50.0,0.1413716694115407,0.0,0.0,0.0,112.0,0.0
trimmed_edge,0.000503,407,0,0,0,117.58230958230958,98.0,0.8022536270126402,0.03695689552044827,0.051990762037497355,35.93088173546276,8.417448148843727,0.237125187323307,4841.6807,120.0,0.8000152097543,0.0,0.0,0.4181520000000002,0.5516220000000025,-40.40143061179364,0.11423235384407582,-5459.063468103607,15411770.0,0.0009684673212833326,112.0,0.0
trimmed_edge,0.000603,407,0,0,0,117.58230958230958,98.0,0.8022554381884183,0.038103525550274006,0.053621179876760766,34.139286240786234,14.683060673420957,0.4261495258382422,4732.8857,120.0,0.8000171431941029,0.0,0.0,0.4658485,0.6181320000000023,-42.72176357493853,0.1207929407358842,-7512.66064919466,30346580.0,0.0012016504171612412,112.0,0.0
trimmed_edge,0.000704,407,0,0,0,117.58230958230958,98.0,0.8022573811024081,0.03981963112087102,0.05602341643791527,32.65060042661751,21.307617606014023,0.6641571895599382,4588.7227,120.00003228501235,0.8000187091646176,2.3958575479115478e-08,4.3432603685503696e-08,0.5057720000000008,0.670249000000006,-45.394643572481534,0.1283503308836716,-9284.01611394211,28448926.0,0.0016887243697576008,112.0,0.0
trimmed_edge,0.000804,407,0,0,0,117.58230958230958,98.0,0.802259504010495,0.04145395404803547,0.058288232824136636,30.2661376710074,25.625724711931802,0.9917521657553158,4404.1079,120.00116031941035,0.8000197801228492,8.594726326781324e-07,1.4138868132678139e-06,0.4865954999999998,0.6829849999999996,-45.664327213759194,0.1291128434152797,-10723.58288779922,26974152.0,0.002189406220570612,112.0,0.0
trimmed_edge,0.000905,407,0,0,0,117.58230958230958,98.0,0.8022617265419192,0.04257851489080919,0.05980895801521717,28.311534368049546,29.97079798018597,1.589362164628722,4175.5239,120.00236272727267,0.8000202870761656,1.7499653500449631e-06,2.8250741388943497e-06,0.4865954999999998,0.6829849999999996,-46.38359927518427,0.13114653725697456,-11823.62916397236,24576016.0,0.0026422661725200723,112.0,0.0
trimmed_edge,0.001005,407,12,8,4,117.58230958230958,98.0,0.8022638695552456,0.04339889639115827,0.060862013920735515,27.18554343226866,33.190482243903006,-1.7553309429104231,3902.061,120.00335307125319,0.8000202248157243,2.4836008203980346e-06,4.818679871793613e-06,0.4865954999999998,0.6829849999999996,-47.18158145454544,0.13340277871411352,-12584.928979905679,21060542.0,0.003045438496147822,112.0,0.0
trimmed_edge,0.001106,407,12,0,12,117.58230958230958,98.0,0.8022658473100824,0.044367135360107154,0.06207553829760783,27.090936491800168,35.523451642321206,-0.5667825006079992,3586.7263,120.0039819164618,0.8000193608599517,2.9497362549336615e-06,7.318349551484032e-06,0.36419040000000036,0.8076950000000028,-48.418945584766576,0.13690134336929996,-13014.438661918195,18789698.0,0.0034054570623830997,112.0,0.0
trimmed_edge,0.001206,407,12,0,12,117.58230958230958,98.0,0.8022676612033408,0.045658691951265803,0.0637038537581126,27.811748368615888,37.66615834863435,2.2522962741767425,3270.8279,120.0044028255526,0.800017927125307,3.260957188904176e-06,9.88593498818673e-06,0.36419040000000036,0.8076950000000028,-50.341683007371024,0.14233775535477264,-13136.204615212975,23390214.0,0.0037261648225575643,112.0,0.0
trimmed_edge,0.001307,407,12,0,12,117.58230958230958,98.0,0.8022691233745118,0.04718709579466477,0.0656410687933168,29.128269550201473,39.668316449919246,2.2749221526282852,3461.4536,120.00474818181827,0.8000160006388216,3.5162652285257993e-06,1.2455997058845206e-05,0.36419040000000036,0.8076950000000028,-52.772293077149875,0.14921014341983538,-12984.533793301483,26814126.0,0.004012676502823648,112.0,0.0
trimmed_edge,0.001408,407,12,0,12,117.58230958230958,98.0,0.8022702574190751,0.04877070362941283,0.06763609178248273,30.79155272167895,41.63604595522453,2.2209765089185187,3690.5566,120.00515818181802,0.8000136548894344,3.819864535808354e-06,1.4925104336855035e-05,0.36419040000000036,0.8076950000000028,-55.50149607076163,0.15692678308723276,-13122.9101511325,29086084.0,0.00426899230083975,112.0,0.0
trimmed_edge,0.001508,407,16,0,16,117.58230958230958,98.0,0.8022709219838006,0.050348459707989734,0.0696091662617877,32.780544003554446,43.368231990932195,0.8449212138244677,3927.4287,120.00559027027012,0.8000109336363646,4.1396103190024555e-06,1.741724022523342e-05,0.36419040000000036,0.8076950000000028,-58.40736268968061,0.16514292738730965,-12548.209395048862,30393958.0,0.004497122640895585,112.0,0.0
trimmed_edge,0.001609,407,20,4,16,117.58230958230958,98.0,0.8022712248023434,0.05190795327109815,0.0715558357864813,35.14739755980261,44.855541044350325,1.643559947337454,4146.728,120.0059403439804,0.800007936855036,4.3983763568304644e-06,2.0016665360393114e-05,0.36419040000000036,0.8076950000000028,-61.55463821861427,0.17404163929977848,-11821.738203954916,30705032.0,0.004699957838233145,112.0,0.0
trimmed_edge,0.001709,407,24,4,20,117.58230958230958,98.0,0.8022712145811196,0.053396152721005216,0.07341062575790429,37.6568176648878,46.13321985473789,0.6621099568598153,4329.3735,120.00633058968053,0.8000047828009839,4.687412765454547e-06,2.2638203621228503e-05,0.36419040000000036,0.8076950000000028,-64.69186015127764,0.18291192533848089,-10984.179343047637,30301938.0,0.004880648531666508,112.0,0.0
trimmed_edge,0.00181,407,12,0,12,117.58230958230958,98.0,0.8034193460358193,0.05470374098686962,0.0750315640381901,40.327952001744485,47.14843216626407,1.7982742455636114,4507.332,120.00668312039316,0.8000013633169536,4.9483774209827985e-06,2.5393873343587237e-05,0.36419040000000036,0.8076950000000028,-67.81847829461917,0.19175222986921298,-10073.237990079471,29368844.0,0.005042057437021891,112.0,0.0
trimmed_edge,0.00191,407,16,4,12,117.58230958230958,98.0,0.8038608495955203,0.05578169325773674,0.07634725115794944,42.96201622455938,48.36619079954645,1.6898238179473692,4662.2437,120.00709203931194,0.7999979591646186,5.251196865307121e-06,2.8002245743415235e-05,0.36419040000000036,0.8076950000000028,-71.03706515095831,0.2008525698097471,-9127.75057699426,28287042.0,0.005182525745440535,112.0,0.0
trimmed_edge,0.002011,407,12,0,12,117.58230958230958,98.0,0.8038598925712965,0.056591594913955955,0.07730559053396312,45.51176174954383,49.073355548776526,1.5850711088737235,4772.1108,120.00753579852574,0.7999945895331702,5.57978944874693e-06,3.083161357823093e-05,0.28303465000000155,0.7565299999999983,-73.85317794180098,0.20881494113959953,-8183.735490106866,30040602.0,0.005304976431390581,112.0,0.0
trimmed_edge,0.002111,407,13,1,12,117.58230958230958,98.0,0.8040922002858325,0.05711184122881915,0.07787638637304829,47.95661895384112,49.81692154771863,1.4878550046280574,4820.9116,120.00797402948389,0.7999913690417707,5.9043145367076195e-06,3.3656037448009846e-05,0.28303465000000155,0.7565299999999983,-76.6170190330467,0.21662951772075198,-7274.211489339835,31851344.0,0.00541032190411986,112.0,0.0
trimmed_edge,0.002212,407,16,4,12,117.58230958230958,98.0,0.8040909259062816,0.05737270020898059,0.07810422929668126,50.25982467384112,50.56904665595786,1.387782773758925,4811.8975,120.00838641277628,0.7999883899508605,6.2094890376904135e-06,3.648987107085996e-05,0.28303465000000155,0.7565299999999983,-79.26723557506153,0.22412282845768633,-6429.182423693196,33532578.0,0.005500569049261366,112.0,0.0
trimmed_edge,0.002312,407,16,4,12,117.58230958230958,98.0,0.8040896248768789,0.057422146165857856,0.07805919211253241,52.38804943429812,51.3965697878784,1.0830690641444674,4751.6694,120.008757100737,0.7999856420147428,6.484306786167075e-06,3.9310848176756777e-05,0.28303465000000155,0.7565299999999983,-81.82485933748899,0.23135433927810622,-5673.161194609506,35122480.0,0.005578076004209601,112.0,0.0
trimmed_edge,0.002413,407,16,8,8,117.58230958230958,98.0,0.8040884356529923,0.05731538789422705,0.0778220079094045,54.27295448684114,52.03231035742841,1.3566186331297372,4649.167,120.00910464373472,0.799983227518428,6.741732950319411e-06,4.224792073375922e-05,0.28303465000000155,0.7565299999999983,-84.04229297366105,0.23762398517720518,-5131.081172749023,36757160.0,0.005643569614441542,112.0,0.0
trimmed_edge,0.002513,407,8,0,8,117.58230958230958,98.0,0.8040870570904307,0.05713562111171962,0.077523010877018,55.88087206983786,52.42464009690836,1.0930113800353263,4514.5479,120.0094301965601,0.7999810981081072,6.982615097321866e-06,4.5328744439164586e-05,0.28303465000000155,0.7565299999999983,-85.87279405847656,0.24279960506160525,-4611.969171174449,38350056.0,0.005698675571692108,112.0,0.0
