test,mode,code,excluded,frames,final_time,max_porepressrate_abs,head_residual_max_abs,top_excess_max_abs,bottom_excess_mean,bottom_noflux_proxy,excess_max_abs
diffusion_profile,0,0,0,3,0.00200051,31459782.0,47.1896750316004,0.0,2951.784739427,0.014350931500302977,2952.013791184
diffusion_profile,1,0,0,3,0.00200051,31459776.0,47.18967208970439,0.0,2951.784739427,0.014350931500302977,2952.013791184
diffusion_profile,2,0,0,3,0.00200051,31473764.0,47.21065464424056,0.0,2953.3665002190005,0.021033146650552226,2953.557719029
