case,part,time,idp,return_status,region,x,y,z,trial_state_available,trial_p,trial_q,trial_pc,trial_yield_function,newton_initial_residual,line_search_step_residual_trace_available,p_proxy,q_proxy,pc,void_ratio,plastic_vol_strain,eq_plastic_strain,plastic_multiplier,return_iterations,yield_residual,substep_count,substep_trigger_reason,line_search_backtracks,line_search_reject_reason,line_search_min_alpha,Kplastic,PorePress,PorePressRate,DivVel,velocity,pairwise_reaction_avg
baseline,4,0.002011,148,-1,edge,-0.030001253,-0.010000549,-1.9385595e-07,0,nan,nan,nan,nan,nan,0,-23.523075833333337,50.64088741724593,119.99577,0.80005348,-3.1296529e-06,3.3605756e-06,0.0,0.0,-23.523087,1.0,0.0,0.0,0.0,1.0,3.3605756e-06,-26974.04084425,3525196.8,-0.0052751866,0.0003874739747777129,0.24897344999999999
baseline,4,0.002011,149,-1,edge,-0.030001268,-0.010000552,0.0099999011,0,nan,nan,nan,nan,nan,0,-28.403858433333337,50.66411637897229,119.99876,0.80005157,-9.1276229e-07,9.5597863e-07,0.0,0.0,-28.403868,1.0,0.0,0.0,0.0,1.0,9.5597863e-07,-26979.3838216,3967394.3,-0.0058947285,0.00030643742948589114,0.24897344999999999
baseline,4,0.002011,181,-1,edge,-0.020000855,-0.020000855,-1.7114026e-07,0,nan,nan,nan,nan,nan,0,-26.62611151,48.587176947529116,119.99983,0.80004817,-1.2447966e-07,1.3347724e-07,0.0,0.0,-26.626122,1.0,0.0,0.0,0.0,1.0,1.3347724e-07,-26302.30625347,6067565.5,-0.0090905344,0.0004904265847671233,0.24897344999999999
baseline,4,0.002011,182,-1,edge,-0.020000843,-0.020000843,0.0099999113,0,nan,nan,nan,nan,nan,0,-25.443294773333335,46.16864554344305,120.0,0.8000474,0.0,0.0,0.0,0.0,-25.443304,1.0,0.0,0.0,0.0,1.0,0.0,-25112.24733472,8788643.0,-0.013139705,0.00043202757167074983,0.24897344999999999
baseline,4,0.002011,192,-1,edge,-0.020000776,-0.010000505,3.1092593e-08,0,nan,nan,nan,nan,nan,0,-24.917385033333336,45.05779649904639,119.99848,0.80005115,-1.1236285e-06,1.188681e-06,0.0,0.0,-24.917395,1.0,0.0,0.0,0.0,1.0,1.188681e-06,-27063.06366541,5708565.0,-0.0085395211,0.00013665709584066683,0.24897344999999999
baseline,4,0.002011,193,-1,edge,-0.020000596,-0.010000403,0.0099999234,0,nan,nan,nan,nan,nan,0,-19.807522433333332,43.11882864119663,120.0,0.80005026,0.0,0.0,0.0,0.0,-19.807533,1.0,0.0,0.0,0.0,1.0,0.0,-24020.31969052,12226362.0,-0.01830145,0.000347273733780003,0.24897344999999999
baseline,4,0.002011,194,-1,lateral_boundary,-0.020000519,-0.010000373,0.019999871,0,nan,nan,nan,nan,nan,0,-0.7675268333333326,35.05540133282016,120.0,0.80004883,0.0,0.0,0.0,0.0,-0.76753694,1.0,0.0,0.0,0.0,1.0,0.0,-17602.10757226,16910000.0,-0.025346531,0.00043992901692392584,0.24897344999999999
baseline,4,0.002011,236,-1,edge,-0.010000549,-0.030001253,-1.93856e-07,0,nan,nan,nan,nan,nan,0,-23.523075766666665,50.64089608179576,119.99577,0.80005348,-3.1296529e-06,3.3605759e-06,0.0,0.0,-23.523087,1.0,0.0,0.0,0.0,1.0,3.3605759e-06,-26974.0404128,3525197.5,-0.005275188,0.0003874740683983269,0.24897344999999999
baseline,4,0.002011,237,-1,edge,-0.010000552,-0.030001268,0.0099999011,0,nan,nan,nan,nan,nan,0,-28.4038568,50.66411637056197,119.99876,0.80005157,-9.1276087e-07,9.5597716e-07,0.0,0.0,-28.403866,1.0,0.0,0.0,0.0,1.0,9.5597716e-07,-26979.38351437,3967393.8,-0.005894728,0.0003064374641671949,0.24897344999999999
baseline,4,0.002011,247,-1,edge,-0.010000505,-0.020000776,3.1092551e-08,0,nan,nan,nan,nan,nan,0,-24.917388666666664,45.05779458163169,119.99848,0.80005115,-1.1236284e-06,1.1886808e-06,0.0,0.0,-24.917398,1.0,0.0,0.0,0.0,1.0,1.1886808e-06,-27063.06373181,5708563.5,-0.0085395193,0.00013665711094241011,0.24897344999999999
baseline,4,0.002011,248,-1,edge,-0.010000403,-0.020000596,0.0099999234,0,nan,nan,nan,nan,nan,0,-19.807519666666668,43.118832510483834,120.0,0.80005026,0.0,0.0,0.0,0.0,-19.807529,1.0,0.0,0.0,0.0,1.0,0.0,-24020.31894464,12226363.0,-0.018301452,0.00034727374454099477,0.24897344999999999
baseline,4,0.002011,249,-1,lateral_boundary,-0.010000373,-0.020000519,0.019999871,0,nan,nan,nan,nan,nan,0,-0.7675289000000008,35.0553968310404,120.0,0.80004883,0.0,0.0,0.0,0.0,-0.76753885,1.0,0.0,0.0,0.0,1.0,0.0,-17602.10840493,16909994.0,-0.025346523,0.0004399289627781082,0.24897344999999999
baseline,4,0.002011,258,-1,bottom_cap_zone,-0.010000288,-0.010000288,1.8070607e-07,0,nan,nan,nan,nan,nan,0,-23.106754166666665,39.14574887702128,120.0,0.8000477,0.0,0.0,0.0,0.0,-23.106764,1.0,0.0,0.0,0.0,1.0,0.0,-25729.30026651,9439487.0,-0.014146699,0.00013754793576500294,0.24897344999999999
baseline,4,0.002011,259,-1,bottom_cap_zone,-0.010000144,-0.010000144,0.010000019,0,nan,nan,nan,nan,nan,0,-19.224304333333333,47.66634500880379,119.99934,0.80005151,-4.8932566e-07,5.079059e-07,0.0,0.0,-19.224314,1.0,0.0,0.0,0.0,1.0,5.079059e-07,-23945.81830609,15304073.0,-0.022917993,0.00025586475181103304,0.24897344999999999
baseline,4,0.002011,313,-1,edge,3.6220948e-14,-0.030001286,-1.7556957e-07,0,nan,nan,nan,nan,nan,0,-31.034147966666666,50.597198587685604,120.0,0.80004853,0.0,0.0,0.0,0.0,-31.034159,1.0,0.0,0.0,0.0,1.0,0.0,-26864.25473709,5244161.5,-0.0078510195,0.00035201079717039267,0.24897344999999999
baseline,4,0.002011,314,-1,edge,6.8677919e-14,-0.030001275,0.0099998936,0,nan,nan,nan,nan,nan,0,-31.624550466666665,48.12750438115844,120.0,0.8000493,0.0,0.0,0.0,0.0,-31.624561,1.0,0.0,0.0,0.0,1.0,0.0,-25984.84457009,6800454.5,-0.010145575,0.000301864566679394,0.24897344999999999
baseline,4,0.002011,324,-1,edge,-8.2482923e-14,-0.020000679,9.3480814e-08,0,nan,nan,nan,nan,nan,0,-24.045865566666667,42.45449845114701,119.99895,0.80005115,-7.7281032e-07,8.1093793e-07,0.0,0.0,-24.045876,1.0,0.0,0.0,0.0,1.0,8.1093793e-07,-26162.8246834,8317567.0,-0.012460097,0.0001530912439360048,0.24897344999999999
baseline,4,0.002011,325,-1,edge,1.3604488e-14,-0.020000456,0.0099999476,0,nan,nan,nan,nan,nan,0,-19.38601226666667,44.773869676035496,119.9977,0.80005389,-1.7053262e-06,1.7668345e-06,0.0,0.0,-19.386023,1.0,0.0,0.0,0.0,1.0,1.7668345e-06,-23615.36945141,14353976.0,-0.021495413,0.000304140050593848,0.24897344999999999
baseline,4,0.002011,335,-1,bottom_cap_zone,-4.3934311e-14,-0.010000224,2.2300527e-07,0,nan,nan,nan,nan,nan,0,-20.830758333333332,36.056372753157405,119.99826,0.80005324,-1.2884747e-06,1.3339218e-06,0.0,0.0,-20.830769,1.0,0.0,0.0,0.0,1.0,1.3339218e-06,-25419.04385846,10198915.0,-0.01528892,0.00020441152504006616,0.24897344999999999
baseline,4,0.002011,336,-1,bottom_cap_zone,2.0398319e-13,-0.010000073,0.010000048,0,nan,nan,nan,nan,nan,0,-19.58051,49.582735610196856,120.0,0.80005062,0.0,0.0,0.0,0.0,-19.580521,1.0,0.0,0.0,0.0,1.0,0.0,-24110.29426676,15762067.0,-0.023603821,0.00020960098545734805,0.24897344999999999
baseline,4,0.002011,337,-1,interior,2.1142682e-13,-0.0099999942,0.019999918,0,nan,nan,nan,nan,nan,0,-0.9259009999999996,37.91632514625877,120.0,0.80005056,0.0,0.0,0.0,0.0,-0.92591107,1.0,0.0,0.0,0.0,1.0,0.0,-18720.41836351,22119380.0,-0.033162143,0.00035339131551712083,0.24897344999999999
baseline,4,0.002011,390,-1,edge,0.010000549,-0.030001253,-1.9385597e-07,0,nan,nan,nan,nan,nan,0,-23.52307563333333,50.64089306550054,119.99577,0.80005348,-3.1296529e-06,3.3605756e-06,0.0,0.0,-23.523087,1.0,0.0,0.0,0.0,1.0,3.3605756e-06,-26974.04018331,3525197.3,-0.0052751875,0.00038747405198497135,0.24897344999999999
baseline,4,0.002011,391,-1,edge,0.010000552,-0.030001268,0.0099999011,0,nan,nan,nan,nan,nan,0,-28.403855500000002,50.66411746693647,119.99876,0.80005157,-9.1276343e-07,9.5597989e-07,0.0,0.0,-28.403866,1.0,0.0,0.0,0.0,1.0,9.5597989e-07,-26979.38224666,3967395.5,-0.0058947303,0.00030643746474104156,0.24897344999999999
baseline,4,0.002011,401,-1,edge,0.010000505,-0.020000776,3.1092508e-08,0,nan,nan,nan,nan,nan,0,-24.917386000000004,45.057794496303195,119.99848,0.80005115,-1.123627e-06,1.1886794e-06,0.0,0.0,-24.917397,1.0,0.0,0.0,0.0,1.0,1.1886794e-06,-27063.06408745,5708563.0,-0.0085395183,0.00013665705532960772,0.24897344999999999
baseline,4,0.002011,402,-1,edge,0.010000403,-0.020000596,0.0099999234,0,nan,nan,nan,nan,nan,0,-19.807520466666666,43.118829927874515,120.0,0.80005026,0.0,0.0,0.0,0.0,-19.807529,1.0,0.0,0.0,0.0,1.0,0.0,-24020.31939751,12226360.0,-0.018301446,0.0003472737151992589,0.24897344999999999
baseline,4,0.002011,403,-1,lateral_boundary,0.010000373,-0.020000519,0.019999871,0,nan,nan,nan,nan,nan,0,-0.7675285333333335,35.055394808119715,120.0,0.80004883,0.0,0.0,0.0,0.0,-0.76753855,1.0,0.0,0.0,0.0,1.0,0.0,-17602.10794644,16909996.0,-0.025346525,0.00043992896285369914,0.24897344999999999
baseline,4,0.002011,412,-1,bottom_cap_zone,0.010000288,-0.010000288,1.8070615e-07,0,nan,nan,nan,nan,nan,0,-23.106753333333334,39.14575153805295,120.0,0.8000477,0.0,0.0,0.0,0.0,-23.106764,1.0,0.0,0.0,0.0,1.0,0.0,-25729.29973184,9439485.0,-0.014146695,0.00013754801305464792,0.24897344999999999
baseline,4,0.002011,413,-1,bottom_cap_zone,0.010000144,-0.010000144,0.010000019,0,nan,nan,nan,nan,nan,0,-19.22429866666667,47.66634445697955,119.99934,0.80005151,-4.8932509e-07,5.0790533e-07,0.0,0.0,-19.224308,1.0,0.0,0.0,0.0,1.0,5.0790533e-07,-23945.81789139,15304076.0,-0.022917999,0.0002558647047485133,0.24897344999999999
baseline,4,0.002011,467,-1,edge,0.020000855,-0.020000855,-1.7114023e-07,0,nan,nan,nan,nan,nan,0,-26.626113016666665,48.5871826035603,119.99983,0.80004817,-1.2447812e-07,1.3347561e-07,0.0,0.0,-26.626123,1.0,0.0,0.0,0.0,1.0,1.3347561e-07,-26302.30558749,6067565.5,-0.0090905344,0.0004904265936161393,0.24897344999999999
baseline,4,0.002011,468,-1,edge,0.020000843,-0.020000843,0.0099999113,0,nan,nan,nan,nan,nan,0,-25.443303753333335,46.16864941455532,120.0,0.8000474,0.0,0.0,0.0,0.0,-25.443314,1.0,0.0,0.0,0.0,1.0,0.0,-25112.24668427,8788645.0,-0.013139707,0.000432027570537515,0.24897344999999999
baseline,4,0.002011,478,-1,edge,0.020000776,-0.010000505,3.1092668e-08,0,nan,nan,nan,nan,nan,0,-24.917385600000003,45.057794832684834,119.99848,0.80005115,-1.1236272e-06,1.1886796e-06,0.0,0.0,-24.917397,1.0,0.0,0.0,0.0,1.0,1.1886796e-06,-27063.06319989,5708566.0,-0.008539523,0.00013665705434830877,0.24897344999999999
baseline,4,0.002011,479,-1,edge,0.020000596,-0.010000403,0.0099999234,0,nan,nan,nan,nan,nan,0,-19.807516999999997,43.11882928830127,120.0,0.80005026,0.0,0.0,0.0,0.0,-19.807528,1.0,0.0,0.0,0.0,1.0,0.0,-24020.31884919,12226366.0,-0.018301455,0.00034727370525549164,0.24897344999999999
baseline,4,0.002011,480,-1,lateral_boundary,0.020000519,-0.010000373,0.019999871,0,nan,nan,nan,nan,nan,0,-0.7675246333333329,35.05539404543346,120.0,0.80004883,0.0,0.0,0.0,0.0,-0.76753473,1.0,0.0,0.0,0.0,1.0,0.0,-17602.10783195,16909996.0,-0.025346527,0.00043992896671722425,0.24897344999999999
baseline,4,0.002011,522,-1,edge,0.030001253,-0.010000549,-1.938559e-07,0,nan,nan,nan,nan,nan,0,-23.523072233333334,50.64088949847365,119.99577,0.80005348,-3.1296529e-06,3.3605759e-06,0.0,0.0,-23.523083,1.0,0.0,0.0,0.0,1.0,3.3605759e-06,-26974.04073865,3525197.3,-0.0052751875,0.00038747396781184075,0.24897344999999999
baseline,4,0.002011,523,-1,edge,0.030001268,-0.010000552,0.0099999011,0,nan,nan,nan,nan,nan,0,-28.403856699999995,50.66412313568047,119.99876,0.80005157,-9.1276587e-07,9.5598239e-07,0.0,0.0,-28.403866,1.0,0.0,0.0,0.0,1.0,9.5598239e-07,-26979.38385052,3967395.5,-0.0058947303,0.0003064374404999459,0.24897344999999999
baseline,4,0.002011,159,-1,edge,-0.030001286,4.2839254e-14,-1.7556967e-07,0,nan,nan,nan,nan,nan,0,-31.034154766666664,50.59720043381733,120.0,0.80004853,0.0,0.0,0.0,0.0,-31.034164,1.0,0.0,0.0,0.0,1.0,0.0,-26864.25440664,5244164.5,-0.0078510242,0.00035201093919580477,0.24897344999999999
baseline,4,0.002011,160,-1,edge,-0.030001275,2.3149707e-14,0.0099998936,0,nan,nan,nan,nan,nan,0,-31.6245528,48.12750620225241,120.0,0.8000493,0.0,0.0,0.0,0.0,-31.624563,1.0,0.0,0.0,0.0,1.0,0.0,-25984.84570468,6800454.5,-0.010145575,0.00030186458081921477,0.24897344999999999
baseline,4,0.002011,170,-1,edge,-0.030001253,0.010000549,-1.9385598e-07,0,nan,nan,nan,nan,nan,0,-23.523072833333334,50.640889626101796,119.99577,0.80005348,-3.1296534e-06,3.3605763e-06,0.0,0.0,-23.523083,1.0,0.0,0.0,0.0,1.0,3.3605763e-06,-26974.04125932,3525196.3,-0.0052751862,0.00038747404635523466,0.24897344999999999
baseline,4,0.002011,171,-1,edge,-0.030001268,0.010000552,0.0099999011,0,nan,nan,nan,nan,nan,0,-28.4038611,50.66411963989596,119.99876,0.80005157,-9.1276615e-07,9.5598273e-07,0.0,0.0,-28.403872,1.0,0.0,0.0,0.0,1.0,9.5598273e-07,-26979.38471385,3967393.8,-0.005894728,0.0003064374704712839,0.24897344999999999
baseline,4,0.002011,203,-1,edge,-0.020000679,-1.2953655e-13,9.3480807e-08,0,nan,nan,nan,nan,nan,0,-24.045859566666667,42.45449993874762,119.99895,0.80005115,-7.7281067e-07,8.1093827e-07,0.0,0.0,-24.04587,1.0,0.0,0.0,0.0,1.0,8.1093827e-07,-26162.82420312,8317571.0,-0.012460103,0.00015309113497347142,0.24897344999999999
baseline,4,0.002011,204,-1,edge,-0.020000456,1.0821235e-13,0.0099999476,0,nan,nan,nan,nan,nan,0,-19.386008966666665,44.773867073623315,119.9977,0.80005389,-1.7053248e-06,1.7668332e-06,0.0,0.0,-19.386019,1.0,0.0,0.0,0.0,1.0,1.7668332e-06,-23615.36902881,14353976.0,-0.021495413,0.00030414010277595127,0.24897344999999999
baseline,4,0.002011,214,-1,edge,-0.020000776,0.010000505,3.1092579e-08,0,nan,nan,nan,nan,nan,0,-24.917383700000002,45.0577965513698,119.99848,0.80005115,-1.1236277e-06,1.1886802e-06,0.0,0.0,-24.917395,1.0,0.0,0.0,0.0,1.0,1.1886802e-06,-27063.06345809,5708565.0,-0.0085395211,0.00013665705459772512,0.24897344999999999
baseline,4,0.002011,215,-1,edge,-0.020000596,0.010000403,0.0099999234,0,nan,nan,nan,nan,nan,0,-19.807517333333333,43.118826396280525,120.0,0.80005026,0.0,0.0,0.0,0.0,-19.807528,1.0,0.0,0.0,0.0,1.0,0.0,-24020.31891237,12226363.0,-0.018301452,0.00034727371531971654,0.24897344999999999
baseline,4,0.002011,216,-1,lateral_boundary,-0.020000519,0.010000373,0.019999871,0,nan,nan,nan,nan,nan,0,-0.7675305333333332,35.055394953325916,120.0,0.80004883,0.0,0.0,0.0,0.0,-0.76754045,1.0,0.0,0.0,0.0,1.0,0.0,-17602.10831742,16909996.0,-0.025346525,0.00043992896990844535,0.24897344999999999
baseline,4,0.002011,225,-1,edge,-0.020000855,0.020000855,-1.711402e-07,0,nan,nan,nan,nan,nan,0,-26.626108,48.58718281635729,119.99983,0.80004817,-1.2447686e-07,1.3347424e-07,0.0,0.0,-26.626118,1.0,0.0,0.0,0.0,1.0,1.3347424e-07,-26302.30605357,6067563.5,-0.0090905316,0.0004904265662167038,0.24897344999999999
baseline,4,0.002011,226,-1,edge,-0.020000843,0.020000843,0.0099999113,0,nan,nan,nan,nan,nan,0,-25.44330429333333,46.16864830477288,120.0,0.8000474,0.0,0.0,0.0,0.0,-25.443314,1.0,0.0,0.0,0.0,1.0,0.0,-25112.24712434,8788645.0,-0.013139708,0.00043202760278954975,0.24897344999999999
baseline,4,0.002011,269,-1,bottom_cap_zone,-0.010000224,5.4310634e-14,2.2300527e-07,0,nan,nan,nan,nan,nan,0,-20.8307589,36.05637115390587,119.99826,0.80005324,-1.2884719e-06,1.333919e-06,0.0,0.0,-20.830769,1.0,0.0,0.0,0.0,1.0,1.333919e-06,-25419.04350265,10198912.0,-0.015288915,0.0002044114806214976,0.24897344999999999
baseline,4,0.002011,270,-1,bottom_cap_zone,-0.010000073,-3.731056e-15,0.010000048,0,nan,nan,nan,nan,nan,0,-19.580509666666668,49.582741854629234,120.0,0.80005062,0.0,0.0,0.0,0.0,-19.580519,1.0,0.0,0.0,0.0,1.0,0.0,-24110.29421875,15762071.0,-0.023603827,0.00020960097661624474,0.24897344999999999
baseline,4,0.002011,271,-1,interior,-0.0099999942,-3.509043e-14,0.019999918,0,nan,nan,nan,nan,nan,0,-0.9258989999999988,37.916328280489466,120.0,0.80005056,0.0,0.0,0.0,0.0,-0.92590916,1.0,0.0,0.0,0.0,1.0,0.0,-18720.41782923,22119380.0,-0.033162143,0.00035339129422345587,0.24897344999999999
baseline,4,0.002011,280,-1,bottom_cap_zone,-0.010000288,0.010000288,1.8070605e-07,0,nan,nan,nan,nan,nan,0,-23.1067485,39.14574237924725,120.0,0.8000477,0.0,0.0,0.0,0.0,-23.106758,1.0,0.0,0.0,0.0,1.0,0.0,-25729.30013873,9439486.0,-0.014146697,0.00013754802592561496,0.24897344999999999
baseline,4,0.002011,281,-1,bottom_cap_zone,-0.010000144,0.010000144,0.010000019,0,nan,nan,nan,nan,nan,0,-19.224301666666666,47.66634630627445,119.99934,0.80005151,-4.8932708e-07,5.0790743e-07,0.0,0.0,-19.224312,1.0,0.0,0.0,0.0,1.0,5.0790743e-07,-23945.81766101,15304076.0,-0.022917999,0.0002558646707312441,0.24897344999999999
baseline,4,0.002011,291,-1,edge,-0.010000505,0.020000776,3.10926e-08,0,nan,nan,nan,nan,nan,0,-24.917385133333337,45.0577911190854,119.99848,0.80005115,-1.1236258e-06,1.1886781e-06,0.0,0.0,-24.917395,1.0,0.0,0.0,0.0,1.0,1.1886781e-06,-27063.0633876,5708565.5,-0.0085395221,0.00013665705955697176,0.24897344999999999
baseline,4,0.002011,292,-1,edge,-0.010000403,0.020000596,0.0099999234,0,nan,nan,nan,nan,nan,0,-19.807520466666666,43.11883082771247,120.0,0.80005026,0.0,0.0,0.0,0.0,-19.807529,1.0,0.0,0.0,0.0,1.0,0.0,-24020.32008526,12226362.0,-0.01830145,0.00034727367456359904,0.24897344999999999
baseline,4,0.002011,293,-1,lateral_boundary,-0.010000373,0.020000519,0.019999871,0,nan,nan,nan,nan,nan,0,-0.7675220333333334,35.05539689117796,120.0,0.80004883,0.0,0.0,0.0,0.0,-0.76753217,1.0,0.0,0.0,0.0,1.0,0.0,-17602.1092286,16909994.0,-0.025346523,0.0004399289380865044,0.24897344999999999
baseline,4,0.002011,346,-1,bottom_cap_zone,1.3952344e-13,4.3660676e-14,2.6898891e-07,0,nan,nan,nan,nan,nan,0,-14.725287333333334,31.239812000000082,120.0,0.8000493,0.0,0.0,0.0,0.0,-14.725298,1.0,0.0,0.0,0.0,1.0,0.0,-25378.45708629,8565017.0,-0.012840754,0.0001390093500000015,0.24897344999999999
baseline,4,0.002011,347,-1,bottom_cap_zone,-2.2517899e-13,-5.1482893e-14,0.010000075,0,nan,nan,nan,nan,nan,0,-3.891736999999999,44.04778800000008,119.99768,0.80005354,-1.7205672e-06,1.7900127e-06,0.0,0.0,-3.891747,1.0,0.0,0.0,0.0,1.0,1.7900127e-06,-24226.78618981,14491125.0,-0.021702463,0.0001885593700000155,0.24897344999999999
baseline,4,0.002011,357,-1,bottom_cap_zone,-5.0810237e-15,0.010000224,2.2300549e-07,0,nan,nan,nan,nan,nan,0,-20.830760933333334,36.05637124084154,119.99826,0.80005324,-1.2884717e-06,1.3339188e-06,0.0,0.0,-20.83077,1.0,0.0,0.0,0.0,1.0,1.3339188e-06,-25419.04212749,10198913.0,-0.015288916,0.00020441157253468719,0.24897344999999999
baseline,4,0.002011,358,-1,bottom_cap_zone,1.0584565e-14,0.010000073,0.010000048,0,nan,nan,nan,nan,nan,0,-19.58051,49.58273535070218,120.0,0.80005062,0.0,0.0,0.0,0.0,-19.580521,1.0,0.0,0.0,0.0,1.0,0.0,-24110.29437038,15762066.0,-0.023603819,0.00020960094828394502,0.24897344999999999
baseline,4,0.002011,359,-1,interior,-1.3832533e-15,0.0099999942,0.019999918,0,nan,nan,nan,nan,nan,0,-0.9258999999999998,37.91632892510592,120.0,0.80005056,0.0,0.0,0.0,0.0,-0.92591012,1.0,0.0,0.0,0.0,1.0,0.0,-18720.41872236,22119384.0,-0.033162151,0.00035339131284947977,0.24897344999999999
baseline,4,0.002011,368,-1,edge,4.3197857e-14,0.020000679,9.3480857e-08,0,nan,nan,nan,nan,nan,0,-24.04586673333333,42.45449334525773,119.99895,0.80005115,-7.7281135e-07,8.1093896e-07,0.0,0.0,-24.045877,1.0,0.0,0.0,0.0,1.0,8.1093896e-07,-26162.82438735,8317568.5,-0.0124601,0.0001530911744582517,0.24897344999999999
baseline,4,0.002011,369,-1,edge,1.0044766e-13,0.020000456,0.0099999476,0,nan,nan,nan,nan,nan,0,-19.386008266666668,44.773864250119246,119.9977,0.80005389,-1.7053245e-06,1.7668328e-06,0.0,0.0,-19.386019,1.0,0.0,0.0,0.0,1.0,1.7668328e-06,-23615.36937946,14353978.0,-0.021495417,0.0003041400322629012,0.24897344999999999
baseline,4,0.002011,423,-1,bottom_cap_zone,0.010000224,-6.7906157e-15,2.230054e-07,0,nan,nan,nan,nan,nan,0,-20.830758966666664,36.05637050772344,119.99826,0.80005324,-1.2884713e-06,1.3339184e-06,0.0,0.0,-20.830769,1.0,0.0,0.0,0.0,1.0,1.3339184e-06,-25419.04247809,10198913.0,-0.015288916,0.00020441163844063404,0.24897344999999999
baseline,4,0.002011,424,-1,bottom_cap_zone,0.010000073,2.1255892e-14,0.010000048,0,nan,nan,nan,nan,nan,0,-19.58050833333333,49.5827352261669,120.0,0.80005062,0.0,0.0,0.0,0.0,-19.580519,1.0,0.0,0.0,0.0,1.0,0.0,-24110.29421656,15762066.0,-0.023603819,0.00020960094536954813,0.24897344999999999
baseline,4,0.002011,425,-1,interior,0.0099999942,-2.0138119e-14,0.019999918,0,nan,nan,nan,nan,nan,0,-0.9259023333333332,37.91633195926007,120.0,0.80005056,0.0,0.0,0.0,0.0,-0.92591238,1.0,0.0,0.0,0.0,1.0,0.0,-18720.41853905,22119382.0,-0.033162147,0.00035339131125838424,0.24897344999999999
baseline,4,0.002011,434,-1,bottom_cap_zone,0.010000288,0.010000288,1.8070614e-07,0,nan,nan,nan,nan,nan,0,-23.1067462,39.14574392255749,120.0,0.8000477,0.0,0.0,0.0,0.0,-23.106756,1.0,0.0,0.0,0.0,1.0,0.0,-25729.29920495,9439485.0,-0.014146695,0.00013754805507144917,0.24897344999999999
baseline,4,0.002011,435,-1,bottom_cap_zone,0.010000144,0.010000144,0.010000019,0,nan,nan,nan,nan,nan,0,-19.224295666666666,47.666346969459276,119.99934,0.80005151,-4.8932958e-07,5.0791004e-07,0.0,0.0,-19.224306,1.0,0.0,0.0,0.0,1.0,5.0791004e-07,-23945.81752058,15304079.0,-0.022918003,0.00025586472635650095,0.24897344999999999
baseline,4,0.002011,445,-1,edge,0.010000505,0.020000776,3.1092615e-08,0,nan,nan,nan,nan,nan,0,-24.917384366666667,45.05779302308008,119.99848,0.80005115,-1.1236265e-06,1.1886788e-06,0.0,0.0,-24.917395,1.0,0.0,0.0,0.0,1.0,1.1886788e-06,-27063.06317349,5708565.5,-0.0085395221,0.00013665702740947287,0.24897344999999999
baseline,4,0.002011,446,-1,edge,0.010000403,0.020000596,0.0099999234,0,nan,nan,nan,nan,nan,0,-19.807523933333332,43.11883053723234,120.0,0.80005026,0.0,0.0,0.0,0.0,-19.807533,1.0,0.0,0.0,0.0,1.0,0.0,-24020.31998624,12226362.0,-0.01830145,0.00034727372342491925,0.24897344999999999
baseline,4,0.002011,447,-1,lateral_boundary,0.010000373,0.020000519,0.019999871,0,nan,nan,nan,nan,nan,0,-0.7675308666666657,35.05539781537408,120.0,0.80004883,0.0,0.0,0.0,0.0,-0.76754075,1.0,0.0,0.0,0.0,1.0,0.0,-17602.10949001,16909996.0,-0.025346527,0.00043992896671722425,0.24897344999999999
baseline,4,0.002011,489,-1,edge,0.020000679,1.1325472e-13,9.3480708e-08,0,nan,nan,nan,nan,nan,0,-24.045866766666666,42.45449352866787,119.99895,0.80005115,-7.728126e-07,8.1094026e-07,0.0,0.0,-24.045876,1.0,0.0,0.0,0.0,1.0,8.1094026e-07,-26162.8243449,8317568.5,-0.0124601,0.00015309127470546964,0.24897344999999999
baseline,4,0.002011,490,-1,edge,0.020000456,1.3620958e-15,0.0099999476,0,nan,nan,nan,nan,nan,0,-19.3860017,44.77386429778177,119.9977,0.80005389,-1.7053231e-06,1.7668315e-06,0.0,0.0,-19.386011,1.0,0.0,0.0,0.0,1.0,1.7668315e-06,-23615.36832874,14353980.0,-0.021495419,0.00030414005694178565,0.24897344999999999
baseline,4,0.002011,500,-1,edge,0.020000776,0.010000505,3.1092551e-08,0,nan,nan,nan,nan,nan,0,-24.917382266666664,45.05779396399952,119.99848,0.80005115,-1.1236265e-06,1.1886789e-06,0.0,0.0,-24.917393,1.0,0.0,0.0,0.0,1.0,1.1886789e-06,-27063.06321563,5708566.0,-0.008539523,0.00013665704840471247,0.24897344999999999
baseline,4,0.002011,501,-1,edge,0.020000596,0.010000403,0.0099999234,0,nan,nan,nan,nan,nan,0,-19.807524866666665,43.11882823111823,120.0,0.80005026,0.0,0.0,0.0,0.0,-19.807535,1.0,0.0,0.0,0.0,1.0,0.0,-24020.31956988,12226365.0,-0.018301453,0.00034727369850044704,0.24897344999999999
baseline,4,0.002011,502,-1,lateral_boundary,0.020000519,0.010000373,0.019999871,0,nan,nan,nan,nan,nan,0,-0.7675269666666674,35.05538930711905,120.0,0.80004883,0.0,0.0,0.0,0.0,-0.76753694,1.0,0.0,0.0,0.0,1.0,0.0,-17602.1080179,16909998.0,-0.025346529,0.00043992899887531863,0.24897344999999999
