case,part,time,region,particle_count,axial_strain_top_proxy,axial_strain_height_proxy,volumetric_strain_divvel_proxy,porepress_mean,porepress_std,excess_mean,excess_std,divvel_mean,divvel_std,porepressrate_mean,porepressrate_std,kplastic_max,kplastic_mean,fi_min,fi_mean,fi_median,fi_max,sigma_xx_mean,sigma_yy_mean,sigma_zz_mean,sigma_xy_mean,sigma_xz_mean,sigma_yz_mean,p_eff_proxy,q_proxy,axial_stress_proxy,radial_stress_proxy,mean_pore_pressure_for_total_proxy,class_interior_count,class_lateral_count,class_top_count,class_bottom_count,class_edge_count,class_outside_count,label,porepressrate_maxabs
CaseT4b_RenormConfinement,0,0.0,center_core_small,2,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,T4b renormalized reference,0.0
CaseT4b_RenormConfinement,0,0.0,center_core_medium,15,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,T4b renormalized reference,0.0
CaseT4b_RenormConfinement,0,0.0,center_core_large,54,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,T4b renormalized reference,0.0
CaseT4b_RenormConfinement,0,0.0,full_excluding_caps_edges,259,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,T4b renormalized reference,0.0
CaseT4b_RenormConfinement,0,0.0,zhao_measurement_cylinder,45,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,T4b renormalized reference,0.0
CaseT4b_RenormConfinement,1,0.000503,center_core_small,2,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,T4b renormalized reference,0.0
CaseT4b_RenormConfinement,1,0.000503,center_core_medium,15,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,T4b renormalized reference,0.0
CaseT4b_RenormConfinement,1,0.000503,center_core_large,54,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,T4b renormalized reference,0.0
CaseT4b_RenormConfinement,1,0.000503,full_excluding_caps_edges,259,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,T4b renormalized reference,0.0
CaseT4b_RenormConfinement,1,0.000503,zhao_measurement_cylinder,45,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,T4b renormalized reference,0.0
CaseT4b_RenormConfinement,2,0.000704,center_core_small,1,-1.19054054253942e-07,,,1888.628760958,0.0,,,-0.027369045,0.0,18248944.0,,0.0,,,,,,,,,,,,4.720839266666666,3.027934300000126,2.7022164,5.730150699999999,,,,,,,,T4b renormalized reference,18248944.0
CaseT4b_RenormConfinement,2,0.000704,center_core_medium,15,-1.19054054253942e-07,,,1950.7231931487331,107.91516541351774,,,-0.026232198266666666,0.0010476571678012777,17489560.6,,0.0,,,,,,,,,,,,4.876450073333333,3.4099442700000266,2.6031538933333334,6.013098163333334,,,,,,,,T4b renormalized reference,18498122.0
CaseT4b_RenormConfinement,2,0.000704,center_core_large,45,-1.19054054253942e-07,,,1867.7269816910448,179.65235171810687,,,-0.02423868602222222,0.002355456735098968,16159954.6,,0.0,,,,,,,,,,,,4.669109305185185,3.5581452577777903,2.2970124666666667,5.855157724444444,,,,,,,,T4b renormalized reference,18498122.0
CaseT4b_RenormConfinement,2,0.000704,full_excluding_caps_edges,259,-1.19054054253942e-07,,,1927.9578540445523,441.4652881231536,,,-0.02251067370656371,0.004996935048309674,15006787.11969112,,0.0,,,,,,,,,,,,4.819977633848134,3.242960869498072,2.6580037208494214,5.90096459034749,,,,,,,,T4b renormalized reference,22526506.0
CaseT4b_RenormConfinement,2,0.000704,zhao_measurement_cylinder,45,-1.19054054253942e-07,,,1867.7269816910448,179.65235171810687,,,-0.02423868602222222,0.002355456735098968,16159954.6,,0.0,,,,,,,,,,,,4.669109305185185,3.5581452577777903,2.2970124666666667,5.855157724444444,,,,,,,,T4b renormalized reference,18498122.0
CaseT4b_RenormConfinement,3,0.000804,center_core_small,1,-1.1586486488301961e-06,,,3971.235718654,0.0,,,-0.03107007,0.0,20713856.0,,0.0,,,,,,,,,,,,9.927238696666668,14.517893410000028,0.24864309,14.7665365,,,,,,,,T4b renormalized reference,20713856.0
CaseT4b_RenormConfinement,3,0.000804,center_core_medium,15,-1.1586486488301961e-06,,,4035.4941038385336,216.76009104734362,,,-0.031104591466666668,0.001686744047776697,20735378.933333334,,0.0,,,,,,,,,,,,10.088634045555557,15.263390963333347,-0.08695992999999995,15.176431033333335,,,,,,,,T4b renormalized reference,22455812.0
CaseT4b_RenormConfinement,3,0.000804,center_core_large,45,-1.1586486488301961e-06,,,3859.615574793533,357.6498677235634,,,-0.029718826044444445,0.0027291010603263484,19811560.377777778,,0.0,,,,,,,,,,,,9.649080122814812,15.66942923155556,-0.7972060315555557,14.872223199999997,,,,,,,,T4b renormalized reference,23130036.0
CaseT4b_RenormConfinement,3,0.000804,full_excluding_caps_edges,259,-1.1586486488301961e-06,,,4296.828473563768,1842.6739645001333,,,-0.035343900432432435,0.021900339909522934,23561068.35907336,,0.0,,,,,,,,,,,,10.742539540128698,12.711358024015448,2.2683008574517376,14.97965888146718,,,,,,,,T4b renormalized reference,69122104.0
CaseT4b_RenormConfinement,3,0.000804,zhao_measurement_cylinder,45,-1.1586486488301961e-06,,,3859.615574793533,357.6498677235634,,,-0.029718826044444445,0.0027291010603263484,19811560.377777778,,0.0,,,,,,,,,,,,9.649080122814812,15.66942923155556,-0.7972060315555557,14.872223199999997,,,,,,,,T4b renormalized reference,23130036.0
CaseT4b_RenormConfinement,4,0.000905,center_core_small,1,-4.426216216324441e-06,,,3660.828001163,0.0,,,0.0046303077,0.0,-3087482.5,,0.0,,,,,,,,,,,,9.151375666666665,40.46486200000013,-17.825199,22.639663,,,,,,,,T4b renormalized reference,3087482.5
CaseT4b_RenormConfinement,4,0.000905,center_core_medium,15,-4.426216216324441e-06,,,4803.928340503267,656.1268841536045,,,-0.011469264826666667,0.007239259003999824,7643261.180000001,,0.0,,,,,,,,,,,,12.010451777777774,42.274359566666746,-16.1724546,26.101904966666662,,,,,,,,T4b renormalized reference,11091254.0
CaseT4b_RenormConfinement,4,0.000905,center_core_large,45,-4.426216216324441e-06,,,4895.920497162933,857.2902381881335,,,-0.015464304855555553,0.0085899227977004,10307647.43111111,,0.0,,,,,,,,,,,,12.240317655555556,44.8219579666667,-17.640987655555556,27.18097031111111,,,,,,,,T4b renormalized reference,19836810.0
CaseT4b_RenormConfinement,4,0.000905,full_excluding_caps_edges,259,-4.426216216324441e-06,,,8083.912881995898,8395.071596596097,,,-0.05650949075752896,0.09858898562221187,37668383.248532824,,0.0,,,,,,,,,,,,20.21141063261261,37.69585475042471,-4.91915920100386,32.77669554942084,,,,,,,,T4b renormalized reference,248814960.0
CaseT4b_RenormConfinement,4,0.000905,zhao_measurement_cylinder,45,-4.426216216324441e-06,,,4895.920497162933,857.2902381881335,,,-0.015464304855555553,0.0085899227977004,10307647.43111111,,0.0,,,,,,,,,,,,12.240317655555556,44.8219579666667,-17.640987655555556,27.18097031111111,,,,,,,,T4b renormalized reference,19836810.0
CaseT4b_RenormConfinement,5,0.001005,center_core_small,1,-1.1377432432568835e-05,,,14742.23079285,0.0,,,-0.16533662,0.0,110244340.0,,0.0,,,,,,,,,,,,36.849913333333326,100.61113700000043,-30.224178,70.38695899999999,,,,,,,,T4b renormalized reference,110244340.0
CaseT4b_RenormConfinement,5,0.001005,center_core_medium,15,-1.1377432432568835e-05,,,16872.314716814668,898.2344029953631,,,-0.1800884813333333,0.00452597142103198,120063440.0,,0.0,,,,,,,,,,,,42.18030484444445,102.18770786666695,-25.944833733333336,76.24287413333334,,,,,,,,T4b renormalized reference,123153180.0
CaseT4b_RenormConfinement,5,0.001005,center_core_large,45,-1.1377432432568835e-05,,,16126.883541031779,1725.8386983197267,,,-0.16759205533333332,0.01641980271752179,111732257.64444445,,0.0,,,,,,,,,,,,40.316666085925924,113.96122817555569,-35.65748603111111,78.30374214444444,,,,,,,,T4b renormalized reference,126733300.0
CaseT4b_RenormConfinement,5,0.001005,full_excluding_caps_edges,259,-1.1377432432568835e-05,,,22335.33011519767,35975.39382559826,,,-0.2126956341081081,0.4152738322276947,141781520.988417,,0.0,,,,,,,,,,,,55.84386642535393,101.77249998166026,-12.004466895752897,89.76803308590735,,,,,,,,T4b renormalized reference,1035660600.0
CaseT4b_RenormConfinement,5,0.001005,zhao_measurement_cylinder,45,-1.1377432432568835e-05,,,16126.883541031779,1725.8386983197267,,,-0.16759205533333332,0.01641980271752179,111732257.64444445,,0.0,,,,,,,,,,,,40.316666085925924,113.96122817555569,-35.65748603111111,78.30374214444444,,,,,,,,T4b renormalized reference,126733300.0
CaseT4b_RenormConfinement,6,0.001206,center_core_small,1,-2.7313243243232144e-05,,,27376.13308814,0.0,,,-0.020461805,0.0,13764412.0,,0.0,,,,,,,,,,,,68.39887333333333,344.5557800000032,-161.30498,183.2508,,,,,,,,T4b renormalized reference,13764412.0
CaseT4b_RenormConfinement,6,0.001206,center_core_medium,15,-2.7313243243232144e-05,,,59696.282577678,10674.857025704234,,,-0.36004241433333334,0.11707341272697412,239987611.46666667,,0.0,,,,,,,,,,,,149.25609900000003,327.2331172000041,-68.89931246666666,258.33380473333335,,,,,,,,T4b renormalized reference,313872290.0
CaseT4b_RenormConfinement,6,0.001206,center_core_large,45,-2.7313243243232144e-05,,,63397.78101438668,10449.83346210099,,,-0.3987840796666666,0.11950830016379183,265822303.82222223,,0.0,,,,,,,,,,,,158.5065831259259,525.4110316888928,-191.767438,333.64359368888887,,,,,,,,T4b renormalized reference,378137120.0
CaseT4b_RenormConfinement,6,0.001206,full_excluding_caps_edges,259,-2.7313243243232144e-05,,,176237.73688317384,734567.1855898103,,,-1.69911102007722,8.598766922507696,1132490087.019305,,0.0,,,,,,,,,,,,440.67817231441444,654.0601343671885,4.638082736293437,658.6982171034749,,,,,,,,T4b renormalized reference,18857832000.0
CaseT4b_RenormConfinement,6,0.001206,zhao_measurement_cylinder,45,-2.7313243243232144e-05,,,63397.78101438668,10449.83346210099,,,-0.3987840796666666,0.11950830016379183,265822303.82222223,,0.0,,,,,,,,,,,,158.5065831259259,525.4110316888928,-191.767438,333.64359368888887,,,,,,,,T4b renormalized reference,378137120.0
CaseT4b_RenormConfinement,7,0.001304,center_core_small,1,7.570770270248772e-05,,,57888.42398494,0.0,,,-0.46648461,0.0,311436640.0,,0.0,,,,,,,,,,,,144.57015266666667,179.74746700029115,24.738508,204.485975,,,,,,,,T4b renormalized reference,311436640.0
CaseT4b_RenormConfinement,7,0.001304,center_core_medium,23,7.570770270248772e-05,,,175068.91165374522,43467.63315416838,,,-1.6734718786956524,0.5004478766909947,1115517300.0,,0.0,,,,,,,,,,,,437.72160750724635,634.0925129130892,14.993265565217396,649.0857784782609,,,,,,,,T4b renormalized reference,1531255900.0
CaseT4b_RenormConfinement,7,0.001304,center_core_large,45,7.570770270248772e-05,,,147800.49926545733,47857.253133090504,,,-1.2922788753333332,0.6143932601421459,861492146.8888888,,0.0,,,,,,,,,,,,369.52001554074076,698.8435113778077,-96.3756587111111,602.4678526666667,,,,,,,,T4b renormalized reference,1531255900.0
CaseT4b_RenormConfinement,7,0.001304,full_excluding_caps_edges,259,7.570770270248772e-05,,,525093.5576972017,3243316.768847283,,,-5.342685247911197,38.45807975050783,3560744919.8069496,,0.0,,,,,,,,,,,,1313.073947966538,1501.311400050226,312.19968126640936,1813.5110813166025,,,,,,,,T4b renormalized reference,79897043000.0
CaseT4b_RenormConfinement,7,0.001304,zhao_measurement_cylinder,45,7.570770270248772e-05,,,147800.49926545733,47857.253133090504,,,-1.2922788753333332,0.6143932601421459,861492146.8888888,,0.0,,,,,,,,,,,,369.52001554074076,698.8435113778077,-96.3756587111111,602.4678526666667,,,,,,,,T4b renormalized reference,1531255900.0
CaseT4b_RenormConfinement,8,0.001394,center_core_small,1,0.0007032651351349117,,,-132183.1501427,0.0,,,6.1616778,0.0,-4106815700.0,,0.0,,,,,,,,,,,,-779.4118833333333,1818.7833500003774,433.11035,-1385.673,,,,,,,,T4b renormalized reference,4106815700.0
CaseT4b_RenormConfinement,8,0.001394,center_core_medium,25,0.0007032651351349117,,,-164105.5607076616,153383.09633907132,,,-0.26609145119999994,3.333943131456373,176539949.2,,0.0,,,,,,,,,,,,478.9268981333333,695.5639390003072,942.6361908,247.0722518,,,,,,,,T4b renormalized reference,4106815700.0
CaseT4b_RenormConfinement,8,0.001394,center_core_large,45,0.0007032651351349117,,,-144409.90727056688,170192.801262605,,,1.9257382115555557,3.620629258105713,-1284131692.6666667,,0.0,,,,,,,,,,,,80.74371874074073,733.7450608892327,569.9070926666666,-163.8379682222222,,,,,,,,T4b renormalized reference,4304667100.0
CaseT4b_RenormConfinement,8,0.001394,full_excluding_caps_edges,259,0.0007032651351349117,,,-668929.3665968953,1168714.9236456293,,,-8.791424247027027,159.52539884059317,5856434076.949807,,0.0,,,,,,,,,,,,2631.4023497580442,2431.1856227336616,1010.6119346023166,3441.7975573359076,,,,,,,,T4b renormalized reference,305090990000.0
CaseT4b_RenormConfinement,8,0.001394,zhao_measurement_cylinder,45,0.0007032651351349117,,,-144409.90727056688,170192.801262605,,,1.9257382115555557,3.620629258105713,-1284131692.6666667,,0.0,,,,,,,,,,,,80.74371874074073,733.7450608892327,569.9070926666666,-163.8379682222222,,,,,,,,T4b renormalized reference,4304667100.0
CaseT4b_RenormConfinement,9,0.001505,center_core_small,3,0.004467950135135235,,,-9471276.034165999,102524.70413142246,,,354.91316000000006,3.566919322132188,-236618633333.33334,,0.0,,,,,,,,,,,,-23145.069822222224,34639.12253333464,-52.321466666666616,-34691.444,,,,,,,,T4b renormalized reference,239928850000.0
CaseT4b_RenormConfinement,9,0.001505,center_core_medium,25,0.004467950135135235,,,-9509779.470357079,268921.40603675647,,,328.42882639999993,15.516326536929515,-218966856000.0,,0.0,,,,,,,,,,,,-20356.162541600002,26836.666795200737,-2465.0513448,-29301.718140000004,,,,,,,,T4b renormalized reference,242518200000.0
CaseT4b_RenormConfinement,9,0.001505,center_core_large,63,0.004467950135135235,,,-9044510.967145192,1027908.6142088536,,,329.2742434920635,30.431035158085184,-219535591428.57144,,0.0,,,,,,,,,,,,-20415.634130624338,20073.25327003216,-7033.465283936507,-27106.718553968254,,,,,,,,T4b renormalized reference,248220580000.0
CaseT4b_RenormConfinement,9,0.001505,full_excluding_caps_edges,259,0.004467950135135235,,,-14318175.524170319,8300205.770222171,,,459.34535801544405,651.3953625431795,-306234856393.8224,,0.0,,,,,,,,,,,,-26012.115012339767,18352.839317421094,-13776.88880072587,-32129.72811814672,,,,,,,,T4b renormalized reference,1525027400000.0
CaseT4b_RenormConfinement,9,0.001505,zhao_measurement_cylinder,45,0.004467950135135235,,,-9655894.248430245,385249.8808801157,,,341.2906648888889,21.891682404197738,-227543701333.33334,,0.0,,,,,,,,,,,,-22174.17024361482,26753.832402489643,-4338.281975288889,-31092.114377777783,,,,,,,,T4b renormalized reference,248220580000.0
CaseT4c_RawStagedLoading,0,0.0,center_core_small,2,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,raw staged,0.0
CaseT4c_RawStagedLoading,0,0.0,center_core_medium,15,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,raw staged,0.0
CaseT4c_RawStagedLoading,0,0.0,center_core_large,54,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,raw staged,0.0
CaseT4c_RawStagedLoading,0,0.0,full_excluding_caps_edges,259,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,raw staged,0.0
CaseT4c_RawStagedLoading,0,0.0,zhao_measurement_cylinder,45,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,raw staged,0.0
CaseT4c_RawStagedLoading,1,0.000503,center_core_small,2,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,raw staged,0.0
CaseT4c_RawStagedLoading,1,0.000503,center_core_medium,15,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,raw staged,0.0
CaseT4c_RawStagedLoading,1,0.000503,center_core_large,54,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,raw staged,0.0
CaseT4c_RawStagedLoading,1,0.000503,full_excluding_caps_edges,259,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,raw staged,0.0
CaseT4c_RawStagedLoading,1,0.000503,zhao_measurement_cylinder,45,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0,,,,,,,,raw staged,0.0
CaseT4c_RawStagedLoading,2,0.000704,center_core_small,1,-0.0,,,465.9760436965,0.0,,,-0.006749534,0.0,4500417.0,,0.0,,,,,,,,,,,,1.1647576133333333,0.7876181600000003,0.63967884,1.427297,,,,,,,,raw staged,4500417.0
CaseT4c_RawStagedLoading,2,0.000704,center_core_medium,15,-0.0,,,490.5909752215533,29.209980676839287,,,-0.006600668959999999,0.00026058905941238287,4400798.786666666,,0.0,,,,,,,,,,,,1.2263888155555553,0.8873913633333332,0.6347945733333333,1.5221859366666664,,,,,,,,raw staged,4655466.5
CaseT4c_RawStagedLoading,2,0.000704,center_core_large,45,-0.0,,,474.3109013379334,45.2496904333327,,,-0.0061750937111111105,0.0005567088495265314,4116931.9088888895,,0.0,,,,,,,,,,,,1.1857263093333332,0.9237698553333334,0.5698797391111111,1.4936495944444443,,,,,,,,raw staged,4655466.5
CaseT4c_RawStagedLoading,2,0.000704,full_excluding_caps_edges,259,-0.0,,,498.7517469757603,117.11497694617385,,,-0.005893408821621622,0.0013177882951147175,3928856.8864864865,,0.0,,,,,,,,,,,,1.246900112998713,0.8495755982239382,0.6805163808494209,1.530091979073359,,,,,,,,raw staged,5890176.5
CaseT4c_RawStagedLoading,2,0.000704,zhao_measurement_cylinder,45,-0.0,,,474.3109013379334,45.2496904333327,,,-0.0061750937111111105,0.0005567088495265314,4116931.9088888895,,0.0,,,,,,,,,,,,1.1857263093333332,0.9237698553333334,0.5698797391111111,1.4936495944444443,,,,,,,,raw staged,4655466.5
CaseT4c_RawStagedLoading,3,0.000804,center_core_small,1,-2.9905405415919795e-07,,,1086.513724258,0.0,,,-0.0092573967,0.0,6171904.5,,0.0,,,,,,,,,,,,2.7160242366666663,3.8604301900000006,0.14240411,4.0028343,,,,,,,,raw staged,6171904.5
CaseT4c_RawStagedLoading,3,0.000804,center_core_medium,15,-2.9905405415919795e-07,,,1110.4981548100468,61.43023274559611,,,-0.009248690393333335,0.0005064874218533257,6165633.5,,0.0,,,,,,,,,,,,2.7761973296666667,4.071616821000002,0.06178611566666667,4.133402936666666,,,,,,,,raw staged,6675951.0
CaseT4c_RawStagedLoading,3,0.000804,center_core_large,45,-2.9905405415919795e-07,,,1065.9088843804911,98.06585356171729,,,-0.008826408733333332,0.0008098287522606698,5884068.555555556,,0.0,,,,,,,,,,,,2.664772881037037,4.172828476888889,-0.11711277022222219,4.055715706666667,,,,,,,,raw staged,6843826.5
CaseT4c_RawStagedLoading,3,0.000804,full_excluding_caps_edges,259,-2.9905405415919795e-07,,,1186.3758347019386,486.401817297967,,,-0.010259323069498068,0.005762813732581872,6839149.882625482,,0.0,,,,,,,,,,,,2.966060826615187,3.402807078262549,0.6975227744401545,4.1003298527027034,,,,,,,,raw staged,18739936.0
CaseT4c_RawStagedLoading,3,0.000804,zhao_measurement_cylinder,45,-2.9905405415919795e-07,,,1065.9088843804911,98.06585356171729,,,-0.008826408733333332,0.0008098287522606698,5884068.555555556,,0.0,,,,,,,,,,,,2.664772881037037,4.172828476888889,-0.11711277022222219,4.055715706666667,,,,,,,,raw staged,6843826.5
CaseT4c_RawStagedLoading,4,0.000905,center_core_small,1,-1.1802702705454582e-06,,,1243.93676742,0.0,,,-0.0023486617,0.0,1565756.0,,0.0,,,,,,,,,,,,3.1095870333333337,11.067995750000103,-4.2690768,6.79891895,,,,,,,,raw staged,1565756.0
CaseT4c_RawStagedLoading,4,0.000905,center_core_medium,15,-1.1802702705454582e-06,,,1527.9066632356664,182.86812865091827,,,-0.006228485339999998,0.0019325087239442887,4151615.06,,0.0,,,,,,,,,,,,3.8198968088888896,11.610150173333361,-3.920203306666667,7.689946866666667,,,,,,,,raw staged,5256387.5
CaseT4c_RawStagedLoading,4,0.000905,center_core_large,45,-1.1802702705454582e-06,,,1531.8859169731868,245.85888895393853,,,-0.006952753786666667,0.00239364178794943,4634685.7515555555,,0.0,,,,,,,,,,,,3.8298374755555558,12.269911993333354,-4.350103853333334,7.919808140000001,,,,,,,,raw staged,7439976.0
CaseT4c_RawStagedLoading,4,0.000905,full_excluding_caps_edges,259,-1.1802702705454582e-06,,,2356.1204492034863,2215.1369473935015,,,-0.01745357735096525,0.026019165136031096,11634476.196988415,,0.0,,,,,,,,,,,,5.890735106949806,10.297164819498077,-0.9740414393822393,9.32312338011583,,,,,,,,raw staged,67346088.0
CaseT4c_RawStagedLoading,4,0.000905,zhao_measurement_cylinder,45,-1.1802702705454582e-06,,,1531.8859169731868,245.85888895393853,,,-0.006952753786666667,0.00239364178794943,4634685.7515555555,,0.0,,,,,,,,,,,,3.8298374755555558,12.269911993333354,-4.350103853333334,7.919808140000001,,,,,,,,raw staged,7439976.0
CaseT4c_RawStagedLoading,5,0.001005,center_core_small,1,-3.1025675678586495e-06,,,4147.658646978,0.0,,,-0.043316431,0.0,28882462.0,,0.0,,,,,,,,,,,,10.367669399999999,28.149985800000273,-8.3989878,19.750998,,,,,,,,raw staged,28882462.0
CaseT4c_RawStagedLoading,5,0.001005,center_core_medium,15,-3.1025675678586495e-06,,,4761.545656096733,278.3131233604558,,,-0.048244767933333335,0.0015933369814490781,32164049.866666667,,0.0,,,,,,,,,,,,11.903773888888887,28.755363333333555,-7.266468333333334,21.488895,,,,,,,,raw staged,33200608.0
CaseT4c_RawStagedLoading,5,0.001005,center_core_large,45,-3.1025675678586495e-06,,,4584.647527747399,481.0863520495776,,,-0.045545988800000006,0.004139651888971028,30364916.088888887,,0.0,,,,,,,,,,,,11.461509848148149,31.819283222222335,-9.751345633333333,22.06793758888889,,,,,,,,raw staged,34629592.0
CaseT4c_RawStagedLoading,5,0.001005,full_excluding_caps_edges,259,-3.1025675678586495e-06,,,6345.442979704834,9532.404001017028,,,-0.05952723325868726,0.11012335829622769,39680610.37065637,,0.0,,,,,,,,,,,,15.865100704646075,28.18122268652514,-2.9223810863706565,25.25884160015444,,,,,,,,raw staged,277422720.0
CaseT4c_RawStagedLoading,5,0.001005,zhao_measurement_cylinder,45,-3.1025675678586495e-06,,,4584.647527747399,481.0863520495776,,,-0.045545988800000006,0.004139651888971028,30364916.088888887,,0.0,,,,,,,,,,,,11.461509848148149,31.819283222222335,-9.751345633333333,22.06793758888889,,,,,,,,raw staged,34629592.0
CaseT4c_RawStagedLoading,6,0.001206,center_core_small,1,-8.027972973057018e-06,,,9956.077467113,0.0,,,-0.031510975,0.0,21039916.0,,0.0,,,,,,,,,,,,24.878929333333332,103.55886800000876,-44.160316,59.398551999999995,,,,,,,,raw staged,21039916.0
CaseT4c_RawStagedLoading,6,0.001206,center_core_medium,15,-8.027972973057018e-06,,,18622.266682217534,2926.298211508142,,,-0.12228173533333335,0.031601833767393124,81509678.8,,0.0,,,,,,,,,,,,46.55983098888888,100.45997953334076,-20.413488700000006,80.04649083333334,,,,,,,,raw staged,101677450.0
CaseT4c_RawStagedLoading,6,0.001206,center_core_large,45,-8.027972973057018e-06,,,19435.526389131177,2807.8834652961073,,,-0.13105832955555555,0.0317193673146649,87363082.53333333,,0.0,,,,,,,,,,,,48.59201204074077,154.10935891111367,-54.147560566666655,99.96179834444447,,,,,,,,raw staged,115916220.0
CaseT4c_RawStagedLoading,6,0.001206,full_excluding_caps_edges,259,-8.027972973057018e-06,,,49737.45778749757,195559.94438473624,,,-0.4783951492776062,2.283218696310636,318863231.4528957,,0.0,,,,,,,,,,,,124.36609688828827,185.21120127953742,0.8919627019305069,186.10316398146716,,,,,,,,raw staged,5045583900.0
CaseT4c_RawStagedLoading,6,0.001206,zhao_measurement_cylinder,45,-8.027972973057018e-06,,,19435.526389131177,2807.8834652961073,,,-0.13105832955555555,0.0317193673146649,87363082.53333333,,0.0,,,,,,,,,,,,48.59201204074077,154.10935891111367,-54.147560566666655,99.96179834444447,,,,,,,,raw staged,115916220.0
CaseT4c_RawStagedLoading,7,0.001306,center_core_small,1,1.9436216216056623e-05,,,18182.690716,0.0,,,-0.12341028,0.0,82390880.0,,0.0,,,,,,,,,,,,45.41616143333334,74.63098370026172,-4.3378277,70.29315600000001,,,,,,,,raw staged,82390880.0
CaseT4c_RawStagedLoading,7,0.001306,center_core_medium,23,1.9436216216056623e-05,,,51514.31570876129,12095.859035713696,,,-0.4723580426086957,0.14054418998039397,314866910.8695652,,0.0,,,,,,,,,,,,128.79996864202897,206.8002015957127,-9.066832421739132,197.73336917391305,,,,,,,,raw staged,430413730.0
CaseT4c_RawStagedLoading,7,0.001306,center_core_large,45,1.9436216216056623e-05,,,44739.683356520436,12603.732934010834,,,-0.3801537493333334,0.15833069484734935,253425279.7777778,,0.0,,,,,,,,,,,,111.85503589851851,225.24608560448837,-38.30902117111111,186.93706443333332,,,,,,,,raw staged,430413730.0
CaseT4c_RawStagedLoading,7,0.001306,full_excluding_caps_edges,259,1.9436216216056623e-05,,,154307.53515637745,887262.3554863111,,,-1.5713467463783781,10.403673099267992,1047286453.2007722,,0.0,,,,,,,,,,,,385.8607145208494,442.0891450401609,91.13461782741315,533.2237628675675,,,,,,,,raw staged,21873854000.0
CaseT4c_RawStagedLoading,7,0.001306,zhao_measurement_cylinder,45,1.9436216216056623e-05,,,44739.683356520436,12603.732934010834,,,-0.3801537493333334,0.15833069484734935,253425279.7777778,,0.0,,,,,,,,,,,,111.85503589851851,225.24608560448837,-38.30902117111111,186.93706443333332,,,,,,,,raw staged,430413730.0
CaseT4c_RawStagedLoading,8,0.001404,center_core_small,1,0.00021627175675664745,,,-21381.90134254,0.0,,,1.7195364,0.0,-1146072800.0,,0.0,,,,,,,,,,,,-233.8901833333333,509.8249550004182,105.99312,-403.83183499999996,,,,,,,,raw staged,1146072800.0
