case,label,kind,scale,relax,limiter,time,part,region,count,porepress_mean,porepress_min,porepress_max,excess_mean,porepressrate_mean,porepressrate_maxabs,divvel_mean,divvel_maxabs,velocity_max,kplastic_max
CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3,0.004825,18,center_core,45,688.6489738347111,-30397.71697769,21719.98177952,688.6489738347111,-20751724.966666665,337093950.0,0.03137383905111111,0.50451851,0.025306139778219633,0.0
CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3,0.004825,18,specimen_no_caps_edge,105,-8619.353654646553,-58192.58634726,32981.84552886,-8619.353654646553,-115245461.86190476,337093950.0,0.17329024971714282,0.50451851,0.03121011535869897,0.0
CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3,0.005026,19,all,407,27186.44815284594,-374668.2786236,465174.4732187,27186.44815284594,-41075551.7002457,1025507500.0,0.06161258480589681,1.5413539,0.058380062962310776,0.0
CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3,0.005026,19,center_core,45,31900.374199751335,-24691.53457301,133339.4750073,31900.374199751335,196157886.97777778,876195070.0,-0.2942744088444444,1.3148735,0.024626291259595142,0.0
CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3,0.005026,19,specimen_no_caps_edge,105,-10960.908343745275,-107337.4792151,133339.4750073,-10960.908343745275,10034023.085714286,876195070.0,-0.014547947761904755,1.3148735,0.030789018324584274,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.0,0,all,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.0,0,center_core,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.0,0,specimen_no_caps_edge,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.000503,1,all,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.000503,1,center_core,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.000503,1,specimen_no_caps_edge,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.000804,2,all,407,632.9717974725647,3.825858904116,1362.021307252,632.9717974725647,3532970.3441867325,7526067.0,-0.0052994558119828,0.011291088,0.00029019344208488525,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.000804,2,center_core,45,627.2367034510555,242.8336856286,774.4803221052,627.2367034510555,3636444.9511111123,4435425.5,-0.005453635519999999,0.0066526914,2.100043359092403e-05,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.000804,2,specimen_no_caps_edge,147,699.0619982319586,185.7127008813,1005.687898105,699.0619982319586,3959455.436734694,5638291.5,-0.005938634617006802,0.0084580779,3.057459600000004e-05,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.001005,3,all,407,1789.5462488918743,-2.380450610536,3779.237035022,1789.5462488918743,6483568.543402948,13487974.0,-0.009725353472923833,0.020239539,0.000490818005229075,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.001005,3,center_core,45,1906.3274844674866,902.3206966517,2299.99376773,1906.3274844674866,7294107.5,8654424.0,-0.010937904517777777,0.012980542,5.483188753322316e-05,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.001005,3,specimen_no_caps_edge,105,2208.506791983923,902.3206966517,2863.70582653,2208.506791983923,8165852.528571429,10430536.0,-0.012246579859999999,0.015648499,7.539291300000099e-05,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.001307,4,all,407,4467.690963739806,-109.7960576837,9264.389737151,4467.690963739806,9756472.763243245,19864534.0,-0.014634710097764127,0.029818565,0.0007024560749745492,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.001307,4,center_core,45,5119.7477137912,2861.406804407,6042.100098469,5119.7477137912,12022588.277777778,13897607.0,-0.018027036888888893,0.020845482,0.0001217900928951566,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.001307,4,specimen_no_caps_edge,105,5648.660706473477,2861.406804407,7186.452138123,5648.660706473477,12624005.51904762,15760596.0,-0.018930343828571426,0.023649182,0.0001545909949870255,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.001508,5,all,407,6454.138810756443,1105.240599935,11145.75907516,6454.138810756443,10122651.574520884,20553828.0,-0.01518397842031941,0.030838251,0.0007338431615578916,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.001508,5,center_core,45,8066.048345764578,6556.349166077,8968.521279701,8066.048345764578,13054138.266666668,14915118.0,-0.019576575955555557,0.022368418,0.0001662238156021183,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.001508,5,specimen_no_caps_edge,105,8739.82128888499,6556.349166077,9840.447518161,8739.82128888499,13150498.60952381,16304304.0,-0.01972757075238095,0.024459094,0.000196490739318912,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.00181,6,all,407,9184.520075011964,1267.864049292,16662.34450285,9184.520075011964,8232501.041081082,17878728.0,-0.01234875251007371,0.026865335,0.000655086324980849,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.00181,6,center_core,45,11669.687527757646,9253.759694171,13063.25475069,11669.687527757646,10926148.533333333,12402734.0,-0.01638495131111111,0.018604135,0.00022027294615433552,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.00181,6,specimen_no_caps_edge,105,12217.858957533084,9253.759694171,14175.81029605,12217.858957533084,10275183.919047618,12913427.0,-0.015410155828571429,0.019378822,0.00022624833045970308,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.002011,7,all,407,10483.32480068723,1404.162897408,19567.70169066,10483.32480068723,5811423.925798526,14575697.0,-0.008717136715552826,0.021935329,0.0005693880593839538,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.002011,7,center_core,45,13362.092900431113,10636.90959372,14995.49161284,13362.092900431113,7471129.222222222,8564352.0,-0.01120349634,0.012849775,0.0002521260944611597,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.002011,7,specimen_no_caps_edge,105,13727.15372522619,10636.90959372,16139.46096096,13727.15372522619,6488144.438095238,8616213.0,-0.009725881865714285,0.012935287,0.0002521260944611597,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.002312,8,all,407,11359.831329596798,1441.452998997,22245.29930674,11359.831329596798,1407923.2445872237,8563701.0,-0.0021118854202285013,0.012949703,0.00043502051399402767,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.002312,8,center_core,45,14265.414551888443,11533.87655633,16100.59328863,14265.414551888443,632296.2955111112,2705431.8,-0.0009463364858,0.0040399982,0.0002988600093760834,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.002312,8,specimen_no_caps_edge,105,14287.61687372162,11533.87655633,17179.2064054,14287.61687372162,-544114.1693523809,2705431.8,0.0008301044029428572,0.0040399982,0.0002988600093760834,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.002514,9,all,407,11059.083688945526,3003.924813765,18994.95452864,11059.083688945526,-1484462.79392629,7059689.0,0.0022266941324324326,0.010580467,0.0004884326788301348,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.002514,9,center_core,45,13770.901335490891,12087.14330987,15180.44496494,13770.901335490891,-4035199.5311111105,4453331.0,0.006057070720000001,0.0066841501,0.00032111690182548943,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.002514,9,specimen_no_caps_edge,105,14609.414087992378,12087.14330987,16239.96953821,14609.414087992378,-5215042.394285715,7059689.0,0.007818607441904761,0.010580467,0.00032111690182548943,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.002815,10,all,407,9872.760379884505,2400.119853631,18656.21354452,9872.760379884505,-5018202.7334078625,12614361.0,0.007527304338610565,0.018936519,0.0005307189704852089,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.002815,10,center_core,45,11385.03855427178,10013.37725424,13019.66655632,11385.03855427178,-9567762.033333333,10306320.0,0.014358620273333334,0.015467505,0.000337353763907775,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.002815,10,specimen_no_caps_edge,105,11867.604749015714,10013.37725424,13598.60510882,11867.604749015714,-10771801.842857143,12614361.0,0.016166248060000003,0.018936519,0.000337353763907775,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.003016,11,all,407,8624.105610993516,1805.699312131,17771.8726751,8624.105610993516,-6542685.97019656,14910718.0,0.009814029336683048,0.022396978,0.0005356613500000002,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.003016,11,center_core,45,9137.565185488489,7802.617120451,11443.30907719,9137.565185488489,-11583883.044444444,12677567.0,0.01738528928888889,0.019026283,0.0003321181327112288,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.003016,11,specimen_no_caps_edge,105,9357.285764224687,7802.617120451,11443.30907719,9357.285764224687,-12934598.133333333,14910718.0,0.01941970642857143,0.022396978,0.00034976422229529255,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.003318,12,all,407,7802.985458251607,1540.045784938,16962.83679542,7802.985458251607,3655135.9666584763,13242964.0,-0.005482704772432433,0.019891748,0.001682143693897295,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.003318,12,center_core,45,7596.481653595423,6496.219482513,11058.02120663,7596.481653595423,5020780.2422222225,11376611.0,-0.007519893411111112,0.017095033,0.0011743075709078257,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.003318,12,specimen_no_caps_edge,105,6919.885429788001,5327.740772851,11058.02120663,6919.885429788001,-30229.14600000002,11376611.0,7.685347057142853e-05,0.017095033,0.0013044951339849114,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.003519,13,all,407,11544.470914390859,5499.073953241,16901.7890898,11544.470914390859,23543958.882555284,63465100.0,-0.035315940644471744,0.095199578,0.0033721752481383625,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.003519,13,center_core,45,15025.236488911556,14128.63302619,16901.7890898,15025.236488911556,48306771.2,63465100.0,-0.07245332448888889,0.095199578,0.0028580738386425604,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.003519,13,specimen_no_caps_edge,105,13961.201199344856,12506.3112819,16901.7890898,13961.201199344856,31811505.65714286,63465100.0,-0.0477141098,0.095199578,0.0029747236739522632,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.003821,14,all,407,15148.778613666442,1988.009890864,29608.69118121,15148.778613666442,-2419603.05955774,101896220.0,0.003629403887223588,0.15277758,0.005801452636928419,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.003821,14,center_core,45,18334.99243722089,14180.31491214,21576.97330737,18334.99243722089,-41919143.13333333,101896220.0,0.06282878115555554,0.15277758,0.005033056300000028,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.003821,14,specimen_no_caps_edge,105,16123.591734167145,11866.17074259,21576.97330737,16123.591734167145,-27781246.81561905,101896220.0,0.04167878605904761,0.15277758,0.005033056300000028,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.004022,15,all,407,11542.697338702881,-6450.699426186,40753.21159474,11542.697338702881,-19662232.39066339,121101010.0,0.029493348154791155,0.18169247,0.007540131551594942,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.004022,15,center_core,45,3618.3400624936667,-6346.287762959,7863.27651461,3618.3400624936667,-61249062.733333334,121101010.0,0.09192201615555555,0.18169247,0.004494453553892003,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.004022,15,specimen_no_caps_edge,105,5939.899178186028,-6346.287762959,12888.0751736,5939.899178186028,-44034580.38095238,121101010.0,0.06612849131428572,0.18169247,0.005154482877472098,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.004323,16,all,407,7739.121617311761,-33575.42934358,55168.93284367,7739.121617311761,-7557809.359459461,148380750.0,0.011336708734152335,0.22261779,0.009912810300000002,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.004323,16,center_core,45,10516.779350443434,-7252.425783958,28873.67673043,10516.779350443434,51713654.32444444,148380750.0,-0.07750663328222221,0.22261779,0.005759646495216022,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.004323,16,specimen_no_caps_edge,105,7429.322936266006,-7252.425783958,28873.67673043,7429.322936266006,20584680.48,148380750.0,-0.030746122558095237,0.22261779,0.0065873158812166455,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.004524,17,all,407,5467.632939226326,-19744.94453033,34479.02490622,5467.632939226326,-5601408.119041769,123704050.0,0.00840211099105651,0.18559177,0.011396125000000019,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.004524,17,center_core,45,18419.872613183936,8902.953939403,34479.02490622,18419.872613183936,42167696.666666664,102379950.0,-0.06324807635555554,0.15368095,0.007035272811498421,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.004524,17,specimen_no_caps_edge,105,16840.25015753314,8902.953939403,34479.02490622,16840.25015753314,6981601.314285714,102379950.0,-0.010480268787619047,0.15368095,0.007880708496251035,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.004826,18,all,407,-1559.3858257959544,-52993.30200662,28846.41241696,-1559.3858257959544,-32742883.944717444,188464750.0,0.049114320400737106,0.2823807,0.013280780000000233,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.004826,18,center_core,45,6221.103841217872,681.1351341343,16111.80258213,6221.103841217872,-95804259.2,188464750.0,0.14361202206666668,0.2823807,0.008578487230662606,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.004826,18,specimen_no_caps_edge,105,727.7014228118104,-7574.0003056,16111.80258213,727.7014228118104,-91279247.52380952,188464750.0,0.13692752194285715,0.2823807,0.009339479530437206,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.005027,19,all,407,-9345.900887790986,-70999.07930248,53819.84515318,-9345.900887790986,-38364506.02997543,277123740.0,0.05754674749877149,0.41574359,0.01413769300000035,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.005027,19,center_core,45,-23662.973195734798,-44034.78021716,-6387.539974596,-23662.973195734798,-150747564.8,277123740.0,0.22611698977777775,0.41574359,0.007751587583686952,0.0
CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3,0.005027,19,specimen_no_caps_edge,105,-24217.65305837215,-44034.78021716,-6387.539974596,-24217.65305837215,-124211227.25714286,277123740.0,0.1864052312,0.41574359,0.00933601969148213,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.0,0,all,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.0,0,center_core,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.0,0,specimen_no_caps_edge,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.000503,1,all,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.000503,1,center_core,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.000503,1,specimen_no_caps_edge,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.000804,2,all,407,632.9717974725647,3.825858904116,1362.021307252,632.9717974725647,3532970.3441867325,7526067.0,-0.0052994558119828,0.011291088,0.00029019344208488525,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.000804,2,center_core,45,627.2367034510555,242.8336856286,774.4803221052,627.2367034510555,3636444.9511111123,4435425.5,-0.005453635519999999,0.0066526914,2.100043359092403e-05,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.000804,2,specimen_no_caps_edge,147,699.0619982319586,185.7127008813,1005.687898105,699.0619982319586,3959455.436734694,5638291.5,-0.005938634617006802,0.0084580779,3.057459600000004e-05,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.001005,3,all,407,1789.5462488918743,-2.380450610536,3779.237035022,1789.5462488918743,6483568.543402948,13487974.0,-0.009725353472923833,0.020239539,0.000490818005229075,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.001005,3,center_core,45,1906.3274844674866,902.3206966517,2299.99376773,1906.3274844674866,7294107.5,8654424.0,-0.010937904517777777,0.012980542,5.483188753322316e-05,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.001005,3,specimen_no_caps_edge,105,2208.506791983923,902.3206966517,2863.70582653,2208.506791983923,8165852.528571429,10430536.0,-0.012246579859999999,0.015648499,7.539291300000099e-05,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.001307,4,all,407,4467.690963739806,-109.7960576837,9264.389737151,4467.690963739806,9756472.763243245,19864534.0,-0.014634710097764127,0.029818565,0.0007024560749745492,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.001307,4,center_core,45,5119.7477137912,2861.406804407,6042.100098469,5119.7477137912,12022588.277777778,13897607.0,-0.018027036888888893,0.020845482,0.0001217900928951566,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.001307,4,specimen_no_caps_edge,105,5648.660706473477,2861.406804407,7186.452138123,5648.660706473477,12624005.51904762,15760596.0,-0.018930343828571426,0.023649182,0.0001545909949870255,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.001508,5,all,407,6454.138810756443,1105.240599935,11145.75907516,6454.138810756443,10122651.574520884,20553828.0,-0.01518397842031941,0.030838251,0.0007338431615578916,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.001508,5,center_core,45,8066.048345764578,6556.349166077,8968.521279701,8066.048345764578,13054138.266666668,14915118.0,-0.019576575955555557,0.022368418,0.0001662238156021183,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.001508,5,specimen_no_caps_edge,105,8739.82128888499,6556.349166077,9840.447518161,8739.82128888499,13150498.60952381,16304304.0,-0.01972757075238095,0.024459094,0.000196490739318912,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.00181,6,all,407,9184.520075011964,1267.864049292,16662.34450285,9184.520075011964,8232501.041081082,17878728.0,-0.01234875251007371,0.026865335,0.000655086324980849,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.00181,6,center_core,45,11669.687527757646,9253.759694171,13063.25475069,11669.687527757646,10926148.533333333,12402734.0,-0.01638495131111111,0.018604135,0.00022027294615433552,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.00181,6,specimen_no_caps_edge,105,12217.858957533084,9253.759694171,14175.81029605,12217.858957533084,10275183.919047618,12913427.0,-0.015410155828571429,0.019378822,0.00022624833045970308,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.002011,7,all,407,10483.32480068723,1404.162897408,19567.70169066,10483.32480068723,5811423.925798526,14575697.0,-0.008717136715552826,0.021935329,0.0005693880593839538,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.002011,7,center_core,45,13362.092900431113,10636.90959372,14995.49161284,13362.092900431113,7471129.222222222,8564352.0,-0.01120349634,0.012849775,0.0002521260944611597,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.002011,7,specimen_no_caps_edge,105,13727.15372522619,10636.90959372,16139.46096096,13727.15372522619,6488144.438095238,8616213.0,-0.009725881865714285,0.012935287,0.0002521260944611597,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.002312,8,all,407,11359.831329596798,1441.452998997,22245.29930674,11359.831329596798,1407923.2445872237,8563701.0,-0.0021118854202285013,0.012949703,0.00043502051399402767,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.002312,8,center_core,45,14265.414551888443,11533.87655633,16100.59328863,14265.414551888443,632296.2955111112,2705431.8,-0.0009463364858,0.0040399982,0.0002988600093760834,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.002312,8,specimen_no_caps_edge,105,14287.61687372162,11533.87655633,17179.2064054,14287.61687372162,-544114.1693523809,2705431.8,0.0008301044029428572,0.0040399982,0.0002988600093760834,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.002514,9,all,407,11059.083688945526,3003.924813765,18994.95452864,11059.083688945526,-1484462.79392629,7059689.0,0.0022266941324324326,0.010580467,0.0004884326788301348,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.002514,9,center_core,45,13770.901335490891,12087.14330987,15180.44496494,13770.901335490891,-4035199.5311111105,4453331.0,0.006057070720000001,0.0066841501,0.00032111690182548943,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.002514,9,specimen_no_caps_edge,105,14609.414087992378,12087.14330987,16239.96953821,14609.414087992378,-5215042.394285715,7059689.0,0.007818607441904761,0.010580467,0.00032111690182548943,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.002815,10,all,407,9872.760379884505,2400.119853631,18656.21354452,9872.760379884505,-5018202.7334078625,12614361.0,0.007527304338610565,0.018936519,0.0005307189704852089,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.002815,10,center_core,45,11385.03855427178,10013.37725424,13019.66655632,11385.03855427178,-9567762.033333333,10306320.0,0.014358620273333334,0.015467505,0.000337353763907775,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.002815,10,specimen_no_caps_edge,105,11867.604749015714,10013.37725424,13598.60510882,11867.604749015714,-10771801.842857143,12614361.0,0.016166248060000003,0.018936519,0.000337353763907775,0.0
CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3,0.003016,11,all,407,8624.105610993516,1805.699312131,17771.8726751,8624.105610993516,-6542685.97019656,14910718.0,0.009814029336683048,0.022396978,0.0005356613500000002,0.0
