run,code,excluded,dtmin_adjustments,steps,runtime_s,TimeMax_s,TimeOut_s,drain_start_s,cv_m2_s,q0_target_abs_Pa,MechanicalTopLoadQ0_Pa,MechanicalTopLoadArea_m2,MechanicalTopLoadRampEnd_s,MechanicalTopLoadMaxForceAbs_N,MechanicalTopLoadMaxAccelAbs_m_s2,peak_excess_maxAbs_Pa,final_excess_maxAbs_Pa,final_bottom_excess_mean_Pa,final_top_drained_excess_maxAbs_Pa,final_bottom_no_flux_proxy_Pa,final_velocity_max_mps,bottom_rmse_q0_Pa,profile_rmse_q0_Pa,load_route
cpu,0,0,0,20975,440.932983,0.02,0.001,0.005,0.2733413500446425,10000.0,-10000.0,0.1,0.005,1000.0,476.19,589684.2742723,589684.2742723,571999.5842035001,0.0,-1.9341240499634296,0.1356249600000011,272384.90554238076,440096.41205961816,MechanicalTopLoad=1 CPU top material surface traction; no AccInput
