case,configured_dp,excess_count,excess_max,excess_maxAbs,excess_mean,excess_median,excess_p90_abs,excess_p95_abs,excess_p99_abs,frame_index,kind,mode,r_over_R_max,r_over_R_min,resolution,time
finer_diffusion,0.008,7,751.7173746112,751.7173746112,750.7205486945143,751.7173687215,751.7173732888,751.7173739499999,751.71737447896,2,diffusion,4,0.2,0.0,finer,0.002011
finer_diffusion,0.008,74,757.7929916668,757.7929916668,755.1626878723498,755.48213927515,757.4130898897299,757.7929862129249,757.79299092147,2,diffusion,4,0.4,0.2,finer,0.002011
finer_diffusion,0.008,170,745.7133794245,745.7133794245,727.3658219051356,729.64069283875,741.3693367696701,745.7133708393401,745.7133770695821,2,diffusion,4,0.6,0.4,finer,0.002011
finer_diffusion,0.008,234,696.4628892278,696.4628892278,678.7037354103222,676.4266833849999,693.1452807189,693.1452831725351,696.462884299587,2,diffusion,4,0.8,0.6,finer,0.002011
finer_diffusion,0.008,254,657.4079917146,657.4079917146,649.5155191126067,650.1078273568,654.86724781375,657.4079800393799,657.407987612674,2,diffusion,4,0.9,0.8,finer,0.002011
finer_diffusion,0.008,156,641.3187681402,641.3187681402,636.5455171091066,636.9356978170999,638.8911545585499,641.31876304235,641.318766398465,2,diffusion,4,0.95,0.9,finer,0.002011
finer_diffusion,0.008,126,631.5078237123,631.5078237123,629.1547252801096,628.0233320041,631.5078081687,631.507815515725,631.507823481625,2,diffusion,4,1.0,0.95,finer,0.002011
finer_diffusion,0.008,7,608.3880421678,608.3880421678,606.8796982887143,608.3880299194,608.38803768712,608.38803992746,608.388041719732,3,diffusion,4,0.2,0.0,finer,0.003056
finer_diffusion,0.008,74,614.2323643743,614.2323643743,609.1775745469431,609.1419064857,613.96908306242,614.23236183235,614.232363712847,3,diffusion,4,0.4,0.2,finer,0.003056
finer_diffusion,0.008,170,595.7045164496,595.7045164496,582.9959675320716,583.3440457968,590.6718367551599,595.7044970826,595.704509199361,3,diffusion,4,0.6,0.4,finer,0.003056
finer_diffusion,0.008,234,558.5817358282,558.5817358282,547.5721915018931,545.1730252597,556.5616165178401,556.5616335065,558.5817253262339,3,diffusion,4,0.8,0.6,finer,0.003056
finer_diffusion,0.008,254,536.8893708263,536.8893708263,530.1797158320371,529.46159268625,535.4532944074199,536.88935707424,536.8893663666021,3,diffusion,4,0.9,0.8,finer,0.003056
finer_diffusion,0.008,156,526.0549387554,526.0549387554,519.2573711032798,519.4450958683999,522.8768186150501,526.0549265475249,526.054936378175,3,diffusion,4,0.95,0.9,finer,0.003056
finer_diffusion,0.008,126,524.3756950905,524.3756950905,518.4915003193961,518.41963799645,520.7682796668,520.76835220505,524.375644144275,3,diffusion,4,1.0,0.95,finer,0.003056
finer_diffusion,0.008,7,610.5979605192,610.5979605192,610.5641897544714,610.5585595462,610.57432997904,610.58614524912,610.595597465184,4,diffusion,4,0.2,0.0,finer,0.004022
finer_diffusion,0.008,74,617.287224984,617.287224984,615.6958256328365,616.21050652635,617.28721224466,617.287214756935,617.287219599958,4,diffusion,4,0.4,0.2,finer,0.004022
finer_diffusion,0.008,170,613.3829329937,613.3829329937,600.0147338120393,603.14877625285,611.09765676874,613.382916369385,613.38292481795,4,diffusion,4,0.6,0.4,finer,0.004022
finer_diffusion,0.008,234,558.1452042709,558.1452042709,536.9145207036319,535.0410789703501,554.2837695232399,554.2837855150449,558.145181163667,4,diffusion,4,0.8,0.6,finer,0.004022
finer_diffusion,0.008,254,508.3435490423,508.3435490423,494.48658194006987,495.63887266165,503.41811864383004,508.343537502745,508.34354699293294,4,diffusion,4,0.9,0.8,finer,0.004022
finer_diffusion,0.008,156,475.1713242575,475.1713242575,469.75033228257104,471.7130527114,474.2056853523,475.17129834065,475.1713133929,4,diffusion,4,0.95,0.9,finer,0.004022
finer_diffusion,0.008,126,495.8916052082,495.8916052082,485.2071272064928,488.28631110649997,495.89140231125,495.891475435075,495.891561280275,4,diffusion,4,1.0,0.95,finer,0.004022
finer_diffusion,0.008,7,539.7424507934,539.7424507934,534.6322472973,533.7805461698,536.16531732002,537.9538840567101,539.384737446062,5,diffusion,4,0.2,0.0,finer,0.005067
finer_diffusion,0.008,74,551.3186074472,551.3186074472,545.0947814574029,547.14587724115,551.31857742617,551.318583923965,551.3185998335921,5,diffusion,4,0.4,0.2,finer,0.005067
finer_diffusion,0.008,170,552.3716855146,552.3716855146,541.7906837627598,546.33095171885,552.29581827785,552.3716478295449,552.371664805597,5,diffusion,4,0.6,0.4,finer,0.005067
finer_diffusion,0.008,234,493.397315706,493.397315706,463.4624096889912,459.90617769635,485.32823524877,485.32826124321,493.39726058179906,5,diffusion,4,0.8,0.6,finer,0.005067
finer_diffusion,0.008,254,431.1090295492,431.1090295492,413.9282163930378,420.19986597875,428.69889872250997,431.108996675555,431.109012993581,5,diffusion,4,0.9,0.8,finer,0.005067
finer_diffusion,0.008,156,414.9473851602,414.9473851602,396.34907651158414,392.28058631265003,414.9471058431,414.94718295884996,414.94729155230505,5,diffusion,4,0.95,0.9,finer,0.005067
finer_diffusion,0.008,126,449.8239948359,449.8239948359,423.23963681342855,425.07279987415,449.82368041480004,449.8237547264,449.8238239942,5,diffusion,4,1.0,0.95,finer,0.005067
finer_diffusion,0.008,7,494.7310074273,494.7310074273,488.11805720478566,487.015900158,490.10194434594007,492.41647588662005,494.268101119164,6,diffusion,4,0.2,0.0,finer,0.006032
finer_diffusion,0.008,74,480.6149248816,480.6149248816,466.37064428494733,463.6379263747,480.61491789044,480.61492084349004,480.61492359526704,6,diffusion,4,0.4,0.2,finer,0.006032
finer_diffusion,0.008,170,448.0265065924,448.0265065924,427.6881699245203,429.9646321416,442.42119570758007,448.02648438871995,448.026501568154,6,diffusion,4,0.6,0.4,finer,0.006032
finer_diffusion,0.008,234,397.8797804823,397.8797804823,379.6252035966225,378.1550018181,393.32645689826006,393.326484067845,397.879756922688,6,diffusion,4,0.8,0.6,finer,0.006032
finer_diffusion,0.008,254,357.7490883646,357.7490883646,349.43054299230636,348.3013552614,356.00552231151,357.74905465795,357.749074243521,6,diffusion,4,0.9,0.8,finer,0.006032
finer_diffusion,0.008,156,343.1225336584,343.1225336584,339.40861764499317,338.99482960989997,343.12236616585,343.12241133777496,343.122506417975,6,diffusion,4,0.95,0.9,finer,0.006032
finer_diffusion,0.008,126,330.8466891714,330.8466891714,318.9400792785523,319.3775024411,330.84635957945,330.846494630075,330.846621980775,6,diffusion,4,1.0,0.95,finer,0.006032
higher_compression,0.0065,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,4,0.2,0.0,higher,0.0
higher_compression,0.0065,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,4,0.4,0.2,higher,0.0
higher_compression,0.0065,314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,4,0.6,0.4,higher,0.0
higher_compression,0.0065,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,4,0.8,0.6,higher,0.0
higher_compression,0.0065,408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,4,0.9,0.8,higher,0.0
higher_compression,0.0065,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,4,0.95,0.9,higher,0.0
higher_compression,0.0065,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,4,1.0,0.95,higher,0.0
higher_compression,0.0065,19,71.33488724797,71.33488724797,70.16374379150211,71.33486898296,71.33488061090199,71.334882547396,71.3348863078552,1,compression,4,0.2,0.0,higher,0.001046
higher_compression,0.0065,104,96.55307870135,96.55307870135,87.27832061211856,85.418849834265,96.27626018555401,96.5115484948975,96.5530784185289,1,compression,4,0.4,0.2,higher,0.001046
higher_compression,0.0065,314,121.061142791,121.061142791,113.46627478304815,115.66890366435001,121.06112772339,121.06113270587,121.06113857737701,1,compression,4,0.6,0.4,higher,0.001046
higher_compression,0.0065,512,139.6963593223,139.6963593223,130.3528155938326,130.30662755835,137.12698412135998,138.41317761275,139.696353839025,1,compression,4,0.8,0.6,higher,0.001046
higher_compression,0.0065,408,148.6446430675,148.6446430675,145.5794126677279,145.856967269,148.64462461025002,148.64462978935,148.644638731763,1,compression,4,0.9,0.8,higher,0.001046
higher_compression,0.0065,290,153.4542687775,153.4542687775,149.66655737731475,149.3958660764,153.31339614934998,153.4542601448,153.45426440387797,1,compression,4,0.95,0.9,higher,0.001046
higher_compression,0.0065,288,151.9302412004,151.9302412004,149.2829707305506,148.86546425465002,151.93023169291,151.93023590144,151.930239746043,1,compression,4,1.0,0.95,higher,0.001046
higher_compression,0.0065,19,332.8697273315,332.8697273315,323.9088241669421,332.8696932109,332.86971597084,332.86972034957,332.869725935114,2,compression,4,0.2,0.0,higher,0.002026
higher_compression,0.0065,104,348.2858889452,348.2858889452,338.8301775559846,343.2116528339,347.26525779976,348.13277911536,348.28588618238905,2,compression,4,0.4,0.2,higher,0.002026
higher_compression,0.0065,314,322.5592329615,322.5592329615,314.0382421540004,314.2552697144,317.95847158075003,322.55920926388,322.55922810775604,2,compression,4,0.6,0.4,higher,0.002026
higher_compression,0.0065,512,320.8852817416,320.8852817416,301.3062704412665,300.84211321595,317.49439408195,318.501575027175,320.62306192367004,2,compression,4,0.8,0.6,higher,0.002026
higher_compression,0.0065,408,276.4634838942,276.4634838942,261.563068632259,260.7231345786,274.28365382713,276.46346301287497,276.46347326926,2,compression,4,0.9,0.8,higher,0.002026
higher_compression,0.0065,290,245.1749109206,245.1749109206,238.41617228104639,239.87160055175002,242.84420771832,242.84421930148,245.174898549712,2,compression,4,0.95,0.9,higher,0.002026
higher_compression,0.0065,288,234.6022686362,234.6022686362,228.34786117427842,227.7906875791,231.74333514861,234.602245325565,234.60225499717401,2,compression,4,1.0,0.95,higher,0.002026
higher_compression,0.0065,19,7.381294462042,23.22425623131,-17.841740208248314,-23.22423598334,23.22424605096,23.224247207055,23.224254426459,3,compression,4,0.2,0.0,higher,0.003006
higher_compression,0.0065,104,-30.25820566548,36.84387228501,-34.55942244343404,-35.552848637690005,36.843854000484,36.84385924533,36.8438636470343,3,compression,4,0.4,0.2,higher,0.003006
higher_compression,0.0065,314,-9.268409287178,31.17996374721,-18.003095896133182,-16.452680604675002,28.323945626871996,31.179944407146,31.1799549766024,3,compression,4,0.6,0.4,higher,0.003006
higher_compression,0.0065,512,-1.370873984978,7.547011346089,-4.000185737222653,-3.493398831534,5.7328650139849,5.80594832040215,7.547004934402171,3,compression,4,0.8,0.6,higher,0.003006
higher_compression,0.0065,408,-2.136622462883,6.050073976649,-4.4414429843292185,-4.7973953833755,5.6431958624151,6.0500624450661995,6.050070375560161,3,compression,4,0.9,0.8,higher,0.003006
higher_compression,0.0065,290,5.629472556607,5.629472556607,2.378691864877299,1.930794179319,5.1627271285094,5.1627462870334995,5.629464499510389,3,compression,4,0.95,0.9,higher,0.003006
higher_compression,0.0065,288,12.18438903807,12.18438903807,5.58474919715049,5.016304081314,7.0804873285145,12.1843678800295,12.1843833811847,3,compression,4,1.0,0.95,higher,0.003006
higher_compression,0.0065,19,193.2554215371,193.2554215371,159.9213257642684,153.2571521885,167.69402233760002,170.25016254771003,188.654369739222,4,compression,4,0.2,0.0,higher,0.004052
higher_compression,0.0065,104,166.4021514727,166.4021514727,154.7933289869961,151.0850806991,166.40213544673998,166.402142850685,166.402147792067,4,compression,4,0.4,0.2,higher,0.004052
higher_compression,0.0065,314,175.0121067399,175.0121067399,167.7922817930273,169.34796532895,174.89661885598,174.96535477244,175.012090764425,4,compression,4,0.6,0.4,higher,0.004052
higher_compression,0.0065,512,154.0221335805,154.0221335805,139.85449926341923,139.15319766105,144.86020986814998,147.474339534945,154.022128242132,4,compression,4,0.8,0.6,higher,0.004052
higher_compression,0.0065,408,137.9021053148,137.9021053148,131.34885436685454,132.8691146991,137.12382737637,137.902073825525,137.90209685303202,4,compression,4,0.9,0.8,higher,0.004052
higher_compression,0.0065,290,123.5313667454,123.5313667454,117.587280627548,117.44043039015,123.21029398297,123.21034896185,123.531342443116,4,compression,4,0.95,0.9,higher,0.004052
higher_compression,0.0065,288,116.8757502299,116.8757502299,108.45524943763276,112.65998147135,116.79566914913,116.87562415799,116.87567388813801,4,compression,4,1.0,0.95,higher,0.004052
higher_compression,0.0065,19,-38.78147120019,107.3167990411,-50.94944087540631,-38.78151430087,65.89078004437799,70.03340782692706,99.8601207982654,5,compression,4,0.2,0.0,higher,0.005032
higher_compression,0.0065,104,-2.471054547809,22.10598683771,-5.862452170394535,-4.570330987369999,9.1025745791819,22.105947403911,22.1059702107316,5,compression,4,0.4,0.2,higher,0.005032
higher_compression,0.0065,314,-4.888033529935,11.19013251136,-9.206181350358856,-10.501491943325,11.190113670841,11.190120207248501,11.190130051122601,5,compression,4,0.6,0.4,higher,0.005032
higher_compression,0.0065,512,-11.51908336323,33.91774001133,-19.567809743913294,-19.50678142778,28.599125972706,28.653918564047,33.33869405621712,5,compression,4,0.8,0.6,higher,0.005032
higher_compression,0.0065,408,-16.34235798843,32.75994584039,-24.140999662499222,-22.594157670905,32.759915801083,32.759930724105,32.7599414251232,5,compression,4,0.9,0.8,higher,0.005032
higher_compression,0.0065,290,-22.72213208552,52.41413599196,-33.4373971132525,-30.803413549765,47.441064203692,47.4411122620875,52.4141141316821,5,compression,4,0.95,0.9,higher,0.005032
higher_compression,0.0065,288,-10.37128196613,64.95477095059,-31.563082655919818,-30.389273545205,44.660424188360004,64.954690289968,64.9547382098831,5,compression,4,1.0,0.95,higher,0.005032
higher_compression,0.0065,19,-104.484922666,144.4355771776,-111.77299923121052,-104.4849657163,120.9053397985,123.25836375529005,140.20013449313802,6,compression,4,0.2,0.0,higher,0.006012
higher_compression,0.0065,104,-82.96360639895,93.36598221801,-86.93084739289924,-83.452944953165,92.10639227387199,93.3659403143045,93.3659708896827,6,compression,4,0.4,0.2,higher,0.006012
higher_compression,0.0065,314,-83.70283351058,99.32799017868,-93.3638342379048,-94.626475959065,98.451697574227,99.3279363223015,99.3279582628291,6,compression,4,0.6,0.4,higher,0.006012
higher_compression,0.0065,512,-69.62315255331,114.4124394731,-91.36514057966542,-91.579158046735,99.948204960772,109.93750164682498,114.412395166656,6,compression,4,0.8,0.6,higher,0.006012
higher_compression,0.0065,408,-62.67097628547,116.7600391353,-96.42038684465331,-96.941690623145,114.466755139,116.759930585685,116.76001006250401,6,compression,4,0.9,0.8,higher,0.006012
higher_compression,0.0065,290,-52.67305198663,122.6856951965,-84.65370633210917,-77.824418347635,122.68542985485,122.68549988849999,122.68558222702801,6,compression,4,0.95,0.9,higher,0.006012
higher_compression,0.0065,288,-16.87452521885,156.2703039477,-91.88757608363139,-83.64249955631,156.26994800142,156.270069181865,156.270180905737,6,compression,4,1.0,0.95,higher,0.006012
higher_diffusion,0.0065,19,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,diffusion,4,0.2,0.0,higher,0.0
higher_diffusion,0.0065,104,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,diffusion,4,0.4,0.2,higher,0.0
higher_diffusion,0.0065,314,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,diffusion,4,0.6,0.4,higher,0.0
higher_diffusion,0.0065,512,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,diffusion,4,0.8,0.6,higher,0.0
higher_diffusion,0.0065,408,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,diffusion,4,0.9,0.8,higher,0.0
higher_diffusion,0.0065,290,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,diffusion,4,0.95,0.9,higher,0.0
higher_diffusion,0.0065,288,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,diffusion,4,1.0,0.95,higher,0.0
higher_diffusion,0.0065,19,761.1444069486,761.1444069486,758.1242565452684,761.1443949859,761.1444054946401,761.14440565314,761.1444066895081,1,diffusion,4,0.2,0.0,higher,0.001046
higher_diffusion,0.0065,104,787.6615365768,787.6615365768,781.3425155505528,781.378396689,787.6615168916501,787.6615226478999,787.6615318326901,1,diffusion,4,0.4,0.2,higher,0.001046
higher_diffusion,0.0065,314,788.8073706193,788.8073706193,786.7444762158045,786.6740660933,788.72421613918,788.80736272375,788.8073688416699,1,diffusion,4,0.6,0.4,higher,0.001046
higher_diffusion,0.0065,512,784.2687379967,784.2687379967,776.5365880157681,776.3363143182501,782.13297576777,783.999781250125,784.268727366182,1,diffusion,4,0.8,0.6,higher,0.001046
higher_diffusion,0.0065,408,769.5011280101,769.5011280101,767.0105036194088,767.06207647135,768.80353324377,769.50110174917,769.501112188811,1,diffusion,4,0.9,0.8,higher,0.001046
higher_diffusion,0.0065,290,764.8981046715,764.8981046715,763.444313024123,763.76028185455,764.35664379695,764.356666494585,764.89810115111,1,diffusion,4,0.95,0.9,higher,0.001046
higher_diffusion,0.0065,288,763.4029570925,763.4029570925,761.0819977664191,760.96338033225,763.40292334386,763.4029338574501,763.4029491980299,1,diffusion,4,1.0,0.95,higher,0.001046
higher_diffusion,0.0065,19,666.9344549854,666.9344549854,653.5147569516421,650.3644428134,657.57881729572,658.51441472548,665.250446933416,2,diffusion,4,0.2,0.0,higher,0.002026
higher_diffusion,0.0065,104,645.0664941927,645.0664941927,635.9181600482223,636.18069285805,641.52421853701,645.06646838725,645.0664907870191,2,diffusion,4,0.4,0.2,higher,0.002026
higher_diffusion,0.0065,314,629.9463959774,629.9463959774,620.6963149031114,619.633500515,628.2772063447901,629.946371519025,629.946384475771,2,diffusion,4,0.6,0.4,higher,0.002026
higher_diffusion,0.0065,512,613.3717186936,613.3717186936,578.0289173362241,578.5373654172499,602.98472110112,610.48205278345,613.371708946038,2,diffusion,4,0.8,0.6,higher,0.002026
higher_diffusion,0.0065,408,539.9760565938,539.9760565938,525.3652761056745,525.4249247439,537.8414126736,539.9760263719401,539.9760455592549,2,diffusion,4,0.9,0.8,higher,0.002026
higher_diffusion,0.0065,290,520.6563026263,520.6563026263,507.3802750019286,508.5167442192,515.44808523176,515.448118283935,520.6562908875401,2,diffusion,4,0.95,0.9,higher,0.002026
higher_diffusion,0.0065,288,503.0464821933,503.0464821933,493.9342391713242,494.69016070625,503.04645075599,503.0464596207,503.046477546231,2,diffusion,4,1.0,0.95,higher,0.002026
higher_diffusion,0.0065,19,693.2641251178,693.2641251178,659.0945262293947,650.6581629743,670.2723286807,672.5715114488501,689.1256023840099,3,diffusion,4,0.2,0.0,higher,0.003006
higher_diffusion,0.0065,104,634.3936798073,634.3936798073,601.9511846469316,602.33659056595,621.0085008247601,634.3936734076749,634.393677618825,3,diffusion,4,0.4,0.2,higher,0.003006
higher_diffusion,0.0065,314,582.4730480607,582.4730480607,562.0848113312012,561.6656943384501,579.72393009638,582.473030565395,582.473041463625,3,diffusion,4,0.6,0.4,higher,0.003006
higher_diffusion,0.0065,512,537.2496413546,537.2496413546,487.23887393147413,486.1198356187,521.28281494443,525.05835094969,537.249637249771,3,diffusion,4,0.8,0.6,higher,0.003006
higher_diffusion,0.0065,408,446.2428761169,446.2428761169,428.8764656208435,428.6548357941,441.68854020289996,446.24285159514,446.242871205897,3,diffusion,4,0.9,0.8,higher,0.003006
higher_diffusion,0.0065,290,416.9725429615,416.9725429615,406.656690641226,405.66791198875,413.48899642605,413.489009717305,416.972532222063,3,diffusion,4,0.95,0.9,higher,0.003006
higher_diffusion,0.0065,288,402.0765455483,402.0765455483,399.27838797367707,398.1956650359,402.07652311055995,402.07652863274,402.07653784236,3,diffusion,4,1.0,0.95,higher,0.003006
higher_diffusion,0.0065,19,378.4124023715,378.4124023715,366.3904066415632,378.412325341,378.41238408322,378.41239983728,378.412401864656,4,diffusion,4,0.2,0.0,higher,0.004052
higher_diffusion,0.0065,104,405.5633139232,405.5633139232,402.7114004830722,404.39476603235,405.56326660741,405.56327927200005,405.563308214677,4,diffusion,4,0.4,0.2,higher,0.004052
higher_diffusion,0.0065,314,402.2714800501,402.2714800501,391.9883621372771,392.74593189744996,400.69571631362004,402.27145198004496,402.27147158954705,4,diffusion,4,0.6,0.4,higher,0.004052
higher_diffusion,0.0065,512,375.070120829,375.070120829,324.0606955034624,322.2350455303,357.84938374111,368.19422396069,375.070100928476,4,diffusion,4,0.8,0.6,higher,0.004052
higher_diffusion,0.0065,408,286.9279182453,286.9279182453,272.87783199970903,272.4793402509,283.87380364624,286.92786459026,286.92790985900405,4,diffusion,4,0.9,0.8,higher,0.004052
higher_diffusion,0.0065,290,260.6110311813,260.6110311813,251.62549708994368,251.5447239188,257.94202590896003,260.610991700395,260.611017744748,4,diffusion,4,0.95,0.9,higher,0.004052
higher_diffusion,0.0065,288,303.7404728754,303.7404728754,267.03046693038266,256.67685804185,303.74014754632003,303.74030217797997,303.740439659018,4,diffusion,4,1.0,0.95,higher,0.004052
higher_diffusion,0.0065,19,373.0494986942,373.0494986942,360.4584960188948,373.0494342024,373.04948156272,373.04949686017994,373.049498327396,5,diffusion,4,0.2,0.0,higher,0.005032
higher_diffusion,0.0065,104,418.2181279619,418.2181279619,413.6491146942018,414.9950814187,418.2180814262,418.21809924652996,418.218119756703,5,diffusion,4,0.4,0.2,higher,0.005032
higher_diffusion,0.0065,314,412.3018885701,412.3018885701,380.3472724106139,375.0689618371,406.56903856842996,412.30185982048005,412.30188400217,5,diffusion,4,0.6,0.4,higher,0.005032
higher_diffusion,0.0065,512,356.8571936443,356.8571936443,332.05450165261664,330.39387467705,348.49357447318,352.75031258140007,356.857159516844,5,diffusion,4,0.8,0.6,higher,0.005032
higher_diffusion,0.0065,408,313.3761543563,313.3761543563,303.35560009056525,302.10827796945,313.37608469549,313.376103977705,313.37612905065504,5,diffusion,4,0.9,0.8,higher,0.005032
higher_diffusion,0.0065,290,301.9684178008,301.9684178008,297.9709999563994,297.51163190219995,300.71613425489,301.96833355415004,301.968399638294,5,diffusion,4,0.95,0.9,higher,0.005032
higher_diffusion,0.0065,288,310.0979862518,310.0979862518,293.89643154266366,295.30504423934997,301.42549690862,310.0979087874,310.097959269258,5,diffusion,4,1.0,0.95,higher,0.005032
higher_diffusion,0.0065,19,827.8588429647,827.8588429647,776.3750227814053,765.9713945519,788.60171650598,792.5274318802201,820.792560747804,6,diffusion,4,0.2,0.0,higher,0.006012
higher_diffusion,0.0065,104,754.1656995384,754.1656995384,740.928019119598,740.7410092238999,741.88330750517,754.165642261075,754.165694556121,6,diffusion,4,0.4,0.2,higher,0.006012
higher_diffusion,0.0065,314,732.3639563336,732.3639563336,686.2205864157378,682.6941900356501,728.05281936931,732.36386349255,732.363932880523,6,diffusion,4,0.6,0.4,higher,0.006012
higher_diffusion,0.0065,512,642.4909471101,642.4909471101,578.6698541555004,577.42969469545,620.43258119203,627.690539818265,642.490924318595,6,diffusion,4,0.8,0.6,higher,0.006012
higher_diffusion,0.0065,408,505.2832784689,505.2832784689,482.9810338341995,486.25430902375,505.28282893111,505.28304936198003,505.283240268281,6,diffusion,4,0.9,0.8,higher,0.006012
higher_diffusion,0.0065,290,542.2982380521,542.2982380521,472.7794017314196,468.6280193988,509.11801761688,509.11812334419494,542.2980564105729,6,diffusion,4,0.95,0.9,higher,0.006012
higher_diffusion,0.0065,288,517.273264299,517.273264299,425.2413899864588,448.34424059595,517.27247473223,517.2729344427399,517.2731825922,6,diffusion,4,1.0,0.95,higher,0.006012
