averaging_radius,averaging_radius_over_R,case,case_name,center_count,center_excess,center_excess_over_p0,configured_dp,frame_index,kind,resolution,time
0.0075,0.15,finer_diffusion,CaseCryer_PR_StrictSphere_C5g_FinerDiffusionNormalized,1,539.7424507934,nan,0.008,5,diffusion,finer,0.005067
0.010000000000000002,0.20000000000000004,finer_diffusion,CaseCryer_PR_StrictSphere_C5g_FinerDiffusionNormalized,7,534.6322472973,nan,0.008,5,diffusion,finer,0.005067
0.015,0.3,finer_diffusion,CaseCryer_PR_StrictSphere_C5g_FinerDiffusionNormalized,27,535.7466888038815,nan,0.008,5,diffusion,finer,0.005067
0.020000000000000004,0.4000000000000001,finer_diffusion,CaseCryer_PR_StrictSphere_C5g_FinerDiffusionNormalized,81,544.1906118386287,nan,0.008,5,diffusion,finer,0.005067
nearest,nearest,finer_diffusion,CaseCryer_PR_StrictSphere_C5g_FinerDiffusionNormalized,1,539.7424507934,nan,0.008,5,diffusion,finer,0.005067
0.005000000000000001,0.10000000000000002,finer_diffusion,CaseCryer_PR_StrictSphere_C5g_FinerDiffusionNormalized,1,494.7310074273,nan,0.008,6,diffusion,finer,0.006032
0.0075,0.15,finer_diffusion,CaseCryer_PR_StrictSphere_C5g_FinerDiffusionNormalized,1,494.7310074273,nan,0.008,6,diffusion,finer,0.006032
0.010000000000000002,0.20000000000000004,finer_diffusion,CaseCryer_PR_StrictSphere_C5g_FinerDiffusionNormalized,7,488.11805720478566,nan,0.008,6,diffusion,finer,0.006032
0.015,0.3,finer_diffusion,CaseCryer_PR_StrictSphere_C5g_FinerDiffusionNormalized,27,480.8719217592444,nan,0.008,6,diffusion,finer,0.006032
0.020000000000000004,0.4000000000000001,finer_diffusion,CaseCryer_PR_StrictSphere_C5g_FinerDiffusionNormalized,81,468.2500503397481,nan,0.008,6,diffusion,finer,0.006032
nearest,nearest,finer_diffusion,CaseCryer_PR_StrictSphere_C5g_FinerDiffusionNormalized,1,494.7310074273,nan,0.008,6,diffusion,finer,0.006032
0.005000000000000001,0.10000000000000002,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,1,0.0,0.0,0.0065,0,compression,higher,0.0
0.0075,0.15,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,7,0.0,0.0,0.0065,0,compression,higher,0.0
0.010000000000000002,0.20000000000000004,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,19,0.0,0.0,0.0065,0,compression,higher,0.0
0.015,0.3,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,57,0.0,0.0,0.0065,0,compression,higher,0.0
0.020000000000000004,0.4000000000000001,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,123,0.0,0.0,0.0065,0,compression,higher,0.0
nearest,nearest,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,1,0.0,0.0,0.0065,0,compression,higher,0.0
0.005000000000000001,0.10000000000000002,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,1,66.13424646051,1.3226849292102,0.0065,1,compression,higher,0.001046
0.0075,0.15,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,7,68.15608877989999,1.3631217755979999,0.0065,1,compression,higher,0.001046
0.010000000000000002,0.20000000000000004,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,19,70.16374379150211,1.4032748758300422,0.0065,1,compression,higher,0.001046
0.015,0.3,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,57,76.44305922606561,1.5288611845213123,0.0065,1,compression,higher,0.001046
0.020000000000000004,0.4000000000000001,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,123,84.63460549348676,1.6926921098697352,0.0065,1,compression,higher,0.001046
nearest,nearest,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,1,66.13424646051,1.3226849292102,0.0065,1,compression,higher,0.001046
0.005000000000000001,0.10000000000000002,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,1,280.6610899467,5.613221798933999,0.0065,2,compression,higher,0.002026
0.0075,0.15,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,7,308.5473191001286,6.1709463820025725,0.0065,2,compression,higher,0.002026
0.010000000000000002,0.20000000000000004,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,19,323.9088241669421,6.478176483338842,0.0065,2,compression,higher,0.002026
0.015,0.3,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,57,338.98875740640193,6.779775148128039,0.0065,2,compression,higher,0.002026
0.020000000000000004,0.4000000000000001,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,123,336.5252530487342,6.730505060974684,0.0065,2,compression,higher,0.002026
nearest,nearest,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,1,280.6610899467,5.613221798933999,0.0065,2,compression,higher,0.002026
0.005000000000000001,0.10000000000000002,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,1,7.381294462042,0.14762588924084,0.0065,3,compression,higher,0.003006
0.0075,0.15,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,7,-8.614595293429714,-0.17229190586859428,0.0065,3,compression,higher,0.003006
0.010000000000000002,0.20000000000000004,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,19,-17.841740208248314,-0.35683480416496627,0.0065,3,compression,higher,0.003006
0.015,0.3,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,57,-29.44962154224822,-0.5889924308449644,0.0065,3,compression,higher,0.003006
0.020000000000000004,0.4000000000000001,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,123,-31.97701624450291,-0.6395403248900582,0.0065,3,compression,higher,0.003006
nearest,nearest,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,1,7.381294462042,0.14762588924084,0.0065,3,compression,higher,0.003006
0.005000000000000001,0.10000000000000002,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,1,193.2554215371,3.865108430742,0.0065,4,compression,higher,0.004052
0.0075,0.15,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,7,171.3456446468143,3.426912892936286,0.0065,4,compression,higher,0.004052
0.010000000000000002,0.20000000000000004,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,19,159.9213257642684,3.198426515285368,0.0065,4,compression,higher,0.004052
0.015,0.3,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,57,150.7042215468211,3.0140844309364216,0.0065,4,compression,higher,0.004052
0.020000000000000004,0.4000000000000001,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,123,155.5854585704772,3.1117091714095437,0.0065,4,compression,higher,0.004052
nearest,nearest,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,1,193.2554215371,3.865108430742,0.0065,4,compression,higher,0.004052
0.005000000000000001,0.10000000000000002,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,1,-107.3167990411,-2.146335980822,0.0065,5,compression,higher,0.005032
0.0075,0.15,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,7,-71.80876631945571,-1.4361753263891144,0.0065,5,compression,higher,0.005032
0.010000000000000002,0.20000000000000004,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,19,-50.94944087540631,-1.0189888175081263,0.0065,5,compression,higher,0.005032
0.015,0.3,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,57,-22.968252189039433,-0.45936504378078863,0.0065,5,compression,higher,0.005032
0.020000000000000004,0.4000000000000001,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,123,-12.827108962225624,-0.2565421792445125,0.0065,5,compression,higher,0.005032
nearest,nearest,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,1,-107.3167990411,-2.146335980822,0.0065,5,compression,higher,0.005032
0.005000000000000001,0.10000000000000002,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,1,-144.4355771776,-2.888711543552,0.0065,6,compression,higher,0.006012
0.0075,0.15,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,7,-124.26678574915715,-2.485335714983143,0.0065,6,compression,higher,0.006012
0.010000000000000002,0.20000000000000004,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,19,-111.77299923121052,-2.2354599846242103,0.0065,6,compression,higher,0.006012
0.015,0.3,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,57,-94.07824157458249,-1.8815648314916498,0.0065,6,compression,higher,0.006012
0.020000000000000004,0.4000000000000001,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,123,-90.76825296141882,-1.8153650592283765,0.0065,6,compression,higher,0.006012
nearest,nearest,higher_compression,CaseCryer_PR_StrictSphere_C5h_HigherResCompressionNormalized,1,-144.4355771776,-2.888711543552,0.0065,6,compression,higher,0.006012
0.005000000000000001,0.10000000000000002,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,1,1000.0,nan,0.0065,0,diffusion,higher,0.0
0.0075,0.15,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,7,1000.0,nan,0.0065,0,diffusion,higher,0.0
0.010000000000000002,0.20000000000000004,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,19,1000.0,nan,0.0065,0,diffusion,higher,0.0
0.015,0.3,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,57,1000.0,nan,0.0065,0,diffusion,higher,0.0
0.020000000000000004,0.4000000000000001,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,123,1000.0,nan,0.0065,0,diffusion,higher,0.0
nearest,nearest,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,1,1000.0,nan,0.0065,0,diffusion,higher,0.0
0.005000000000000001,0.10000000000000002,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,1,746.5424849727,nan,0.0065,1,diffusion,higher,0.001046
0.0075,0.15,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,7,752.9468696513571,nan,0.0065,1,diffusion,higher,0.001046
0.010000000000000002,0.20000000000000004,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,19,758.1242565452684,nan,0.0065,1,diffusion,higher,0.001046
0.015,0.3,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,57,769.2102938055981,nan,0.0065,1,diffusion,higher,0.001046
0.020000000000000004,0.4000000000000001,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,123,777.755955216403,nan,0.0065,1,diffusion,higher,0.001046
nearest,nearest,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,1,746.5424849727,nan,0.0065,1,diffusion,higher,0.001046
0.005000000000000001,0.10000000000000002,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,1,666.9344549854,nan,0.0065,2,diffusion,higher,0.002026
0.0075,0.15,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,7,658.9153258858714,nan,0.0065,2,diffusion,higher,0.002026
0.010000000000000002,0.20000000000000004,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,19,653.5147569516421,nan,0.0065,2,diffusion,higher,0.002026
0.015,0.3,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,57,644.6784707691612,nan,0.0065,2,diffusion,higher,0.002026
0.020000000000000004,0.4000000000000001,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,123,638.6363335536286,nan,0.0065,2,diffusion,higher,0.002026
nearest,nearest,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,1,666.9344549854,nan,0.0065,2,diffusion,higher,0.002026
0.005000000000000001,0.10000000000000002,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,1,693.2641251178,nan,0.0065,3,diffusion,higher,0.003006
0.0075,0.15,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,7,673.5568688747,nan,0.0065,3,diffusion,higher,0.003006
0.010000000000000002,0.20000000000000004,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,19,659.0945262293947,nan,0.0065,3,diffusion,higher,0.003006
0.015,0.3,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,57,631.1559536973263,nan,0.0065,3,diffusion,higher,0.003006
0.020000000000000004,0.4000000000000001,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,123,610.7782048913768,nan,0.0065,3,diffusion,higher,0.003006
nearest,nearest,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,1,693.2641251178,nan,0.0065,3,diffusion,higher,0.003006
0.005000000000000001,0.10000000000000002,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,1,307.4752347679,nan,0.0065,4,diffusion,higher,0.004052
0.0075,0.15,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,7,345.7813438306857,nan,0.0065,4,diffusion,higher,0.004052
0.010000000000000002,0.20000000000000004,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,19,366.3904066415632,nan,0.0065,4,diffusion,higher,0.004052
0.015,0.3,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,57,390.5406348170403,nan,0.0065,4,diffusion,higher,0.004052
0.020000000000000004,0.4000000000000001,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,123,397.1008404587741,nan,0.0065,4,diffusion,higher,0.004052
nearest,nearest,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,1,307.4752347679,nan,0.0065,4,diffusion,higher,0.004052
0.005000000000000001,0.10000000000000002,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,1,305.1296618454,nan,0.0065,5,diffusion,higher,0.005032
0.0075,0.15,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,7,338.87398768860004,nan,0.0065,5,diffusion,higher,0.005032
0.010000000000000002,0.20000000000000004,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,19,360.4584960188948,nan,0.0065,5,diffusion,higher,0.005032
0.015,0.3,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,57,392.9419389868071,nan,0.0065,5,diffusion,higher,0.005032
0.020000000000000004,0.4000000000000001,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,123,405.43267766305684,nan,0.0065,5,diffusion,higher,0.005032
nearest,nearest,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,1,305.1296618454,nan,0.0065,5,diffusion,higher,0.005032
0.005000000000000001,0.10000000000000002,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,1,827.8588429647,nan,0.0065,6,diffusion,higher,0.006012
0.0075,0.15,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,7,794.2098545533144,nan,0.0065,6,diffusion,higher,0.006012
0.010000000000000002,0.20000000000000004,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,19,776.3750227814053,nan,0.0065,6,diffusion,higher,0.006012
0.015,0.3,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,57,754.4648490331859,nan,0.0065,6,diffusion,higher,0.006012
0.020000000000000004,0.4000000000000001,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,123,746.4035725307716,nan,0.0065,6,diffusion,higher,0.006012
nearest,nearest,higher_diffusion,CaseCryer_PR_StrictSphere_C5h_HigherResDiffusionNormalized,1,827.8588429647,nan,0.0065,6,diffusion,higher,0.006012
