dp_label,dp,field,operator,r_over_R_min,r_over_R_max,count,bias,rmse,p95_abs_error
dp=0.008,0.008,linear_gap,mode8_exact_boundary,0.95,1.0,126,-2.611713158036626,2.671875553473115,3.389969055493797
dp=0.008,0.008,linear_gap,mode8_exact_boundary,1.0,1.12,192,-5.00081977131925,5.030455920996852,5.998453650709204
dp=0.008,0.008,linear_gap,mode8_drained_zero_boundary,0.0,0.2,6,36.1618511072649,36.1618511072649,36.16185110726687
dp=0.008,0.008,linear_gap,mode8_drained_zero_boundary,0.2,0.4,74,2.4703063717247558,4.049585352648003,9.492292872070635
dp=0.008,0.008,linear_gap,mode8_drained_zero_boundary,0.4,0.6,170,0.43921187377761733,0.5482246743589984,0.9498315986566581
dp=0.008,0.008,linear_gap,mode8_drained_zero_boundary,0.6,0.8,243,3.8847424170190306,4.276486710533296,8.220092523899678
dp=0.008,0.008,linear_gap,mode8_drained_zero_boundary,0.8,0.9,245,1.3118008318036967,1.4728337802610922,2.291956343894417
dp=0.008,0.008,linear_gap,mode8_drained_zero_boundary,0.9,0.95,156,-1.0813991656792272,1.1268521520653918,1.4238951740718662
dp=0.008,0.008,linear_gap,mode8_drained_zero_boundary,0.95,1.0,126,-2.611713158036635,2.6718755534731224,3.389969055493781
dp=0.008,0.008,linear_gap,mode8_drained_zero_boundary,1.0,1.12,192,-5.000819771319243,5.030455920996844,5.998453650709138
dp=0.008,0.008,smooth_quartic,material_only,0.0,0.2,7,274.6742416865171,274.67428494113307,274.91967256059024
dp=0.008,0.008,smooth_quartic,material_only,0.2,0.4,74,273.0516425606236,273.0523838787688,274.1707937397023
dp=0.008,0.008,smooth_quartic,material_only,0.4,0.6,170,274.3776489244218,274.419468252414,281.87245715561204
dp=0.008,0.008,smooth_quartic,material_only,0.6,0.8,243,369.174061103772,372.0360301645696,425.369847513364
dp=0.008,0.008,smooth_quartic,material_only,0.8,0.9,245,200.40817833220797,242.90198320051223,371.9973838351874
dp=0.008,0.008,smooth_quartic,material_only,0.9,0.95,156,-737.9106664733763,769.1884911168543,1010.9066362342996
dp=0.008,0.008,smooth_quartic,material_only,0.95,1.0,126,-1689.532079543661,1707.8741901251149,1899.486573266109
dp=0.008,0.008,smooth_quartic,material_only,1.0,1.12,192,-3012.648625550599,3027.036719344493,3578.0370093325632
dp=0.008,0.008,smooth_quartic,mode8_exact_boundary,0.0,0.2,7,274.6742416865171,274.67428494113307,274.91967256059024
dp=0.008,0.008,smooth_quartic,mode8_exact_boundary,0.2,0.4,74,273.0516425606236,273.0523838787688,274.1707937397023
dp=0.008,0.008,smooth_quartic,mode8_exact_boundary,0.4,0.6,170,274.3776489244218,274.419468252414,281.87245715561204
dp=0.008,0.008,smooth_quartic,mode8_exact_boundary,0.6,0.8,243,409.60474342711336,424.6678938464245,588.7064037021244
dp=0.008,0.008,smooth_quartic,mode8_exact_boundary,0.8,0.9,245,-41.8988416636062,198.6896165551009,304.6797116344637
dp=0.008,0.008,smooth_quartic,mode8_exact_boundary,0.9,0.95,156,-790.5220624965948,801.2571636455671,952.5092052774992
dp=0.008,0.008,smooth_quartic,mode8_exact_boundary,0.95,1.0,126,-1379.4343873657622,1390.2110123742846,1611.0793480316179
dp=0.008,0.008,smooth_quartic,mode8_exact_boundary,1.0,1.12,192,-2006.770245390234,2009.3998255671654,2167.008204610589
dp=0.008,0.008,smooth_quartic,mode8_drained_zero_boundary,0.0,0.2,7,274.6742416865171,274.67428494113307,274.91967256059024
dp=0.008,0.008,smooth_quartic,mode8_drained_zero_boundary,0.2,0.4,74,273.0516425606236,273.0523838787688,274.1707937397023
dp=0.008,0.008,smooth_quartic,mode8_drained_zero_boundary,0.4,0.6,170,274.3776489244218,274.419468252414,281.87245715561204
dp=0.008,0.008,smooth_quartic,mode8_drained_zero_boundary,0.6,0.8,243,409.60474342711336,424.6678938464245,588.7064037021244
dp=0.008,0.008,smooth_quartic,mode8_drained_zero_boundary,0.8,0.9,245,-41.8988416636062,198.6896165551009,304.6797116344637
dp=0.008,0.008,smooth_quartic,mode8_drained_zero_boundary,0.9,0.95,156,-790.5220624965948,801.2571636455671,952.5092052774992
