case,label,operator,mode,class_filter,stabilized,time,part,region,count,porepress_mean,porepress_min,porepress_max,porepressrate_mean,porepressrate_maxabs,divvel_mean,divvel_maxabs,velocity_max
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.000804,2,all,407,632.9717974725647,3.825858904116,1362.021307252,3532970.3441867325,7526067.0,-0.0052994558119828,0.011291088,0.00029019344208488525
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.000804,2,center_core,45,627.2367034510555,242.8336856286,774.4803221052,3636444.9511111123,4435425.5,-0.005453635519999999,0.0066526914,2.100043359092403e-05
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.000804,2,interior_class,63,576.2400969587934,185.7127008813,774.4803221052,3339319.4984126994,4435425.5,-0.005008072876190477,0.0066526914,2.100043359092403e-05
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.000804,2,lateral_class,196,1060.5303288607954,576.1471658939,1362.021307252,5871754.001530612,7526067.0,-0.008808571625,0.011291088,0.00029019344208488525
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.000804,2,cap_edge_class,148,90.89493923117547,3.825858904116,298.5380668001,518094.7120540541,1670818.6,-0.0007762830120067567,0.0025059418,1.3437660030115932e-05
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.001005,3,all,407,1789.5462488918743,-2.380450610536,3779.237035022,6483568.543402948,13487974.0,-0.009725353472923833,0.020239539,0.000490818005229075
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.001005,3,center_core,45,1906.3274844674866,902.3206966517,2299.99376773,7294107.5,8654424.0,-0.010937904517777777,0.012980542,5.483188753322316e-05
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.001005,3,interior_class,63,1750.1379691645918,692.1908334394,2299.99376773,6693473.023809524,8654424.0,-0.010037372201587298,0.012980542,5.483188753322316e-05
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.001005,3,lateral_class,196,2951.6265522999947,1628.381715392,3779.237035022,10557968.604591837,13487974.0,-0.01584051060714286,0.020239539,0.000490818005229075
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.001005,3,cap_edge_class,148,267.3501823704356,-2.380450610536,846.4106465401,998390.2038175677,3071002.3,-0.001494083349864865,0.0046052188,3.993118148854476e-05
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.001307,4,all,407,4467.690963739806,-109.7960576837,9264.389737151,9756472.763243245,19864534.0,-0.014634710097764127,0.029818565,0.0007024560749745492
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.001307,4,center_core,45,5119.7477137912,2861.406804407,6042.100098469,12022588.277777778,13897607.0,-0.018027036888888893,0.020845482,0.0001217900928951566
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.001307,4,interior_class,63,4698.136318343572,2213.145117032,6042.100098469,11028816.468253968,13897607.0,-0.01653736662539683,0.020845482,0.0001217900928951566
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.001307,4,lateral_class,196,7245.1281078696675,4032.26102511,9264.389737151,15537739.239795918,19864534.0,-0.023316583857142855,0.029818565,0.0007024560749745492
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.001307,4,cap_edge_class,148,691.368412459465,-109.7960576837,2105.325578214,1558595.1766216215,4560496.5,-0.002327178894527027,0.006836304,0.00010810055815381967
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.001508,5,all,407,6454.138810756443,1105.240599935,11145.75907516,10122651.574520884,20553828.0,-0.01518397842031941,0.030838251,0.0007338431615578916
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.001508,5,center_core,45,8066.048345764578,6556.349166077,8968.521279701,13054138.266666668,14915118.0,-0.019576575955555557,0.022368418,0.0001662238156021183
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.001508,5,interior_class,63,7371.7949956515085,4964.076015219,8968.521279701,11977405.76984127,14915118.0,-0.01796164673015873,0.022368418,0.0001776626311338038
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.001508,5,lateral_class,196,9341.343240331107,6473.217644152,11145.75907516,15960282.724489795,20553828.0,-0.02394912649489796,0.030838251,0.0007338431615578916
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.001508,5,cap_edge_class,148,2239.919838830608,1105.240599935,3385.687796416,1602210.9008783782,4860915.0,-0.0023936937842567573,0.007280902,0.00016798496903409682
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.00181,6,all,407,9184.520075011964,1267.864049292,16662.34450285,8232501.041081082,17878728.0,-0.01234875251007371,0.026865335,0.000655086324980849
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.00181,6,center_core,45,11669.687527757646,9253.759694171,13063.25475069,10926148.533333333,12402734.0,-0.01638495131111111,0.018604135,0.00022027294615433552
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.00181,6,interior_class,63,10680.420680840856,7139.48127415,13063.25475069,10037356.26984127,12402734.0,-0.015052239555555555,0.018604135,0.0002698182567019708
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.00181,6,lateral_class,196,13643.630619655634,8689.871135994,16662.34450285,13014631.288265307,17878728.0,-0.019537443980612246,0.026865335,0.000655086324980849
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.00181,6,cap_edge_class,148,2642.443014759399,1267.864049292,4601.137330263,1131126.6636486484,4723092.0,-0.0016777848608108107,0.0070689172,0.00026765528440636537
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.002011,7,all,407,10483.32480068723,1404.162897408,19567.70169066,5811423.925798526,14575697.0,-0.008717136715552826,0.021935329,0.0005693880593839538
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.002011,7,center_core,45,13362.092900431113,10636.90959372,14995.49161284,7471129.222222222,8564352.0,-0.01120349634,0.012849775,0.0002521260944611597
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.002011,7,interior_class,63,12237.450177556155,8305.196765859,14995.49161284,6878573.238095238,8564352.0,-0.010315272492063493,0.012849775,0.00032971873355046435
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.002011,7,lateral_class,196,15737.146376415147,9563.472642105,19567.70169066,9470789.786734695,14575697.0,-0.014225242412244899,0.021935329,0.0005693880593839538
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.002011,7,cap_edge_class,148,2778.872587272277,1404.162897408,5292.411404422,510977.20000000007,3991364.5,-0.0007423308339864865,0.0059724147,0.00033318461781073653
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.002312,8,all,407,11359.831329596798,1441.452998997,22245.29930674,1407923.2445872237,8563701.0,-0.0021118854202285013,0.012949703,0.00043502051399402767
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.002312,8,center_core,45,14265.414551888443,11533.87655633,16100.59328863,632296.2955111112,2705431.8,-0.0009463364858,0.0040399982,0.0002988600093760834
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.002312,8,interior_class,63,13075.63520557368,9179.8196323,16100.59328863,612618.9904444445,2705431.8,-0.0009176623814444444,0.0040399982,0.0004107622933527747
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.002312,8,lateral_class,196,17347.958927735403,9678.724761309,22245.29930674,3232673.047653062,8563701.0,-0.004871704758928571,0.012949703,0.00041318496242241567
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.002312,8,cap_edge_class,148,2699.2323199906555,1441.452998997,6087.871638287,-670095.6296689188,3053554.5,0.0010346587618108108,0.00464522,0.00043502051399402767
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.002514,9,all,407,11059.083688945526,3003.924813765,18994.95452864,-1484462.79392629,7059689.0,0.0022266941324324326,0.010580467,0.0004884326788301348
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.002514,9,center_core,45,13770.901335490891,12087.14330987,15180.44496494,-4035199.5311111105,4453331.0,0.006057070720000001,0.0066841501,0.00032111690182548943
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.002514,9,interior_class,63,12587.107965654983,9318.085676529,15180.44496494,-3670283.7158730165,4453331.0,0.005510227528571429,0.0066841501,0.00045355844959923134
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.002514,9,lateral_class,196,15400.794463443113,10657.56971352,18994.95452864,-783060.919387755,7059689.0,0.0011594764204081631,0.010580467,0.00043895198485633297
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.002514,9,cap_edge_class,148,4658.807734660237,3003.924813765,6371.137648892,-1482895.5596486486,3398508.0,0.002242316210810811,0.0051108324,0.0004884326788301348
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.002815,10,all,407,9872.760379884505,2400.119853631,18656.21354452,-5018202.7334078625,12614361.0,0.007527304338610565,0.018936519,0.0005307189704852089
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.002815,10,center_core,45,11385.03855427178,10013.37725424,13019.66655632,-9567762.033333333,10306320.0,0.014358620273333334,0.015467505,0.000337353763907775
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.002815,10,interior_class,63,10406.891158361397,7785.879197694,13019.66655632,-8753655.42857143,10306320.0,0.013137510866666665,0.015467505,0.00048541289067669
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.002815,10,lateral_class,196,14130.563823510525,8585.945064465,18656.21354452,-5750843.481770408,12614361.0,0.008610484849971938,0.018936519,0.0004747324178236254
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.002815,10,cap_edge_class,148,4006.6812312713655,2400.119853631,5694.814112251,-2457857.4193918924,4669047.0,0.00370469358527027,0.0070278961,0.0005307189704852089
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.003016,11,all,407,8624.105610993516,1805.699312131,17771.8726751,-6542685.97019656,14910718.0,0.009814029336683048,0.022396978,0.0005356613500000002
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.003016,11,center_core,45,9137.565185488489,7802.617120451,11443.30907719,-11583883.044444444,12677567.0,0.01738528928888889,0.019026283,0.0003321181327112288
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.003016,11,interior_class,63,8346.51919691681,6161.363731067,11443.30907719,-10627076.833333334,12677567.0,0.015949808953968254,0.019026283,0.0004848535981098522
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.003016,11,lateral_class,196,12619.500317794807,6675.949275674,17771.8726751,-8022564.621938776,14910718.0,0.012018503853571429,0.022396978,0.00047896308672896765
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.003016,11,cap_edge_class,148,3451.068999870405,1805.699312131,5298.984197647,-2844220.834256757,5463121.5,0.00428273797722973,0.0082216142,0.0005356613500000002
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.003318,12,all,407,6534.578332400993,1225.539907142,15224.33909574,-6779725.0792629,29420340.0,0.010169587672039312,0.044176433,0.0024030883481617185
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.003318,12,center_core,45,6039.664666895645,5118.55444178,10568.62901783,-8055692.439999999,18021322.0,0.012093471508888889,0.027048811,0.002056707909003937
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.003318,12,interior_class,63,6253.620337722048,5118.55444178,10568.62901783,-2241722.552380952,29420340.0,0.0033695996380952373,0.044176433,0.0024030883481617185
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.003318,12,lateral_class,196,9132.304232263648,2987.091705823,15224.33909574,-14563916.168367347,28743964.0,0.021834186876530614,0.043174334,0.0004541743074452392
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.003318,12,cap_edge_class,148,3213.943719507027,1225.539907142,8128.646417185,1597351.2333783784,25136836.0,-0.0023835352870270267,0.037738927,0.0006312388600000007
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.003519,13,all,407,4937.598962615777,2247.261065142,9501.732435146,-6613756.520071252,36314328.0,0.00992063544786978,0.054473959,0.003143727457446887
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.003519,13,center_core,45,4934.395518849133,3811.861720613,8894.333908035,-1663440.9562222222,36314328.0,0.0025049609833333324,0.054473959,0.002563837666721151
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.003519,13,interior_class,63,5534.448952445271,3811.861720613,9501.732435146,1651623.443968254,36314328.0,-0.0024732287484126986,0.054473959,0.003143727457446887
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.003519,13,lateral_class,196,5005.053779821275,2247.261065142,7161.513755572,-17190116.43112245,33262708.0,0.025780488589285718,0.049904227,0.0004039130725336239
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.003519,13,cap_edge_class,148,4594.202384699994,3298.647352555,9134.332017847,3874402.9720337843,29858568.0,-0.005807187331533783,0.044808377,0.0008835631300000006
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.003821,14,all,407,2547.4135604051535,-8017.011400439,7724.280255675,-8526765.14867322,134210890.0,0.012790148292874693,0.20123065,0.003973886400000076
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.003821,14,center_core,45,-1215.0640579761043,-7178.573740547,791.3636915569,-26472582.06222222,134210890.0,0.0397168485,0.20123065,0.0036601773000000267
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.003821,14,interior_class,63,-2099.8006028248046,-8017.011400439,791.3636915569,-31558977.536507934,134210890.0,0.04735545326190476,0.20123065,0.003973886400000076
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.003821,14,lateral_class,196,4168.364911389312,644.7546415465,7724.280255675,4047379.450510204,13606633.0,-0.006072730621428571,0.020419503,0.0003006268593047758
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.003821,14,cap_edge_class,148,2378.95428669294,-4496.546080291,5333.012245924,-15374758.128445944,82097728.0,0.023057108118243245,0.1231244,0.0007819495500000002
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.004022,15,all,407,1855.9179044091672,-4877.622620868,26076.86036611,-2168257.287469288,195990030.0,0.003252385504422605,0.29386351,0.009459749800000024
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.004022,15,center_core,45,10635.67628921309,4375.335569141,26076.86036611,56918813.91111111,195990030.0,-0.08542590786666666,0.29386351,0.00605418250000001
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.004022,15,interior_class,63,9605.526640206192,4259.545932589,26076.86036611,61230781.365079366,195990030.0,-0.09187290133333333,0.29386351,0.009459749800000024
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.004022,15,lateral_class,196,74.26977302517861,-4877.622620868,6118.704072496,-25776293.07397959,52777440.0,0.0386697351260204,0.079205543,0.00030514738819983753
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.004022,15,cap_edge_class,148,916.5779273554459,-2222.978842239,4165.035110325,2109010.1385135134,96632224.0,-0.0031591513540540537,0.14484854,0.0011246694000000017
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.004323,16,all,407,397.0830033298024,-29286.89170708,122662.4820809,10646393.041769043,1674554800.0,-0.01596958978624079,2.5112836,0.05772134700000018
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.004323,16,center_core,45,57040.363284438215,27949.38578489,122662.4820809,818700755.7777778,1674554800.0,-1.2278013428888888,2.5112836,0.05724099241997029
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.004323,16,interior_class,63,43350.75703918751,3580.386089109,122662.4820809,643218386.9841269,1674554800.0,-0.9646300468253969,2.5112836,0.05772134700000018
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.004323,16,lateral_class,196,-7551.603280475347,-26498.77340158,1919.740729817,-103533569.09183674,298392380.0,0.15525507893877552,0.44749865,0.0010608332809812079
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.004323,16,cap_edge_class,148,-7360.612622570376,-29286.89170708,2542.214270832,-107412816.6891892,323855580.0,0.1610950975337838,0.48566005,0.0013705370000000004
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.004524,17,all,407,-10238.207164778256,-471288.9710308,42096.25802352,-81966616.95331696,4475906600.0,0.1229499391867322,6.713922,0.08115457000000147
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.004524,17,center_core,45,-215869.3649459778,-471288.9710308,-119165.3763909,-2120477091.1111112,4475906600.0,3.1807181266666666,6.713922,0.073924341967539
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.004524,17,interior_class,63,-164107.8467032732,-471288.9710308,-12490.14888313,-1633733939.6825397,4475906600.0,2.4505715428571433,6.713922,0.08115457000000147
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.004524,17,lateral_class,196,21616.01480719598,-7937.859972257,42096.25802352,223216949.60204083,516390180.0,-0.3348334563979592,0.77453738,0.0038103144978149837
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.004524,17,cap_edge_class,148,13075.0346218314,438.8497331366,38222.33975368,174420966.06756756,432531840.0,-0.2616082736283784,0.64873999,0.004953750400000013
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.004822,18,all,407,-71952.41411363558,-4711714.057163,341657.692731,-609921408.1818181,49613259000.0,0.9148821845700246,74.418472,1.027750347381128
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.004822,18,center_core,45,-1723908.6158378534,-4711714.057163,-586341.7002422,-19426845751.11111,49613259000.0,29.13792695555555,74.418472,1.027750347381128
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.004822,18,interior_class,63,-1240645.115483551,-4711714.057163,89900.30787618,-14317898791.587301,49613259000.0,21.474724668095234,74.418472,1.027750347381128
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.004822,18,lateral_class,196,183574.5865583473,-204394.1508705,341657.692731,2377652372.5510206,4396218900.0,-3.5659376417857143,6.5937381,0.03508392426640977
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.004822,18,cap_edge_class,148,87131.01868768905,12535.7359608,222413.3745189,1268714498.108108,3218222300.0,-1.9028839674324323,4.825932,0.027035309000000163
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.005012,19,all,407,-44978.00957693646,-1206641.866004,10140940.21749,288533240.85995084,50351370000.0,-0.43283308864864856,75.585312,2.4042323000001553
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.005012,19,center_core,45,3793602.8843734437,1380120.182534,10140940.21749,24620455733.333332,50351370000.0,-36.94745711111111,75.585312,2.4042323000001553
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.005012,19,interior_class,63,2728670.1917785676,-297215.3070638,10140940.21749,20539465220.634922,50351370000.0,-30.818048536507938,75.585312,2.4042323000001553
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.005012,19,lateral_class,196,-711650.2459801353,-1206641.866004,-193838.5921145,-4302207569.387755,8375141900.0,6.456654461224488,12.571928,0.08466929200000005
CaseT4h_ConfOnly_Op2LSQInterior,op2 LSQ interior,2,excess,interior,off,0.005012,19,cap_edge_class,148,-342762.3227551104,-1009136.332201,3331.565116412,-2252166191.0135136,5288921100.0,3.377498083243243,7.9362202,0.026163202000000257
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.0,0,all,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.0,0,center_core,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.0,0,interior_class,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.0,0,lateral_class,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.0,0,cap_edge_class,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.000503,1,all,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.000503,1,center_core,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.000503,1,interior_class,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.000503,1,lateral_class,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.000503,1,cap_edge_class,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.000804,2,all,407,632.9717974725647,3.825858904116,1362.021307252,3532970.3441867325,7526067.0,-0.0052994558119828,0.011291088,0.00029019344208488525
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.000804,2,center_core,45,627.2367034510555,242.8336856286,774.4803221052,3636444.9511111123,4435425.5,-0.005453635519999999,0.0066526914,2.100043359092403e-05
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.000804,2,interior_class,63,576.2400969587934,185.7127008813,774.4803221052,3339319.4984126994,4435425.5,-0.005008072876190477,0.0066526914,2.100043359092403e-05
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.000804,2,lateral_class,196,1060.5303288607954,576.1471658939,1362.021307252,5871754.001530612,7526067.0,-0.008808571625,0.011291088,0.00029019344208488525
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.000804,2,cap_edge_class,148,90.89493923117547,3.825858904116,298.5380668001,518094.7120540541,1670818.6,-0.0007762830120067567,0.0025059418,1.3437660030115932e-05
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.001005,3,all,407,1789.5462488918743,-2.380450610536,3779.237035022,6483568.543402948,13487974.0,-0.009725353472923833,0.020239539,0.000490818005229075
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.001005,3,center_core,45,1906.3274844674866,902.3206966517,2299.99376773,7294107.5,8654424.0,-0.010937904517777777,0.012980542,5.483188753322316e-05
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.001005,3,interior_class,63,1750.1379691645918,692.1908334394,2299.99376773,6693473.023809524,8654424.0,-0.010037372201587298,0.012980542,5.483188753322316e-05
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.001005,3,lateral_class,196,2951.6265522999947,1628.381715392,3779.237035022,10557968.604591837,13487974.0,-0.01584051060714286,0.020239539,0.000490818005229075
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.001005,3,cap_edge_class,148,267.3501823704356,-2.380450610536,846.4106465401,998390.2038175677,3071002.3,-0.001494083349864865,0.0046052188,3.993118148854476e-05
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.001307,4,all,407,4467.690963739806,-109.7960576837,9264.389737151,9756472.763243245,19864534.0,-0.014634710097764127,0.029818565,0.0007024560749745492
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.001307,4,center_core,45,5119.7477137912,2861.406804407,6042.100098469,12022588.277777778,13897607.0,-0.018027036888888893,0.020845482,0.0001217900928951566
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.001307,4,interior_class,63,4698.136318343572,2213.145117032,6042.100098469,11028816.468253968,13897607.0,-0.01653736662539683,0.020845482,0.0001217900928951566
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.001307,4,lateral_class,196,7245.1281078696675,4032.26102511,9264.389737151,15537739.239795918,19864534.0,-0.023316583857142855,0.029818565,0.0007024560749745492
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.001307,4,cap_edge_class,148,691.368412459465,-109.7960576837,2105.325578214,1558595.1766216215,4560496.5,-0.002327178894527027,0.006836304,0.00010810055815381967
