case,label,time,part,region,count,porepress_mean,porepress_std,porepressrate_mean,porepressrate_maxabs,divvel_mean,divvel_maxabs,velocity_max,kplastic_max
CaseT4d_ConfOnly_Raw_P0Low_FeedbackOn,low p0,0.001504,9,bottom_cap,74,-323341.2261016296,1665340.4965570238,-3886980272.4324327,39162077000.0,5.830574996621621,58.744617,1.7213832450599382,0.0
CaseT4d_ConfOnly_Raw_P0Low_FeedbackOn,low p0,0.00166,10,all,407,-1950974.0491208301,15480428.562271781,-21261196927.223587,427018880000.0,31.890875298280093,640.68207,26.892730149383265,0.0
CaseT4d_ConfOnly_Raw_P0Low_FeedbackOn,low p0,0.00166,10,center_core,45,-1549618.5715366867,380528.6569932096,-12690467508.88889,18640177000.0,19.03666386222222,27.962631,1.8561803650924733,0.0
CaseT4d_ConfOnly_Raw_P0Low_FeedbackOn,low p0,0.00166,10,full_no_caps_edges,147,-2225805.0645649293,1290494.929195939,-21698998808.163265,49541685000.0,32.552511905442174,74.33046,3.705162750148263,0.0
CaseT4d_ConfOnly_Raw_P0Low_FeedbackOn,low p0,0.00166,10,lateral_shell,196,-677476.4422828628,16023136.20300825,-9991744421.32653,353098530000.0,14.973522968877553,529.76923,22.03751938236226,0.0
CaseT4d_ConfOnly_Raw_P0Low_FeedbackOn,low p0,0.00166,10,top_cap,74,-3935074.2329751495,17679745.724484455,-41256700205.4054,427018880000.0,61.900644310810804,640.68207,26.892730149383265,0.0
CaseT4d_ConfOnly_Raw_P0Low_FeedbackOn,low p0,0.00166,10,bottom_cap,74,-3935074.234954826,17679745.144346435,-41256702132.432434,427018880000.0,61.90064865405406,640.68207,26.892728851498212,0.0
CaseT4d_ConfOnly_Raw_P0Low_FeedbackOn,low p0,0.00175,11,all,407,-24705907.17564096,31226146.624315806,-558778984619.1647,2663324300000.0,838.1496319385749,3995.4106,131.14008976082522,0.0
CaseT4d_ConfOnly_Raw_P0Low_FeedbackOn,low p0,0.00175,11,center_core,45,-13378496.575302888,985206.0117109349,-351957790444.44446,400967630000.0,527.8864275555555,601.43512,10.515176716740717,0.0
CaseT4d_ConfOnly_Raw_P0Low_FeedbackOn,low p0,0.00175,11,full_no_caps_edges,159,-15862658.441194024,11352282.048343413,-396924680000.0,746883250000.0,595.3447751572327,1120.4319,55.311087158804426,0.0
CaseT4d_ConfOnly_Raw_P0Low_FeedbackOn,low p0,0.00175,11,lateral_shell,196,-27061356.27556082,28337817.267422866,-560011674811.2245,2147258600000.0,839.989972877551,3221.2295,109.55736316367945,0.0
CaseT4d_ConfOnly_Raw_P0Low_FeedbackOn,low p0,0.00175,11,top_cap,74,-27097239.705426894,39119861.087683134,-655588476459.4595,2663324300000.0,983.3932705540541,3995.4106,131.1400527115928,0.0
CaseT4d_ConfOnly_Raw_P0Low_FeedbackOn,low p0,0.00175,11,bottom_cap,74,-27097242.731874716,39119861.044201836,-655588474445.9459,2663323800000.0,983.3932654594596,3995.4099,131.14008976082522,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.0,0,all,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.0,0,center_core,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.0,0,full_no_caps_edges,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.0,0,lateral_shell,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.0,0,top_cap,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.0,0,bottom_cap,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.000503,1,all,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.000503,1,center_core,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.000503,1,full_no_caps_edges,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.000503,1,lateral_shell,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.000503,1,top_cap,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.000503,1,bottom_cap,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.000704,2,all,407,189.37387598112036,126.94853177303858,1500063.3095331695,3233680.3,-0.0022500950904176904,0.0048510367,0.00019912010662982593,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.000704,2,center_core,45,261.7101069157467,24.84520547913053,2269321.7800000003,2569160.5,-0.003403813666666666,0.0038535104,6.948282301728842e-05,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.000704,2,full_no_caps_edges,147,230.2911999093796,40.00638201245708,1887262.6428571432,2569160.5,-0.0028308066931972786,0.0038535104,9.418211529401201e-05,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.000704,2,lateral_shell,196,284.45198636350403,67.71413396063808,2170440.4714285717,3233680.3,-0.003255799278061224,0.0048510367,0.00019912010662982593,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.000704,2,top_cap,74,40.807637403551574,49.07790983036255,354456.4232432432,1179231.5,-0.0005315648793243244,0.0017686123,7.32581363143508e-05,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.000704,2,bottom_cap,74,40.80763535074676,49.07790771432158,354456.4089189189,1179231.1,-0.0005315648652702703,0.0017686118,7.325812873522537e-05,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.000804,3,all,407,440.57541756765283,373.5952790065592,2498463.323095823,10215109.0,-0.003747695226289926,0.015325434,0.0007155172666198335,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.000804,3,center_core,45,574.1006965432778,53.076404490097104,3107052.717777778,3628033.3,-0.00466075594,0.0054425476,0.00024264887588248125,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.000804,3,full_no_caps_edges,147,492.03256716123735,94.89891590850293,2603292.9721088433,3628033.3,-0.0039047746659863942,0.0054425476,0.0004169719648148324,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.000804,3,lateral_shell,196,672.7475535015769,299.8620132973914,3862007.4749999996,10215109.0,-0.005793384166836735,0.015325434,0.0007155172666198335,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.000804,3,top_cap,74,84.68104907294189,244.73503318675336,436367.19459459465,4046389.5,-0.0006539756148648649,0.0060713384,0.0004676023811609811,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.000804,3,bottom_cap,74,84.681064683,244.7350222907989,436367.3635135136,4046389.5,-0.0006539758918918919,0.0060713384,0.0004676023511644121,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.000905,4,all,407,771.4797774265211,1371.9125331835905,3291211.247616707,36542656.0,-0.004936817331793612,0.054826599,0.0026057418284490944,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.000905,4,center_core,45,835.2776266559445,133.77980680630307,2597694.555333333,4120298.5,-0.003896900074888889,0.0061819246,0.0005254884977991199,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.000905,4,full_no_caps_edges,147,699.8092087995966,236.2072775979116,2066569.398639456,5161067.5,-0.003099003804557823,0.0077428916,0.0010785952821986947,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.000905,4,lateral_shell,196,1427.2796930532827,1349.9283955181777,7504659.840357143,36542656.0,-0.011258142415306123,0.054826599,0.0026057418284490944,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.000905,4,top_cap,74,-116.34548522482297,1182.1631041336993,-1999432.064594595,22853068.0,0.003000925658243243,0.034287672,0.001995737590265066,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.000905,4,bottom_cap,74,-116.34549105632976,1182.1629922938416,-1999432.2762162162,22853072.0,0.0030009261354054058,0.03428768,0.001995737379560853,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001005,5,all,407,1826.024587009185,5796.129089348983,10488925.971621621,149736480.0,-0.01573339010941032,0.22466005,0.010427816499879256,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001005,5,center_core,45,2493.2434927267777,254.9217390861571,16490794.08888889,18686306.0,-0.02473547888888889,0.028031984,0.0014465553589012349,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001005,5,full_no_caps_edges,147,1715.0175798170899,897.4245450513778,10097670.011564625,18686306.0,-0.015142765695238097,0.028031984,0.002696645624687988,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001005,5,lateral_shell,196,3774.15890364711,5882.1338064916035,23343002.735714287,149736480.0,-0.03501908755969388,0.22466005,0.010427816499879256,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001005,5,top_cap,74,-983.0683295844002,5786.780553034765,-8620773.433108108,108180400.0,0.012937172968648648,0.16230617,0.008110186350216226,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001005,5,bottom_cap,74,-983.0681937788055,5786.780322724218,-8620772.022972973,108180420.0,0.012937170614729728,0.1623062,0.008110186559840755,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001206,6,all,407,10458.694501404952,114526.10159081759,58355493.95012284,2689940500.0,-0.08753326954469291,4.0359373,0.17818991048385532,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001206,6,center_core,45,10390.949058880911,1489.0917203826211,47646966.733333334,63154168.0,-0.07147717711111112,0.094746269,0.012098244574075226,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001206,6,full_no_caps_edges,147,4306.935398390787,10991.676670037981,7705354.270068027,175632300.0,-0.01152484151489796,0.26362234,0.022370337963618012,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001206,6,lateral_shell,196,31279.855434033896,119813.06644744196,205444613.33010203,2689940500.0,-0.3082347088912755,4.0359373,0.17818991048385532,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001206,6,top_cap,74,-17607.266570995056,125275.93998289345,-136433132.6216216,2233430500.0,0.20474374204054058,3.3508744,0.15671721584769718,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001206,6,bottom_cap,74,-17607.27833139089,125275.9380349163,-136433245.0810811,2233430800.0,0.20474391658108107,3.3508751,0.15671724552436817,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001307,7,all,407,23442.411833231705,515832.3254512657,129615047.03439803,11638314000.0,-0.1944228775773956,17.46196,0.7608862039085933,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001307,7,center_core,45,23715.17678978271,6739.450256847675,133014313.77777778,229219600.0,-0.19953079015555558,0.34387094,0.05099981075294451,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001307,7,full_no_caps_edges,147,-710.1242111719453,44196.854054714546,-50084759.149659865,789913860.0,0.07524634833333332,1.1854938,0.08592145283134063,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001307,7,lateral_shell,196,99421.86919723888,543443.3442493991,680254303.0867347,11638314000.0,-1.0206699747857142,17.46196,0.7608862039085933,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001307,7,top_cap,74,-79816.30488448506,567661.1623478978,-621026027.3513514,10120287000.0,0.9319273245405405,15.183702,0.6976188409793521,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001307,7,bottom_cap,74,-79816.33002453552,567661.1532621346,-621026156.3243244,10120287000.0,0.9319275149324324,15.183702,0.6976189129624,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001405,8,all,407,8896.928343679994,195504.10246765878,-16193977.798525799,49996173000.0,0.02428332992629001,75.014008,3.2337037090320266,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001405,8,center_core,45,-4779.645062061845,29576.426307082427,-125488600.8888889,646053700.0,0.18814742911111107,0.96930945,0.2108147121240668,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001405,8,full_no_caps_edges,147,4135.724846743455,94994.01188776508,-785019217.7142857,3774732300.0,1.1779410431088435,5.6643844,0.4000736354420972,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001405,8,lateral_shell,196,-69532.41330209929,207020.09414328224,2104122798.3469388,49996173000.0,-3.157420410066327,75.014008,3.2337037090320266,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001405,8,top_cap,74,103976.5798645804,171537.59123403698,-2900382283.5,45517136000.0,4.352227670337837,68.290321,3.1017669012038858,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001405,8,bottom_cap,74,103976.47517272756,171537.65289175394,-2900381925.418919,45517144000.0,4.352227138351351,68.290329,3.101766687857623,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001588,9,all,407,-1546469.5315614769,10626556.183780182,-14035166719.90172,238229340000.0,21.052434877149874,357.42236,16.272428787920738,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001588,9,center_core,45,-1551406.479142422,188237.96606049934,-15124618377.777779,18819361000.0,22.686033866666666,28.230003,1.2146881601570005,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001588,9,full_no_caps_edges,147,-1883180.6154894885,775794.2820988882,-17414289061.22449,30626597000.0,26.12245817687075,45.948959,2.5490189355642987,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001588,9,lateral_shell,196,-541953.0129494896,10902488.631712098,-5493951678.061225,198576280000.0,8.234497556122447,297.9671,13.532614763386773,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001588,9,top_cap,74,-2938282.184443294,12239557.324841013,-25360521127.027027,238229340000.0,38.048828905405415,357.42236,16.272428787920738,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001588,9,bottom_cap,74,-2938281.2954761963,12239557.24923853,-25360512793.243244,238229260000.0,38.04881632432433,357.42224,16.272427540842777,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001633,10,all,407,-4111157.5576566337,21670083.63628349,-86843051332.01474,971978310000.0,130.25838684201474,1458.3782,46.29008659985972,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001633,10,center_core,45,-2874319.123357311,527217.1780688661,-35688999222.22222,50871226000.0,53.533184555555565,76.312134,3.01661328877989,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001633,10,full_no_caps_edges,155,-1567533.7561648914,11179261.239488311,-37057890758.19355,574386470000.0,55.56872643741935,862.19324,32.788507225273634,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001633,10,lateral_shell,196,-2473417.036405553,21828713.006382685,-71654248443.87755,805865460000.0,107.43879764795918,1209.1392,35.164807502585724,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001633,10,top_cap,74,-6975394.051943708,25439764.172002293,-131935075024.1892,971977980000.0,197.94178115810809,1458.3777,46.29008659985972,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001633,10,bottom_cap,74,-6975393.43846257,25439765.145107407,-131935072970.54054,971978310000.0,197.9417811108108,1458.3782,46.29008150654044,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001753,11,all,407,-63019353.54207915,36459840.26819816,-872472429429.9755,2697868900000.0,1308.6856262678134,4047.1702,196.33941405540472,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001753,11,center_core,45,-49702284.04034889,989888.1423659981,-869621797777.7778,971033870000.0,1304.389142222222,1456.5742,21.248828057877095,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001753,11,full_no_caps_edges,183,-49423856.72920024,16298542.263586612,-732746191420.765,1265120700000.0,1099.0458825136611,1897.8665,51.24607709888585,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001753,11,lateral_shell,196,-66437669.97534614,33484325.967233803,-862347775153.0613,1732242800000.0,1293.4939656632653,2598.562,156.66242312565555,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001753,11,top_cap,74,-65030838.8197131,45230309.49160789,-892615390297.2972,2697868600000.0,1338.918357810811,4047.1694,196.3393857064087,0.0
CaseT4d_ConfOnly_Raw_LongRampDamped_FeedbackOn,long ramp + damping,0.001753,11,bottom_cap,74,-65030832.153338924,45230311.893913105,-892615270351.3513,2697868900000.0,1338.9181654459458,4047.1702,196.33941405540472,0.0
