step,path,eps_xx,eps_yy,eps_zz,eps_xy,eps_yz,eps_xz,eps_v,stress_xx,stress_yy,stress_zz,stress_xy,stress_yz,stress_xz,sigmac_xx,sigmac_yy,sigmac_zz,p,q,pc,e,eps_p_v,eps_p_eq,plastic_multiplier,yield_f,yield_f_normalized,return_status,yield_flag,iterations,residual,pore_pressure_proxy
64,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,178.53336722148345,178.53336722148345,178.53336722148345,0,0,0,-178.53336722148345,-178.53336722148345,-178.53336722148345,178.53336722148345,0,178.53336723120177,0.74888804470816472,0.0099520055536544156,0.0099520055536544173,1.192511121485124e-06,-2.4984640216975614e-06,5.4434196371152573e-11,plastic_converged,1,3,-2.4984567148157412e-06,0
65,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,179.13213364252746,179.13213364252746,179.13213364252746,0,0,0,-179.13213364252746,-179.13213364252746,-179.13213364252746,179.13213364252746,0,179.13213365244553,0.74810104508804609,0.010258302279261326,0.010258302279261328,1.1874254782533443e-06,-2.5583683800153732e-06,5.5367331043945336e-11,plastic_converged,1,3,-2.5583683800153732e-06,0
66,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,179.73208130814675,179.73208130814675,179.73208130814675,0,0,0,-179.73208130814675,-179.73208130814675,-179.73208130814675,179.73208130814677,6.0291550413456957e-14,179.73208131826809,0.74731439961775648,0.010564315525346897,0.010564315525346899,1.1823665376586854e-06,-2.6195391840213274e-06,5.6313328786068507e-11,plastic_converged,1,3,-2.6195465399632328e-06,0
67,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,180.3332095793165,180.3332095793165,180.3332095793165,0,0,0,-180.3332095793165,-180.3332095793165,-180.3332095793165,180.3332095793165,0,180.33320958964475,0.74652810813792847,0.010870045445782,0.010870045445782002,1.1773341430235924e-06,-2.6820381856755785e-06,5.7273146075230067e-11,plastic_converged,1,3,-2.6820308051311391e-06,0
68,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,180.93551781034486,180.93551781034486,180.93551781034486,0,0,0,-180.93551781034486,-180.93551781034486,-180.93551781034486,180.93551781034486,0,180.93551782088636,0.74574217048926639,0.011175492196049103,0.011175492196049103,1.172328138642711e-06,-2.7465573035627631e-06,5.8261078133561806e-11,plastic_converged,1,3,-2.7465573035627631e-06,0
69,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,181.53900534891258,181.53900534891258,181.53900534891258,0,0,0,-181.53900534891258,-181.53900534891258,-181.53900534891258,181.53900534891258,0,181.53900535966969,0.74495658651254626,0.011480655933234333,0.011480655933234333,1.1673483697866628e-06,-2.81208127672564e-06,5.9255064261952517e-11,plastic_converged,1,3,-2.81208127672564e-06,0
70,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,182.14367153609473,182.14367153609473,182.14367153609473,0,0,0,-182.14367153609473,-182.14367153609473,-182.14367153609473,182.14367153609473,0,182.14367154707122,0.74417135604861562,0.011785536816020856,0.011785536816020856,1.1623946827009128e-06,-2.8789900753427074e-06,6.0262827198444898e-11,plastic_converged,1,3,-2.8789900753427074e-06,0
71,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,182.749515706414,182.749515706414,182.749515706414,0,0,0,-182.749515706414,-182.749515706414,-182.749515706414,182.74951570641397,6.0291550413456957e-14,182.74951571761517,0.74338647893839371,0.012090135004677548,0.012090135004677548,1.1574669245814132e-06,-2.9476985695444871e-06,6.1292609145932486e-11,plastic_converged,1,3,-2.9476910901072549e-06,0
72,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,183.35653718786708,183.35653718786708,183.35653718786708,0,0,0,-183.35653718786708,-183.35653718786708,-183.35653718786708,183.35653718786708,0,183.35653719929681,0.74260195502287141,0.012394450661052643,0.012394450661052643,1.1525649435874383e-06,-3.0178315794420873e-06,6.2336111810372611e-11,plastic_converged,1,3,-3.0178390837230469e-06,0
73,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,183.9647353019588,183.9647353019588,183.9647353019588,0,0,0,-183.9647353019588,-183.9647353019588,-183.9647353019588,183.96473530195877,6.0291550413456957e-14,183.96473531362113,0.74181778414311117,0.012698483948565056,0.012698483948565056,1.14768858882658e-06,-3.0894680802517895e-06,6.3394570029000889e-11,plastic_converged,1,3,-3.0894605510789468e-06,0
74,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,184.57410936375697,184.57410936375697,184.57410936375697,0,0,0,-184.57410936375697,-184.57410936375697,-184.57410936375697,184.57410936375697,0,184.57410937565743,0.74103396614024675,0.013002235032192716,0.013002235032192716,1.142837710337227e-06,-3.1629825934273327e-06,6.4475207253384989e-11,plastic_converged,1,3,-3.1629901475401868e-06,0
75,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,185.18465868190475,185.18465868190475,185.18465868190475,0,0,0,-185.18465868190475,-185.18465868190475,-185.18465868190475,185.18465868190478,6.0291550413456957e-14,185.18465869404596,0.74025050085548361,0.013305704078469297,0.013305704078469297,1.1380121591143138e-06,-3.237640350842524e-06,6.5562589904054209e-11,plastic_converged,1,3,-3.2376479299434903e-06,0
76,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,185.79638255867005,185.79638255867005,185.79638255867005,0,0,0,-185.79638255867005,-185.79638255867005,-185.79638255867005,185.79638255867005,0,185.7963825710593,0.7394673881300986,0.013608891255471973,0.013608891255471973,1.1332117870694111e-06,-3.3147042165886094e-06,6.6681871535632195e-11,plastic_converged,1,3,-3.3146966124514607e-06,0
77,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,186.40928028998474,186.40928028998474,186.40928028998474,0,0,0,-186.40928028998474,-186.40928028998474,-186.40928028998474,186.40928028998474,0,186.40928030262472,0.73868462780544009,0.013911796732813621,0.013911796732813621,1.1284364470413401e-06,-3.3929436222492049e-06,6.7807712225825264e-11,plastic_converged,1,3,-3.3929436222492049e-06,0
78,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,187.0233511654726,187.0233511654726,187.0233511654726,0,0,0,-187.0233511654726,-187.0233511654726,-187.0233511654726,187.0233511654726,0,187.02335117836768,0.73790221972292769,0.0142144206816353,0.0142144206816353,1.1236859927913809e-06,-3.4728185067468832e-06,6.8948992710665197e-11,plastic_converged,1,3,-3.4728185067468832e-06,0
79,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,187.63859446849551,187.63859446849551,187.63859446849551,0,0,0,-187.63859446849551,-187.63859446849551,-187.63859446849551,187.63859446849551,0,187.63859448165167,0.73712016372405242,0.014516763274595933,0.014516763274595933,1.11896027898681e-06,-3.5547870979328183e-06,7.0114325553827483e-11,plastic_converged,1,3,-3.5547870979328183e-06,0
80,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,188.25500947618303,188.25500947618303,188.25500947618303,0,0,0,-188.25500947618303,-188.25500947618303,-188.25500947618303,188.25500947618306,6.0291550413456957e-14,188.25500948960476,0.73633845965037659,0.014818824685865456,0.014818824685865456,1.1142591612079361e-06,-3.6384505861168805e-06,7.1295300813222382e-11,plastic_converged,1,3,-3.6384582908788963e-06,0
81,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,188.87259545946989,188.87259545946989,188.87259545946989,0,0,0,-188.87259545946989,-188.87259545946989,-188.87259545946989,188.87259545946986,6.0291550413456957e-14,188.87259547316344,0.73555710734353397,0.015120605091116188,0.015120605091116188,1.1095824959356246e-06,-3.7243323660338923e-06,7.2501675371503782e-11,plastic_converged,1,3,-3.7243169059576536e-06,0
82,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,189.49135168314018,189.49135168314018,189.49135168314018,0,0,0,-189.49135168314018,-189.49135168314018,-189.49135168314018,189.49135168314015,6.0291550413456957e-14,189.49135169711019,0.73477610664522941,0.015422104667512357,0.015422104667512357,1.1049301405386406e-06,-3.8119698755000601e-06,7.3723879459830984e-11,plastic_converged,1,3,-3.8119698755000601e-06,0
83,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,190.11127740585866,190.11127740585866,190.11127740585866,0,0,0,-190.11127740585866,-190.11127740585866,-190.11127740585866,190.11127740585866,0,190.11127742010987,0.73399545739723904,0.015723323593702848,0.015723323593702848,1.1003019532798257e-06,-3.9014156320791277e-06,7.4962483741039197e-11,plastic_converged,1,3,-3.9014234128131078e-06,0
84,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,190.73237188019903,190.73237188019903,190.73237188019903,0,0,0,-190.73237188019903,-190.73237188019903,-190.73237188019903,190.73237188019903,0,190.73237189473807,0.73321515944141025,0.016024262049815333,0.016024262049815333,1.095697793315331e-06,-3.9932144943295564e-06,7.6227438738185064e-11,plastic_converged,1,3,-3.9932144943295564e-06,0
85,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,191.35463435269548,191.35463435269548,191.35463435269548,0,0,0,-191.35463435269548,-191.35463435269548,-191.35463435269548,191.35463435269548,0,191.35463436752721,0.7324352126196616,0.016324920217443386,0.016324920217443386,1.0911175206632228e-06,-4.0868923518884974e-06,7.7509107666671262e-11,plastic_converged,1,3,-4.0868923518884974e-06,0
86,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,191.97806406387457,191.97806406387457,191.97806406387457,0,0,0,-191.97806406387457,-191.97806406387457,-191.97806406387457,191.97806406387454,6.0291550413456957e-14,191.97806407900399,0.73165561677398272,0.01662529827964002,0.01662529827964002,1.0865609962212893e-06,-4.1825108726804282e-06,7.880819319944022e-11,plastic_converged,1,3,-4.1825030155439838e-06,0
87,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,192.60266024828692,192.60266024828692,192.60266024828692,0,0,0,-192.60266024828692,-192.60266024828692,-192.60266024828692,192.60266024828692,0,192.60266026371906,0.73087637174643438,0.016925396420909643,0.016925396420909643,1.0820280817556676e-06,-4.2800693241365985e-06,8.0124207777276724e-11,plastic_converged,1,3,-4.280077206836055e-06,0
88,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,193.22842213455186,193.22842213455186,193.22842213455186,0,0,0,-193.22842213455186,-193.22842213455186,-193.22842213455186,193.22842213455183,6.0291550413456957e-14,193.22842215029377,0.73009747737914854,0.017225214827197594,0.017225214827197594,1.077518639886398e-06,-4.3801757579284549e-06,8.1467995375823841e-11,plastic_converged,1,3,-4.3801678496182779e-06,0
89,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,193.85534894538915,193.85534894538915,193.85534894538915,0,0,0,-193.85534894538915,-193.85534894538915,-193.85534894538915,193.85534894538918,6.0291550413456957e-14,193.85534896144603,0.72931893351432797,0.017524753685884173,0.017524753685884173,1.0730325340981574e-06,-4.4822955464054687e-06,8.2829000224802311e-11,plastic_converged,1,3,-4.4823114143426176e-06,0
90,isotropic_compression_swelling,0.00014999999999999999,0.00014999999999999999,0.00014999999999999999,0,0,0,0.00044999999999999999,194.48343989765846,194.48343989765846,194.48343989765846,0,0,0,-194.48343989765846,-194.48343989765846,-194.48343989765846,194.48343989765849,6.0291550413456957e-14,194.48343991403573,0.72854073999424651,0.017824013185773868,0.017824013185773868,1.0685696287173956e-06,-4.5865475871930185e-06,8.4208931518049281e-11,plastic_converged,1,3,-4.5865475871930185e-06,0
91,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,193.23343989765846,193.23343989765846,193.23343989765846,0,0,0,-193.23343989765846,-193.23343989765846,-193.23343989765846,193.23343989765849,6.0291550413456957e-14,194.48343991403573,0.72905930221624482,0.017824013185773868,0.017824013185773868,0,-347.82019637285384,0.00642728253330854,elastic,0,0,-347.82019637285384,0
92,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,191.98343989765846,191.98343989765846,191.98343989765846,0,0,0,-191.98343989765846,-191.98343989765846,-191.98343989765846,191.98343989765849,6.0291550413456957e-14,194.48343991403573,0.72957802000690974,0.017824013185773868,0.017824013185773868,0,-691.14038815916001,0.012854564982408149,elastic,0,0,-691.14038815916001,0
93,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,190.73343989765846,190.73343989765846,190.73343989765846,0,0,0,-190.73343989765846,-190.73343989765846,-190.73343989765846,190.73343989765849,6.0291550413456957e-14,194.48343991403573,0.73009689341291184,0.017824013185773868,0.017824013185773868,0,-1029.9605799454662,0.019281847431507754,elastic,0,0,-1029.9605799454662,0
94,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,189.48343989765846,189.48343989765846,189.48343989765846,0,0,0,-189.48343989765846,-189.48343989765846,-189.48343989765846,189.48343989765849,6.0291550413456957e-14,194.48343991403573,0.73061592248093576,0.017824013185773868,0.017824013185773868,0,-1364.2807717317726,0.025709129880607366,elastic,0,0,-1364.2807717317726,0
95,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,188.23343989765846,188.23343989765846,188.23343989765846,0,0,0,-188.23343989765846,-188.23343989765846,-188.23343989765846,188.23343989765849,6.0291550413456957e-14,194.48343991403573,0.73113510725768005,0.017824013185773868,0.017824013185773868,0,-1694.1009635180787,0.032136412329706966,elastic,0,0,-1694.1009635180787,0
96,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,186.98343989765846,186.98343989765846,186.98343989765846,0,0,0,-186.98343989765846,-186.98343989765846,-186.98343989765846,186.98343989765849,6.0291550413456957e-14,194.48343991403573,0.73165444778985733,0.017824013185773868,0.017824013185773868,0,-2019.4211553043849,0.038563694778806577,elastic,0,0,-2019.4211553043849,0
97,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,185.73343989765846,185.73343989765846,185.73343989765846,0,0,0,-185.73343989765846,-185.73343989765846,-185.73343989765846,185.73343989765849,6.0291550413456957e-14,194.48343991403573,0.73217394412419434,0.017824013185773868,0.017824013185773868,0,-2340.2413470906913,0.044990977227906195,elastic,0,0,-2340.2413470906913,0
98,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,184.48343989765846,184.48343989765846,184.48343989765846,0,0,0,-184.48343989765846,-184.48343989765846,-184.48343989765846,184.48343989765849,6.0291550413456957e-14,194.48343991403573,0.73269359630743158,0.017824013185773868,0.017824013185773868,0,-2656.561538876997,0.051418259677005793,elastic,0,0,-2656.561538876997,0
99,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,183.23343989765846,183.23343989765846,183.23343989765846,0,0,0,-183.23343989765846,-183.23343989765846,-183.23343989765846,183.23343989765849,6.0291550413456957e-14,194.48343991403573,0.73321340438632376,0.017824013185773868,0.017824013185773868,0,-2968.3817306633041,0.057845542126105411,elastic,0,0,-2968.3817306633041,0
100,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,181.98343989765846,181.98343989765846,181.98343989765846,0,0,0,-181.98343989765846,-181.98343989765846,-181.98343989765846,181.98343989765849,6.0291550413456957e-14,194.48343991403573,0.7337333684076397,0.017824013185773868,0.017824013185773868,0,-3275.7019224496098,0.064272824575205001,elastic,0,0,-3275.7019224496098,0
101,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,180.73343989765846,180.73343989765846,180.73343989765846,0,0,0,-180.73343989765846,-180.73343989765846,-180.73343989765846,180.73343989765849,6.0291550413456957e-14,194.48343991403573,0.73425348841816196,0.017824013185773868,0.017824013185773868,0,-3578.522114235916,0.070700107024304612,elastic,0,0,-3578.522114235916,0
102,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,179.48343989765846,179.48343989765846,179.48343989765846,0,0,0,-179.48343989765846,-179.48343989765846,-179.48343989765846,179.48343989765849,6.0291550413456957e-14,194.48343991403573,0.73477376446468745,0.017824013185773868,0.017824013185773868,0,-3876.8423060222221,0.077127389473404237,elastic,0,0,-3876.8423060222221,0
103,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,178.23343989765846,178.23343989765846,178.23343989765846,0,0,0,-178.23343989765846,-178.23343989765846,-178.23343989765846,178.23343989765849,6.0291550413456957e-14,194.48343991403573,0.73529419659402684,0.017824013185773868,0.017824013185773868,0,-4170.6624978085283,0.083554671922503834,elastic,0,0,-4170.6624978085283,0
104,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,176.98343989765846,176.98343989765846,176.98343989765846,0,0,0,-176.98343989765846,-176.98343989765846,-176.98343989765846,176.98343989765849,6.0291550413456957e-14,194.48343991403573,0.735814784853005,0.017824013185773868,0.017824013185773868,0,-4459.9826895948345,0.089981954371603431,elastic,0,0,-4459.9826895948345,0
105,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,175.73343989765846,175.73343989765846,175.73343989765846,0,0,0,-175.73343989765846,-175.73343989765846,-175.73343989765846,175.73343989765849,6.0291550413456957e-14,194.48343991403573,0.73633552928846091,0.017824013185773868,0.017824013185773868,0,-4744.8028813811416,0.096409236820703056,elastic,0,0,-4744.8028813811416,0
106,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,174.48343989765846,174.48343989765846,174.48343989765846,0,0,0,-174.48343989765846,-174.48343989765846,-174.48343989765846,174.48343989765849,6.0291550413456957e-14,194.48343991403573,0.73685642994724743,0.017824013185773868,0.017824013185773868,0,-5025.1230731674468,0.10283651926980265,elastic,0,0,-5025.1230731674468,0
107,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,173.23343989765846,173.23343989765846,173.23343989765846,0,0,0,-173.23343989765846,-173.23343989765846,-173.23343989765846,173.23343989765849,6.0291550413456957e-14,194.48343991403573,0.73737748687623161,0.017824013185773868,0.017824013185773868,0,-5300.943264953753,0.10926380171890226,elastic,0,0,-5300.943264953753,0
108,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,171.98343989765846,171.98343989765846,171.98343989765846,0,0,0,-171.98343989765846,-171.98343989765846,-171.98343989765846,171.98343989765849,6.0291550413456957e-14,194.48343991403573,0.73789870012229453,0.017824013185773868,0.017824013185773868,0,-5572.2634567400601,0.11569108416800189,elastic,0,0,-5572.2634567400601,0
109,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,170.73343989765846,170.73343989765846,170.73343989765846,0,0,0,-170.73343989765846,-170.73343989765846,-170.73343989765846,170.73343989765849,6.0291550413456957e-14,194.48343991403573,0.73842006973233121,0.017824013185773868,0.017824013185773868,0,-5839.0836485263662,0.12211836661710149,elastic,0,0,-5839.0836485263662,0
110,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,169.48343989765846,169.48343989765846,169.48343989765846,0,0,0,-169.48343989765846,-169.48343989765846,-169.48343989765846,169.48343989765846,0,194.48343991403573,0.73894159575325091,0.017824013185773868,0.017824013185773868,0,-6101.4038403126779,0.12854564906620125,elastic,0,0,-6101.4038403126779,0
111,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,168.23343989765846,168.23343989765846,168.23343989765846,0,0,0,-168.23343989765846,-168.23343989765846,-168.23343989765846,168.23343989765846,0,194.48343991403573,0.73946327823197688,0.017824013185773868,0.017824013185773868,0,-6359.224032098984,0.13497293151530085,elastic,0,0,-6359.224032098984,0
112,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,166.98343989765846,166.98343989765846,166.98343989765846,0,0,0,-166.98343989765846,-166.98343989765846,-166.98343989765846,166.98343989765846,0,194.48343991403573,0.73998511721544646,0.017824013185773868,0.017824013185773868,0,-6612.5442238852902,0.14140021396440045,elastic,0,0,-6612.5442238852902,0
113,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,165.73343989765846,165.73343989765846,165.73343989765846,0,0,0,-165.73343989765846,-165.73343989765846,-165.73343989765846,165.73343989765846,0,194.48343991403573,0.7405071127506111,0.017824013185773868,0.017824013185773868,0,-6861.3644156715964,0.14782749641350007,elastic,0,0,-6861.3644156715964,0
114,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,164.48343989765846,164.48343989765846,164.48343989765846,0,0,0,-164.48343989765846,-164.48343989765846,-164.48343989765846,164.48343989765846,0,194.48343991403573,0.74102926488443632,0.017824013185773868,0.017824013185773868,0,-7105.6846074579025,0.15425477886259967,elastic,0,0,-7105.6846074579025,0
115,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,163.23343989765846,163.23343989765846,163.23343989765846,0,0,0,-163.23343989765846,-163.23343989765846,-163.23343989765846,163.23343989765846,0,194.48343991403573,0.74155157366390168,0.017824013185773868,0.017824013185773868,0,-7345.5047992442087,0.16068206131169929,elastic,0,0,-7345.5047992442087,0
116,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,161.98343989765846,161.98343989765846,161.98343989765846,0,0,0,-161.98343989765846,-161.98343989765846,-161.98343989765846,161.98343989765846,0,194.48343991403573,0.7420740391360009,0.017824013185773868,0.017824013185773868,0,-7580.824991030514,0.16710934376079886,elastic,0,0,-7580.824991030514,0
117,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,160.73343989765846,160.73343989765846,160.73343989765846,0,0,0,-160.73343989765846,-160.73343989765846,-160.73343989765846,160.73343989765846,0,194.48343991403573,0.74259666134774172,0.017824013185773868,0.017824013185773868,0,-7811.645182816821,0.17353662620989849,elastic,0,0,-7811.645182816821,0
118,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,159.48343989765846,159.48343989765846,159.48343989765846,0,0,0,-159.48343989765846,-159.48343989765846,-159.48343989765846,159.48343989765846,0,194.48343991403573,0.74311944034614608,0.017824013185773868,0.017824013185773868,0,-8037.9653746031263,0.17996390865899808,elastic,0,0,-8037.9653746031263,0
119,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,158.23343989765846,158.23343989765846,158.23343989765846,0,0,0,-158.23343989765846,-158.23343989765846,-158.23343989765846,158.23343989765846,0,194.48343991403573,0.74364237617824991,0.017824013185773868,0.017824013185773868,0,-8259.7855663894334,0.18639119110809771,elastic,0,0,-8259.7855663894334,0
120,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,156.98343989765846,156.98343989765846,156.98343989765846,0,0,0,-156.98343989765846,-156.98343989765846,-156.98343989765846,156.98343989765846,0,194.48343991403573,0.74416546889110335,0.017824013185773868,0.017824013185773868,0,-8477.1057581757395,0.19281847355719733,elastic,0,0,-8477.1057581757395,0
121,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,155.73343989765846,155.73343989765846,155.73343989765846,0,0,0,-155.73343989765846,-155.73343989765846,-155.73343989765846,155.73343989765846,0,194.48343991403573,0.74468871853177065,0.017824013185773868,0.017824013185773868,0,-8689.9259499620457,0.19924575600629693,elastic,0,0,-8689.9259499620457,0
122,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,154.48343989765846,154.48343989765846,154.48343989765846,0,0,0,-154.48343989765846,-154.48343989765846,-154.48343989765846,154.48343989765846,0,194.48343991403573,0.74521212514733015,0.017824013185773868,0.017824013185773868,0,-8898.2461417483519,0.20567303845539653,elastic,0,0,-8898.2461417483519,0
123,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,153.23343989765846,153.23343989765846,153.23343989765846,0,0,0,-153.23343989765846,-153.23343989765846,-153.23343989765846,153.23343989765846,0,194.48343991403573,0.7457356887848744,0.017824013185773868,0.017824013185773868,0,-9102.066333534658,0.21210032090449615,elastic,0,0,-9102.066333534658,0
124,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,151.98343989765846,151.98343989765846,151.98343989765846,0,0,0,-151.98343989765846,-151.98343989765846,-151.98343989765846,151.98343989765846,0,194.48343991403573,0.74625940949150982,0.017824013185773868,0.017824013185773868,0,-9301.3865253209642,0.21852760335359575,elastic,0,0,-9301.3865253209642,0
125,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,150.73343989765846,150.73343989765846,150.73343989765846,0,0,0,-150.73343989765846,-150.73343989765846,-150.73343989765846,150.73343989765846,0,194.48343991403573,0.74678328731435728,0.017824013185773868,0.017824013185773868,0,-9496.2067171072704,0.22495488580269538,elastic,0,0,-9496.2067171072704,0
126,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,149.48343989765846,149.48343989765846,149.48343989765846,0,0,0,-149.48343989765846,-149.48343989765846,-149.48343989765846,149.48343989765846,0,194.48343991403573,0.74730732230055164,0.017824013185773868,0.017824013185773868,0,-9686.5269088935765,0.23138216825179497,elastic,0,0,-9686.5269088935765,0
127,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,148.23343989765846,148.23343989765846,148.23343989765846,0,0,0,-148.23343989765846,-148.23343989765846,-148.23343989765846,148.23343989765846,0,194.48343991403573,0.74783151449724183,0.017824013185773868,0.017824013185773868,0,-9872.3471006798827,0.23780945070089457,elastic,0,0,-9872.3471006798827,0
128,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,146.98343989765846,146.98343989765846,146.98343989765846,0,0,0,-146.98343989765846,-146.98343989765846,-146.98343989765846,146.98343989765846,0,194.48343991403573,0.74835586395159104,0.017824013185773868,0.017824013185773868,0,-10053.667292466187,0.24423673314999417,elastic,0,0,-10053.667292466187,0
