step,path,eps_xx,eps_yy,eps_zz,eps_xy,eps_yz,eps_xz,eps_v,stress_xx,stress_yy,stress_zz,stress_xy,stress_yz,stress_xz,sigmac_xx,sigmac_yy,sigmac_zz,p,q,pc,e,eps_p_v,eps_p_eq,plastic_multiplier,yield_f,return_status,yield_flag,iterations,residual,pore_pressure_proxy,yield_f_normalized
68,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,196.14331705636258,137.70765212953796,137.70765212953796,0.0,0.0,0.0,-196.14331705636258,-137.70765212953796,-137.70765212953796,157.18620710514617,58.435664926824614,172.27237874091574,0.7636466121906814,0.006675309862262306,0.007526316233744244,1.1448856778437889e-06,7.264416490215808e-05,plastic_converged,1,5,7.264416490215808e-05,0.0,1.7129721046978401e-09
69,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,196.67109601890186,137.8567824193812,137.8567824193812,0.0,0.0,0.0,-196.67109601890186,-137.8567824193812,-137.8567824193812,157.46155361922143,58.81431359952066,172.71714445793785,0.7631175182070242,0.006909226655236462,0.007796078503622774,1.1423024335055066e-06,7.400819595204666e-05,plastic_converged,1,5,7.400819595204666e-05,0.0,1.7363926214216194e-09
70,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,197.19822650333472,138.0084422636079,138.0084422636079,0.0,0.0,0.0,-197.19822650333472,-138.0084422636079,-138.0084422636079,157.73837034351683,59.18978423972683,173.16225122996713,0.7625885829515621,0.007142790597745862,0.008065809980257235,1.1397095469124777e-06,7.536770635852008e-05,plastic_converged,1,5,7.536770044680452e-05,0.0,1.7594450306074181e-09
71,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,197.72474821680046,138.1626019357209,138.1626019357209,0.0,0.0,0.0,-197.72474821680046,-138.1626019357209,-138.1626019357209,158.01665069608075,59.56214628107958,173.60769924688114,0.7620598063766766,0.007376003269472179,0.008335507567902677,1.1371076675469305e-06,7.672277661185944e-05,plastic_converged,1,5,7.672277752135415e-05,0.0,1.782135448135637e-09
72,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,198.25069957643123,138.3192319050155,138.3192319050155,0.0,0.0,0.0,-198.25069957643123,-138.3192319050155,-138.3192319050155,158.2963877954874,59.93146767141573,174.05348885585022,0.7615311884347635,0.007608866321970337,0.008605168283266353,1.1344974205197302e-06,7.807316205798998e-05,plastic_converged,1,5,7.807316615071613e-05,0.0,1.804462381990917e-09
73,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,198.7761177531093,138.47830284929216,138.47830284929216,0.0,0.0,0.0,-198.7761177531093,-138.47830284929216,-138.47830284929216,158.57757448389788,60.29781490381714,174.4996205523654,0.7610027290782331,0.007841381473133877,0.008874789251207165,1.131879407466518e-06,7.941880721773487e-05,plastic_converged,1,5,7.941880357975606e-05,0.0,1.8264287488470226e-09
74,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,199.30103871374172,138.63978566654595,138.63978566654595,0.0,0.0,0.0,-199.30103871374172,-138.63978566654595,-138.63978566654595,158.86020334894454,60.66125304719577,174.94609497165956,0.7604744282595096,0.008073550501942472,0.009144367700605553,1.1292542074189585e-06,8.075954519881634e-05,plastic_converged,1,5,8.075954974628985e-05,0.0,1.8480348866495014e-09
75,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,199.8254972621101,138.8036514856935,138.8036514856935,0.0,0.0,0.0,-199.8254972621101,-138.8036514856935,-138.8036514856935,159.14426674449905,61.0218457764166,175.3929128805115,0.7599462859310318,0.00830537524347805,0.009413900960395958,1.12662237763912e-06,8.209535826608771e-05,plastic_converged,1,5,8.209536008507712e-05,0.0,1.8692845514572277e-09
76,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,200.349527078332,138.96987167638383,138.96987167638383,0.0,0.0,0.0,-200.349527078332,-138.96987167638383,-138.96987167638383,159.42975681036657,61.379655401948156,175.84007516941492,0.7594183020452524,0.008536857584197782,0.009683386455755788,1.1239844544245754e-06,8.342607270606095e-05,plastic_converged,1,5,8.342607179656625e-05,0.0,1.89017791959519e-09
77,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,200.87316075698035,139.13841785795,139.13841785795,0.0,0.0,0.0,-200.87316075698035,-139.13841785795,-139.13841785795,159.71666549096014,61.73474289903035,176.28758284509598,0.7588904765546388,0.008767999457452595,0.009952821704444904,1.1213409538847083e-06,8.475181903122575e-05,plastic_converged,1,5,8.475181721223635e-05,0.0,1.910722051062683e-09
78,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,201.39642984390142,139.30926190754553,139.30926190754553,0.0,0.0,0.0,-201.39642984390142,-139.30926190754553,-139.30926190754553,160.00498455299748,62.08716793635589,176.73543702337008,0.7583628094116724,0.008998802839239615,0.010222204313289112,1.1186923726859902e-06,8.607251766079571e-05,plastic_converged,1,5,8.607252266301657e-05,0.0,1.93091918184459e-09
79,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,201.91936487177742,139.48237596751383,139.48237596751383,0.0,0.0,0.0,-201.91936487177742,-139.48237596751383,-139.48237596751383,160.29470560226835,62.436988904263586,177.18363892232182,0.757835300568849,0.009229269744178276,0.010491531974802315,1.116039188771258e-06,8.738812584851985e-05,plastic_converged,1,5,8.738812766750925e-05,0.0,1.950772354078162e-09
80,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,202.44199539446558,139.65773245203317,139.65773245203317,0.0,0.0,0.0,-202.44199539446558,-139.65773245203317,-139.65773245203317,160.58582009951064,62.784262942432406,177.6321898557922,0.7573079499786783,0.009459402221699956,0.010760802463941921,1.113381862052709e-06,8.869845396475284e-05,plastic_converged,1,5,8.869845305525814e-05,0.0,1.9702813151519338e-09
81,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,202.9643500201645,139.83530405307792,139.83530405307792,0.0,0.0,0.0,-202.9643500201645,-139.83530405307792,-139.83530405307792,160.87831937544013,63.12904596708657,178.08109122716527,0.7567807575936847,0.009689202352440866,0.011030013634991594,1.1107208350766208e-06,9.000380487123039e-05,plastic_converged,1,5,9.000379759527277e-05,0.0,1.98945673122706e-09
82,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,203.48645644343034,140.0150637457352,140.0150637457352,0.0,0.0,0.0,-203.48645644343034,-140.0150637457352,-140.0150637457352,161.1721946449669,63.47139269769514,178.53034452343957,0.7562537233664066,0.009918672244830059,0.011299163418567716,1.1080565336694123e-06,9.130385387834394e-05,plastic_converged,1,5,9.130385296884924e-05,0.0,2.008295283635525e-09
83,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,204.00834147610334,140.19698479291876,140.19698479291876,0.0,0.0,0.0,-204.00834147610334,-140.19698479291876,-140.19698479291876,161.46743702064694,63.811356683184584,178.97995130957375,0.7557268472493966,0.010147814031861303,0.01156824981874199,1.1053893675485687e-06,9.259913031200995e-05,plastic_converged,1,5,9.25991344047361e-05,0.0,2.026812438378029e-09
84,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,204.5300310771505,140.38104074950698,140.38104074950698,0.0,0.0,0.0,-204.5300310771505,-140.38104074950698,-140.38104074950698,161.76403752538815,64.14899032764353,179.42991322309484,0.7552001291952218,0.010376629868043316,0.011837270910279106,1.102719730925703e-06,9.388906073581893e-05,plastic_converged,1,5,9.388906073581893e-05,0.0,2.044999367118152e-09
85,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,205.051550381494,140.56720546594946,140.56720546594946,0.0,0.0,0.0,-205.051550381494,-140.56720546594946,-140.56720546594946,162.0619871044643,64.48434491554454,179.8802319689545,0.7546735691564632,0.010605121926516716,0.012106224835980948,1.1000480030706974e-06,9.517431135463994e-05,plastic_converged,1,5,9.517431135463994e-05,0.0,2.0628743087639824e-09
86,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,205.57292372782453,140.75545309136393,140.75545309136393,0.0,0.0,0.0,-205.57292372782453,-140.75545309136393,-140.75545309136393,162.3612766368508,64.8174706364606,180.33090931463056,0.7541471670857163,0.010833292396333289,0.012375109804137096,1.0973745488714847e-06,9.64546143222833e-05,plastic_converged,1,5,9.645461614127271e-05,0.0,2.0804350270471293e-09
87,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,206.0941746854659,140.9457580761602,140.9457580761602,0.0,0.0,0.0,-206.0941746854659,-140.9457580761602,-140.9457580761602,162.66189694592876,65.14841660930571,180.7819470854594,0.7536209229355906,0.011061143479886962,0.012643924086073849,1.0946997193583064e-06,9.772965313459281e-05,plastic_converged,1,5,9.772965950105572e-05,0.0,2.097678310174533e-09
88,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,206.61532608030325,141.13809517422163,141.13809517422163,0.0,0.0,0.0,-206.61532608030325,-141.13809517422163,-141.13809517422163,162.96383880958217,65.47723090608163,181.23334716018445,0.7530948366587099,0.011288677390490779,0.012912666013799525,1.0920238522153715e-06,9.900020540953847e-05,plastic_converged,1,5,9.900020540953847e-05,0.0,2.1146244046842114e-09
89,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,207.1364000198026,141.33243944466184,141.33243944466184,0.0,0.0,0.0,-207.1364000198026,-141.33243944466184,-141.33243944466184,163.26709296970876,65.80396057514076,181.6851114667243,0.7525689082077123,0.011515896350094007,0.013181333977743471,1.089347272278604e-06,0.00010026580548583297,plastic_converged,1,5,0.00010026580548583297,0.0,2.1312667629511565e-09
90,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,207.65741791717448,141.5287662531968,141.5287662531968,0.0,0.0,0.0,-207.65741791717448,-141.5287662531968,-141.5287662531968,163.57165014118937,66.12865166397768,182.13724197813707,0.75204313753525,0.011742802587129666,0.013449926424581354,1.086670291999781e-06,0.00010152674076380208,plastic_converged,1,5,0.0001015267489492544,0.0,2.147614918137222e-09
91,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,208.17840051469096,141.72705127314157,141.72705127314157,0.0,0.0,0.0,-208.17840051469096,-141.72705127314157,-141.72705127314157,163.8775010203247,66.4513492415494,182.58974070878597,0.7515175245939895,0.011969398334489675,0.013718441855147421,1.0839932119100975e-06,0.0001027831121973577,plastic_converged,1,5,0.0001027831121973577,0.0,2.1636743190873973e-09
92,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,208.69936790618743,141.92727048607108,141.92727048607108,0.0,0.0,0.0,-208.69936790618743,-141.92727048607108,-141.92727048607108,164.18463629277653,66.77209742011635,183.04260971068388,0.7509920693366112,0.012195685827619032,0.013986878822427256,1.0813163210542338e-06,0.00010403483884147136,plastic_converged,1,5,0.00010403484156995546,0.0,2.179446522916425e-09
93,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,209.22033955879016,142.12940018215164,142.12940018215164,0.0,0.0,0.0,-209.22033955879016,-142.12940018215164,-142.12940018215164,164.49304664103116,67.09093937663852,183.49585107002196,0.7504667717158102,0.012421667302724433,0.014255235929629196,1.0786398974138151e-06,0.00010528212169447215,plastic_converged,1,5,0.00010528212169447215,0.0,2.194938958454031e-09
94,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,209.74133433388326,142.33341696017575,142.33341696017575,0.0,0.0,0.0,-209.74133433388326,-142.33341696017575,-142.33341696017575,164.80272275141158,67.4079173737075,183.9494669038679,0.7499416316842955,0.012647344995091509,0.014523511828330919,1.075964208313534e-06,0.00010652534456312424,plastic_converged,1,5,0.00010652534456312424,0.0,2.2101627279958407e-09
95,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,210.26237050733926,142.53929772731664,142.53929772731664,0.0,0.0,0.0,-210.26237050733926,-142.53929772731664,-142.53929772731664,165.1136553206575,67.72307278002262,184.4034593570264,0.7494166491947902,0.012872721137505705,0.01479170521669853,1.0732895108135222e-06,0.00010776401904877275,plastic_converged,1,5,0.00010776402632473037,0.0,2.225110734073013e-09
96,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,210.78346578905752,142.74701969861525,142.74701969861525,0.0,0.0,0.0,-210.78346578905752,-142.74701969861525,-142.74701969861525,165.425835062096,68.03644609044227,184.857830599055,0.7488918242000318,0.013097797958771107,0.015059814837774507,1.0706160520839083e-06,0.00010899857261392754,plastic_converged,1,5,0.00010899856624746462,0.0,2.239794857528791e-09
97,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,211.30463734181302,142.95656039622978,142.95656039622978,0.0,0.0,0.0,-211.30463734181302,-142.95656039622978,-142.95656039622978,165.7392527114242,68.34807694558324,185.31258282143403,0.7483671566527718,0.01332257768232279,0.015327839477832178,1.0679440697671506e-06,0.0001102292180803488,plastic_converged,1,5,0.00011022921171388589,0.0,2.2542223847422343e-09
98,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,211.82590179944714,143.16789764845163,143.16789764845163,0.0,0.0,0.0,-211.82590179944714,-143.16789764845163,-143.16789764845163,166.0538990321168,68.65800415099551,185.76771823487542,0.7478426465057759,0.013547062524928885,0.01559577796479503,1.0652737923306357e-06,0.0001114556243919651,plastic_converged,1,5,0.00011145562893943861,0.0,2.268389415141439e-09
99,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,212.34727528443523,143.3810095885159,143.3810095885159,0.0,0.0,0.0,-212.34727528443523,-143.3810095885159,-143.3810095885159,166.369764820489,68.96626569591933,186.22323906676908,0.7473182937118242,0.013771254695475695,0.015863629166715586,1.0626054393952753e-06,0.00011267865556874312,plastic_converged,1,5,0.00011267865738773253,0.0,2.282316350324758e-09
100,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,212.86877342482558,143.59587465320996,143.59587465320996,0.0,0.0,0.0,-212.86877342482558,-143.59587465320996,-143.59587465320996,166.68684091041519,69.27289877161562,186.67914755876419,0.7467940982237107,0.013995156393834978,0.016131391990315352,1.0599392220674427e-06,0.0001138976613219711,plastic_converged,1,5,0.00011389765313651878,0.0,2.2959926979059014e-09
101,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,213.39041137060752,143.81247158130506,143.81247158130506,0.0,0.0,0.0,-213.39041137060752,-143.81247158130506,-143.81247158130506,167.0051181777392,69.57793978930246,187.13544596447127,0.7462700599942436,0.01421876980980564,0.016399065379578987,1.057275343240788e-06,0.00011511286356835626,plastic_converged,1,5,0.00011511286174936686,0.0,2.309425683793366e-09
102,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,213.91220380949702,144.03077941181604,144.03077941181604,0.0,0.0,0.0,-213.91220380949702,-144.03077941181604,-144.03077941181604,167.32458754437639,69.88142439768097,187.5921365472858,0.7457461789762453,0.0144420971221293,0.016666648314404404,1.0546139979022109e-06,0.00011632475434453227,plastic_converged,1,5,0.00011632474797806935,0.0,2.322627810556283e-09
103,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,214.43416498217394,144.25077748210614,144.25077748210614,0.0,0.0,0.0,-214.43416498217394,-144.25077748210614,-144.25077748210614,167.64523998212874,70.18338750006781,188.04922157832735,0.7452224551225524,0.014665140497574492,0.016934139809304704,1.0519553734189694e-06,0.00011753333365049912,plastic_converged,1,5,0.00011753333183150971,0.0,2.335601585560408e-09
104,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,214.9563086969918,144.47244542584863,144.47244542584863,0.0,0.0,0.0,-214.9563086969918,-144.47244542584863,-144.47244542584863,167.9670665162297,70.48386327114318,188.50670333448664,0.7446988883860156,0.01488790209008598,0.017201538912159847,1.0492996498149422e-06,0.0001187384395961999,plastic_converged,1,5,0.00011873843777721049,0.0,2.348346285880495e-09
105,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,215.4786483441805,144.69576317085915,144.69576317085915,0.0,0.0,0.0,-215.4786483441805,-144.69576317085915,-144.69576317085915,168.29005822863294,70.78288517332135,188.9645840965788,0.7441754787194998,0.015110384039995631,0.01746884470301578,1.0466470000352786e-06,0.00011994057786068879,plastic_converged,1,5,0.00011994057786068879,0.0,2.3608743614626298e-09
106,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,216.00119690954514,144.920710936801,144.920710936801,0.0,0.0,0.0,-216.00119690954514,-144.920710936801,-144.920710936801,168.61420626104905,71.08048597274416,189.42286614759547,0.743652226075884,0.015332588473293347,0.01773605629293109,1.04399759020913e-06,0.00012113981392758433,plastic_converged,1,5,0.00012113980847061612,0.0,2.3731894218704064e-09
107,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,216.5239669876938,145.14726923278565,145.14726923278565,0.0,0.0,0.0,-216.5239669876938,-145.14726923278565,-145.14726923278565,168.93950181775503,71.37669775490815,189.88155177105335,0.7431291304080613,0.015554517500953007,0.01800317282286697,1.04135157989312e-06,0.00012233553752594162,plastic_converged,1,5,0.0001223355320689734,0.0,2.3852818505591013e-09
108,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,217.0469707948164,145.37541885486738,145.37541885486738,0.0,0.0,0.0,-217.0469707948164,-145.37541885486738,-145.37541885486738,169.26593616818369,71.67155193994901,190.34064324943245,0.7426061916689388,0.015776173218310895,0.018270193462619135,1.0387091223073147e-06,0.0001235287463714485,plastic_converged,1,5,0.0001235287463714485,0.0,2.3971734345315995e-09
109,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,217.57022018100105,145.6051408834458,145.6051408834458,0.0,0.0,0.0,-217.57022018100105,-145.6051408834458,-145.6051408834458,169.59350064929757,71.96507929755523,190.80014286270466,0.7420834098114382,0.015997557704496068,0.01853711740979264,1.0360703645727702e-06,0.00012471943045966327,plastic_converged,1,5,0.00012471942864067387,0.0,2.408866105054369e-09
110,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,218.09372664213538,145.83641668058797,145.83641668058797,0.0,0.0,0.0,-218.09372664213538,-145.83641668058797,-145.83641668058797,169.92218666777043,72.2573099615474,191.26005288694253,0.7415607847884947,0.016218673021906667,0.01880394388881397,1.0334354479245427e-06,0.00012590719143190654,plastic_converged,1,5,0.00012590719143190654,0.0,2.4203543081546736e-09
111,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,218.61750133140134,146.0692278872705,146.0692278872705,0.0,0.0,0.0,-218.61750133140134,-146.0692278872705,-146.0692278872705,170.25198570198077,72.54827344413084,191.72037559300895,0.7410383165530582,0.016439521215731598,0.01907067214998113,1.0308045079256172e-06,0.00012709287602774566,plastic_converged,1,5,0.00012709287420875626,0.0,2.431656433164603e-09
112,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,219.1415550703528,146.30355642055756,146.30355642055756,0.0,0.0,0.0,-219.1415550703528,-146.30355642055756,-146.30355642055756,170.58288930382264,72.83799864979525,192.18111324532336,0.7405160050580922,0.016660104313515958,0.019337301468551144,1.028177674676533e-06,0.00012827562204620335,plastic_converged,1,5,0.00012827562386519276,0.0,2.4427579975366695e-09
113,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,219.66589835963842,146.53938447071448,146.53938447071448,0.0,0.0,0.0,-219.66589835963842,-146.53938447071448,-146.53938447071448,170.9148891003558,73.12651388892394,192.64226810069852,0.7399938502565748,0.016880424324764935,0.019603831143859992,1.0255550730032367e-06,0.00012945662092533894,plastic_converged,1,5,0.00012945662274432834,0.0,2.4536837298951243e-09
114,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,220.19054138932302,146.7766944982683,146.7766944982683,0.0,0.0,0.0,-220.19054138932302,-146.7766944982683,-146.7766944982683,171.24797679528652,73.4138468910547,193.10384240724952,0.7394718521014979,0.017100483240588354,0.01987026049847874,1.0229368226580029e-06,0.00013063521328149363,plastic_converged,1,5,0.00013063521691947244,0.0,2.4644229966389416e-09
115,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,220.7154940488786,147.01546923102143,147.01546923102143,0.0,0.0,0.0,-220.7154940488786,-147.01546923102143,-147.01546923102143,171.58214417030717,73.70002481785718,193.56583840336395,0.7389500105458675,0.01732028303337938,0.02013658887739931,1.0203230384926775e-06,0.00013181185477151303,plastic_converged,1,5,0.0001318118420385872,0.0,2.4749863143676115e-09
116,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,221.24076593682057,147.25569166102156,147.25569166102156,0.0,0.0,0.0,-221.24076593682057,-147.25569166102156,-147.25569166102156,171.9173830862879,73.98507427579901,194.02825831674153,0.7384283255427038,0.01753982565652838,0.020402815647252093,1.0177138306387929e-06,0.0001329870037807268,plastic_converged,1,5,0.000132987000142748,0.0,2.4853840696270545e-09
117,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,221.76636637000453,147.49734504149606,147.49734504149606,0.0,0.0,0.0,-221.76636637000453,-147.49734504149606,-147.49734504149606,172.2536854843322,74.26902132850847,194.49110436348815,0.7379067970450409,0.017759113044169553,0.020668940195553737,1.015109304679196e-06,0.00013415983721642988,plastic_converged,1,5,0.0001341598435828928,0.0,2.4956026319569603e-09
118,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,222.29230439262653,147.7404128837572,147.7404128837572,0.0,0.0,0.0,-222.29230439262653,-147.7404128837572,-147.7404128837572,172.59104338671364,74.55189150886936,194.9543787472699,0.7373854250059274,0.017978147110956313,0.02093496192998101,1.0125095618023622e-06,0.0001353312582068611,plastic_converged,1,5,0.0001353312563878717,0.0,2.5056605996209784e-09
119,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,222.81858878488646,147.98487895407612,147.98487895407612,0.0,0.0,0.0,-222.81858878488646,-147.98487895407612,-147.98487895407612,172.92944889767955,74.83370983081034,195.41808365852074,0.7368642093784257,0.01819692975186812,0.021200880277675208,1.0099146989718632e-06,0.000136500926601002,plastic_converged,1,5,0.0001365009302389808,0.0,2.51555332735491e-09
120,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,223.34522807137853,148.23072727054137,148.23072727054137,0.0,0.0,0.0,-223.34522807137853,-148.23072727054137,-148.23072727054137,173.26889420415375,75.11450080083716,195.8822212737039,0.7363431501156121,0.018415462842042197,0.021466694684569812,1.0073248090664654e-06,0.0001376693217025604,plastic_converged,1,5,0.0001376693153360975,0.0,2.5252913008813337e-09
121,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,223.87223052917585,148.477942099894,148.477942099894,0.0,0.0,0.0,-223.87223052917585,-148.477942099894,-148.477942099894,173.60937157632125,75.39428842928186,196.34679375462042,0.7358222471705774,0.018633748236632785,0.0217324046147456,1.0047399810344401e-06,0.00013883610336051788,plastic_converged,1,5,0.00013883610517950729,0.0,2.534869863266958e-09
122,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,224.3996041956549,148.72650795435695,148.72650795435695,0.0,0.0,0.0,-224.3996041956549,-148.72650795435695,-148.72650795435695,173.95087336812296,75.67309624129794,196.81180324776653,0.7353015004964263,0.018851787770692817,0.021998009549807723,1.0021603000254556e-06,0.00014000189821672393,plastic_converged,1,5,0.00014000190003571333,0.0,2.5443020265392655e-09
123,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,224.9273568760385,148.97640958844698,148.97640958844698,0.0,0.0,0.0,-224.9273568760385,-148.97640958844698,-148.97640958844698,174.29339201764415,75.9509472875915,197.2772518837364,0.7347809100462773,0.01906958325908044,0.022263508988288494,9.99585847535095e-07,0.00014116654710960574,plastic_converged,1,5,0.00014116653892415343,0.0,2.553586360340636e-09
124,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,225.45549615069214,149.2276319957855,149.2276319957855,0.0,0.0,0.0,-225.45549615069214,-149.2276319957855,-149.2276319957855,174.63692004742106,76.22786415490665,197.74314177666642,0.7342604757732635,0.019287136496385464,0.02252890244507055,9.970167015277063e-07,0.00014233028650778579,plastic_converged,1,5,0.00014233028014132287,0.0,2.5627285963016476e-09
125,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,225.98402938216523,149.4801604059095,149.4801604059095,0.0,0.0,0.0,-225.98402938216523,-149.4801604059095,-149.4801604059095,174.9814500646614,76.50386897625575,198.20947502372152,0.7337401976305314,0.019504449256876555,0.022794189450832083,9.94452936564086e-07,0.00014349284447234822,plastic_converged,1,5,0.00014349285083881114,0.0,2.5717252604578376e-09
126,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,226.51296372200073,149.7339802810772,149.7339802810772,0.0,0.0,0.0,-226.51296372200073,-149.7339802810772,-149.7339802810772,175.32697476138506,76.77898344092353,198.67625370461948,0.7332200755712422,0.019721523294467393,0.023059369551512617,9.918946239220393e-07,0.00014465472759184195,plastic_converged,1,5,0.00014465472577285254,0.0,2.5805868432547684e-09
127,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,227.04230611730446,149.98907731307867,149.98907731307867,0.0,0.0,0.0,-227.04230611730446,-149.98907731307867,-149.98907731307867,175.67348691448728,77.0532288042258,199.14347988119363,0.7327001095485709,0.019938360342701446,0.023324442307799464,9.893418317159908e-07,0.00014581586674466962,plastic_converged,1,5,0.0001458158585592173,0.0,2.589313430638863e-09
128,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,227.5720633170988,150.24543742005667,150.24543742005667,0.0,0.0,0.0,-227.5720633170988,-150.24543742005667,-150.24543742005667,176.02097938573738,77.32662589704213,199.6111555969887,0.7321802995157063,0.020154962114752432,0.023589407294631846,9.867946250040314e-07,0.00014697642745886697,plastic_converged,1,5,0.00014697642927785637,0.0,2.5979092656124674e-09
129,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,228.10224187845898,150.503046743333,150.503046743333,0.0,0.0,0.0,-228.10224187845898,-150.503046743333,-150.503046743333,176.3694451217083,77.599195135126,200.0792828768921,0.7316606454258516,0.020371330303441158,0.02385426410072408,9.842530658986951e-07,0.0001481365670770174,plastic_converged,1,5,0.0001481365670770174,0.0,2.606378380196105e-09
