step,path,eps_xx,eps_yy,eps_zz,eps_xy,eps_yz,eps_xz,eps_v,stress_xx,stress_yy,stress_zz,stress_xy,stress_yz,stress_xz,sigmac_xx,sigmac_yy,sigmac_zz,p,q,pc,e,eps_p_v,eps_p_eq,plastic_multiplier,yield_f,return_status,yield_flag,iterations,residual,pore_pressure_proxy,yield_f_normalized
70,isotropic_compression_swelling,0.00015,0.00015,0.00015,0.0,0.0,0.0,0.00045,182.14367153609473,182.14367153609473,182.14367153609473,0.0,0.0,0.0,-182.14367153609473,-182.14367153609473,-182.14367153609473,182.14367153609473,0.0,182.14367154707122,0.7441713560486156,0.011785536816020856,0.011785536816020856,1.1623946827009128e-06,-2.8789900753427074e-06,plastic_converged,1,3,-2.8789900753427074e-06,0.0,6.02628271984449e-11
71,isotropic_compression_swelling,0.00015,0.00015,0.00015,0.0,0.0,0.0,0.00045,182.749515706414,182.749515706414,182.749515706414,0.0,0.0,0.0,-182.749515706414,-182.749515706414,-182.749515706414,182.74951570641397,6.029155041345696e-14,182.74951571761517,0.7433864789383937,0.012090135004677548,0.012090135004677548,1.1574669245814132e-06,-2.947698569544487e-06,plastic_converged,1,3,-2.947691090107255e-06,0.0,6.129260914593249e-11
72,isotropic_compression_swelling,0.00015,0.00015,0.00015,0.0,0.0,0.0,0.00045,183.35653718786708,183.35653718786708,183.35653718786708,0.0,0.0,0.0,-183.35653718786708,-183.35653718786708,-183.35653718786708,183.35653718786708,0.0,183.3565371992968,0.7426019550228714,0.012394450661052643,0.012394450661052643,1.1525649435874383e-06,-3.0178315794420873e-06,plastic_converged,1,3,-3.017839083723047e-06,0.0,6.233611181037261e-11
73,isotropic_compression_swelling,0.00015,0.00015,0.00015,0.0,0.0,0.0,0.00045,183.9647353019588,183.9647353019588,183.9647353019588,0.0,0.0,0.0,-183.9647353019588,-183.9647353019588,-183.9647353019588,183.96473530195877,6.029155041345696e-14,183.96473531362113,0.7418177841431112,0.012698483948565056,0.012698483948565056,1.14768858882658e-06,-3.0894680802517895e-06,plastic_converged,1,3,-3.089460551078947e-06,0.0,6.339457002900089e-11
74,isotropic_compression_swelling,0.00015,0.00015,0.00015,0.0,0.0,0.0,0.00045,184.57410936375697,184.57410936375697,184.57410936375697,0.0,0.0,0.0,-184.57410936375697,-184.57410936375697,-184.57410936375697,184.57410936375697,0.0,184.57410937565743,0.7410339661402467,0.013002235032192716,0.013002235032192716,1.142837710337227e-06,-3.1629825934273327e-06,plastic_converged,1,3,-3.1629901475401868e-06,0.0,6.447520725338499e-11
75,isotropic_compression_swelling,0.00015,0.00015,0.00015,0.0,0.0,0.0,0.00045,185.18465868190475,185.18465868190475,185.18465868190475,0.0,0.0,0.0,-185.18465868190475,-185.18465868190475,-185.18465868190475,185.18465868190478,6.029155041345696e-14,185.18465869404596,0.7402505008554836,0.013305704078469297,0.013305704078469297,1.1380121591143138e-06,-3.237640350842524e-06,plastic_converged,1,3,-3.2376479299434903e-06,0.0,6.556258990405421e-11
76,isotropic_compression_swelling,0.00015,0.00015,0.00015,0.0,0.0,0.0,0.00045,185.79638255867005,185.79638255867005,185.79638255867005,0.0,0.0,0.0,-185.79638255867005,-185.79638255867005,-185.79638255867005,185.79638255867005,0.0,185.7963825710593,0.7394673881300986,0.013608891255471973,0.013608891255471973,1.133211787069411e-06,-3.3147042165886094e-06,plastic_converged,1,3,-3.3146966124514607e-06,0.0,6.66818715356322e-11
77,isotropic_compression_swelling,0.00015,0.00015,0.00015,0.0,0.0,0.0,0.00045,186.40928028998474,186.40928028998474,186.40928028998474,0.0,0.0,0.0,-186.40928028998474,-186.40928028998474,-186.40928028998474,186.40928028998474,0.0,186.40928030262472,0.7386846278054401,0.013911796732813621,0.013911796732813621,1.1284364470413401e-06,-3.392943622249205e-06,plastic_converged,1,3,-3.392943622249205e-06,0.0,6.780771222582526e-11
78,isotropic_compression_swelling,0.00015,0.00015,0.00015,0.0,0.0,0.0,0.00045,187.0233511654726,187.0233511654726,187.0233511654726,0.0,0.0,0.0,-187.0233511654726,-187.0233511654726,-187.0233511654726,187.0233511654726,0.0,187.02335117836768,0.7379022197229277,0.0142144206816353,0.0142144206816353,1.123685992791381e-06,-3.472818506746883e-06,plastic_converged,1,3,-3.472818506746883e-06,0.0,6.89489927106652e-11
79,isotropic_compression_swelling,0.00015,0.00015,0.00015,0.0,0.0,0.0,0.00045,187.6385944684955,187.6385944684955,187.6385944684955,0.0,0.0,0.0,-187.6385944684955,-187.6385944684955,-187.6385944684955,187.6385944684955,0.0,187.63859448165167,0.7371201637240524,0.014516763274595933,0.014516763274595933,1.11896027898681e-06,-3.5547870979328183e-06,plastic_converged,1,3,-3.5547870979328183e-06,0.0,7.011432555382748e-11
80,isotropic_compression_swelling,0.00015,0.00015,0.00015,0.0,0.0,0.0,0.00045,188.25500947618303,188.25500947618303,188.25500947618303,0.0,0.0,0.0,-188.25500947618303,-188.25500947618303,-188.25500947618303,188.25500947618306,6.029155041345696e-14,188.25500948960476,0.7363384596503766,0.014818824685865456,0.014818824685865456,1.114259161207936e-06,-3.6384505861168805e-06,plastic_converged,1,3,-3.6384582908788963e-06,0.0,7.129530081322238e-11
81,isotropic_compression_swelling,0.00015,0.00015,0.00015,0.0,0.0,0.0,0.00045,188.8725954594699,188.8725954594699,188.8725954594699,0.0,0.0,0.0,-188.8725954594699,-188.8725954594699,-188.8725954594699,188.87259545946986,6.029155041345696e-14,188.87259547316344,0.735557107343534,0.015120605091116188,0.015120605091116188,1.1095824959356246e-06,-3.7243323660338923e-06,plastic_converged,1,3,-3.7243169059576536e-06,0.0,7.250167537150378e-11
82,isotropic_compression_swelling,0.00015,0.00015,0.00015,0.0,0.0,0.0,0.00045,189.49135168314018,189.49135168314018,189.49135168314018,0.0,0.0,0.0,-189.49135168314018,-189.49135168314018,-189.49135168314018,189.49135168314015,6.029155041345696e-14,189.4913516971102,0.7347761066452294,0.015422104667512357,0.015422104667512357,1.1049301405386406e-06,-3.81196987550006e-06,plastic_converged,1,3,-3.81196987550006e-06,0.0,7.372387945983098e-11
83,isotropic_compression_swelling,0.00015,0.00015,0.00015,0.0,0.0,0.0,0.00045,190.11127740585866,190.11127740585866,190.11127740585866,0.0,0.0,0.0,-190.11127740585866,-190.11127740585866,-190.11127740585866,190.11127740585866,0.0,190.11127742010987,0.733995457397239,0.015723323593702848,0.015723323593702848,1.1003019532798257e-06,-3.901415632079128e-06,plastic_converged,1,3,-3.901423412813108e-06,0.0,7.49624837410392e-11
84,isotropic_compression_swelling,0.00015,0.00015,0.00015,0.0,0.0,0.0,0.00045,190.73237188019903,190.73237188019903,190.73237188019903,0.0,0.0,0.0,-190.73237188019903,-190.73237188019903,-190.73237188019903,190.73237188019903,0.0,190.73237189473807,0.7332151594414102,0.016024262049815333,0.016024262049815333,1.095697793315331e-06,-3.993214494329556e-06,plastic_converged,1,3,-3.993214494329556e-06,0.0,7.622743873818506e-11
85,isotropic_compression_swelling,0.00015,0.00015,0.00015,0.0,0.0,0.0,0.00045,191.35463435269548,191.35463435269548,191.35463435269548,0.0,0.0,0.0,-191.35463435269548,-191.35463435269548,-191.35463435269548,191.35463435269548,0.0,191.3546343675272,0.7324352126196616,0.016324920217443386,0.016324920217443386,1.0911175206632228e-06,-4.086892351888497e-06,plastic_converged,1,3,-4.086892351888497e-06,0.0,7.750910766667126e-11
86,isotropic_compression_swelling,0.00015,0.00015,0.00015,0.0,0.0,0.0,0.00045,191.97806406387457,191.97806406387457,191.97806406387457,0.0,0.0,0.0,-191.97806406387457,-191.97806406387457,-191.97806406387457,191.97806406387454,6.029155041345696e-14,191.97806407900399,0.7316556167739827,0.01662529827964002,0.01662529827964002,1.0865609962212893e-06,-4.182510872680428e-06,plastic_converged,1,3,-4.182503015543984e-06,0.0,7.880819319944022e-11
87,isotropic_compression_swelling,0.00015,0.00015,0.00015,0.0,0.0,0.0,0.00045,192.60266024828692,192.60266024828692,192.60266024828692,0.0,0.0,0.0,-192.60266024828692,-192.60266024828692,-192.60266024828692,192.60266024828692,0.0,192.60266026371906,0.7308763717464344,0.016925396420909643,0.016925396420909643,1.0820280817556676e-06,-4.2800693241365985e-06,plastic_converged,1,3,-4.280077206836055e-06,0.0,8.012420777727672e-11
88,isotropic_compression_swelling,0.00015,0.00015,0.00015,0.0,0.0,0.0,0.00045,193.22842213455186,193.22842213455186,193.22842213455186,0.0,0.0,0.0,-193.22842213455186,-193.22842213455186,-193.22842213455186,193.22842213455183,6.029155041345696e-14,193.22842215029377,0.7300974773791485,0.017225214827197594,0.017225214827197594,1.077518639886398e-06,-4.380175757928455e-06,plastic_converged,1,3,-4.380167849618278e-06,0.0,8.146799537582384e-11
89,isotropic_compression_swelling,0.00015,0.00015,0.00015,0.0,0.0,0.0,0.00045,193.85534894538915,193.85534894538915,193.85534894538915,0.0,0.0,0.0,-193.85534894538915,-193.85534894538915,-193.85534894538915,193.85534894538918,6.029155041345696e-14,193.85534896144603,0.729318933514328,0.017524753685884173,0.017524753685884173,1.0730325340981574e-06,-4.482295546405469e-06,plastic_converged,1,3,-4.482311414342618e-06,0.0,8.282900022480231e-11
90,isotropic_compression_swelling,0.00015,0.00015,0.00015,0.0,0.0,0.0,0.00045,194.48343989765846,194.48343989765846,194.48343989765846,0.0,0.0,0.0,-194.48343989765846,-194.48343989765846,-194.48343989765846,194.48343989765849,6.029155041345696e-14,194.48343991403573,0.7285407399942465,0.017824013185773868,0.017824013185773868,1.0685696287173956e-06,-4.5865475871930185e-06,plastic_converged,1,3,-4.5865475871930185e-06,0.0,8.420893151804928e-11
91,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,193.23343989765846,193.23343989765846,193.23343989765846,0.0,0.0,0.0,-193.23343989765846,-193.23343989765846,-193.23343989765846,193.23343989765849,6.029155041345696e-14,194.48343991403573,0.7290593022162448,0.017824013185773868,0.017824013185773868,0.0,-347.82019637285384,elastic,0,0,-347.82019637285384,0.0,0.00642728253330854
92,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,191.98343989765846,191.98343989765846,191.98343989765846,0.0,0.0,0.0,-191.98343989765846,-191.98343989765846,-191.98343989765846,191.98343989765849,6.029155041345696e-14,194.48343991403573,0.7295780200069097,0.017824013185773868,0.017824013185773868,0.0,-691.14038815916,elastic,0,0,-691.14038815916,0.0,0.012854564982408149
93,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,190.73343989765846,190.73343989765846,190.73343989765846,0.0,0.0,0.0,-190.73343989765846,-190.73343989765846,-190.73343989765846,190.73343989765849,6.029155041345696e-14,194.48343991403573,0.7300968934129118,0.017824013185773868,0.017824013185773868,0.0,-1029.9605799454662,elastic,0,0,-1029.9605799454662,0.0,0.019281847431507754
94,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,189.48343989765846,189.48343989765846,189.48343989765846,0.0,0.0,0.0,-189.48343989765846,-189.48343989765846,-189.48343989765846,189.48343989765849,6.029155041345696e-14,194.48343991403573,0.7306159224809358,0.017824013185773868,0.017824013185773868,0.0,-1364.2807717317726,elastic,0,0,-1364.2807717317726,0.0,0.025709129880607366
95,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,188.23343989765846,188.23343989765846,188.23343989765846,0.0,0.0,0.0,-188.23343989765846,-188.23343989765846,-188.23343989765846,188.23343989765849,6.029155041345696e-14,194.48343991403573,0.73113510725768,0.017824013185773868,0.017824013185773868,0.0,-1694.1009635180787,elastic,0,0,-1694.1009635180787,0.0,0.032136412329706966
96,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,186.98343989765846,186.98343989765846,186.98343989765846,0.0,0.0,0.0,-186.98343989765846,-186.98343989765846,-186.98343989765846,186.98343989765849,6.029155041345696e-14,194.48343991403573,0.7316544477898573,0.017824013185773868,0.017824013185773868,0.0,-2019.421155304385,elastic,0,0,-2019.421155304385,0.0,0.03856369477880658
97,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,185.73343989765846,185.73343989765846,185.73343989765846,0.0,0.0,0.0,-185.73343989765846,-185.73343989765846,-185.73343989765846,185.73343989765849,6.029155041345696e-14,194.48343991403573,0.7321739441241943,0.017824013185773868,0.017824013185773868,0.0,-2340.2413470906913,elastic,0,0,-2340.2413470906913,0.0,0.044990977227906195
98,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,184.48343989765846,184.48343989765846,184.48343989765846,0.0,0.0,0.0,-184.48343989765846,-184.48343989765846,-184.48343989765846,184.48343989765849,6.029155041345696e-14,194.48343991403573,0.7326935963074316,0.017824013185773868,0.017824013185773868,0.0,-2656.561538876997,elastic,0,0,-2656.561538876997,0.0,0.05141825967700579
99,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,183.23343989765846,183.23343989765846,183.23343989765846,0.0,0.0,0.0,-183.23343989765846,-183.23343989765846,-183.23343989765846,183.23343989765849,6.029155041345696e-14,194.48343991403573,0.7332134043863238,0.017824013185773868,0.017824013185773868,0.0,-2968.381730663304,elastic,0,0,-2968.381730663304,0.0,0.05784554212610541
100,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,181.98343989765846,181.98343989765846,181.98343989765846,0.0,0.0,0.0,-181.98343989765846,-181.98343989765846,-181.98343989765846,181.98343989765849,6.029155041345696e-14,194.48343991403573,0.7337333684076397,0.017824013185773868,0.017824013185773868,0.0,-3275.70192244961,elastic,0,0,-3275.70192244961,0.0,0.064272824575205
101,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,180.73343989765846,180.73343989765846,180.73343989765846,0.0,0.0,0.0,-180.73343989765846,-180.73343989765846,-180.73343989765846,180.73343989765849,6.029155041345696e-14,194.48343991403573,0.734253488418162,0.017824013185773868,0.017824013185773868,0.0,-3578.522114235916,elastic,0,0,-3578.522114235916,0.0,0.07070010702430461
102,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,179.48343989765846,179.48343989765846,179.48343989765846,0.0,0.0,0.0,-179.48343989765846,-179.48343989765846,-179.48343989765846,179.48343989765849,6.029155041345696e-14,194.48343991403573,0.7347737644646875,0.017824013185773868,0.017824013185773868,0.0,-3876.842306022222,elastic,0,0,-3876.842306022222,0.0,0.07712738947340424
103,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,178.23343989765846,178.23343989765846,178.23343989765846,0.0,0.0,0.0,-178.23343989765846,-178.23343989765846,-178.23343989765846,178.23343989765849,6.029155041345696e-14,194.48343991403573,0.7352941965940268,0.017824013185773868,0.017824013185773868,0.0,-4170.662497808528,elastic,0,0,-4170.662497808528,0.0,0.08355467192250383
104,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,176.98343989765846,176.98343989765846,176.98343989765846,0.0,0.0,0.0,-176.98343989765846,-176.98343989765846,-176.98343989765846,176.98343989765849,6.029155041345696e-14,194.48343991403573,0.735814784853005,0.017824013185773868,0.017824013185773868,0.0,-4459.9826895948345,elastic,0,0,-4459.9826895948345,0.0,0.08998195437160343
105,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,175.73343989765846,175.73343989765846,175.73343989765846,0.0,0.0,0.0,-175.73343989765846,-175.73343989765846,-175.73343989765846,175.73343989765849,6.029155041345696e-14,194.48343991403573,0.7363355292884609,0.017824013185773868,0.017824013185773868,0.0,-4744.802881381142,elastic,0,0,-4744.802881381142,0.0,0.09640923682070306
106,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,174.48343989765846,174.48343989765846,174.48343989765846,0.0,0.0,0.0,-174.48343989765846,-174.48343989765846,-174.48343989765846,174.48343989765849,6.029155041345696e-14,194.48343991403573,0.7368564299472474,0.017824013185773868,0.017824013185773868,0.0,-5025.123073167447,elastic,0,0,-5025.123073167447,0.0,0.10283651926980265
107,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,173.23343989765846,173.23343989765846,173.23343989765846,0.0,0.0,0.0,-173.23343989765846,-173.23343989765846,-173.23343989765846,173.23343989765849,6.029155041345696e-14,194.48343991403573,0.7373774868762316,0.017824013185773868,0.017824013185773868,0.0,-5300.943264953753,elastic,0,0,-5300.943264953753,0.0,0.10926380171890226
108,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,171.98343989765846,171.98343989765846,171.98343989765846,0.0,0.0,0.0,-171.98343989765846,-171.98343989765846,-171.98343989765846,171.98343989765849,6.029155041345696e-14,194.48343991403573,0.7378987001222945,0.017824013185773868,0.017824013185773868,0.0,-5572.26345674006,elastic,0,0,-5572.26345674006,0.0,0.11569108416800189
109,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,170.73343989765846,170.73343989765846,170.73343989765846,0.0,0.0,0.0,-170.73343989765846,-170.73343989765846,-170.73343989765846,170.73343989765849,6.029155041345696e-14,194.48343991403573,0.7384200697323312,0.017824013185773868,0.017824013185773868,0.0,-5839.083648526366,elastic,0,0,-5839.083648526366,0.0,0.12211836661710149
110,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,169.48343989765846,169.48343989765846,169.48343989765846,0.0,0.0,0.0,-169.48343989765846,-169.48343989765846,-169.48343989765846,169.48343989765846,0.0,194.48343991403573,0.7389415957532509,0.017824013185773868,0.017824013185773868,0.0,-6101.403840312678,elastic,0,0,-6101.403840312678,0.0,0.12854564906620125
111,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,168.23343989765846,168.23343989765846,168.23343989765846,0.0,0.0,0.0,-168.23343989765846,-168.23343989765846,-168.23343989765846,168.23343989765846,0.0,194.48343991403573,0.7394632782319769,0.017824013185773868,0.017824013185773868,0.0,-6359.224032098984,elastic,0,0,-6359.224032098984,0.0,0.13497293151530085
112,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,166.98343989765846,166.98343989765846,166.98343989765846,0.0,0.0,0.0,-166.98343989765846,-166.98343989765846,-166.98343989765846,166.98343989765846,0.0,194.48343991403573,0.7399851172154465,0.017824013185773868,0.017824013185773868,0.0,-6612.54422388529,elastic,0,0,-6612.54422388529,0.0,0.14140021396440045
113,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,165.73343989765846,165.73343989765846,165.73343989765846,0.0,0.0,0.0,-165.73343989765846,-165.73343989765846,-165.73343989765846,165.73343989765846,0.0,194.48343991403573,0.7405071127506111,0.017824013185773868,0.017824013185773868,0.0,-6861.364415671596,elastic,0,0,-6861.364415671596,0.0,0.14782749641350007
114,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,164.48343989765846,164.48343989765846,164.48343989765846,0.0,0.0,0.0,-164.48343989765846,-164.48343989765846,-164.48343989765846,164.48343989765846,0.0,194.48343991403573,0.7410292648844363,0.017824013185773868,0.017824013185773868,0.0,-7105.6846074579025,elastic,0,0,-7105.6846074579025,0.0,0.15425477886259967
115,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,163.23343989765846,163.23343989765846,163.23343989765846,0.0,0.0,0.0,-163.23343989765846,-163.23343989765846,-163.23343989765846,163.23343989765846,0.0,194.48343991403573,0.7415515736639017,0.017824013185773868,0.017824013185773868,0.0,-7345.504799244209,elastic,0,0,-7345.504799244209,0.0,0.1606820613116993
116,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,161.98343989765846,161.98343989765846,161.98343989765846,0.0,0.0,0.0,-161.98343989765846,-161.98343989765846,-161.98343989765846,161.98343989765846,0.0,194.48343991403573,0.7420740391360009,0.017824013185773868,0.017824013185773868,0.0,-7580.824991030514,elastic,0,0,-7580.824991030514,0.0,0.16710934376079886
117,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,160.73343989765846,160.73343989765846,160.73343989765846,0.0,0.0,0.0,-160.73343989765846,-160.73343989765846,-160.73343989765846,160.73343989765846,0.0,194.48343991403573,0.7425966613477417,0.017824013185773868,0.017824013185773868,0.0,-7811.645182816821,elastic,0,0,-7811.645182816821,0.0,0.1735366262098985
118,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,159.48343989765846,159.48343989765846,159.48343989765846,0.0,0.0,0.0,-159.48343989765846,-159.48343989765846,-159.48343989765846,159.48343989765846,0.0,194.48343991403573,0.7431194403461461,0.017824013185773868,0.017824013185773868,0.0,-8037.965374603126,elastic,0,0,-8037.965374603126,0.0,0.17996390865899808
119,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,158.23343989765846,158.23343989765846,158.23343989765846,0.0,0.0,0.0,-158.23343989765846,-158.23343989765846,-158.23343989765846,158.23343989765846,0.0,194.48343991403573,0.7436423761782499,0.017824013185773868,0.017824013185773868,0.0,-8259.785566389433,elastic,0,0,-8259.785566389433,0.0,0.1863911911080977
120,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,156.98343989765846,156.98343989765846,156.98343989765846,0.0,0.0,0.0,-156.98343989765846,-156.98343989765846,-156.98343989765846,156.98343989765846,0.0,194.48343991403573,0.7441654688911034,0.017824013185773868,0.017824013185773868,0.0,-8477.10575817574,elastic,0,0,-8477.10575817574,0.0,0.19281847355719733
121,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,155.73343989765846,155.73343989765846,155.73343989765846,0.0,0.0,0.0,-155.73343989765846,-155.73343989765846,-155.73343989765846,155.73343989765846,0.0,194.48343991403573,0.7446887185317707,0.017824013185773868,0.017824013185773868,0.0,-8689.925949962046,elastic,0,0,-8689.925949962046,0.0,0.19924575600629693
122,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,154.48343989765846,154.48343989765846,154.48343989765846,0.0,0.0,0.0,-154.48343989765846,-154.48343989765846,-154.48343989765846,154.48343989765846,0.0,194.48343991403573,0.7452121251473302,0.017824013185773868,0.017824013185773868,0.0,-8898.246141748352,elastic,0,0,-8898.246141748352,0.0,0.20567303845539653
123,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,153.23343989765846,153.23343989765846,153.23343989765846,0.0,0.0,0.0,-153.23343989765846,-153.23343989765846,-153.23343989765846,153.23343989765846,0.0,194.48343991403573,0.7457356887848744,0.017824013185773868,0.017824013185773868,0.0,-9102.066333534658,elastic,0,0,-9102.066333534658,0.0,0.21210032090449615
124,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,151.98343989765846,151.98343989765846,151.98343989765846,0.0,0.0,0.0,-151.98343989765846,-151.98343989765846,-151.98343989765846,151.98343989765846,0.0,194.48343991403573,0.7462594094915098,0.017824013185773868,0.017824013185773868,0.0,-9301.386525320964,elastic,0,0,-9301.386525320964,0.0,0.21852760335359575
125,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,150.73343989765846,150.73343989765846,150.73343989765846,0.0,0.0,0.0,-150.73343989765846,-150.73343989765846,-150.73343989765846,150.73343989765846,0.0,194.48343991403573,0.7467832873143573,0.017824013185773868,0.017824013185773868,0.0,-9496.20671710727,elastic,0,0,-9496.20671710727,0.0,0.22495488580269538
126,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,149.48343989765846,149.48343989765846,149.48343989765846,0.0,0.0,0.0,-149.48343989765846,-149.48343989765846,-149.48343989765846,149.48343989765846,0.0,194.48343991403573,0.7473073223005516,0.017824013185773868,0.017824013185773868,0.0,-9686.526908893577,elastic,0,0,-9686.526908893577,0.0,0.23138216825179497
127,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,148.23343989765846,148.23343989765846,148.23343989765846,0.0,0.0,0.0,-148.23343989765846,-148.23343989765846,-148.23343989765846,148.23343989765846,0.0,194.48343991403573,0.7478315144972418,0.017824013185773868,0.017824013185773868,0.0,-9872.347100679883,elastic,0,0,-9872.347100679883,0.0,0.23780945070089457
128,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,146.98343989765846,146.98343989765846,146.98343989765846,0.0,0.0,0.0,-146.98343989765846,-146.98343989765846,-146.98343989765846,146.98343989765846,0.0,194.48343991403573,0.748355863951591,0.017824013185773868,0.017824013185773868,0.0,-10053.667292466187,elastic,0,0,-10053.667292466187,0.0,0.24423673314999417
129,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,145.73343989765846,145.73343989765846,145.73343989765846,0.0,0.0,0.0,-145.73343989765846,-145.73343989765846,-145.73343989765846,145.73343989765846,0.0,194.48343991403573,0.7488803707107765,0.017824013185773868,0.017824013185773868,0.0,-10230.487484252495,elastic,0,0,-10230.487484252495,0.0,0.2506640155990938
130,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,144.48343989765846,144.48343989765846,144.48343989765846,0.0,0.0,0.0,-144.48343989765846,-144.48343989765846,-144.48343989765846,144.48343989765846,0.0,194.48343991403573,0.7494050348219897,0.017824013185773868,0.017824013185773868,0.0,-10402.807676038801,elastic,0,0,-10402.807676038801,0.0,0.2570912980481934
131,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,143.23343989765846,143.23343989765846,143.23343989765846,0.0,0.0,0.0,-143.23343989765846,-143.23343989765846,-143.23343989765846,143.23343989765846,0.0,194.48343991403573,0.7499298563324364,0.017824013185773868,0.017824013185773868,0.0,-10570.627867825107,elastic,0,0,-10570.627867825107,0.0,0.26351858049729304
132,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,141.98343989765846,141.98343989765846,141.98343989765846,0.0,0.0,0.0,-141.98343989765846,-141.98343989765846,-141.98343989765846,141.98343989765846,0.0,194.48343991403573,0.7504548352893361,0.017824013185773868,0.017824013185773868,0.0,-10733.948059611414,elastic,0,0,-10733.948059611414,0.0,0.2699458629463926
133,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.00030000000000000003,140.73343989765846,140.73343989765846,140.73343989765846,0.0,0.0,0.0,-140.73343989765846,-140.73343989765846,-140.73343989765846,140.73343989765846,0.0,194.48343991403573,0.7509799717399229,0.017824013185773868,0.017824013185773868,0.0,-10892.768251397718,elastic,0,0,-10892.768251397718,0.0,0.27637314539549224
