averaging_radius,averaging_radius_over_R,case,case_name,center_count,center_excess,center_excess_over_p0,configured_dp,frame_index,kind,resolution,time
0.010000000000000002,0.20000000000000004,finer_diffusion,CaseCryer_PR_StrictSphere_C5g_FinerDiffusionNormalized,7,534.6322472973,nan,0.008,5,diffusion,finer,0.005067
0.015,0.3,finer_diffusion,CaseCryer_PR_StrictSphere_C5g_FinerDiffusionNormalized,27,535.7466888038815,nan,0.008,5,diffusion,finer,0.005067
0.020000000000000004,0.4000000000000001,finer_diffusion,CaseCryer_PR_StrictSphere_C5g_FinerDiffusionNormalized,81,544.1906118386287,nan,0.008,5,diffusion,finer,0.005067
nearest,nearest,finer_diffusion,CaseCryer_PR_StrictSphere_C5g_FinerDiffusionNormalized,1,539.7424507934,nan,0.008,5,diffusion,finer,0.005067
0.005000000000000001,0.10000000000000002,finer_diffusion,CaseCryer_PR_StrictSphere_C5g_FinerDiffusionNormalized,1,494.7310074273,nan,0.008,6,diffusion,finer,0.006032
0.0075,0.15,finer_diffusion,CaseCryer_PR_StrictSphere_C5g_FinerDiffusionNormalized,1,494.7310074273,nan,0.008,6,diffusion,finer,0.006032
0.010000000000000002,0.20000000000000004,finer_diffusion,CaseCryer_PR_StrictSphere_C5g_FinerDiffusionNormalized,7,488.11805720478566,nan,0.008,6,diffusion,finer,0.006032
0.015,0.3,finer_diffusion,CaseCryer_PR_StrictSphere_C5g_FinerDiffusionNormalized,27,480.8719217592444,nan,0.008,6,diffusion,finer,0.006032
0.020000000000000004,0.4000000000000001,finer_diffusion,CaseCryer_PR_StrictSphere_C5g_FinerDiffusionNormalized,81,468.2500503397481,nan,0.008,6,diffusion,finer,0.006032
nearest,nearest,finer_diffusion,CaseCryer_PR_StrictSphere_C5g_FinerDiffusionNormalized,1,494.7310074273,nan,0.008,6,diffusion,finer,0.006032
