case,variant,part,time,idp,return_status,failed,x,y,z,r,r_over_R,z_over_H,distance_to_top_platen,distance_to_bottom_platen,distance_to_lateral_boundary,distance_to_edge_corner,region,neighbor_count_all,neighbor_count_specimen,nearest_neighbor_distance,kernel_support_sum,kernel_support_ratio_to_core,velocity,DivVel,PorePressRate,PorePress,sigma_zz,p_eff,q,q_over_p,pc,void_ratio,plastic_vol_strain,eq_plastic_strain,plastic_multiplier,return_iterations,yield_residual,Kplastic,pairwise_reaction_avg,axial_stress_reaction,force_balance_error,axial_strain_rate_proxy,radial_strain_rate_proxy,shear_rate_proxy,velocity_gradient_norm
CaseM3l_BaselineDense,baseline,19,0.002312,434,-1,1,0.010000302,0.010000302,1.6115304e-07,0.014142562716226789,0.47141875720755966,1.6115304e-06,0.09999983884696001,1.6115304e-07,0.01585743728377321,0.015857437284592078,bottom_cap_zone,136,86,0.009999764150762591,12.625737699862137,0.975075633469451,0.00016062172210605811,-0.024437482,16303917.0,-21375.97295729,-15.674599,-11.131436333333333,40.86504422038303,-3.671138476353833,120.0,0.8000477,0.0,0.0,0.0,0.0,-11.131447,0.0,0.24897344999999999,88.056345035873,0.649509,-0.011217456735705048,-0.014426148671319815,0.03447880973888356,0.026808574728201116
CaseM3l_BaselineDense,baseline,19,0.002312,435,-1,1,0.010000107,0.010000107,0.0099999253,0.014142286944582125,0.47140956481940416,0.099999253,0.0900000747,0.0099999253,0.015857713055417874,0.01874741500456931,bottom_cap_zone,145,114,0.009999764150762591,12.633817746475593,0.97569964901273,0.0004550111998445911,-0.033678353,22471332.0,-17726.28076218,-28.22061,-1.8440040000000006,48.02127198480465,-26.041848057165076,119.99934,0.80005151,-4.8932958e-07,5.0791004e-07,0.0,0.0,-1.8440143,5.0791004e-07,0.24897344999999999,88.056345035873,0.649509,-0.003613310121896656,-0.01669342147444882,0.03387506049862481,0.023957652532813508
CaseM3l_BaselineDense,baseline,19,0.002312,445,-1,1,0.01000047,0.020000754,-2.2968264e-08,0.022361564363644504,0.7453854787881502,-2.2968263999999997e-07,0.100000022968264,-2.2968264e-08,0.007638435636355495,0.007638435636390027,edge_ring,107,68,0.009999852271722703,11.027933507942437,0.8516784925155995,0.00032526321766446236,-0.019012434,12699885.0,-23823.6780819,-13.760024,-13.504086666666666,44.25490813689206,-3.2771492977848236,119.99848,0.80005115,-1.1236265e-06,1.1886788e-06,0.0,0.0,-13.504096,1.1886788e-06,0.24897344999999999,88.056345035873,0.649509,-0.006564953387044889,-0.014813026235636087,0.0322083129687832,0.02413480115826019
CaseM3l_BaselineDense,baseline,19,0.002312,446,-1,1,0.010000348,0.020000521,0.0099998293,0.0223613014020326,0.7453767134010867,0.099998293,0.0900001707,0.0099998293,0.007638698597967401,0.012583572716034492,edge_ring,115,90,0.009999852271722703,11.03584810153488,0.8522897302542773,0.0005111490541544521,-0.028281754,18880980.0,-18852.36997685,-19.769407,-5.123101666666666,42.951953396827605,-8.383974434138878,120.0,0.80005026,0.0,0.0,0.0,0.0,-5.1231117,0.0,0.24897344999999999,88.056345035873,0.649509,-0.00468761197884732,-0.016707876806060735,0.03433029961001715,0.02436144566290163
CaseM3l_BaselineDense,baseline,19,0.002312,489,-1,1,0.020000692,1.2579986e-13,5.1940297e-08,0.020000692,0.6666897333333334,5.194029699999999e-07,0.09999994805970301,5.1940297e-08,0.009999307999999998,0.009999308000134897,edge_ring,113,72,0.009999795064143292,12.00589482369036,0.9272056634524657,0.0002149859840815284,-0.022629153,15100844.0,-22167.81401424,-15.500057,-11.778213000000001,42.71762569576611,-3.6268341976636105,119.99895,0.80005115,-7.728126e-07,8.1094026e-07,0.0,0.0,-11.778223,8.1094026e-07,0.24897344999999999,88.056345035873,0.649509,-0.008063438545934762,-0.012442502149613809,0.03043050628562577,0.02446594240744721
CaseM3l_BaselineDense,baseline,19,0.002312,490,-1,1,0.020000394,-5.3635537e-15,0.009999847,0.020000394,0.6666798,0.09999846999999999,0.090000153,0.009999847,0.009999605999999998,0.014141748837348405,edge_ring,122,95,0.009999795064143292,12.013965836746186,0.9278289813413075,0.00047339508128981775,-0.031812083,21225792.0,-17746.8406112,-23.400503,-2.795349999999999,44.76229938394068,-16.013128725898614,119.9977,0.80005389,-1.7053231e-06,1.7668315e-06,0.0,0.0,-2.7953598,1.7668315e-06,0.24897344999999999,88.056345035873,0.649509,-0.0038810772186965614,-0.015010252304597817,0.03101129303836488,0.021945239618421094
CaseM3l_BaselineDense,baseline,19,0.002312,500,-1,1,0.020000754,0.01000047,-2.2968328e-08,0.022361564363644504,0.7453854787881502,-2.2968328e-07,0.10000002296832801,-2.2968328e-08,0.007638435636355495,0.007638435636390027,edge_ring,107,68,0.009999852271786703,11.027933507939487,0.8516784925153716,0.0003252631886119333,-0.019012434,12699885.0,-23823.67822457,-13.760027,-13.504081666666666,44.25490629469631,-3.2771503747592594,119.99848,0.80005115,-1.1236265e-06,1.1886789e-06,0.0,0.0,-13.504091,1.1886789e-06,0.24897344999999999,88.056345035873,0.649509,-0.006564954317128262,-0.014813026224435907,0.03220831329063962,0.0241348016041772
CaseM3l_BaselineDense,baseline,19,0.002312,501,-1,1,0.020000521,0.010000348,0.0099998293,0.0223613014020326,0.7453767134010867,0.099998293,0.0900001707,0.0099998293,0.007638698597967401,0.012583572716034492,edge_ring,115,90,0.009999852271786703,11.035848101518432,0.8522897302530071,0.0005111490113822041,-0.028281758,18880982.0,-18852.36915836,-19.769405,-5.123101666666668,42.9519513314085,-8.383974030980937,120.0,0.80005026,0.0,0.0,0.0,0.0,-5.1231117,0.0,0.24897344999999999,88.056345035873,0.649509,-0.004687613260741725,-0.01670787698433277,0.034330300214153536,0.024361446164373256
CaseM3l_BaselineDense,baseline,19,0.002312,511,-1,1,0.020000732,0.020000732,-2.463662e-07,0.02828530645178956,0.9428435483929853,-2.4636619999999996e-06,0.1000002463662,-2.463662e-07,0.0017146935482104386,0.0017146935659093168,edge_ring,88,56,0.010000093366200398,8.02203108436494,0.6195350503269351,0.0007347219954867935,-0.019767238,13190229.0,-22936.20668491,-12.889345,-11.794465,42.18488325374889,-3.5766678059368435,119.99983,0.80004817,-1.2447802e-07,1.3347551e-07,0.0,0.0,-11.794475,1.3347551e-07,0.24897344999999999,88.056345035873,0.649509,-0.0050001316019954245,-0.02226950092763648,0.04725685637425462,0.03342725339441791
CaseM3l_BaselineDense,baseline,19,0.002312,512,-1,1,0.02000073,0.02000073,0.009999847,0.028285303623362436,0.9428434541120813,0.09999846999999999,0.090000153,0.009999847,0.001714696376637563,0.010145793398619103,edge_ring,94,75,0.010000039077088102,8.027878860076251,0.6199866693722251,0.0006749092578139445,-0.024977118,16687300.0,-20739.57758757,-10.034061,-13.181812333333333,43.097872908554514,-3.2694952574595026,120.0,0.8000474,0.0,0.0,0.0,0.0,-13.181822,0.0,0.24897344999999999,88.056345035873,0.649509,-0.006784938425364921,-0.02143321498575019,0.04521838324079256,0.032081758196322835
CaseM3l_BaselineDense,baseline,19,0.002312,533,-1,1,0.030001163,-2.1783944e-14,-2.5477183e-07,0.030001163,1.0000387666666668,-2.5477183e-06,0.10000025477183,-2.5477183e-07,-1.1630000000019403e-06,1.190578718676788e-06,edge_ring,79,50,0.010000076671830001,8.309228298237318,0.641715061658101,0.0006040509023256602,-0.018074082,12064975.0,-23807.32041772,-8.9057369,-17.848084699999998,46.960222057448476,-2.631107082176077,120.0,0.80004853,0.0,0.0,0.0,0.0,-17.848095,0.0,0.24897344999999999,88.056345035873,0.649509,-0.0043627600709135895,-0.01914298842903726,0.03885941869976871,0.02751621957109968
CaseM3l_BaselineDense,baseline,19,0.002312,534,-1,1,0.030001163,-3.634799e-14,0.0099998219,0.030001163,1.0000387666666668,0.099998219,0.09000017810000001,0.0099998219,-1.1630000000019403e-06,0.009999821967629654,edge_ring,85,66,0.010000055183721338,8.31586651734998,0.6422277260156425,0.0005597146528053349,-0.02226276,14889144.0,-22177.50083891,-3.613173,-20.832774999999998,47.91919770103756,-2.3001831345578094,120.0,0.8000493,0.0,0.0,0.0,0.0,-20.832785,0.0,0.24897344999999999,88.056345035873,0.649509,-0.006475681727841835,-0.017602971884468493,0.036456404598276794,0.02598534234864508
CaseM3l_BaselineDense,baseline,19,0.002312,544,-1,1,0.030001139,0.01000047,-2.7275345e-07,0.03162400577912641,1.0541335259708804,-2.7275345e-06,0.10000027275345001,-2.7275345e-07,-0.001624005779126414,0.0016240058020310258,edge_ring,76,48,0.010000115153482,7.023406938493193,0.5424121055310508,0.0006491943141509036,-0.015414087,10291958.0,-24463.21978811,-12.620483,-11.710875333333334,46.34188064754052,-3.957166251751906,119.99577,0.80005348,-3.1296515e-06,3.3605743e-06,0.0,0.0,-11.710885,3.3605743e-06,0.24897344999999999,88.056345035873,0.649509,-0.00456316443802066,-0.01975732204943562,0.04150749560360271,0.02974389162667549
CaseM3l_BaselineDense,baseline,19,0.002312,545,-1,1,0.030001163,0.010000478,0.0099998424,0.0316240310773477,1.0541343692449234,0.099998424,0.0900001576,0.0099998424,-0.0016240310773477026,0.010130860030867512,edge_ring,81,64,0.010000063684069164,7.029048861505137,0.5428478267368634,0.0006043344079641911,-0.01915453,12822114.0,-23889.52955681,-3.8376703,-19.60416256666667,49.602288233440376,-2.530191639901012,119.99876,0.80005157,-9.1276979e-07,9.5598659e-07,0.0,0.0,-19.604172,9.5598659e-07,0.24897344999999999,88.056345035873,0.649509,-0.006883049308688118,-0.018487216633908156,0.039421219395968904,0.028657396554696405
CaseM3l_BaselineDense,baseline,19,0.002312,302,-1,1,-0.01000047,0.030001139,-2.7275331e-07,0.03162400577912641,1.0541335259708804,-2.7275331e-06,0.10000027275331,-2.7275331e-07,-0.001624005779126414,0.0016240058020310024,edge_ring,76,48,0.010000115153342001,7.023406938488905,0.5424121055307196,0.0006491943588190965,-0.015414088,10291959.0,-24463.21959739,-12.620485,-11.710878,46.34188573786695,-3.957165785337953,119.99577,0.80005348,-3.1296536e-06,3.3605766e-06,0.0,0.0,-11.710888,3.3605766e-06,0.24897344999999999,88.056345035873,0.649509,-0.004563163859572448,-0.019757322598535455,0.041507496133302145,0.02974389163551833
CaseM3l_BaselineDense,baseline,19,0.002312,303,-1,1,-0.010000478,0.030001163,0.0099998424,0.0316240310773477,1.0541343692449234,0.099998424,0.0900001576,0.0099998424,-0.0016240310773477026,0.010130860030867512,edge_ring,81,64,0.010000063684069164,7.029048861509282,0.5428478267371835,0.0006043343948990685,-0.019154534,12822117.0,-23889.5294619,-3.8376656,-19.6041648,49.60228209633163,-2.530191038606839,119.99876,0.80005157,-9.1276485e-07,9.5598136e-07,0.0,0.0,-19.604176,9.5598136e-07,0.24897344999999999,88.056345035873,0.649509,-0.006883049149622772,-0.018487216010807404,0.039421218109207734,0.028657395597323703
CaseM3l_BaselineDense,baseline,19,0.002312,379,-1,1,-5.0854177e-15,0.030001163,-2.5477189e-07,0.030001163,1.0000387666666668,-2.5477189e-06,0.10000025477189001,-2.5477189e-07,-1.1630000000019403e-06,1.1905787315161837e-06,edge_ring,79,50,0.01000007667189,8.309228298236999,0.6417150616580763,0.0006040509557803104,-0.018074084,12064976.0,-23807.32092988,-8.9057369,-17.848087366666668,46.96022773870791,-2.6311070073766825,120.0,0.80004853,0.0,0.0,0.0,0.0,-17.848097,0.0,0.24897344999999999,88.056345035873,0.649509,-0.004362760190564394,-0.019142988878196984,0.03885941972316747,0.02751622021202349
CaseM3l_BaselineDense,baseline,19,0.002312,380,-1,1,-1.9896301e-14,0.030001163,0.0099998219,0.030001163,1.0000387666666668,0.099998219,0.09000017810000001,0.0099998219,-1.1630000000019403e-06,0.009999821967629654,edge_ring,85,66,0.010000055183721338,8.315866517352513,0.6422277260158381,0.0005597145467778734,-0.022262754,14889140.0,-22177.5023712,-3.6131787,-20.832770433333334,47.9191917462657,-2.3001833529348032,120.0,0.8000493,0.0,0.0,0.0,0.0,-20.832781,0.0,0.24897344999999999,88.056345035873,0.649509,-0.006475682069519775,-0.01760296872533756,0.036456398587636656,0.025985338256963607
CaseM3l_BaselineDense,baseline,19,0.002312,456,-1,1,0.01000047,0.030001139,-2.7275345e-07,0.03162400577912641,1.0541335259708804,-2.7275345e-06,0.10000027275345001,-2.7275345e-07,-0.001624005779126414,0.0016240058020310258,edge_ring,76,48,0.010000115153482,7.023406938496186,0.5424121055312819,0.000649194361013415,-0.015414091,10291961.0,-24463.21987115,-12.620485,-11.710877333333334,46.34188696717728,-3.9571661155797218,119.99577,0.80005348,-3.1296527e-06,3.3605754e-06,0.0,0.0,-11.710887,3.3605754e-06,0.24897344999999999,88.056345035873,0.649509,-0.004563164567675831,-0.01975732236483193,0.041507496555372135,0.029743892112285803
CaseM3l_BaselineDense,baseline,19,0.002312,457,-1,1,0.010000478,0.030001163,0.0099998424,0.0316240310773477,1.0541343692449234,0.099998424,0.0900001576,0.0099998424,-0.0016240310773477026,0.010130860030867512,edge_ring,81,64,0.010000063684069164,7.0290488615189375,0.5428478267379291,0.0006043344152009102,-0.01915453,12822114.0,-23889.53048475,-3.8376656,-19.60416413333333,49.602279420487186,-2.530190988155802,119.99876,0.80005157,-9.1276524e-07,9.5598182e-07,0.0,0.0,-19.604174,9.5598182e-07,0.24897344999999999,88.056345035873,0.649509,-0.006883049232395122,-0.01848721603187752,0.03942121831579866,0.02865739563171363
CaseM3l_BaselineDense,baseline,19,0.002312,342,-3,1,-9.6409981e-14,-0.01000011,0.069998942,0.01000011,0.333337,0.6999894199999999,0.03000105800000001,0.069998942,0.01999989,0.036056332053211744,interior,153,153,0.00999927600108053,12.936249271230354,0.9990561939997687,0.0009863276443978055,-0.013165997,8762837.0,-5512.394183916,-111.30656,59.350147,79.66332982275851,1.342260025451302,119.97958,0.8000195,-1.5121729e-05,3.3174689e-05,0.0,9.0,1164.5988,3.3174689e-05,0.24897344999999999,88.056345035873,0.649509,-0.04358101543536752,0.016584548636787468,0.07228087192622086,0.052037330446193616
CaseM3l_BaselineDense,baseline,19,0.002312,276,-3,1,-0.01000011,1.03556e-14,0.069998942,0.01000011,0.333337,0.6999894199999999,0.03000105800000001,0.069998942,0.01999989,0.036056332053211744,interior,153,153,0.00999927600108053,12.936249271233782,0.9990561940000335,0.0009863277646163051,-0.013165999,8762838.0,-5512.395208301,-111.30656,59.350147,79.66332982275853,1.3422600254513022,119.97958,0.8000195,-1.5121735e-05,3.31747e-05,0.0,9.0,1164.5988,3.31747e-05,0.24897344999999999,88.056345035873,0.649509,-0.043581015962595754,0.016584548129091797,0.07228087155025838,0.05203733052150439
CaseM3l_BaselineDense,baseline,19,0.002312,364,-3,1,-3.1337935e-14,0.01000011,0.069998942,0.01000011,0.333337,0.6999894199999999,0.03000105800000001,0.069998942,0.01999989,0.036056332053211744,interior,153,153,0.00999927600108053,12.936249271230771,0.999056193999801,0.0009863279936877265,-0.013166,8762839.0,-5512.39412441,-111.30656,59.350145999999995,79.66333167027956,1.342260079196428,119.97958,0.8000195,-1.5121734e-05,3.3174696e-05,0.0,9.0,1164.5991,3.3174696e-05,0.24897344999999999,88.056345035873,0.649509,-0.043581015066222854,0.01658454844017361,0.07228087009171613,0.05203733012555499
CaseM3l_BaselineDense,baseline,19,0.002312,430,-3,1,0.01000011,5.7089991e-15,0.069998942,0.01000011,0.333337,0.6999894199999999,0.03000105800000001,0.069998942,0.01999989,0.036056332053211744,interior,153,153,0.00999927600108053,12.936249271227329,0.999056193999535,0.0009863277635756846,-0.013166002,8762840.0,-5512.394281666,-111.30656,59.35014566666666,79.66333170064433,1.3422600872466999,119.97958,0.8000195,-1.5121729e-05,3.3174692e-05,0.0,9.0,1164.6003,3.3174692e-05,0.24897344999999999,88.056345035873,0.649509,-0.04358101554140942,0.016584548275701383,0.07228087170104756,0.052037330546537
CaseM3l_BaselineDense,baseline,20,0.002413,148,-1,1,-0.030001087,-0.010000438,-2.9897407e-07,0.03162394632827176,1.0541315442757253,-2.9897406999999998e-06,0.10000029897407,-2.9897407e-07,-0.0016239463282717581,0.001623946355792832,edge_ring,76,48,0.010000118074109849,7.0234485395896415,0.5425110719763616,0.000691062818451182,-0.017470622,11665393.0,-19976.38256526,-17.195412,-6.6121953666666675,44.6173195203723,-6.747731584776923,119.99577,0.80005348,-3.1296529e-06,3.3605756e-06,0.0,0.0,-6.6122055,3.3605756e-06,0.24897344999999999,88.056345035873,0.649509,-0.00558100628740326,-0.020332444710790126,0.04276033926862776,0.030557604526843068
CaseM3l_BaselineDense,baseline,20,0.002413,149,-1,1,-0.030001113,-0.010000449,0.0099998191,0.03162397447254804,1.054132482418268,0.09999819099999999,0.0900001809,0.0099998191,-0.0016239744725480426,0.010130827958277275,edge_ring,81,64,0.010000062985504512,7.029082171211949,0.5429462296504459,0.0006563236795544388,-0.021918271,14667640.0,-15159.1972774,-7.3234339,-15.466731033333334,48.538791385181476,-3.1382708654189724,119.99876,0.80005157,-9.1276229e-07,9.5597863e-07,0.0,0.0,-15.466741,9.5597863e-07,0.24897344999999999,88.056345035873,0.649509,-0.007736207832435162,-0.019410991445480853,0.04198125670351415,0.030246202968090143
CaseM3l_BaselineDense,baseline,20,0.002413,181,-1,1,-0.020000681,-0.020000681,-2.7262902e-07,0.02828523432689788,0.9428411442299294,-2.7262902e-06,0.10000027262902,-2.7262902e-07,0.0017147656731021192,0.001714765694774638,edge_ring,88,56,0.0100000936290216,8.022082207648578,0.619648366955673,0.000760042193632942,-0.021731239,14500954.0,-19452.92310957,-18.362103,-5.725037666666666,40.12075652318635,-7.007946298202467,119.99983,0.80004817,-1.2447966e-07,1.3347724e-07,0.0,0.0,-5.7250481,1.3347724e-07,0.24897344999999999,88.056345035873,0.649509,-0.005983850829444281,-0.022620138506346116,0.04833288882553243,0.034203488310722695
CaseM3l_BaselineDense,baseline,20,0.002413,182,-1,1,-0.020000685,-0.020000685,0.009999821,0.02828523998375213,0.9428413327917377,0.09999821,0.090000179,0.009999821,0.0017147600162478703,0.010145778528302469,edge_ring,94,75,0.010000035078322225,8.027920336417205,0.6200993205689516,0.0007004928660250834,-0.026981961,18024676.0,-14893.96768532,-14.366065,-8.111708,41.69729178282418,-5.140383724712993,120.0,0.8000474,0.0,0.0,0.0,0.0,-8.1117182,0.0,0.24897344999999999,88.056345035873,0.649509,-0.007552796972557942,-0.02169282618098646,0.046428703646696136,0.03288127352423376
CaseM3l_BaselineDense,baseline,20,0.002413,192,-1,1,-0.020000735,-0.010000453,-4.8310049e-08,0.022361539766872808,0.7453846588957603,-4.8310049e-07,0.10000004831004901,-4.8310049e-08,0.007638460233127191,0.00763846023327996,edge_ring,107,68,0.00999983951380711,11.027976217856786,0.8518321400029598,0.00037394764122120435,-0.020847831,13926381.0,-19084.38489444,-19.158379,-8.380451000000003,44.09090344129341,-5.261161176324926,119.99848,0.80005115,-1.1236285e-06,1.188681e-06,0.0,0.0,-8.3804607,1.188681e-06,0.24897344999999999,88.056345035873,0.649509,-0.0066713883581404655,-0.015361165014454926,0.03271794671353377,0.02412834088409954
CaseM3l_BaselineDense,baseline,20,0.002413,236,-1,1,-0.010000438,-0.030001087,-2.9897413e-07,0.03162394632827176,1.0541315442757253,-2.9897413e-06,0.10000029897413,-2.9897413e-07,-0.0016239463282717581,0.001623946355792843,edge_ring,76,48,0.01000011807416985,7.023448539588654,0.5425110719762853,0.0006910629361574759,-0.017470626,11665396.0,-19976.3827293,-17.195415,-6.612192799999999,44.61732287169988,-6.747734710896496,119.99577,0.80005348,-3.1296529e-06,3.3605759e-06,0.0,0.0,-6.6122026,3.3605759e-06,0.24897344999999999,88.056345035873,0.649509,-0.005581005851646172,-0.020332446662222777,0.0427603436603387,0.030557607309529663
CaseM3l_BaselineDense,baseline,20,0.002413,237,-1,1,-0.010000449,-0.030001113,0.0099998191,0.03162397447254804,1.054132482418268,0.09999819099999999,0.0900001809,0.0099998191,-0.0016239744725480426,0.010130827958277275,edge_ring,81,64,0.010000062985504512,7.029082171208782,0.5429462296502012,0.0006563237005690183,-0.021918263,14667635.0,-15159.19726707,-7.3234348,-15.466730066666665,48.53879008483801,-3.1382709774865116,119.99876,0.80005157,-9.1276087e-07,9.5597716e-07,0.0,0.0,-15.46674,9.5597716e-07,0.24897344999999999,88.056345035873,0.649509,-0.00773620696982859,-0.019410991667281052,0.04198125710950208,0.030246203237108495
CaseM3l_BaselineDense,baseline,20,0.002413,247,-1,1,-0.010000453,-0.020000735,-4.8310103e-08,0.022361539766872808,0.7453846588957603,-4.831010299999999e-07,0.100000048310103,-4.8310103e-08,0.007638460233127191,0.007638460233279962,edge_ring,107,68,0.00999983951386111,11.027976217855457,0.8518321400028571,0.00037394767262323284,-0.020847827,13926378.0,-19084.38508438,-19.158375,-8.380454333333335,44.09090115860856,-5.26115881131129,119.99848,0.80005115,-1.1236284e-06,1.1886808e-06,0.0,0.0,-8.3804646,1.1886808e-06,0.24897344999999999,88.056345035873,0.649509,-0.00667138721913417,-0.015361165233064189,0.032717946752745856,0.024128340420093163
CaseM3l_BaselineDense,baseline,20,0.002413,258,-1,1,-0.010000301,-0.010000301,1.4185996e-07,0.014142561302013225,0.4714187100671075,1.4185995999999999e-06,0.09999985814004,1.4185996e-07,0.015857438697986774,0.01585743869862131,bottom_cap_zone,136,86,0.009999739644408215,12.62578361766929,0.9752513122796447,0.00022571004300476515,-0.026108397,17419026.0,-18301.39934732,-21.896784,-5.593555333333334,41.678391311959025,-7.45114490306148,120.0,0.8000477,0.0,0.0,0.0,0.0,-5.5935655,0.0,0.24897344999999999,88.056345035873,0.649509,-0.010177711001976616,-0.015013482000949792,0.0343032626874049,0.026144735814398773
CaseM3l_BaselineDense,baseline,20,0.002413,313,-1,1,3.4144193e-14,-0.030001108,-2.826329e-07,0.030001108,1.0000369333333334,-2.826329e-06,0.1000002826329,-2.826329e-07,-1.1079999999996648e-06,1.1434794952956818e-06,edge_ring,79,50,0.010000077532900449,8.30927342275098,0.6418318304051683,0.000645865118695735,-0.019960105,13324040.0,-19880.95922783,-13.97265,-12.313960666666667,45.566491055458926,-3.700392772798548,120.0,0.80004853,0.0,0.0,0.0,0.0,-12.313971,0.0,0.24897344999999999,88.056345035873,0.649509,-0.005216158304089955,-0.019523471752647778,0.039978571170618156,0.028280357681761802
CaseM3l_BaselineDense,baseline,20,0.002413,314,-1,1,7.3022602e-14,-0.030001111,0.0099997949,0.030001111,1.0000370333333335,0.09999794899999999,0.09000020510000001,0.0099997949,-1.1110000000015552e-06,0.009999794961717315,edge_ring,85,66,0.010000054186197984,8.315904676280764,0.6423440472229768,0.0006029362707296514,-0.024467591,16360858.0,-15088.48695792,-7.5624366,-16.206769133333335,47.29845980886474,-2.9184385499503076,120.0,0.8000493,0.0,0.0,0.0,0.0,-16.206779,0.0,0.24897344999999999,88.056345035873,0.649509,-0.007326015846173114,-0.018142178861431272,0.03826397052748673,0.027180877552554127
CaseM3l_BaselineDense,baseline,20,0.002413,324,-1,1,-9.4647719e-14,-0.020000685,2.8472325e-08,0.020000685,0.6666895,2.8472324999999996e-07,0.09999997152767501,2.8472325e-08,0.009999314999999998,0.009999315000040533,edge_ring,113,72,0.009999776632699563,12.005939938476137,0.9273728296565632,0.00027008002646020817,-0.024228897,16168551.0,-18913.83415529,-21.343786,-6.330772333333331,42.95601615749903,-6.78527261694806,119.99895,0.80005115,-7.7281032e-07,8.1093793e-07,0.0,0.0,-6.3307824,8.1093793e-07,0.24897344999999999,88.056345035873,0.649509,-0.007765328924014156,-0.013118804421140766,0.030400569429326292,0.02383304389506659
CaseM3l_BaselineDense,baseline,20,0.002413,335,-1,1,-6.1838067e-14,-0.010000275,2.0137799e-07,0.010000275,0.3333425,2.0137799e-06,0.09999979862201,2.0137799e-07,0.019999725,0.01999972500101384,bottom_cap_zone,144,91,0.009999705224678128,12.927911829167664,0.998588551667158,0.00021082270307675133,-0.027356785,18248264.0,-17984.65083146,-23.429356,-3.432161666666668,40.335331984473136,-11.752165516039636,119.99826,0.80005324,-1.2884747e-06,1.3339218e-06,0.0,0.0,-3.4321721,1.3339218e-06,0.24897344999999999,88.056345035873,0.649509,-0.012401434329599835,-0.014905955038038926,0.035950284600310585,0.0276139562150456
CaseM3l_BaselineDense,baseline,20,0.002413,390,-1,1,0.010000438,-0.030001087,-2.9897407e-07,0.03162394632827176,1.0541315442757253,-2.9897406999999998e-06,0.10000029897407,-2.9897407e-07,-0.0016239463282717581,0.001623946355792832,edge_ring,76,48,0.010000118074109849,7.02344853959356,0.5425110719766644,0.0006910628944155799,-0.017470622,11665393.0,-19976.3826206,-17.195415,-6.612192433333333,44.61732304125438,-6.7477351107221075,119.99577,0.80005348,-3.1296529e-06,3.3605756e-06,0.0,0.0,-6.6122022,3.3605756e-06,0.24897344999999999,88.056345035873,0.649509,-0.005581005756700845,-0.020332445816090332,0.042760342459689044,0.030557606862211525
CaseM3l_BaselineDense,baseline,20,0.002413,391,-1,1,0.010000449,-0.030001113,0.0099998191,0.03162397447254804,1.054132482418268,0.09999819099999999,0.0900001809,0.0099998191,-0.0016239744725480426,0.010130827958277275,edge_ring,81,64,0.010000062985504512,7.029082171226761,0.5429462296515899,0.0006563237036480168,-0.021918263,14667635.0,-15159.19692979,-7.3234391,-15.466726966666664,48.53878913261137,-3.13827154492482,119.99876,0.80005157,-9.1276343e-07,9.5597989e-07,0.0,0.0,-15.466737,9.5597989e-07,0.24897344999999999,88.056345035873,0.649509,-0.007736208016592976,-0.01941099230247555,0.04198125858887993,0.0302462041555284
CaseM3l_BaselineDense,baseline,20,0.002413,401,-1,1,0.010000453,-0.020000735,-4.8310135e-08,0.022361539766872808,0.7453846588957603,-4.8310135e-07,0.10000004831013501,-4.8310135e-08,0.007638460233127191,0.007638460233279962,edge_ring,107,68,0.00999983951389311,11.027976217857356,0.8518321400030039,0.0003739476315339231,-0.020847825,13926377.0,-19084.38505816,-19.158377,-8.380452333333333,44.09090318395949,-5.261160308565623,119.99848,0.80005115,-1.123627e-06,1.1886794e-06,0.0,0.0,-8.3804626,1.1886794e-06,0.24897344999999999,88.056345035873,0.649509,-0.006671389265626452,-0.015361165290183406,0.03271794711190273,0.02412834083903664
CaseM3l_BaselineDense,baseline,20,0.002413,412,-1,1,0.010000301,-0.010000301,1.4186004e-07,0.014142561302013225,0.4714187100671075,1.4186003999999998e-06,0.09999985813996,1.4186004e-07,0.015857438697986774,0.01585743869862131,bottom_cap_zone,136,86,0.009999739644328215,12.625783617673378,0.9752513122799604,0.0002257101278954549,-0.026108397,17419026.0,-18301.39935073,-21.896784,-5.593556,41.67839236966102,-7.451144204091461,120.0,0.8000477,0.0,0.0,0.0,0.0,-5.5935659,0.0,0.24897344999999999,88.056345035873,0.649509,-0.010177706752112492,-0.015013481594031316,0.034303260005515736,0.026144733940947115
CaseM3l_BaselineDense,baseline,20,0.002413,467,-1,1,0.020000681,-0.020000681,-2.7262899e-07,0.02828523432689788,0.9428411442299294,-2.7262899e-06,0.10000027262899,-2.7262899e-07,0.0017147656731021192,0.001714765694774633,edge_ring,88,56,0.0100000936289916,8.022082207648065,0.6196483669556334,0.000760042216075247,-0.021731237,14500952.0,-19452.92304149,-18.362104,-5.725040666666668,40.12076335299812,-7.007943818914026,119.99983,0.80004817,-1.2447812e-07,1.3347561e-07,0.0,0.0,-5.7250504,1.3347561e-07,0.24897344999999999,88.056345035873,0.649509,-0.005983851933270413,-0.0226201392886263,0.04833289175424873,0.034203490369589334
